"","kmeans_cluster"
"MED19",27
"MIR7010",27
"MTTP",27
"MYO18A",27
"MYO7A",27
"N4BP2",27
"NAA30",27
"NAIP2",27
"NCAPH",27
"NDUFA2",27
"NDUFS4",27
"NELFCD",27
"NESPAS",27
"NF1",27
"NKTR",27
"NPM1",27
"OBFC1",27
"OTP",27
"OTUD3",27
"P3H1",27
"PDS5B",27
"PELI1",27
"PFKP",27
"PHB2",27
"PLEKHA5",27
"PLOD2",27
"PLSCR1",27
"PLSCR4",27
"PLXNB1",27
"PMPCB",27
"POLR3K",27
"PPP2R3C",27
"PRDX3",27
"PRF1",27
"PRKAR2B",27
"PRR3",27
"PRRC1",27
"PTK2B",27
"PTPMT1",27
"RAB23",27
"RAB3GAP2",27
"RAD17",27
"RAD23B",27
"RASGEF1B",27
"RBL2",27
"RBMS1",27
"RGS1",27
"RHOH",27
"RMDN3",27
"RNFT2",27
"RORA",27
"RP23-110A19.3",27
"RP23-195B3.5",27
"RP23-267O21.5",27
"RP23-34P11.1",27
"RP23-46L17.6",27
"RP24-255F19.5",27
"RP24-267M22.1",27
"RP24-457B22.3",27
"RP24-72E12.4",27
"RPAIN",27
"RPE",27
"RPL29-PS2",27
"RPL9-PS1",27
"RPP25L",27
"RPUSD2",27
"SAMD10",27
"SARM1",27
"SCARB2",27
"SCFD2",27
"SCN2A1",27
"SERPINB10",27
"SIGMAR1",27
"SLC37A1",27
"SLC38A9",27
"SNORA3",27
"SNORD95",27
"SNRNP200",27
"SNRPD1",27
"SPATA17",27
"SPG20",27
"SPG21",27
"SPPL2A",27
"SRRM1",27
"STAMBPL1",27
"STK4",27
"STX16",27
"SUDS3",27
"SUPT6",27
"SUZ12",27
"SYNGR2",27
"TBCA",27
"TBCK",27
"TEX10",27
"TGFB1",27
"THEGL",27
"THRAP3",27
"TIAM2",27
"TMEM126B",27
"TMEM127",27
"TMEM144",27
"TMEM175",27
"TMEM9B",27
"TOR1AIP2",27
"TRIM5",27
"TRPM7",27
"1190002F15RIK",28
"1190005I06RIK",28
"1700016A09RIK",28
"1700027F09RIK",28
"1700049L16RIK",28
"1700095A13RIK",28
"1700119I11RIK",28
"1810009A15RIK",28
"2010109I03RIK",28
"2310058D17RIK",28
"2510009E07RIK",28
"2610203C20RIK",28
"2700033N17RIK",28
"2900079G21RIK",28
"4930432K21RIK",28
"5730457N03RIK",28
"6030460B20RIK",28
"6330408A02RIK",28
"9130401M01RIK",28
"9330020H09RIK",28
"A630033H20RIK",28
"A830009L08RIK",28
"A930016O22RIK",28
"ABI3",28
"AC157822.1",28
"ACOT3",28
"ACTR1A",28
"ACTR1B",28
"ACYP2",28
"ADAMTSL1",28
"ADGRF3",28
"AGRN",28
"AI838599",28
"AIFM3",28
"AIP",28
"AL603913.1",28
"ALDH1A1",28
"ALKBH6",28
"ALOX5",28
"AMMECR1",28
"AMY2-PS1",28
"ANAPC2",28
"AP1M2",28
"AP2M1",28
"AQP3",28
"ARHGAP6",28
"ARHGEF11",28
"ARHGEF12",28
"ARL3",28
"ARMC6",28
"ARMCX3",28
"ATP6V0A2",28
"ATP6V0D2",28
"AVL9",28
"B020031M17RIK",28
"BATF2",28
"BB014433",28
"BCKDHB",28
"BHLHA15",28
"BLOC1S2-PS",28
"BRE",28
"C1QTNF5",28
"C630050I24RIK",28
"CACNA2D2",28
"CACNG1",28
"CACNG6",28
"CALCOCO1",28
"CALU",28
"CCDC103",28
"CCDC144B",28
"CCDC176",28
"CD200R2",28
"CD244",28
"CD59B",28
"CDC42EP4",28
"CDK5R2",28
"CDS2",28
"CDV3",28
"CER1",28
"CGRRF1",28
"CHRNB2",28
"CHST14",28
"CKAP5",28
"CKB",28
"CNN3",28
"COA3",28
"CREB3",28
"CRYBG3",28
"CSGALNACT1",28
"CSRNP2",28
"CTDNEP1",28
"CUEDC2",28
"CXCL9",28
"CXCR3",28
"D11WSU47E",28
"D5ERTD615E",28
"DACH1",28
"DAP3",28
"DCLK2",28
"DGKZ",28
"DHRS11",28
"DHRS13",28
"DMRTB1",28
"DNAH12",28
"DRC1",28
"DSP",28
"DUS4L",28
"DUSP18",28
"E130116L18RIK",28
"E330040D14RIK",28
"E4F1",28
"EDAR",28
"EFTUD2",28
"EIF4A1",28
"ELMOD3",28
"EPB4.1L4A",28
"ERCC5",28
"ERI3",28
"ETHE1",28
"EVI5",28
"FAM114A1",28
"FAM167A",28
"FAM171A2",28
"FAM179B",28
"FAM184B",28
"FAM221B",28
"FAR2OS2",28
"FBXL21",28
"FBXO10",28
"FBXO46",28
"FCRL6",28
"FDPS",28
"FHAD1OS2",28
"FKBP3",28
"FOXE1",28
"FZD9",28
"G0S2",28
"GABRR3",28
"GJB5",28
"GLTSCR1L",28
"GM10045",28
"GM10062",28
"GM10447",28
"GM10643",28
"GM11752",28
"GM11769",28
"GM11772",28
"GM11832",28
"GM11924",28
"GM11941",28
"GM12063",28
"GM12230",28
"GM12436",28
"GM12635",28
"GM12976",28
"GM12992",28
"GM13113",28
"GM13707",28
"GM13770",28
"GM14124",28
"GM14610",28
"GM15722",28
"GM15821",28
"GM15899",28
"GM16148",28
"GM18444",28
"GM18875",28
"GM20451",28
"GM20658",28
"GM22211",28
"GM22846",28
"GM23212",28
"GM23241",28
"GM23251",28
"GM23701",28
"GM23738",28
"GM23760",28
"GM23765",28
"GM23851",28
"GM24269",28
"GM24317",28
"GM24572",28
"GM25035",28
"GM25052",28
"GM25262",28
"GM25271",28
"GM25379",28
"GM25502",28
"GM25597",28
"GM25617",28
"GM25637",28
"GM25769",28
"GM25780",28
"GM25835",28
"GM25876",28
"GM25938",28
"GM25999",28
"GM26243",28
"GM26419",28
"GM26489",28
"GM26522",28
"GM26568",28
"GM26620",28
"GM26629",28
"GM26707",28
"GM26899",28
"GM26944",28
"GM27206",28
"GM27321",28
"GM27784",28
"GM27869",28
"GM27975",28
"GM29170",28
"GM29261",28
"GM29608",28
"GM34240",28
"GM37035",28
"GM37048",28
"GM37056",28
"GM37072",28
"GM37336",28
"GM37539",28
"GM37652",28
"GM38046",28
"GM3880",28
"GM4211",28
"GM4246",28
"GM4861",28
"GM5089",28
"GM5449",28
"GM6407",28
"GM7634",28
"GM7654",28
"GM8185",28
"GM8396",28
"GM933",28
"GM9569",28
"GM9687",28
"GM9949",28
"GPR146",28
"GPR37L1",28
"H2-AB1",28
"H2-M10.3",28
"H2-M10.5-PS1",28
"H2-M6-PS",28
"HARS2",28
"HAUS4",28
"HAX1",28
"HBEGF",28
"HCLS1",28
"HDGFRP2",28
"HES2",28
"HHEX",28
"HIGD1A",28
"HIRIP3",28
"HOXC10",28
"HP1BP3",28
"HPCA",28
"HPS3",28
"HSD11B2",28
"HSD3B7",28
"HSPA1L",28
"HSPB11",28
"HUNK",28
"IGDCC3",28
"IGHV1-38",28
"IGHV1-41",28
"IGHV1-64",28
"IGHV8-14",28
"IGKV3-1",28
"IGKV3-12-1",28
"IL21R",28
"INS1",28
"INSIG1",28
"INTS5",28
"ISG20L2",28
"ITIH3",28
"ITPR3",28
"JUND",28
"KAT2A",28
"KHDRBS3",28
"KIFC2",28
"KLHL36",28
"KPNA2",28
"LANCL3",28
"LDLRAD2",28
"LHFP",28
"LIMA1",28
"LRRC56",28
"LRRTM1",28
"LY6G6D",28
"MAD2L1BP",28
"MAPK15",28
"MECOM",28
"MEG3",28
"METTL17",28
"MEX3A",28
"MGAT5B",28
"MGME1",28
"MICALL1",28
"MIR130A",28
"MIR1668",28
"MIR18B",28
"MIR1982",28
"MIR3104",28
"MIR320",28
"MIR339",28
"MIR382",28
"MIR3968",28
"MIR6385",28
"MIR6546",28
"MIR6910",28
"MIR6973A",28
"MIR762",28
"MIR7652",28
"MIR8098",28
"MLKL",28
"MMP11",28
"MMU-MIR-6964",28
"MROH8",28
"MRPL12",28
"MRPL34",28
"MRPS25",28
"MRS2",28
"MTMR11",28
"MTNR1B",28
"MTSS1L",28
"MYH13",28
"N-R5S165",28
"N-R5S32",28
"N4BP3",28
"NBEAL2",28
"NCCRP1",28
"NCS1",28
"NDST3",28
"NDUFB9",28
"NEK3",28
"NFE2L3",28
"NFIB",28
"NIPAL4",28
"NMT1",28
"NOM1",28
"NOVA1",28
"NPDC1",28
"NTRK1",28
"NUP205",28
"NUPL2",28
"OGDHL",28
"OIP5",28
"OLFR1243",28
"OLFR1296-PS1",28
"OLFR518",28
"OLFR525",28
"OLFR535",28
"OLFR557",28
"OLFR681",28
"OLFR94",28
"OVCA2",28
"PABPN1",28
"PAICS",28
"PAIP2B",28
"PAM16",28
"PARD6A",28
"PARK2",28
"PASK",28
"PCED1C-PS",28
"PDGFRB",28
"PDIK1L",28
"PELI3",28
"PEMT",28
"PFDN1",28
"PFKFB2",28
"PGAM2",28
"PHF5A",28
"PI4K2A",28
"PIK3CD",28
"PIM2",28
"PITPNA",28
"PKD2L2",28
"PPP1R15A",28
"PPP1R27",28
"PRDM5",28
"PRRT4",28
"PSD3",28
"PTPRU",28
"RASGRP2",28
"RBM10",28
"RBM12B1",28
"REEP3",28
"REEP4",28
"REEP6",28
"RGR",28
"RNF24",28
"RORB",28
"RP23-121N19.4",28
"RP23-12A18.7",28
"RP23-134H19.4",28
"RP23-201D22.6",28
"RP23-24K16.2",28
"RP23-253G12.9",28
"RP23-276C23.1",28
"RP23-298K1.3",28
"RP23-307I19.6",28
"RP23-333I5.4",28
"RP23-338P12.3",28
"RP23-341J13.2",28
"RP23-413C3.4",28
"RP23-42M8.2",28
"RP23-461P7.1",28
"RP23-62E15.1",28
"RP24-141D20.1",28
"RP24-210N1.3",28
"RP24-223I19.6",28
"RP24-299A7.2",28
"RP24-309H3.3",28
"RP24-347B12.1",28
"RP24-392D22.4",28
"RP24-493L18.4",28
"RP24-80F7.7",28
"RPL17-PS4",28
"RPL21-PS8",28
"RPL23A-PS5",28
"RPL35A-PS2",28
"RPL5-PS2",28
"RPL9",28
"RPS15",28
"RRAGC",28
"RSBN1L",28
"RSF1OS2",28
"RSLCAN18",28
"S100Z",28
"SCARNA15",28
"SCGB3A1",28
"SCP2-PS1",28
"SDC4",28
"SDHAF1",28
"SDPR",28
"SEC13",28
"SELL",28
"SEPT8",28
"SEZ6L2",28
"SGSM3",28
"SH2D1B1",28
"SHFM1",28
"SKIL",28
"SLC17A8",28
"SLC25A27",28
"SLC30A6",28
"SLC35E1",28
"SLC6A20A",28
"SLC9A6",28
"SLCO4A1",28
"SLCO6B1",28
"SMPD4",28
"SMPD5",28
"SNAP23",28
"SNAP91",28
"SNHG17",28
"SNORA78",28
"SORT1",28
"SOX7",28
"SPINK10",28
"SPINK13",28
"SQSTM1",28
"STBD1",28
"STK33",28
"SUGT1",28
"SYCP1",28
"SYDE2",28
"SYNPO2",28
"TAGLN3",28
"TAS2R131",28
"TBC1D16",28
"TCEB2",28
"TCTEX1D2",28
"TDRD5",28
"TFB2M",28
"TFF1",28
"TGIF2",28
"TGM1",28
"TM6SF2",28
"TMED2",28
"TMEM115",28
"TMEM182",28
"TMEM208",28
"TMEM221",28
"TMEM45B",28
"TMSB15B2",28
"TNFAIP1",28
"TNFAIP8L3",28
"TNFSFM13",28
"TOPAZ1",28
"TPM2",28
"TRAJ14",28
"TRAJ42",28
"TRAV15-1-DV6-1",28
"TRIM80",28
"1700018A14RIK",29
"1700125G22RIK",29
"2810021J22RIK",29
"4732414G09RIK",29
"4930412M03RIK",29
"4930519F16RIK",29
"4933404O12RIK",29
"6820431F20RIK",29
"9130011E15RIK",29
"9130213A22RIK",29
"ABCC6",29
"ABHD17B",29
"ACBD5",29
"ADAT1",29
"AGPAT3",29
"AHSA1",29
"AL589651.1",29
"APC",29
"ARID2",29
"ARL6",29
"ARPC2",29
"ARPC5L",29
"ATP5D",29
"ATXN7L2",29
"BAZ1A",29
"BCAT1",29
"BMF",29
"BMP2K",29
"BRI3",29
"BTF3",29
"C230038L03RIK",29
"CAR12",29
"CCDC150",29
"CCDC39",29
"CCNO",29
"CCR2",29
"CCT7",29
"CDAN1",29
"CDK19",29
"CEBPZ",29
"CEP72",29
"CETN4",29
"CHCHD4",29
"CKAP2",29
"CLDND1",29
"CMYA5",29
"CNNM2",29
"COMMD7",29
"COX4I1",29
"CPNE4",29
"CRACR2A",29
"CRLF2",29
"CRYZL1",29
"CSNK1G2",29
"DALRD3",29
"DAZAP1",29
"DBI",29
"DMXL2",29
"DNTTIP1",29
"DUSP12",29
"EIF2AK1",29
"EIF4E",29
"EML6",29
"FAM102A",29
"FAM174B",29
"FAM187B",29
"FOXA3",29
"GALNTL6",29
"GAPDH",29
"GFOD2",29
"GGPS1",29
"GIMAP7",29
"GLUL",29
"GLYCTK",29
"GM10146",29
"GM10273",29
"GM10444",29
"GM10517",29
"GM10530",29
"GM10644",29
"GM10735",29
"GM10785",29
"GM11188",29
"GM11336",29
"GM11743",29
"GM12212",29
"GM12316",29
"GM12694",29
"GM12890",29
"GM12917",29
"GM13428",29
"GM13431",29
"GM13830",29
"GM13983",29
"GM15320",29
"GM15407",29
"GM15545",29
"GM15735",29
"GM15853",29
"GM15859",29
"GM15868",29
"GM15895",29
"GM16998",29
"GM17039",29
"GM17494",29
"GM1965",29
"GM19721",29
"GM20111",29
"GM20257",29
"GM20422",29
"GM20531",29
"GM20544",29
"GM20604",29
"GM20636",29
"GM22270",29
"GM22396",29
"GM22422",29
"GM22875",29
"GM22968",29
"GM2383",29
"GM2423",29
"GM24599",29
"GM24838",29
"GM25081",29
"GM25090",29
"GM25636",29
"GM25721",29
"GM26141",29
"GM26291",29
"GM26469",29
"GM26721",29
"GM26756",29
"GM26767",29
"GM26830",29
"GM26917",29
"GM27520",29
"GM28062",29
"GM29282",29
"GM34816",29
"GM37844",29
"GM37942",29
"GM37981",29
"GM5432",29
"GM6990",29
"GM7008",29
"GMIP",29
"GNL2",29
"GNL3",29
"GOLGA3",29
"GOLGA5",29
"GORASP1",29
"GOSR1",29
"GOT2",29
"GPRC5A",29
"HADHA",29
"HPS1",29
"IFNAR2",29
"IFT43",29
"IL7",29
"K230010J24RIK",29
"KARS",29
"KCNC1",29
"KCNK13",29
"KDM4B",29
"KIFC5B",29
"KLHDC4",29
"KLHL3",29
"KLHL35",29
"KRI1",29
"KXD1",29
"LATS1",29
"LATS2",29
"LCK",29
"LDB1",29
"LDB2",29
"LEMD2",29
"LPAR2",29
"LRIG1",29
"LSG1",29
"LUZP1",29
"MAN1A",29
"MAP1LC3B",29
"MAP2K7",29
"MICU1",29
"MIPEP",29
"MIR142B",29
"MIR7671",29
"MORN5",29
"MPG",29
"MPLKIP",29
"MPZL1",29
"MRPS22",29
"MRPS28",29
"MRPS35",29
"MTDH",29
"MYBL1",29
"MYCBP",29
"MYSM1",29
"NIPA1",29
"NOL4L",29
"OCIAD2",29
"OLFR441",29
"ORC4",29
"PBRM1",29
"PCMT1",29
"PDAP1",29
"PDLIM7",29
"POLR2K",29
"POU5F2",29
"PPAPDC1B",29
"PPFIA1",29
"PPFIA3",29
"PQLC3",29
"PRIM1",29
"PRKG1",29
"PRNP",29
"PRR16",29
"PRR22",29
"PRRG1",29
"PRSS54",29
"PSPH",29
"PSTPIP1",29
"PTPN3",29
"PTPN6",29
"PVR",29
"PWWP2A",29
"RAB4B",29
"RABGGTA",29
"RFC2",29
"RNPS1",29
"RP23-177G20.1",29
"RP23-465P18.1",29
"RP23-71G16.7",29
"RPS14",29
"RPUSD4",29
"RSRP1",29
"SBNO2",29
"SDHAF4",29
"SEMA3B",29
"SHISA5",29
"SLC25A38",29
"SLC30A7",29
"SLC4A7",29
"SLC4A8",29
"SMC5",29
"SMURF1",29
"SNORD35A",29
"SNX16",29
"SP140",29
"SPATA25",29
"SPC24",29
"SPHK2",29
"SRRD",29
"ST3GAL5",29
"STEAP3",29
"STK10",29
"SZT2",29
"TAF10",29
"TAF6L",29
"TARDBP",29
"TBC1D8",29
"TBCB",29
"TDP2",29
"TEX30",29
"TFIP11",29
"TFRC",29
"THG1L",29
"THOC5",29
"THTPA",29
"TMEM86A",29
"TNKS1BP1",29
"TRAJ4",29
"TRDMT1",29
"TRIM35",29
"TRPM1",29
"TSPYL2",29
"TSPYL4",29
"TSR1",29
"TSR3",29
"TSTA3",29
"TTC21A",29
"TTC28",29
"TTC30A1",29
"TTC7B",29
"TTI1",29
"TTLL11",29
"TTLL4",29
"TTLL5",29
"TTN",29
"TUB",29
"TUBD1",29
"TULP2",29
"TULP4",29
"TXLNA",29
"TXLNG",29
"TXN2",29
"TXNL1",29
"TYSND1",29
"TYW5",29
"U2AF2",29
"UBALD1",29
"UBB",29
"UBE2D1",29
"UBE2T",29
"UBE2U",29
"UBE3B",29
"UBIAD1",29
"UBN1",29
"UBR1",29
"UBR7",29
"UBTD2",29
"UBXN1",29
"UFSP1",29
"UGT1A1",29
"ULK1",29
"UNC45A",29
"UNK",29
"UNKL",29
"UQCRC2",29
"UQCRH",29
"UQCRQ",29
"URM1",29
"USHBP1",29
"USP12",29
"USP16",29
"USP28",29
"USP3",29
"USP36",29
"USP40",29
"USP44",29
"USP46",29
"USP53",29
"UTP6",29
"VASH2",29
"VCPIP1",29
"VEGFB",29
"VEZF1",29
"VIPAS39",29
"VMAC",29
"VMN2R1",29
"VPS52",29
"VRK1",29
"VRK2",29
"VSIG10L",29
"WARS",29
"WASH1",29
"WBP1",29
"WDR11",29
"WDR24",29
"WDR45B",29
"WDR47",29
"WDR62",29
"WDR73",29
"WDR90",29
"WEE2",29
"WFDC3",29
"WFDC9",29
"WIPI1",29
"WIPI2",29
"WRNIP1",29
"WTAP",29
"WWC2",29
"XIAP",29
"XIRP1",29
"XRCC6BP1",29
"YARS",29
"YIPF3",29
"YLPM1",29
"YME1L1",29
"YTHDF2",29
"ZBTB42",29
"ZBTB44",29
"ZBTB8A",29
"ZCCHC10",29
"ZCCHC8",29
"ZFAT",29
"ZFHX2",29
"ZFP108",29
"ZFP109",29
"ZFP128",29
"ZFP133-PS",29
"ZFP146",29
"ZFP189",29
"ZFP235",29
"ZFP260",29
"ZFP263",29
"ZFP277",29
"ZFP28",29
"ZFP316",29
"ZFP324",29
"ZFP329",29
"ZFP345",29
"ZFP358",29
"ZFP384",29
"ZFP410",29
"ZFP429",29
"ZFP442",29
"ZFP455",29
"ZFP456",29
"ZFP458",29
"ZFP459",29
"ZFP566",29
"ZFP572",29
"ZFP583",29
"ZFP595",29
"ZFP60",29
"ZFP609",29
"ZFP61",29
"ZFP617",29
"ZFP651",29
"ZFP661",29
"ZFP69",29
"ZFP707",29
"ZFP715",29
"ZFP738",29
"ZFP759",29
"ZFP790",29
"ZFP799",29
"ZFP84",29
"ZFP866",29
"ZFP868",29
"ZFP870",29
"ZFP882",29
"ZFP93",29
"ZFP933",29
"ZFP938",29
"ZFP94",29
"ZFP963",29
"ZFP964",29
"ZMPSTE24",29
"ZMYM2",29
"ZMYND12",29
"ZMYND19",29
"ZW10",29
"ZYX",29
"ZZZ3",29
"1110059E24RIK",30
"1700001C02RIK",30
"1700001C19RIK",30
"1700003M02RIK",30
"1700007K13RIK",30
"1700011I03RIK",30
"1700016D08RIK",30
"1700016L21RIK",30
"2210417A02RIK",30
"2310040G07RIK",30
"2410003L11RIK",30
"2410137M14RIK",30
"2610024D14RIK",30
"2700099C18RIK",30
"2810032G03RIK",30
"4930417O22RIK",30
"4930483K19RIK",30
"4930539E08RIK",30
"4930570G19RIK",30
"4930570N18RIK",30
"4930586N03RIK",30
"4933408J17RIK",30
"4933431K23RIK",30
"6430531B16RIK",30
"9330133O14RIK",30
"A630077J23RIK",30
"AANAT",30
"ABCD1",30
"ACOX3",30
"ADAM33",30
"ADAMTS3",30
"ADPGK",30
"ADPRM",30
"ANKRD40",30
"ANKRD45",30
"ANKRD63",30
"ARHGAP28",30
"ARRDC3",30
"ATF7IP2",30
"ATP8B1",30
"ATP8B3",30
"ATXN1L",30
"AU019823",30
"AXDND1",30
"B230354K17RIK",30
"B430218F22RIK",30
"BAIAP2",30
"BC106179",30
"BE692007",30
"BMP8A",30
"CANX",30
"CBWD1",30
"CCDC159",30
"CD300LG",30
"CD80",30
"CD96",30
"CDH2",30
"CETN3",30
"CHKB",30
"CHRM2",30
"CHURC1",30
"CLNK",30
"CNTNAP2",30
"CNTNAP4",30
"COL23A1",30
"COPE",30
"CRIPT",30
"CYP4A32",30
"DDX28",30
"DEFB41",30
"DENND1A",30
"DIO1",30
"DLD",30
"DNAJA4",30
"DNASE2B",30
"DRG2",30
"DUOXA1",30
"DVL1",30
"EMX1",30
"ENTPD6",30
"EPB4.1L4AOS",30
"EPHA7",30
"EVPL",30
"FAM110A",30
"FAM173A",30
"FAM49B",30
"FBLN2",30
"FHL1",30
"FIGF",30
"FMR1OS",30
"FN3K",30
"FOXS1",30
"FSD1L",30
"FST",30
"FUK",30
"GAS6",30
"GAS7",30
"GCM2",30
"GJC2",30
"GM10518",30
"GM11444",30
"GM11667",30
"GM11675",30
"GM11926",30
"GM12168",30
"GM12273",30
"GM12844",30
"GM12967",30
"GM13224",30
"GM13404",30
"GM13874",30
"GM13882",30
"GM13905",30
"GM14033",30
"GM14140",30
"GM14174",30
"GM14403",30
"GM14424",30
"GM14943",30
"GM15038",30
"GM15050",30
"GM15543",30
"GM15579",30
"GM15723",30
"GM15764",30
"GM16001",30
"GM16031",30
"GM16155",30
"GM16267",30
"GM16418",30
"GM16490",30
"GM16519",30
"GM17641",30
"GM19694",30
"GM1979",30
"GM20529",30
"GM20717",30
"GM20754",30
"GM21956",30
"GM21967",30
"GM21989",30
"GM22043",30
"GM22227",30
"GM22346",30
"GM22577",30
"GM22809",30
"GM22845",30
"GM22893",30
"GM23119",30
"GM23382",30
"GM23466",30
"GM23608",30
"GM24223",30
"GM24262",30
"GM24283",30
"GM24424",30
"GM24468",30
"GM24503",30
"GM24547",30
"GM24549",30
"GM24717",30
"GM24809",30
"GM24939",30
"GM24991",30
"GM25104",30
"GM25106",30
"GM25367",30
"GM25703",30
"GM25744",30
"GM25783",30
"GM25919",30
"GM26135",30
"GM26152",30
"GM26176",30
"GM26179",30
"GM26180",30
"GM26329",30
"GM26472",30
"GM26510",30
"GM26549",30
"GM26588",30
"GM26602",30
"GM26670",30
"GM26730",30
"GM26797",30
"GM26802",30
"GM26858",30
"GM26983",30
"GM27167",30
"GM27217",30
"GM27361",30
"GM27420",30
"GM27626",30
"GM27775",30
"GM27818",30
"GM28065",30
"GM28305",30
"GM28374",30
"GM28380",30
"GM29376",30
"GM36967",30
"GM37069",30
"GM37110",30
"GM37226",30
"GM37288",30
"GM37316",30
"GM37364",30
"GM37376",30
"GM37785",30
"GM37849",30
"GM37978",30
"GM3809",30
"GM4131",30
"GM5228",30
"GM525",30
"GM5420",30
"GM5460",30
"GM6420",30
"GM7337",30
"GM7340",30
"GM7545",30
"GM7616",30
"GM8051",30
"GM8444",30
"GM9733",30
"GM9748",30
"GM9776",30
"GM9840",30
"GPANK1",30
"GPR62",30
"GSC",30
"GSTM4",30
"H2-AA",30
"H6PD",30
"HECTD2",30
"HELZ2",30
"HIST1H2AF",30
"HIST1H2AN",30
"HIST1H4B",30
"HNRNPA0",30
"IGHV1-69",30
"IGHV8-13",30
"IL7R",30
"IQCK",30
"IRAK1BP1",30
"ISOC2A",30
"ITGAL",30
"JAM2",30
"JUP",30
"KCNAB3",30
"KCNIP3",30
"KCNJ5",30
"KCNQ3",30
"KLRG1",30
"LAMTOR4",30
"LMX1A",30
"LRIG3",30
"LRRC42",30
"LRRC66",30
"LTB4R2",30
"LTF",30
"LY6K",30
"LYPD8",30
"MAGEH1",30
"MAP4K2",30
"MCFD2",30
"METTL14",30
"MIR128-1",30
"MIR134",30
"MIR1932",30
"MIR5621",30
"MIR6244",30
"MIR6416",30
"MIR6537",30
"MIR6936",30
"MIR7002",30
"MIR8097",30
"MIR96",30
"MLXIPL",30
"MMU-MIR-7218",30
"MPZ",30
"MTF1",30
"MTPN",30
"MXRA8OS",30
"MYADML2OS",30
"MYH10",30
"NAAA",30
"NALCN",30
"NAV1",30
"NBEA",30
"NFIC",30
"NFU1",30
"NLRC5",30
"NME2",30
"NOTCH1",30
"NUMB",30
"OLFR1418",30
"P2RX5",30
"PCDH17",30
"PCTP",30
"PDCL3",30
"PEX3",30
"PHF11C",30
"PICK1",30
"PIGG",30
"PKHD1L1",30
"PLATR1",30
"POLR2H",30
"PRADC1",30
"PRKAR2A",30
"PROX2",30
"PRPF40B",30
"PRTN3",30
"PTGES3L",30
"PTGFRN",30
"PTPRC",30
"R3HDM2",30
"RAB9",30
"RAD23A",30
"RANBP9",30
"RASSF4",30
"RBL1",30
"RBPMS",30
"REEP2",30
"RFFL",30
"RHEBL1",30
"RP23-14P17.4",30
"RP23-155F13.3",30
"RP23-171B16.2",30
"RP23-178I17.5",30
"RP23-183L19.1",30
"RP23-262J12.4",30
"RP23-265P8.4",30
"RP23-318B18.2",30
"RP23-319P12.4",30
"RP23-326H18.1",30
"RP23-346P15.3",30
"RP23-392I2.3",30
"RP23-424L10.1",30
"RP23-42H18.6",30
"RP23-60E24.3",30
"RP24-158G19.1",30
"RP24-224A19.1",30
"RP24-230J14.7",30
"RPL17-PS9",30
"RPL23A-PS4",30
"RPS6-PS3",30
"RRP9",30
"RTCB",30
"RTFDC1",30
"RTN4RL2",30
"SDR39U1",30
"SH2B1",30
"SIAH2",30
"SLC12A4",30
"SLC15A3",30
"SLC39A4",30
"SLC47A1",30
"SLCO2B1",30
"SLK",30
"SNORA31",30
"SNORD16A",30
"SNRPD3",30
"SNTB2",30
"SPTBN5",30
"STX8",30
"SYCP2L",30
"SYPL2",30
"TACR3",30
"TAF15",30
"TAL1",30
"TBX5",30
"TCEANC",30
"TCIRG1",30
"TEKT5",30
"THEMIS",30
"TIAM1",30
"TIMM10",30
"TINF2",30
"TLN1",30
"TNFRSF4",30
"TNNT3",30
"TRAP1",30
"TRAV17",30
"TRBV14",30
"TREML2",30
"TRIP12",30
"TSKU",30
"0610007P14RIK",31
"1110020A21RIK",31
"1700003G18RIK",31
"1700019G17RIK",31
"1700057H21RIK",31
"1700092M07RIK",31
"1700101E01RIK",31
"1810041H14RIK",31
"2310015D24RIK",31
"2610037D02RIK",31
"2810047C21RIK1",31
"4930441J16RIK",31
"4930466I24RIK",31
"4930480K23RIK",31
"4930555F03RIK",31
"4930579G18RIK",31
"4933427D14RIK",31
"9330198N18RIK",31
"9430091E24RIK",31
"9530027J09RIK",31
"A330009N23RIK",31
"A330035P11RIK",31
"A330050F15RIK",31
"A4GNT",31
"A830018L16RIK",31
"A930029G22RIK",31
"AAK1",31
"AC103674.1",31
"AC125099.2",31
"AC159477.1",31
"ACP2",31
"ADSSL1",31
"AIPL1",31
"ANAPC1",31
"ANK1",31
"ANKHD1",31
"ANKRD13D",31
"ANKRD22",31
"ANP32B",31
"AP1M1",31
"AP2S1",31
"ARHGAP29",31
"ARMCX6",31
"ARPC1A",31
"ART2A-PS",31
"ASB6",31
"ASRGL1",31
"ATG101",31
"B230104I21RIK",31
"B230377A18RIK",31
"B3GNT4",31
"BAG6",31
"BC023719",31
"BCL2L14",31
"BEND7",31
"BMI1",31
"BOLL",31
"BTRC",31
"C2CD5",31
"C430002N11RIK",31
"C5AR2",31
"CACNA1S",31
"CACNG4",31
"CAPZA3",31
"CCDC180",31
"CCDC93",31
"CCT6A",31
"CDC73",31
"CDK13",31
"CFL1",31
"CHID1",31
"CHIT1",31
"CHML",31
"CLCN7",31
"CLEC18A",31
"CLEC4D",31
"CLPTM1L",31
"COG6",31
"COG7",31
"COMMD5",31
"COMT",31
"CORO2B",31
"COX16",31
"COX5B",31
"COX6B1",31
"CPSF3L",31
"CPSF7",31
"CROCC",31
"CRYL1",31
"CRYM",31
"CSF2RB",31
"CSF3",31
