"","gene","kmeans_cluster"
"15215","STK39",7
"15216","STK4",7
"15217","STK40",7
"15218","STKLD1",7
"15219","STMN1",11
"15220","STOM",7
"15221","STON1",7
"15222","STON2",7
"15223","STPG2",7
"15224","STRADA",11
"15225","STRADB",7
"15226","STRAP",7
"15227","STRBP",11
"15228","STRIP1",7
"15229","STRIP2",11
"15230","STRN",7
"15231","STRN3",11
"15232","STRN4",11
"15233","STT3B",7
"15234","STUB1",11
"15235","STX11",7
"15236","STX16",7
"15237","STX17",7
"15238","STX4A",11
"15239","STX5A",11
"15240","STX6",7
"15241","STX7",7
"15242","STX8",7
"15243","STXBP1",11
"15244","STXBP2",11
"15245","STXBP3",7
"15246","STXBP5",7
"15247","STXBP6",16
"15248","STYK1",11
"15249","STYX",11
"15250","STYXL1",11
"15251","SUB1",7
"15252","SUCLA2",7
"15253","SUCLG1",7
"15254","SUCLG2",7
"15255","SUCO",7
"15256","SUDS3",11
"15257","SUFU",7
"15258","SUGCT",16
"15259","SUGP2",16
"15260","SUGT1",11
"15261","SULF1",11
"15262","SULF2",11
"15263","SULT2B1",16
"15264","SUMF1",16
"15265","SUMO1",7
"15266","SUMO2",7
"15267","SUMO3",11
"15268","SUN1",11
"15269","SUN2",11
"15270","SUN3",16
"15271","SUOX",16
"15272","SUPT16",7
"15273","SUPT20",7
"15274","SUPT3",7
"15275","SUPT4A",7
"15276","SUPV3L1",11
"15277","SURF1",7
"15278","SURF2",7
"15279","SURF4",7
"15280","SURF6",11
"15281","SUSD1",7
"15282","SUSD2",11
"15283","SUSD3",11
"15284","SUSD4",7
"15285","SUSD6",7
"15286","SUV39H1",16
"15287","SUV39H2",11
"15288","SUV420H1",11
"15289","SUV420H2",11
"15290","SUZ12",16
"15291","SV2C",16
"15292","SVIL",7
"15293","SVIP",7
"15294","SWAP70",7
"15295","SWSAP1",16
"15296","SWT1",7
"15297","SYAP1",11
"15298","SYBU",11
"15299","SYCE2",11
"15300","SYF2",7
"15301","SYK",7
"15302","SYMPK",11
"15303","SYN1",16
"15304","SYNCRIP",7
"15305","SYNE2",7
"15306","SYNE3",7
"15307","SYNGAP1",11
"15308","SYNGR1",7
"15309","SYNGR2",7
"15310","SYNGR4",11
"15311","SYNJ1",11
"15312","SYNJ2",7
"15313","SYNPO",7
"15314","SYNPO2",11
"15315","SYPL",7
"15316","SYS1",11
"15317","SYT14",11
"15318","SYT2",11
"15319","SYT8",16
"15320","SYTL2",7
"15321","SZRD1",11
"15322","SZT2",11
"15323","T2",11
"15324","TAAR9",16
"15325","TAB1",7
"15326","TAB2",7
"15327","TAB3",16
"15328","TACC1",7
"15329","TACC3",11
"15330","TACO1",11
"15331","TACO1OS",11
"15332","TACR3",16
"15333","TADA1",7
"15334","TADA2A",11
"15335","TADA3",11
"15336","TAF1",16
"15337","TAF10",11
"15338","TAF11",11
"15339","TAF12",11
"15340","TAF15",11
"15341","TAF1A",7
"15342","TAF1B",16
"15343","TAF2",11
"15344","TAF4A",7
"15345","TAF4B",7
"15346","TAF5",11
"15347","TAF5L",11
"15348","TAF6",7
"15349","TAF6L",11
"15350","TAF7",7
"15351","TAF8",11
"15352","TAF9",7
"15353","TAF9B",7
"15354","TAGAP",7
"15355","TAGLN",16
"15356","TAGLN2",11
"15357","TANC1",16
"15358","TANC2",11
"15359","TANGO2",11
"15360","TANGO6",7
"15361","TANK",7
"15362","TAOK3",7
"15363","TAP1",11
"15364","TAP2",11
"15365","TAPBP",7
"15366","TAPBPL",16
"15367","TAPT1",7
"15368","TARBP2",7
"15369","TARDBP",7
"15370","TARS",7
"15371","TARS2",16
"15372","TAS1R1",11
"15373","TAS2R124",16
"15374","TAS2R131",6
"15375","TASP1",7
"15376","TATDN1",7
"15377","TATDN2",7
"15378","TATDN3",7
"15379","TAX1BP3",11
"15380","TAZ",11
"15381","TBC1D1",11
"15382","TBC1D10B",16
"15383","TBC1D10C",11
"15384","TBC1D12",11
"15385","TBC1D13",11
"15386","TBC1D14",11
"15387","TBC1D15",7
"15388","TBC1D16",11
"15389","TBC1D17",7
"15390","TBC1D19",11
"15391","TBC1D2",7
"15392","TBC1D22A",16
"15393","TBC1D22B",11
"15394","TBC1D23",7
"15395","TBC1D2B",7
"15396","TBC1D30",7
"15397","TBC1D31",7
"15398","TBC1D32",7
"15399","TBC1D4",7
"15400","TBC1D5",7
"15401","TBC1D7",7
"15402","TBC1D8",11
"15403","TBC1D8B",11
"15404","TBC1D9B",7
"15405","TBCA",7
"15406","TBCB",11
"15407","TBCC",11
"15408","TBCD",11
"15409","TBCE",11
"15410","TBCEL",7
"15411","TBCK",7
"15412","TBK1",7
"15413","TBL1X",7
"15414","TBL1XR1",7
"15415","TBL2",11
"15416","TBP",7
"15417","TBPL1",11
"15418","TBR1",7
"15419","TBRG1",7
"15420","TBRG4",11
"15421","TBX1",16
"15422","TBX18",11
"15423","TBXAS1",7
"15424","TC2N",11
"15425","TCAF2",11
"15426","TCAM1",11
"15427","TCEA1",11
"15428","TCEANC2",7
"15429","TCEB1",11
"15430","TCEB2",11
"15431","TCEB3",11
"15432","TCERG1",7
"15433","TCF12",7
"15434","TCF19",11
"15435","TCF25",16
"15436","TCF3",16
"15437","TCF4",7
"15438","TCF7",11
"15439","TCF7L1",7
"15440","TCF7L2",11
"15441","TCN2",16
"15442","TCOF1",7
"15443","TCP1",7
"15444","TCP11",7
"15445","TCP11L2",7
"15446","TCRG-V4",16
"15447","TCRG-V5",16
"15448","TCRG-V7",16
"15449","TCSTV3",16
"15450","TCTEX1D4",7
"15451","TCTN1",11
"15452","TCTN2",11
"15453","TCTN3",16
"15454","TDGF1",16
"15455","TDP1",7
"15456","TDP2",11
"15457","TDRD1",7
"15458","TDRD3",7
"15459","TDRD5",16
"15460","TDRD9",16
"15461","TDRKH",11
"15462","TDRP",7
"15463","TEAD3",11
"15464","TEC",7
"15465","TECPR1",7
"15466","TECPR2",16
"15467","TECR",7
"15468","TEDDM2",7
"15469","TEF",7
"15470","TEFM",11
"15471","TENM3",16
"15472","TEP1",7
"15473","TERF2",11
"15474","TERF2IP",11
"15475","TERT",11
"15476","TES",7
"15477","TESK1",7
"15478","TESK2",7
"15479","TESPA1",7
"15480","TET1",11
"15481","TET2",7
"15482","TET3",11
"15483","TEX10",11
"15484","TEX15",7
"15485","TEX2",7
"15486","TEX22",7
"15487","TEX261",11
"15488","TEX264",7
"15489","TEX30",7
"15490","TEX9",11
"15491","TFAM",7
"15492","TFAP2A",7
"15493","TFAP4",7
"15494","TFB1M",7
"15495","TFB2M",11
"15496","TFCP2L1",11
"15497","TFDP1",7
"15498","TFDP2",11
"15499","TFE3",11
"15500","TFEB",7
"15501","TFF1",16
"15502","TFG",7
"15503","TFIP11",7
"15504","TFPI",16
"15505","TFPT",11
"15506","TFR2",11
"15507","TFRC",7
"15508","TG",16
"15509","TGDS",7
"15510","TGFB1",7
"15511","TGFB2",16
"15512","TGFB3",11
"15513","TGFBR1",7
"15514","TGFBR2",7
"15515","TGFBRAP1",11
"15516","TGIF1",7
"15517","TGOLN1",11
"15518","TGS1",11
"15519","THA1",11
"15520","THADA",7
"15521","THAP1",7
"15522","THAP2",7
"15523","THAP3",11
"15524","THAP4",11
"15525","THAP6",7
"15526","THAP8",7
"15527","THBS3",16
"15528","THEGL",11
"15529","THEM4",11
"15530","THEM6",11
"15531","THEMIS",16
"15532","THEMIS2",16
"15533","THG1L",16
"15534","THNSL1",11
"15535","THNSL2",11
"15536","THOC1",16
"15537","THOC3",7
"15538","THOC5",11
"15539","THOC6",7
"15540","THOC7",11
"15541","THRAP3",7
"15542","THRB",7
"15543","THTPA",11
"15544","THUMPD1",11
"15545","THUMPD2",7
"15546","THY1",7
"15547","THYN1",11
"15548","TIA1",7
"15549","TIAL1",11
"15550","TIAM1",7
"15551","TIAM2",7
"15552","TICAM1",7
"15553","TICRR",11
"15554","TIFA",11
"15555","TIGAR",11
"15556","TIGD2",7
"15557","TIGIT",7
"15558","TIMELESS",11
"15559","TIMM10",7
"15560","TIMM10B",11
"15561","TIMM17A",11
"15562","TIMM17B",11
"15563","TIMM21",7
"15564","TIMM22",7
"15565","TIMM44",16
"15566","TIMM8A1",11
"15567","TIMM9",11
"15568","TIMMDC1",7
"15569","TIMP2",11
"15570","TIMP3",16
"15571","TIPARP",7
"15572","TIPRL",11
"15573","TIRAP",11
"15574","TJAP1",11
"15575","TJP2",7
"15576","TK1",11
"15577","TK2",11
"15578","TKT",11
"15579","TLCD2",7
"15580","TLDC1",7
"15581","TLE3",7
"15582","TLE4",7
"15583","TLE6",16
"15584","TLK1",7
"15585","TLK2",11
"15586","TLN1",11
"15587","TLR1",16
"15588","TLR12",11
"15589","TLR4",16
"15590","TLR6",16
"15591","TM2D1",11
"15592","TM2D2",7
"15593","TM6SF1",7
"15594","TM7SF3",7
"15595","TM9SF1",11
"15596","TM9SF2",7
"15597","TM9SF3",7
"15598","TM9SF4",11
"15599","TMA7",11
"15600","TMBIM4",7
"15601","TMBIM6",16
"15602","TMBIM7",11
"15603","TMC5",16
"15604","TMC6",11
"15605","TMC8",11
"15606","TMCC1",7
"15607","TMCC3",7
"15608","TMCO1",11
"15609","TMCO3",11
"15610","TMCO4",11
"15611","TMCO6",16
"15612","TMED1",11
"15613","TMED10",7
"15614","TMED3",11
"15615","TMED4",11
"15616","TMED5",7
"15617","TMED7",7
"15618","TMED8",11
"15619","TMED9",11
"15620","TMEFF2",16
"15621","TMEM104",11
"15622","TMEM106B",16
"15623","TMEM106C",11
"15624","TMEM109",7
"15625","TMEM11",11
"15626","TMEM120B",11
"15627","TMEM123",7
"15628","TMEM125",11
"15629","TMEM126B",11
"15630","TMEM127",7
"15631","TMEM128",11
"15632","TMEM129",11
"15633","TMEM131",11
"15634","TMEM135",7
"15635","TMEM138",11
"15636","TMEM140",7
"15637","TMEM143",11
"15638","TMEM144",16
"15639","TMEM147",11
"15640","TMEM147OS",11
"15641","TMEM14A",7
"15642","TMEM14C",11
"15643","TMEM150A",11
"15644","TMEM151B",11
"15645","TMEM154",7
"15646","TMEM156",16
"15647","TMEM159",11
"15648","TMEM160",16
"15649","TMEM161A",11
"15650","TMEM161B",7
"15651","TMEM163",7
"15652","TMEM164",16
"15653","TMEM165",11
"15654","TMEM167",11
"15655","TMEM168",7
"15656","TMEM169",11
"15657","TMEM170",11
"15658","TMEM170B",7
"15659","TMEM173",16
"15660","TMEM175",7
"15661","TMEM177",11
"15662","TMEM178",7
"15663","TMEM18",16
"15664","TMEM181B-PS",11
"15665","TMEM182",16
"15666","TMEM183A",11
"15667","TMEM184C",11
"15668","TMEM185B",11
"15669","TMEM186",11
"15670","TMEM189",7
"15671","TMEM19",7
"15672","TMEM191C",7
"15673","TMEM192",11
"15674","TMEM194",11
"15675","TMEM194B",7
"15676","TMEM198",11
"15677","TMEM2",7
"15678","TMEM201",11
"15679","TMEM203",16
"15680","TMEM206",11
"15681","TMEM208",11
"15682","TMEM209",7
"15683","TMEM215",11
"15684","TMEM217",16
"15685","TMEM218",11
"15686","TMEM220",7
"15687","TMEM229B",7
"15688","TMEM230",7
"15689","TMEM231",11
"15690","TMEM232",7
"15691","TMEM237",7
"15692","TMEM238",11
"15693","TMEM240",11
"15694","TMEM241",7
"15695","TMEM242",11
"15696","TMEM243",7
"15697","TMEM248",11
"15698","TMEM251",11
"15699","TMEM258",11
"15700","TMEM260",7
"15701","TMEM261",7
"15702","TMEM263",7
"15703","TMEM29",7
"15704","TMEM30A",7
"15705","TMEM33",16
"15706","TMEM37",11
"15707","TMEM38B",11
"15708","TMEM39A",7
"15709","TMEM41A",11
"15710","TMEM41B",11
"15711","TMEM42",16
"15712","TMEM43",16
"15713","TMEM5",7
"15714","TMEM50A",16
"15715","TMEM53",11
"15716","TMEM55A",11
"15717","TMEM55B",7
"15718","TMEM57",11
"15719","TMEM59",11
"15720","TMEM60",11
"15721","TMEM62",7
"15722","TMEM63A",7
"15723","TMEM63B",11
"15724","TMEM64",11
"15725","TMEM65",11
"15726","TMEM67",7
"15727","TMEM68",16
"15728","TMEM69",11
"15729","TMEM70",11
"15730","TMEM71",7
"15731","TMEM72",16
"15732","TMEM80",11
"15733","TMEM82",16
"15734","TMEM86A",7
"15735","TMEM87A",11
"15736","TMEM8B",11
"15737","TMEM95",16
"15738","TMEM9B",7
"15739","TMF1",11
"15740","TMIE",16
"15741","TMOD1",16
"15742","TMOD3",11
"15743","TMPO",7
"15744","TMPPE",7
"15745","TMSB10",7
"15746","TMSB15B1",11
"15747","TMSB4X",7
"15748","TMTC2",16
"15749","TMTC4",7
"15750","TMUB1",11
"15751","TMUB2",16
"15752","TMX1",7
"15753","TMX2",11
"15754","TMX3",7
"15755","TMX4",7
"15756","TNF",16
"15757","TNFAIP3",7
"15758","TNFAIP8",7
"15759","TNFAIP8L2",16
"15760","TNFRSF12A",7
"15761","TNFRSF13C",11
"15762","TNFRSF14",16
"15763","TNFRSF18",16
"15764","TNFRSF1A",7
"15765","TNFRSF1B",7
"15766","TNFRSF22",16
"15767","TNFRSF23",16
"15768","TNFRSF26",16
"15769","TNFRSF8",7
"15770","TNFRSF9",11
"15771","TNFSF10",7
"15772","TNFSF11",16
"15773","TNFSF13B",7
"15774","TNFSF14",16
"15775","TNFSF4",16
"15776","TNFSF8",16
"15777","TNFSF9",11
"15778","TNIK",7
"15779","TNIP1",11
"15780","TNIP2",16
"15781","TNIP3",7
"15782","TNK2",7
"15783","TNKS",11
"15784","TNKS1BP1",7
"15785","TNKS2",7
"15786","TNNC1",11
"15787","TNNI1",16
"15788","TNNI3",7
"15789","TNNT1",11
"15790","TNPO1",7
"15791","TNPO2",7
"15792","TNPO3",7
"15793","TNRC18",11
"15794","TNRC6A",7
"15795","TNRC6B",7
"15796","TNRC6C",7
"15797","TNS1",7
"15798","TNS2",11
"15799","TNS3",16
"15800","TOB1",11
"15801","TOB2",7
"15802","TOE1",7
"15803","TOM1",11
"15804","TOMM20",11
"15805","TOMM34",11
"15806","TOMM40",16
"15807","TOMM6",11
"15808","TOMM6OS",11
"15809","TOMM7",7
"15810","TOMM70A",7
"15811","TOMT",11
"15812","TOP1",7
"15813","TOP1MT",11
"15814","TOP2A",11
"15815","TOP2B",7
"15816","TOP3B",11
"15817","TOPBP1",11
"15818","TOPORS",11
"15819","TOPORSOS",11
"15820","TOR1A",11
"15821","TOR1AIP1",7
"15822","TOR1AIP2",7
"15823","TOR1B",11
"15824","TOR2A",11
"15825","TOR3A",11
"15826","TOR4A",11
"15827","TOX",7
"15828","TOX2",7
"15829","TOX4",11
"15830","TPCN1",11
"15831","TPCN2",7
"15832","TPD52",7
"15833","TPD52L2",11
"15834","TPGS1",11
"15835","TPI1",7
"15836","TPK1",7
"15837","TPM1",7
"15838","TPM3",11
"15839","TPM4",11
"15840","TPMT",7
"15841","TPP1",11
"15842","TPP2",7
"15843","TPPP",11
"15844","TPPP2",7
"15845","TPRA1",7
"15846","TPRGL",11
"15847","TPRN",11
"15848","TPST1",11
"15849","TPST2",7
"15850","TPT1",11
"15851","TPT1-PS1",16
"15852","TPT1-PS6",11
"15853","TPX2",11
"15854","TRA2A",11
"15855","TRA2B",11
"15856","TRABD2B",7
"15857","TRADD",7
"15858","TRAF1",7
"15859","TRAF2",7
"15860","TRAF3",7
"15861","TRAF3IP1",11
"15862","TRAF3IP2",7
"15863","TRAF4",11
"15864","TRAF5",7
"15865","TRAF6",7
"15866","TRAJ32",16
"15867","TRAJ45",16
"15868","TRAJ46",16
"15869","TRAJ47",16
"15870","TRAJ48",16
"15871","TRAJ49",16
"15872","TRAJ50",16
"15873","TRAK2",7
"15874","TRAM1",7
"15875","TRAP1",16
"15876","TRAPPC10",11
"15877","TRAPPC11",11
"15878","TRAPPC12",7
"15879","TRAPPC13",11
"15880","TRAPPC3",11
"15881","TRAPPC3L",16
"15882","TRAPPC4",7
"15883","TRAPPC5",11
"15884","TRAPPC6B",11
"15885","TRAPPC8",7
"15886","TRAPPC9",7
"15887","TRAT1",16
"15888","TRAV14-1",16
"15889","TRAV16D-DV11",6
"15890","TRAV17",16
"15891","TRBC2",16
"15892","TRBJ1-3",16
"15893","TRBJ1-4",16
"15894","TRBJ1-5",16
"15895","TRBJ1-6",16
"15896","TRBJ1-7",16
"15897","TRBJ2-7",16
"15898","TRBV1",16
"15899","TRBV12-1",16
"15900","TRBV12-2",16
"15901","TRBV13-1",16
"15902","TRBV13-2",16
"15903","TRBV14",16
"15904","TRBV15",16
"15905","TRBV17",16
"15906","TRBV2",16
"15907","TRBV21",16
"15908","TRBV3",16
"15909","TRBV4",16
"15910","TRBV5",16
"15911","TRDMT1",7
"15912","TREML2",11
"15913","TRERF1",7
"15914","TREX1",7
"15915","TRIB1",7
"15916","TRIB2",7
"15917","TRIB3",11
"15918","TRIM11",11
"15919","TRIM12A",16
"15920","TRIM12C",7
"15921","TRIM13",7
"15922","TRIM14",7
"15923","TRIM17",7
"15924","TRIM2",7
"15925","TRIM21",16
"15926","TRIM23",11
"15927","TRIM24",7
"15928","TRIM25",7
"15929","TRIM26",7
"15930","TRIM27",7
"15931","TRIM28",7
"15932","TRIM30A",16
"15933","TRIM30B",16
"15934","TRIM30D",16
"15935","TRIM32",16
"15936","TRIM33",7
"15937","TRIM34A",7
"15938","TRIM35",11
"15939","TRIM36",7
"15940","TRIM39",11
"15941","TRIM41",7
"15942","TRIM44",7
"15943","TRIM45",11
"15944","TRIM46",11
"15945","TRIM5",16
"15946","TRIM56",11
"15947","TRIM59",11
"15948","TRIM62",7
"15949","TRIM68",16
"15950","TRIM69",16
"15951","TRIM7",7
"15952","TRIM8",7
"15953","TRIM9",11
"15954","TRIO",7
"15955","TRIOBP",11
"15956","TRIP10",11
"15957","TRIP11",11
"15958","TRIP12",11
"15959","TRIP13",11
"15960","TRIT1",11
"15961","TRMT1",16
"15962","TRMT10A",7
"15963","TRMT10C",7
"15964","TRMT11",7
"15965","TRMT112",11
"15966","TRMT12",7
"15967","TRMT13",11
"15968","TRMT1L",7
"15969","TRMT2A",11
"15970","TRMT5",16
"15971","TRMT6",16
"15972","TRMT61A",16
"15973","TRMT61B",7
"15974","TRMU",7
"15975","TRNT1",7
"15976","TROVE2",11
"15977","TRP53",11
"15978","TRP53BP1",11
"15979","TRP53BP2",7
"15980","TRP53COR1",16
"15981","TRP53I11",7
"15982","TRP53INP1",7
"15983","TRP53INP2",7
"15984","TRP53RKA",7
"15985","TRP53RKB",16
"15986","TRP73",11
"15987","TRPC1",7
"15988","TRPM1",11
"15989","TRPM4",7
"15990","TRPM7",7
"15991","TRPM8",7
"15992","TRPS1",7
"15993","TRPV2",7
"15994","TRRAP",7
"15995","TRUB1",7
"15996","TRUB2",11
"15997","TSC1",11
"15998","TSC2",16
"15999","TSC22D1",11
"16000","TSC22D2",7
"16001","TSC22D3",7
"16002","TSC22D4",7
"16003","TSEN15",7
"16004","TSEN2",16
"16005","TSEN34",7
"16006","TSG101",7
"16007","TSGA10",11
"16008","TSHR",7
"16009","TSHZ1",7
"16010","TSHZ2",7
"16011","TSN",7
"16012","TSNAX",11
"16013","TSNAXIP1",11
"16014","TSPAN13",7
"16015","TSPAN14",7
"16016","TSPAN2",7
"16017","TSPAN2OS",11
"16018","TSPAN3",7
"16019","TSPAN31",16
"16020","TSPAN32",16
"16021","TSPAN32OS",7
"16022","TSPAN33",11
"16023","TSPAN4",7
"16024","TSPAN5",7
"16025","TSPAN6",11
"16026","TSPEAR",16
"16027","TSPO",11
"16028","TSPYL1",11
"16029","TSPYL2",7
"16030","TSPYL4",11
"16031","TSR1",7
"16032","TSR2",16
"16033","TSR3",16
"16034","TSSC1",11
"16035","TSSC4",11
"16036","TSSK1",7
"16037","TSSK6",11
"16038","TST",7
"16039","TSTA3",11
"16040","TSTD2",11
"16041","TSTD3",11
"16042","TTBK1",7
"16043","TTBK2",11
"16044","TTC1",7
"16045","TTC12",16
"16046","TTC13",7
"16047","TTC14",11
"16048","TTC17",11
"16049","TTC19",7
"16050","TTC21A",7
"16051","TTC21B",7
"16052","TTC23",7
"16053","TTC26",16
"16054","TTC27",7
"16055","TTC28",7
"16056","TTC29",16
"16057","TTC3",11
"16058","TTC32",7
"16059","TTC33",11
"16060","TTC37",16
"16061","TTC39A",11
"16062","TTC39B",7
"16063","TTC39C",7
"16064","TTC39D",7
"16065","TTC4",7
"16066","TTC41",7
"16067","TTC5",16
"16068","TTC7",7
"16069","TTC7B",7
"16070","TTC8",7
"16071","TTC9C",11
"16072","TTF1",7
"16073","TTF2",7
"16074","TTI1",11
"16075","TTI2",11
"16076","TTK",7
"16077","TTL",11
"16078","TTLL1",11
"16079","TTLL11",16
"16080","TTLL12",11
"16081","TTLL4",11
"16082","TTLL5",7
"16083","TTN",16
"16084","TTPAL",11
"16085","TTYH2",16
"16086","TTYH3",7
"16087","TUB",16
"16088","TUBA1A",11
"16089","TUBA1B",16
"16090","TUBA1C",11
"16091","TUBA3B",16
"16092","TUBB2A",7
"16093","TUBB2B",7
"16094","TUBB4B",11
"16095","TUBB5",11
"16096","TUBB6",7
"16097","TUBD1",16
"16098","TUBE1",7
"16099","TUBGCP2",7
"16100","TUBGCP3",16
"16101","TUBGCP4",11
"16102","TUBGCP5",7
"16103","TUBGCP6",11
"16104","TUFT1",11
"16105","TUG1",11
"16106","TULP1",11
"16107","TULP2",11
"16108","TULP3",11
"16109","TULP4",11
"16110","TUNAR",7
"16111","TUSC1",11
"16112","TUSC2",16
"16113","TUSC3",7
"16114","TUT1",11
"16115","TVP23A",11
"16116","TVP23B",11
"16117","TWF1",7
"16118","TWISTNB",7
"16119","TWSG1",7
"16120","TXK",11
"16121","TXLNA",11
"16122","TXLNB",7
"16123","TXLNG",11
"16124","TXN1",7
"16125","TXN2",7
"16126","TXNDC11",7
"16127","TXNDC12",11
"16128","TXNDC15",11
"16129","TXNDC16",11
"16130","TXNDC17",11
"16131","TXNDC5",7
"16132","TXNDC9",11
"16133","TXNIP",11
"16134","TXNL1",7
"16135","TXNL4A",11
"16136","TXNL4B",7
"16137","TXNRD1",7
"16138","TXNRD2",11
"16139","TXNRD3",11
"16140","TYK2",16
"16141","TYMS",16
"16142","TYRO3",11
"16143","TYSND1",11
"16144","TYW1",11
"16145","TYW3",11
"16146","TYW5",11
"16147","U2AF1",7
"16148","U2AF1L4",11
"16149","U2AF2",11
"16150","U2SURP",11
"16151","U3",7
"16152","UAP1",7
"16153","UBA1",11
"16154","UBA2",11
"16155","UBA3",7
"16156","UBA5",11
"16157","UBA52",11
"16158","UBA6",7
"16159","UBAC1",11
"16160","UBAC2",7
"16161","UBALD1",7
"16162","UBALD2",16
"16163","UBAP1",7
"16164","UBAP2",7
"16165","UBAP2L",11
"16166","UBASH3A",7
"16167","UBASH3B",7
"16168","UBB",7
"16169","UBC",7
"16170","UBE2A",11
"16171","UBE2B",7
"16172","UBE2C",11
"16173","UBE2CBP",7
"16174","UBE2D1",11
"16175","UBE2D2A",7
"16176","UBE2D3",7
"16177","UBE2E2",16
"16178","UBE2E3",7
"16179","UBE2F",7
"16180","UBE2G1",11
"16181","UBE2G2",7
"16182","UBE2H",11
"16183","UBE2I",11
"16184","UBE2J1",7
"16185","UBE2J2",16
"16186","UBE2K",11
"16187","UBE2L3",11
"16188","UBE2L6",16
"16189","UBE2M",7
"16190","UBE2Q1",11
"16191","UBE2Q2",11
"16192","UBE2R2",7
"16193","UBE2S",7
"16194","UBE2T",11
"16195","UBE2U",16
"16196","UBE2V1",7
"16197","UBE2W",11
"16198","UBE3A",7
"16199","UBE3C",11
"16200","UBE4B",7
"16201","UBFD1",7
"16202","UBL3",7
"16203","UBL4A",11
"16204","UBL5",7
"16205","UBN1",11
"16206","UBN2",16
"16207","UBOX5",11
"16208","UBP1",7
"16209","UBQLN1",7
"16210","UBQLN2",7
"16211","UBQLN4",16
"16212","UBR1",16
"16213","UBR2",11
"16214","UBR3",16
"16215","UBR4",11
"16216","UBR5",7
"16217","UBR7",11
"16218","UBTD1",11
"16219","UBTD2",7
"16220","UBTF",11
"16221","UBXN2A",11
"16222","UBXN4",7
"16223","UBXN7",7
"16224","UBXN8",7
"16225","UCHL3",11
"16226","UCK2",7
"16227","UCP2",7
"16228","UEVLD",7
"16229","UFC1",16
"16230","UFD1L",11
"16231","UFL1",11
"16232","UFM1",11
"16233","UFSP1",16
"16234","UGCG",7
"16235","UGDH",11
"16236","UGGT1",7
"16237","UGP2",7
"16238","UGT1A1",7
"16239","UHMK1",7
"16240","UHRF1",11
"16241","UHRF1BP1",11
"16242","UHRF1BP1L",7
"16243","UHRF2",7
"16244","ULBP1",7
"16245","ULK1",11
"16246","ULK2",11
"16247","ULK4",7
"16248","UMAD1",7
"16249","UMPS",7
"16250","UNC119B",11
"16251","UNC13A",11
"16252","UNC13B",11
"16253","UNC13C",7
"16254","UNC13D",7
"16255","UNC45A",11
"16256","UNC45B",7
"16257","UNC50",11
"16258","UNC5B",7
"16259","UNC79",7
"16260","UNC93B1",16
"16261","UNG",11
"16262","UNK",7
"16263","UNKL",16
"16264","UPB1",7
"16265","UPF1",11
"16266","UPF2",7
"16267","UPF3A",11
"16268","UPF3B",7
"16269","UPK2",11
"16270","UPP2",7
"16271","UPRT",11
"16272","UQCC1",11
"16273","UQCC2",11
"16274","UQCR10",16
"16275","UQCRB",7
"16276","UQCRC2",7
"16277","UQCRH",11
"16278","URAD",11
"16279","URB2",11
"16280","URGCP",7
"16281","URI1",7
"16282","URM1",11
"16283","UROD",7
"16284","USB1",11
"16285","USF1",11
"16286","USF2",7
"16287","USHBP1",16
"16288","USO1",7
"16289","USP-PS",16
"16290","USP1",16
"16291","USP10",7
"16292","USP11",11
"16293","USP12",11
"16294","USP14",11
"16295","USP15",7
"16296","USP16",11
"16297","USP18",7
"16298","USP2",11
"16299","USP20",7
"16300","USP21",7
"16301","USP22",7
"16302","USP24",16
"16303","USP25",7
"16304","USP28",11
"16305","USP3",7
"16306","USP30",11
"16307","USP32",7
"16308","USP33",11
"16309","USP34",7
"16310","USP35",11
"16311","USP36",11
"16312","USP38",7
"16313","USP39",11
"16314","USP40",11
"16315","USP42",7
"16316","USP45",11
"16317","USP46",11
"16318","USP47",7
"16319","USP48",16
"16320","USP49",11
"16321","USP5",7
"16322","USP51",7
"16323","USP53",7
"16324","USP6NL",7
"16325","USP7",11
"16326","USP8",7
"16327","USP9X",11
"16328","USPL1",7
"16329","UST",7
"16330","UTF1",16
"16331","UTP11L",11
"16332","UTP15",11
"16333","UTP18",11
"16334","UTP20",16
"16335","UTP23",7
"16336","UTP3",11
"16337","UTS2",11
"16338","UVRAG",7
"16339","UVSSA",16
"16340","UXS1",7
"16341","UXT",11
"16342","VAC14",7
"16343","VAMP1",16
"16344","VAMP3",11
"16345","VAMP4",11
"16346","VAMP8",11
"16347","VAPA",7
"16348","VARS",11
"16349","VARS2",16
"16350","VASH2",11
"16351","VASP",11
"16352","VAV1",7
"16353","VAV2",7
"16354","VAV3",7
"16355","VBP1",11
"16356","VCAN",11
"16357","VCL",7
"16358","VCP",7
"16359","VCPIP1",11
"16360","VCPKMT",7
"16361","VDAC1",7
"16362","VDAC2",11
"16363","VDAC3",7
"16364","VEGFA",11
"16365","VEZF1",7
"16366","VEZT",7
"16367","VGF",11
"16368","VGLL4",7
"16369","VHL",11
"16370","VIM",7
"16371","VIPAS39",11
"16372","VIPR1",7
"16373","VIPR2",11
"16374","VMAC",7
"16375","VMN1R-PS149",16
"16376","VMN1R-PS66",16
"16377","VMN1R1",16
"16378","VMN1R20",16
"16379","VMN1R4",7
"16380","VMN2R-PS124",16
"16381","VMN2R-PS18",7
"16382","VMN2R-PS20",16
"16383","VMN2R16",16
"16384","VMP1",7
"16385","VOPP1",7
"16386","VPRBP",11
