"","MP_Kaech_Chung","MP_Kaech_Kaech","MP_Kaech_Scott","MP_MilnerAug_Kaech","MP_MilnerAug_Scott","MP_MilnerAug_Chung","Naive_Kaech_Kaech","Naive_Kaech_Chung","Naive_Mackay_Chung","Naive_MilnerAug_Chung","Naive_Renkema_Chung","Naive_Scott_Scott","TCM_Mackay_Chung","TCM_MilnerAug_Chung","TCM_Renkema_Chung","TEM_Mackay_Chung","TEM_MilnerAug_Chung","TEM_Renkema_Chung","TE_Kaech_Chung","TE_Kaech_Kaech","TE_Kaech_Scott","TE_MilnerAug_Kaech","TE_MilnerAug_Scott","TE_MilnerAug_Chung","TRM.IEL_Milner17_Milner17","TRM.IEL_MilnerApr_Chung","TRM.IEL_MilnerApr_Milner17","TRM.IEL_Milner17_Chung","TRM.liver_Mackay_Chung","TRM.lungA_Hayward_Hayward","TRM.lungI_Hayward_Hayward","TexInt_Beltra_Beltra","TexInt_Beltra_Chung","TexInt_Hudson_Chung","TexInt_Hudson_Beltra","TexProg1_Beltra_Beltra","TexProg2_Beltra_Beltra","TexProg_Beltra_Chung","TexProg_Hudson_Chung","TexProg_Hudson_Beltra","TexTerm_Beltra_Beltra","TexTerm_Beltra_Chung","TexTerm_Hudson_Chung","TexTerm_Hudson_Beltra"
"Elf1",1.1335899209891,0.235421562545706,0.16295609795858,1.60274039623858,0.753540291988383,0.851974299698841,1.04844242835916,0.415048263964448,0.410271721686855,0.465208745959839,-3.07729254048851,2.45250331137152,-0.144682966667654,-1.0210736532287,-0.627626303848487,0.157795960947639,-1.12346065231129,-1.65150374912114,0.227190747579443,-0.397188598464721,-0.220613991545594,0.257770075880299,-0.0499439812641243,-0.218282327549089,1.49415080547457,-1.11120792494797,-0.629453827977031,1.66074881044863,0.211978677369626,-0.528741055296519,-1.00022815854053,0.319006604167705,-1.04352917861378,-1.10084341497276,0.30797129502544,-0.526217563317448,-0.116566858656764,-1.02135173608501,-0.685596009584256,-0.410344755114767,0.955539763099538,0.198884187560082,0.212866480145291,1.17014879913684
"Lbx2",0.128345094937328,0.557756197730075,0.276363126036894,-0.358502175872675,-0.410898240647787,-0.248786321467894,-0.933828548541682,-0.914110836771691,-0.2152082287778,-0.851070156281494,-0.518686862762126,0.571960452001748,-0.2771710299411,-0.47549046014248,-0.111420564419113,0.357196840011645,-0.303935903206555,0.55926196040648,-0.0912932896533843,-0.105832533423167,0.0206290956930841,2.35782462279064,2.81022288104012,2.54249920910362,-0.372796791941881,-0.490598480818432,-0.52525452597237,-0.169772668191733,-0.574895982069984,3.74908063912337,-0.116082247407581,-0.28803848801226,-0.671280794028941,-0.71498432329375,-0.385249363407199,-0.449411364645694,-0.532003247070457,-0.742960394702344,-0.291264482466714,0.138306969678588,-0.418786974615454,-0.582624155493618,-0.536146466425337,-0.39106118608089
"Bach2",-0.381601181343274,0.489563459365105,0.0924174237221025,-0.763704817750437,-0.311604532592797,0.00778743893420792,1.12540711814195,1.01499337741304,0.863243925452109,0.57633832958704,1.99743336242085,0.785387318324858,0.0864213260992295,0.783010196411334,2.56181591154887,0.821337756793711,2.56277421947686,0.528417826191961,-0.868321725994524,-0.113618992805311,-0.481496864812851,-1.4909484318682,-1.31404883605707,-1.17690507394747,-0.025486300768267,-1.66165031731577,-1.58743390561105,-0.301159242145213,-0.667220372350709,-0.369982970754356,-0.186269366852451,0.0689278607253774,0.368273862900394,-0.175607729425312,-0.564233964219851,-0.536862071957534,-0.240471150640986,0.0732459346286916,1.45933550757565,0.611229688595947,-1.10226455253025,-1.19053879568145,-0.74558934153625,-0.620341305347898
"Zfp637",-1.10927365111815,-0.403563277840642,-0.688711658344912,-0.791935623743064,-0.343157023389256,0.086302417843974,-1.33793894018978,-0.774861879181813,-0.406213108282897,0.589531899446816,-1.56691823097536,0.0739777228468456,-1.02800946840056,1.58108789037397,-0.100771607739054,-0.649910588111913,2.24860778649924,-1.57802915996394,-1.06806848817647,-0.652147112950268,-0.0911716600275852,-0.606853558705811,1.31825161702315,0.0390895678540841,-0.369849651005121,-0.264704126822308,-0.511205531764957,-0.0624266885751569,-0.821676929365305,2.05440062850045,-0.280470631035006,2.30029383753194,1.79184019186908,-0.486717412509192,-0.0623173144094509,1.27631232522892,0.420143422186573,1.62951124386077,0.161066714476088,0.143002818828812,0.403734330472218,-0.142391639138959,-0.635508487442362,0.717649034366361
"Mtf1",-1.00556131993537,-0.24558339444213,-0.642866713589341,0.0619233959803309,0.558335623236237,0.942497076446885,-0.0336640504535606,-0.766095432951245,-1.45979014193271,-1.48122112900378,-0.168729407259976,-0.556970314079949,-0.526656375352857,1.94365484357981,0.0498281246922281,-0.735740485435644,2.42219931619943,-1.35632923402641,-0.476721775434445,-0.46836079904221,-0.494070984928976,-0.0322739209013243,-0.0929483092825503,0.309710037050726,-1.34922035863826,-0.258661290098315,-0.971365751505511,-0.767342140936436,-0.982419904650061,1.01939849575662,2.43438895793372,-0.782710200524681,0.66172168563317,0.999926961438155,-0.603979025251697,0.561748424907998,-0.527626861037774,1.9219613889549,0.561410636378636,-0.504517641503131,-0.180884845528935,0.965065043789879,1.38411041410832,0.674431381640223
"Prdm5",-0.645478905412411,-0.47147347438353,-0.487517486290695,-0.520111607426561,-0.374462725041325,-0.354261528029286,-0.793260189496191,-0.654361955579847,-0.351971998935954,-0.435989858907087,0.04907032099328,-0.235772530917382,0.232354147814541,0.47927620519729,0.224568308706434,-0.21938053375108,-0.0182719710393419,0.0364019978032399,-0.932693340573842,-0.818254214394616,-0.866181636028249,0.425830743722702,0.663832816484752,0.815996094354573,-0.588497255516123,-0.67432396476541,-0.646500911721473,-0.727500440060436,0.590765217676338,4.13859355717044,1.54620868762098,-0.887514226420195,-0.770391716093611,0.0456873034271345,-0.24588929113071,-0.0982952752836597,0.2706965396273,0.747630045568158,2.73010697856451,1.86456239582147,-0.891689822721385,-0.824248006796406,-0.0285409273501731,-0.298745566486167
"Alx3",-0.716773650006787,-0.485538895560903,-0.846850250721216,0.323033755915424,0.318059184613285,0.750061189845501,-0.704069667592226,-0.739206580131077,-0.621460263352122,-0.700887221953868,2.41382365442823,0.225831099610317,-1.45614380197079,-0.569971394548642,-0.538898347041276,-0.736381991857207,0.343438720237687,1.17361551007046,-0.251240628327664,-0.400239389209906,-0.42761628542611,0.869117589495585,0.77827789278888,0.679547756204749,0.197015624308617,-0.481064619798279,-0.398764167576107,-0.0459774068460875,-0.700696768989192,-0.187715197439279,4.8247164204244,0.444419400672408,0.0682557005491674,-0.0494384690419156,0.251078915831192,-0.630278951197509,-0.269077949951652,-0.378955610290812,-0.658156771794741,-0.566246928886055,0.128505064370951,-0.204388909496744,-0.147580329211143,0.124822968852469
"Foxb1",-1.24078708109117,-0.290936559182425,-0.687426786902142,-0.154075664791473,0.835912537566603,1.42910318308196,-0.862449293956266,-0.35953919651221,0.153917860142299,1.14544187701602,3.38314772755048,-0.295151070789129,-1.14340031091646,1.31353188629453,1.57977603274249,1.03347984539108,1.86632264458991,2.22749023422459,-0.717995812740006,-0.566053809378238,-0.614743893761604,0.482664388401307,0.559788026586502,0.635881654750247,0.438878111570733,-0.296787810336342,0.0720052651902697,-0.307072605874114,-0.924404103607062,-0.500798533177304,-0.555567795748503,0.0725208470984193,-0.592473137939033,-0.871170403473079,-0.323912571596509,-0.913582249134031,-0.56843093836889,-0.367819105583448,-0.76147639945638,-0.844481963155334,-0.535767143461479,-0.509535798771863,-0.834467360038425,-0.589554722454519
"Irx5",0.105229390366147,-0.761502576549645,-0.955071612692653,2.65908084410208,0.675242418640949,0.925979839244419,-0.643504556451456,-0.371018897555384,0.0992945085232816,2.74607313457672,1.83188321698759,0.868933263694033,-1.20588110438628,0.575118146514422,0.37629751531904,-1.45457510337501,0.530637576192657,-0.254032091299301,-0.570670768852367,-1.01355726529742,-0.95042102837573,1.40631445789763,0.617131787182013,0.448664891976178,-0.537128461102081,1.20642590250124,-0.170233844952342,0.944133259038382,-1.90736938904019,-0.353568565001805,-0.99217018160257,-0.515261017985476,0.21925463400761,-0.0538230976743443,-0.76905762024104,-0.886898506235161,-0.453749392088641,0.231226487489175,-0.282780009274068,-0.718347715299678,0.512267349109793,-0.653615102417338,-0.929266400757999,0.424315685144621
"Epas1",1.46135807765856,1.69004505245616,1.1434609646935,0.328638573724672,0.131074305915287,0.387497625793963,-0.562820354963566,-0.405198539620285,-0.569418456154422,-0.43425011189735,-0.786811345873253,-0.716462465660979,0.0549375437154663,0.646806884168519,-0.833617196958423,0.0913457883733063,0.145293120609512,-0.82283738659302,2.00845373286361,2.96888235604565,2.57190649721843,0.55304017140429,0.963128796626909,1.35191141989298,0.271343944513896,-0.323614926143671,-0.168919029579318,-0.186535681680138,0.508959867015429,-1.05115634720028,-0.946860178251569,-0.867777941330853,-0.613212674632333,-0.401052866568907,-0.743449107085877,-1.00122433462603,-0.962367640825253,-0.918990028085457,-0.433161391683304,-0.827784180433789,-0.864441748123663,-0.769196452485705,-0.369944284372066,-0.696980051860637
"Nfyc",-0.889105398597039,-1.34240074840451,-1.3253506237465,1.07342076006836,0.315033647896254,0.323065809561283,-0.782190656183182,-0.86813905293975,0.0140796285438866,0.344112337550251,3.09909625511476,-0.377834228270142,-1.21065751970883,-0.0137818010411098,0.622365491375187,-1.09268795568878,1.88515852492963,0.843077260559148,-1.06270253843468,-1.09315951236601,-1.26748999412335,0.548770903354906,0.0384857769222977,0.344180114864546,0.69425115693615,2.05603854729713,0.773444226367342,1.68585571090278,-0.882320749762219,-1.01015723451494,-1.49735351079437,-0.180271350485861,-0.757215227192463,-0.185284953494768,0.47213760685927,0.306615920578697,0.842859330315149,-0.394683399167973,-0.51298693776561,0.0513094351173382,0.0786769542366042,-0.105997532792154,0.163954315539333,0.275781210583934
"Pou4f2",-0.869449498008285,-0.595278471144643,-0.714776331553613,0.121108500871016,0.544828730419906,0.721460456358618,-1.39957683735412,-0.797197900622781,-0.451371997246854,0.267523799526421,0.911719156147723,-0.625536787049284,-1.1418629336145,-0.155384876446225,0.554972249988802,-1.33189696341116,0.283731928151396,-0.459084360538016,-0.232652261153661,-0.515093628942527,-0.917761351933232,0.785026076954713,0.0889739980371362,0.857165145299369,0.63769775196112,0.226651624311269,0.992938560769562,-0.141564383624787,-1.21625452715155,3.8738348207794,2.93213435163396,0.867633642348185,-0.507371659237067,-0.671620035510034,0.328165906736129,0.314429983502979,0.233447325626211,-0.17704474599921,-0.81790635743115,0.0186606864427564,-0.400108727843317,-0.671147356672575,-0.805658455752474,0.0534957523743982
"Ets2",-0.375022225419612,-0.280697460243964,-0.424418354889882,-0.118090214285285,-0.235555547461705,-0.100560838308685,1.53889732047477,1.13424905144845,1.85892689545334,2.93571562207364,-2.17384390734612,2.30246556316019,0.000391062130301109,-0.0872816440483123,-2.01680743690194,-0.36010155151035,0.787642605663502,-1.96511764854347,-0.486468694352094,-0.521841142533137,-0.529642144118313,-0.181295310763669,-0.152131589271224,-0.0947035654159384,0.107606045273751,-0.879821103548558,-1.02640069850107,0.146479841343069,-0.0176861379939005,-0.121452157909748,1.03943980982269,-0.272970435528753,-0.149113704971446,0.742487061830136,0.643486858773739,-0.932488135623589,0.79423647339555,-0.861227983585166,0.481077048780517,0.568512271668912,-0.419378125818875,-0.46638793477259,0.0593848949738089,0.109507267401023
"Gsx2",-0.438269490287136,-0.53663121896572,-0.415265151597822,0.916740730945859,2.34666507065585,2.34474817389328,-0.946189976647804,-1.1715882398406,-1.09092937031944,-1.20192242926654,-1.09630628294199,0.168058023934488,-1.64297105770751,-0.977582415317837,-0.130081637914022,-0.902778526838006,-0.355215762280091,1.19501017439497,-0.0341178530754874,-0.291653995423686,-0.357515252964602,1.50797617818564,0.844553174890447,1.52003229734031,-0.254090529289034,1.38954414669899,-0.736992206373261,1.78444899145232,-1.72896250475431,-0.495517652625829,0.143235331777402,0.355349095409517,0.0245854059843135,-0.167589315115394,0.157662419531357,-0.124866675645909,-0.681414593983742,-0.17340797053079,-0.529401878299812,-0.624360456705676,0.191924281512426,1.05126866975569,1.15607806027629,0.00774221807289205
"Thap1",-0.0734205264599107,-0.141920031806984,-0.387899768946486,0.828238534534912,0.529765475972043,0.805467633691899,0.133051672524961,0.550644471825659,-0.369806418285549,-0.356221830834745,-1.95876518425727,0.0230397402955568,-0.253124448225166,1.26282579710429,4.18846219451003,-0.0784423887595953,1.72217752448054,-1.86196420162703,-0.269725601523235,-0.164348258295232,-0.524044204219525,1.27691095137724,0.926200156773944,1.4431352106656,0.668088639305652,-0.479624999581087,-0.0565499882512274,0.145973731514872,-0.208889799912948,-0.194485010702408,-0.565639701407654,-1.11907140325227,-0.81710112491558,-0.394873204641456,-0.757288506686422,-0.142720558396235,-0.573410205133627,0.000825787923342446,-0.43247243649041,-0.546597543128858,-0.854311625964089,-0.00496238163600027,0.0227397036470449,-0.939865872806603
"Nfic",-0.263925788941134,0.73038492740106,0.498969769273177,-1.08568951067205,-0.377006192829728,-0.338081736056,0.609766342324498,-0.0800502837390648,-0.904947989975477,-0.544206470858523,-2.44979908833604,-0.672180907194492,1.03065082650797,1.09165341009445,-0.533579502868806,2.02087893328531,2.04895562756273,0.713000741572608,0.767962276074084,1.93929678099597,1.41840186888405,-0.231343010760466,0.420541241648958,0.698268478461757,-1.09854324651244,-1.54885360183601,-1.40507977127871,-1.41224637196541,-0.136226116456514,0.397701299492756,-0.0371341084168069,0.934625663774745,1.35848693336038,0.606724765724385,0.541496327251894,-0.383995635325788,-0.468412079429082,-0.0877263105971192,-0.14039702377348,-0.365469840900077,-0.702403107155842,-0.929666973512777,-0.879896539521875,-0.75090500477708
"Batf3",-0.406034713467022,-0.344544254986404,-0.409958451879672,-0.269561057729591,-0.277534308580492,-0.161573815674153,-0.443772808949154,-0.422164434181728,-0.312891845629371,-0.370887041197163,-0.254164695732121,-0.364165373497703,-0.167135324622292,-0.17894421176955,-0.126355308731281,0.0488753491124858,-0.217321676690986,-0.130025943314458,-0.0806998437243554,-0.120368372008682,-0.179193672248467,-0.22918901463294,-0.29866681065813,-0.242194512263526,-0.336850097491605,-0.257767002338628,-0.364279507565727,-0.253059479469737,-0.262467050860139,-0.395520582335569,5.64823933633058,0.0674846821404466,0.201792110321055,-0.260338977335405,-0.287554556569008,1.15780895015179,2.06264676866926,1.4350124402013,-0.300419784372111,-0.370337025706726,-0.356683298454301,-0.419184406654358,-0.410697303948267,-0.339353071656096
"Six4",-0.777072541632661,-0.457675272950902,-0.544060875925773,-0.139981028361453,0.316272440110273,0.465120474127756,-0.565470829955505,-0.422060338399528,-0.390966206529922,1.88779692601867,0.617785638989271,-0.0808357530926183,-0.399937309525843,0.687188988993064,0.967778441988312,-0.753502710600069,0.392006200309512,1.0854986813823,-0.575860519034996,-0.679580989813909,-0.505343786187268,0.178166188951651,0.385657115637922,0.188461139356086,0.0138300600951178,0.0985252845343497,-0.109469886952095,-0.269792501524762,-0.684462644740021,2.73937011234246,4.47156677706437,-0.479009232347494,-0.446871507124011,-0.648546708607982,-0.626467234010096,-0.331483030798758,-0.693392886708201,-0.250806814079086,-0.493345580039339,-0.713105526959269,-0.588414597155966,-0.62184848461501,-0.622249134392862,-0.62341053783573
"Cdx1",-0.227755063752389,-0.219564143940299,-0.221951970251993,-0.214200782701895,-0.204292655465114,-0.201244396578664,-0.222893819162217,-0.216570956502874,-0.205174966827597,-0.209915440402274,-0.192433618611905,-0.218807903800861,-0.224149428988896,-0.206861317717183,-0.202876659929821,-0.222735223945537,-0.166675301440724,-0.183403594172618,-0.232040323373695,-0.221223590063739,-0.225612030385266,-0.220694137157731,-0.211145506134849,-0.201007226085234,3.92584140077646,-0.22333818564161,-0.212404263876924,5.06526075672534,-0.219878450537704,-0.218071061443413,-0.215158474327276,-0.208895768213651,-0.217382077260039,-0.220584627461534,-0.213872486440063,-0.215524419623265,-0.212118092652284,-0.213358783188879,-0.219635777722618,-0.215124181286935,-0.21817582391691,-0.227951600620462,-0.226834526339034,-0.219563499555824
"Stat6",-1.00163647363466,0.436634625505132,-0.0242966220725703,-0.852829390169783,0.140233802581082,0.879672746194143,-0.924792997099853,-0.832632978009212,-1.35187186125301,-0.664937272539058,1.04666866710568,2.84328820405735,-0.0295847763072401,-0.846347357866423,-0.31266727683529,0.194672543929032,0.244627503848691,-1.1815688178574,-1.2739365721188,-1.06292032217417,-0.161432983229622,-1.14645297844509,0.0928000268294146,-0.822408911776951,-1.28028037378978,-0.918586030517312,-0.813719195349213,-1.3883489121616,-0.339674506457164,0.718049559478849,1.67215337474978,0.859150680358559,0.696243432542599,-0.0393313384761403,0.32740779251727,-0.253991262045037,-0.233459042100349,1.68199631032385,1.70062359532174,1.04023836390486,1.42636698984162,0.469230634807789,0.218130631910503,1.06951876647778
"Gli2",-1.05455647489557,-0.799037127443873,-0.999566372600122,-0.0338245541117793,0.288251331270041,0.508080990002891,-0.872613469400142,-0.648575460452261,-0.690071063209252,0.462980484628733,0.381595355018549,-0.675725078655881,-0.327652965123885,1.50064188045082,2.24598548788943,-0.926222007293225,1.64507296305135,1.4047918728308,-1.16628434399639,-0.668337652102374,-0.974410334550862,-0.159205977336944,0.295215107134481,0.630148318809851,1.07220325639282,0.383890021807419,-0.500533376785985,2.51566572644869,-0.610213053000479,2.3466091866923,1.22140322945774,-0.352931791864324,-0.00999193083151429,-0.335149147266429,-0.709393499473929,-0.990337074036893,-0.155884598949831,-0.376578582201595,0.287445051238749,0.368084918933813,-1.34269017400158,-0.384930880911303,-0.50001792124679,-1.29333027031526
"Zbtb2",-0.441513516142335,0.306602242051639,-0.527675958654957,-0.372667761814433,-0.379667162962679,0.290645366453569,0.134148486833797,-0.064969969872289,-0.0342068881773559,-0.44155290431204,0.140465792652722,1.33065990714753,1.66039762732215,-1.52249839522112,-3.59524550911709,0.245434368740317,-1.95714091087422,0.636859949510922,-0.442094770974673,0.324490763701785,-0.263313797161465,-0.424488871313444,-0.379686202863427,0.364550954813016,1.06371339119624,-0.680897960407541,1.02918894087356,0.0725026942563,-0.757579352280036,2.8346423723061,-0.812158880059125,0.18770357605785,0.382639681622501,0.0625749284163184,-0.0650236244075652,-1.25564481384679,0.262489730932083,0.101548090996411,0.194815835136483,-0.375366984552158,1.32428457534798,0.837873604182922,0.406796072526199,0.598365281936333
"Tet1",-0.220067820406788,-0.27601789064788,-0.319400389360797,0.132313444723622,-0.00916493283619279,0.0980489641828592,-0.350265881873027,0.102686577584588,0.240609011980622,0.374267129055429,6.24744810914258,0.27292726190615,-0.436461258292132,-0.290320912375487,-0.425092275264,-0.423864258556164,-0.167061793460881,-0.0508928813831724,-0.102660485964071,-0.276220935685567,-0.156249486541056,0.182078131549799,0.152567467178739,-0.0709503026170544,-0.198870722846574,0.278119017066901,-0.277015224016781,0.622775418714852,-0.422554073850985,-0.416531652586381,0.043399559646873,-0.372451162807564,-0.534722744227004,-0.511156743438752,-0.310533692543782,-0.00474917918000724,-0.121095805938475,-0.253013629050277,-0.400595065673204,-0.305055305514606,-0.149109274530578,-0.00166144055955847,-0.43843184232145,-0.455001028382762
"Glis3",0.183547516492619,0.282709315983581,0.422501026620643,0.227743660566041,0.468966463205392,0.26624099726799,-0.598999835875073,-0.849044235305065,-0.659244816286397,-0.48716087906408,-0.305257193262886,-0.536530879852208,0.0364631792376363,0.161296299888625,-0.479646251358114,-0.492477958615233,0.0131398122441392,-0.146489885817401,0.379662198983566,0.038216497921506,-0.0231363296720079,-0.0528214270788811,-0.342581411088324,-0.353188454988142,-0.0669549158437964,1.01167374638693,0.824787668769662,-0.21735696775284,1.82146258990494,1.50328147152039,5.22503694143496,-0.764850921572163,-0.792743783722922,-0.475805455267764,-0.396835709093152,-0.773875142074262,-0.00931901753251517,-0.78961260499602,-0.390508873292429,-0.330443091686849,-0.612580252097406,-0.646713089464929,-0.611585279245258,-0.660964724522501
"Pparg",-0.491678045726858,-0.232072332881572,-0.298053993310577,-0.456949432838774,-0.310827305950412,-0.254885453754864,-0.798964032722983,-0.567617228234355,-0.143507521441633,-0.163219263328501,0.295041367880254,-0.578583186511176,1.25912633187867,0.0771512594894734,0.353117034374466,0.13006487012857,-0.137175403663335,0.28401211867796,-0.00133917573791324,0.473093174087739,0.1970802020993,-0.505949425135521,-0.237345749371091,-0.0716860257622329,-0.621334390520592,-0.596879427750225,-0.610948692625849,-0.560482767150291,0.239924547921748,2.20450640401355,5.15679897593024,-0.684514173849803,-0.670154582672679,-0.421329969869102,-0.474598583014131,0.535398451416124,0.395108982898977,1.19751479207618,-0.71675388620949,-0.74454014233139,-0.777524159389843,-0.7670739956623,0.0606905371701434,0.0373592973741011
"Zbtb33",1.0012996965502,0.651001681675873,1.22792337360023,-0.614707046918216,-0.571833465499204,-0.724400916739869,1.06994845310819,1.14425996334723,1.06734445751375,0.73796024611054,0.340477094898705,-0.993563035120065,1.40451642218397,-0.549646776237911,-1.00148187213498,2.28072692638996,-0.328837498483282,2.8910842948459,0.746686084875452,1.00948113105808,0.867729609154801,-0.41815752514182,-0.322810674382882,-0.284624445739413,0.118489352592719,-0.191188232136088,-0.291186133829543,0.471204042079749,1.64517040980613,-0.324999160835312,-0.406994160519635,-0.863001198590622,-0.757046119195995,-0.900559459499478,-0.957323515746995,-0.961611574977986,-0.783474073310238,-0.939533502237169,-1.0541633132743,-1.18527615598691,-0.822695914495725,-0.84214086011286,-0.77054978057154,-0.813496828073432
"Spic",-0.0066932475088408,0.0446770795964412,-0.0938350414303216,-0.781628387473782,-0.826758657151318,-0.74746415205777,-1.03524145009169,-1.05573488407372,-0.661682891729356,-0.817150821551889,-0.637991039919083,-0.412349323921989,2.47001346975786,-0.538190876911641,-0.512606812223095,1.90839854332143,-0.458473776716793,-0.273243835666283,-0.555742633749038,-0.648282330496691,-0.625788863557452,-0.757768262154174,-0.790067775391521,-0.815590629313319,-0.950864924927765,-0.930247158388071,-0.893379441773313,-0.960438333331424,-0.74524032376953,0.817141439272387,1.81759366357125,1.31469015752862,0.767867292685706,0.412717983915087,0.863816672306089,1.82071095119247,0.949022624295299,1.37193909864611,0.12599460576247,0.422298376444012,-0.0211515841632872,-0.59731998607477,0.757590335222351,2.28645515200034
"Isl1",-1.22198248147997,-0.89958350715286,-0.83015884811736,1.24156803634449,1.86712356929511,1.57938788154059,-0.835876244909198,-1.01160823690523,-0.965172976604501,-0.452127696533134,-0.313777810494675,-1.0238979344896,-0.810533291737277,1.5027247862866,1.85896515756176,-1.15293380816932,1.09149846424819,1.91320638461592,-0.958060020784511,-0.535299023817536,-1.02282147622265,-0.313191587010708,-0.123371622162529,0.587358941043528,0.127927487541732,0.679687962732129,0.616569829286303,0.294116263912894,-0.781449260593757,-0.64062759378703,1.55577778089497,-0.518363366096078,-0.0642916444046201,2.06928399257533,1.38197622823969,0.20715548354493,-0.300664069029321,-0.205639986722346,-0.656054741753491,-0.665663391418967,-0.512886526814423,-0.67248271584917,-0.631195593839543,-0.454612792764379
"Nr4a2",-0.701517224491837,-0.667249670925873,-0.681147019762962,-0.668596597513325,-0.668615252078804,-0.652500259662807,-0.80664333426797,-0.805263194274241,-0.758696275352765,-0.775708476784823,-0.754429159167664,-0.727488178918967,-0.381952921489529,-0.753383743193972,-0.735479324972173,-0.513958950449032,-0.752443411755564,-0.729953565864774,-0.688703706785334,-0.64401879842553,-0.652328122238669,-0.739500478630143,-0.712689277379188,-0.71019321616208,2.14027010894931,1.56460808738892,0.997399692949759,2.53259577595361,-0.106197580418247,-0.268849668252053,0.536851253630208,-0.154257324184054,0.23344569666103,1.65783148066623,0.955648544400972,-0.369998611234743,-0.193069643323473,-0.0807796389980714,0.877093554430593,0.950975647164863,0.32495299431548,0.5493381777897,2.51257339519556,2.02202821746243
"Srebf1",-1.00713063652449,-0.680578427496782,-0.688416289864051,0.300712814415014,0.583635226163592,0.74157406245883,0.126615223294539,0.154381743112226,-0.547282292021021,0.691543292722568,4.39000363860269,1.33740454534386,-0.867237692777389,-0.618431679559464,2.72947932509761,-0.816894875703083,-0.728293405270432,-1.47934890351584,0.0137834002285295,-0.450341933730977,-0.119021765398932,0.326562677981295,0.117090614403436,0.0554892615939463,-0.081485282339552,0.0432181981243073,-0.435923397943291,0.754490579901296,-0.57971153211856,-0.46906613369015,-1.36474049406035,-0.144257552640295,-0.438273442853582,-0.0163713682868018,0.135482379739688,0.700519842313549,-0.404945061585437,0.18122170445032,-0.10466741803705,0.497034988819127,-0.567143874603341,-1.0512843686921,-0.287740633392903,0.068344943339456
"Hoxc9",-0.721645356863083,0.447494367000893,0.114091170485324,-0.50021955446718,0.576124328614976,0.856570710560096,-0.939498617768015,-0.387480575698876,0.998580313705668,-0.0534869025198317,1.73658870222411,0.40782348637952,-0.923678117410424,-0.44493775553127,0.3792385922352,-0.410175616101868,4.23601540289372,0.412649330679861,0.154710372529244,1.58355726357426,1.68374206239318,-0.687288799205563,-0.01247289899546,0.0164043753925433,-0.684367543388918,-0.359693685268469,-0.404272529121226,-0.338563575919774,-1.140009123196,-0.332302213262901,0.93110730476447,0.369394954236999,0.97283665681802,-0.294584095362872,-0.561006559655216,-0.955445922172074,-1.04176658184355,-0.0580674910885964,-0.44197062432536,-1.08014586523096,-0.695210124478594,-0.792690648251689,-0.823092238710827,-0.792856378649491
"Hes1",-0.324940970400708,-0.343169545566512,-0.338672508329394,-0.497283154904762,-0.5187582960865,-0.554236871888532,-0.575008142079675,-0.502622186278065,-0.541978597683796,-0.534626991643033,-0.406541715583314,-0.668532246828638,-0.0199435702976519,-0.338814212249808,-0.24117870941496,-0.417157034307372,-0.476161916455805,-0.272634242899772,0.298459816188175,0.245044345772662,0.0406218335898531,3.52416288071928,2.88056279534627,3.30336582989751,1.28732148373207,-0.433113582512612,-0.408275356269537,0.987116744309527,0.886156093940959,-0.72124522875557,0.648962150048516,-0.754901858825234,-0.750365495612155,-0.188967693528573,-0.161593650158557,-0.394710481896951,-0.704162252294051,-0.212889453907139,-0.639971610210363,-0.615902531360356,-0.409386202889881,-0.105746250040413,0.162270670754149,-0.190552083139281
"Twist2",-0.575846493063287,0.0580974550013852,-0.558180009970156,-0.159207729000122,-0.131111655316559,0.937869381681446,-0.401884952796884,-0.170090678151216,-0.164900435004939,0.0771090089435374,0.283387633438097,0.588808253915488,-0.44520331598145,0.375673588062634,0.198737061421188,-0.799253204358694,-0.392899056757104,1.10426220127258,-0.652330565346235,-0.51362569985875,-0.412720753361291,-0.357817375810835,0.0246588436646438,-0.145716059680475,-0.715000516464296,-0.436751027987589,-0.644353873888692,-0.513162554360343,-0.786518046705828,-0.383249183285241,-0.469135053331386,-0.240286265529838,-0.285643082084782,-0.501164564588351,-0.392482896384894,0.658299714440031,-0.53013438302806,0.885368679595263,3.89810387783442,4.15083393091122,-0.306442397350194,-0.424792366767687,-0.412990820355799,-0.318314613610961
"Sox3",-0.883478110809836,-0.531721495977788,-0.754244151335209,0.64294890039995,0.805740957631834,1.30814228755407,-0.706808517411364,-0.338994972789278,0.0936517958271277,0.973052169435572,2.00329009280826,0.196443046071471,-0.117112898229972,2.17988377471048,1.91627902993176,-1.00344546970985,2.39862939812567,2.85596002884794,-0.506234173423329,-0.383593578225222,-0.415048367418672,0.0518594738580778,0.482316456496858,0.553188730987403,0.0115319212947318,-0.207099311263182,-0.100341920557442,-0.196688271517229,-0.951465317932826,-0.508768375364245,-0.136349675279315,-0.759434912942364,-0.434110220615774,-0.75578693021842,-0.970002706040692,-0.262569499266675,-0.322355404769445,-0.0804241236888392,-0.606737447419697,-0.485183722024081,-1.14122536934358,-0.924717274762104,-0.871215489811978,-1.1177603558328
