"","Naive_Kaech_Kaech","Naive_Kaech_Chung","Naive_Mackay_Chung","Naive_MilnerAug_Chung","Naive_Renkema_Chung","Naive_Scott_Scott","MP_Kaech_Chung","MP_Kaech_Kaech","MP_Kaech_Scott","MP_MilnerAug_Kaech","MP_MilnerAug_Scott","MP_MilnerAug_Chung","TE_Kaech_Chung","TE_Kaech_Kaech","TE_Kaech_Scott","TE_MilnerAug_Kaech","TE_MilnerAug_Scott","TE_MilnerAug_Chung","TCM_Mackay_Chung","TCM_MilnerAug_Chung","TCM_Renkema_Chung","TEM_Mackay_Chung","TEM_MilnerAug_Chung","TEM_Renkema_Chung","TRM.IEL_Milner17_Milner17","TRM.IEL_MilnerApr_Chung","TRM.IEL_MilnerApr_Milner17","TRM.IEL_Milner17_Chung","TRM.liver_Mackay_Chung","TexProg1_Beltra_Beltra","TexProg2_Beltra_Beltra","TexProg_Beltra_Chung","TexProg_Hudson_Chung","TexProg_Hudson_Beltra","TexInt_Beltra_Beltra","TexInt_Beltra_Chung","TexInt_Hudson_Chung","TexInt_Hudson_Beltra","TexTerm_Beltra_Beltra","TexTerm_Beltra_Chung","TexTerm_Hudson_Chung","TexTerm_Hudson_Beltra"
"Zkscan17",6.56026629408576e-06,5.690665581743e-05,6.67388582950181e-05,7.84778324113617e-05,7.10199519080545e-05,7.2214444796188e-05,6.81778757757876e-06,5.20470934729172e-05,1.09888194484636e-05,8.56154033837189e-06,1.7069121848378e-05,9.77061621135493e-05,6.82563784825372e-05,5.44229313305121e-05,8.4165275233968e-06,0.000128497362117219,1.00769869487636e-05,0.000101133809571235,6.87340187309877e-05,6.61698146673711e-05,3.83708095298613e-05,5.19552344242692e-05,5.342356368128e-05,3.94650314877338e-05,0.000132441876896155,8.0236102991925e-06,6.11806231747936e-05,8.92824619757634e-06,5.94018781226231e-05,1.2337280118023e-05,4.87782621943103e-05,5.38600314295205e-05,8.58092736273609e-05,1.99031740660707e-05,1.05167578191889e-05,8.2701678419577e-05,9.94257841361341e-05,2.59001498615881e-05,2.42229061221478e-05,2.29339605917914e-05,3.68463368307881e-05,3.70358978607045e-05
"Smad3",0.00383531607885063,0.00424572124453592,0.00384388876793213,0.00221437148079761,0.00730739262535021,0.00245593179165359,0.00403586753640464,0.00490273386409753,0.0043913590869973,0.00389188911121252,0.00421359720651181,0.00475469408890635,0.00439901527847706,0.00576850693997056,0.00548433619173949,0.00448721087426702,0.00610573830375189,0.00627622355376433,0.00480697470777792,0.00389864858849118,0.0136708663776438,0.00557565850122732,0.0053440219902351,0.0111492889939195,0.00199405507873031,0.00173352704873956,0.00160475314587108,0.00178253881149232,0.0044338284651494,0.00151606440526554,0.00190813456059262,0.00165778794263411,0.00197544111795124,0.00173366852347929,0.00424314876659835,0.00441729045500129,0.0039532097755334,0.00366214452688461,0.00264535715024476,0.00289432460108181,0.00340017433242504,0.00339838608275151
"Rora",0.000364492330871122,0.000442307928030409,0.000444957939500817,0.000575614084601967,0.000567095347515045,0.000666513521905873,0.00146152427661938,0.00215130982764548,0.0016997605196276,0.00235805950990039,0.00261234322458092,0.0032452805799507,0.00178905910791003,0.0020900241132011,0.00200555615195385,0.00265567734324171,0.002963978320232,0.00327220546954134,0.00159642358606505,0.00291633867858055,0.000204937192890636,0.0018259646316948,0.00317729202501834,0.00184202406571617,0.00201739619434035,0.00209227771643963,0.00151390557345879,0.00213274727922467,0.00151243908985322,0.00175624863331585,0.00211250976082062,0.0023652832845058,0.00109709344433185,0.00103904823780489,0.0030909417370867,0.00381768749748088,0.00156319039670181,0.00135326412952423,0.00204187881181815,0.00261586708588746,0.000988952537766505,0.000866204409394365
"Lhx6",5.5416705394338e-05,6.43864203197644e-05,0.000168259391182208,7.69814482908723e-05,0.000141012049815617,6.28123003441082e-05,8.72519848412328e-05,7.6857900665292e-05,7.7559163007345e-05,9.63693534362644e-05,8.6157487450542e-05,8.90834066205962e-05,5.40765064146936e-05,6.213823536347e-05,5.70638471931814e-05,9.26701519170883e-05,8.11889690859337e-05,9.60759125498919e-05,5.40287467570225e-05,0.000138776272880121,0.000125527019173075,4.86421621115852e-05,0.00011435289555648,0.000104849615662744,8.69011548576847e-05,0.000131474984981073,0.000103337582081628,0.000112796506295895,4.55516649086692e-05,8.38497854307125e-05,6.45432601499688e-05,6.95909825591908e-05,5.57037438045586e-05,5.31043661606127e-05,7.22124907326767e-05,6.62360895443646e-05,5.96568301632549e-05,6.16943203346559e-05,5.70005436483206e-05,6.43327675937552e-05,6.24700404122796e-05,5.36286776177247e-05
"Hlf",2.67583805508984e-05,3.1316863199044e-05,3.91587609697887e-05,4.43902872555519e-05,5.66931328289435e-05,5.83684096014126e-05,3.9331954388501e-05,5.55859084511607e-05,4.85287149274139e-05,3.36138869773073e-05,4.86474371594579e-05,5.0159829440419e-05,5.19524628938297e-05,6.03658779540801e-05,4.59986714894562e-05,3.5433371011111e-05,3.692370384059e-05,4.33040891736825e-05,0.000155058130008973,3.03407177479105e-05,4.26451207135394e-05,0.000108198724035212,3.94150016308009e-05,5.19259014123333e-05,4.0754154474065e-05,4.51181604796563e-05,3.02608057070415e-05,6.15527129929171e-05,8.34796284350782e-05,4.3858884801881e-05,0.000140945117679852,5.67775699991025e-05,6.70432451220575e-05,7.88859787625758e-05,4.96599266234089e-05,3.39905779769103e-05,0.000128975718106077,0.000174747628149521,5.08805797416003e-05,2.79275141511025e-05,5.77279247911508e-05,0.000116189194734682
"Foxl1",3.30925665335668e-05,3.10367055622977e-05,3.5116910084732e-05,4.64282865956392e-05,5.92625395889282e-05,3.64023040475686e-05,2.08470509952185e-05,3.37087439110599e-05,2.49009734830348e-05,3.6049181236087e-05,3.97278936057766e-05,5.44375620698474e-05,2.4833782162569e-05,2.03595302005772e-05,2.67878708217801e-05,4.11210719066973e-05,3.79017201223828e-05,2.83070623687393e-05,2.03500698638602e-05,6.97598513987896e-05,4.31037205373056e-05,5.31762778556322e-05,7.68440182717763e-05,7.04758640046254e-05,3.17675207272885e-05,4.47470697672846e-05,2.76624214985096e-05,4.43950693765891e-05,1.57671002038569e-05,3.21427142062001e-05,3.1459729673083e-05,2.52173335141815e-05,2.00636308445658e-05,2.66843733349321e-05,3.85524209358974e-05,2.04625558381418e-05,1.8790551268398e-05,3.35233596431149e-05,4.43035438220541e-05,2.30444498228616e-05,2.08147557028127e-05,4.78626769080784e-05
"Insm1",6.63752827517518e-05,6.10221072667751e-05,0.000167291468403495,0.000100377103165012,0.000114623575428368,0.000118416131504116,4.84376599248786e-05,6.223574473821e-05,6.56033583958085e-05,8.67365032096401e-05,0.000115791353168575,0.000104252595775811,4.18662370303555e-05,6.16789319374516e-05,5.72406003906102e-05,7.20293206091619e-05,9.94116538511828e-05,0.000106558485891879,9.31285726614672e-05,0.00010737413233119,0.00011467960070323,5.14189519012682e-05,0.000109393208190723,0.000113492839843215,7.46339678755198e-05,9.01990319556267e-05,7.94893556935902e-05,9.27079373352184e-05,5.16050454898037e-05,4.25251439966943e-05,4.85156701682639e-05,7.16347244357882e-05,5.85246219527003e-05,5.00257402236799e-05,4.91838117945931e-05,6.13245820256696e-05,5.76085499237553e-05,4.87894207661006e-05,3.57915422242998e-05,5.2989723664709e-05,6.3720355022641e-05,3.67716717896622e-05
"Bcl11a",0.00095853388141809,0.000852099256477963,0.000254372903692987,0.000247516037253615,0.000301468196195304,0.000219635716382417,0.000380142905562285,0.000423763185075441,0.000400138279292075,0.000241984303314479,0.000248355150948014,0.00027251513047735,0.000285778396131042,0.000271304062380283,0.00028073145305349,0.00024730775416625,0.000238422926377319,0.000235201898566636,0.000307083417672066,0.000321621405378031,0.000340548161806817,0.000275530444590165,0.00027499023572331,0.000349292360498765,0.000210275909935306,0.000189366807592097,0.000207205372507425,0.000179743562384966,0.000591976956104315,0.00073380048032566,0.000149782671935135,0.000821109940019428,0.000289717325544119,0.000264206524112291,0.000371768305097864,0.000362566764137349,0.000146089544155315,0.000149313197886902,0.000161569244416648,0.000132732899014656,0.000157800109337086,0.000205200239991618
"Cxxc4",1.04718762613515e-05,1.03793188952316e-05,1.21972515682865e-05,3.03162094842419e-05,1.78208383946356e-05,7.91000056068383e-06,8.80070912789881e-06,9.92766391967861e-06,8.05418140320992e-06,3.00402588899245e-05,2.28837937667595e-05,3.18077291913053e-05,8.51882132567277e-06,1.10041783753238e-05,8.28319677100664e-06,1.85446764388544e-05,1.9680857863401e-05,2.77737364883534e-05,3.69182791176804e-05,1.12677965182821e-05,1.34283420120731e-05,5.4326734927711e-06,1.86024045334628e-05,1.18448929463745e-05,1.17625246615107e-05,5.75389800356768e-05,1.52736206940952e-05,3.04449129566248e-05,5.73088155514207e-06,1.04006512400956e-05,9.24233837838592e-06,1.26193116397873e-05,1.0199300344153e-05,8.96866111117948e-06,1.6171004066931e-05,8.86841199379856e-06,7.87992239402569e-06,1.36714399928168e-05,1.16052021293739e-05,1.03699628772014e-05,9.31479422243653e-06,1.13271705531915e-05
"Taf1",0.0030648073254915,0.00291719118868556,0.00212622755680278,0.00277872773466875,0.0042878602787892,0.00154352099744226,0.00295441754017441,0.00271504485411731,0.00275627341730281,0.00208041854843964,0.00195295202776641,0.00194593991974017,0.00264522561615978,0.00290278279424544,0.00288895499943398,0.00207328177081086,0.00215387076498854,0.00215199311097297,0.00366291454487652,0.00203878250686656,0.00469292164274291,0.00399682870181423,0.00266186790868865,0.00301632122692837,0.00227194716590757,0.0020359448671127,0.00169175169076835,0.00275893947030191,0.00378100026587923,0.00136826858186151,0.001549464206576,0.00176458770013359,0.00219828606444798,0.00207853356864605,0.00162488871660181,0.00210569520431927,0.00249648837230948,0.0018500816946477,0.00137965175420683,0.00201392601020954,0.00292444435232481,0.00203531816578505
"Tead4",2.42535984900686e-05,2.52671955350322e-05,2.81938668641788e-05,3.5333263121127e-05,5.29056987607904e-05,4.78232707216444e-05,2.6561170008792e-05,3.70523886084516e-05,3.2871745861646e-05,4.29563105264508e-05,5.19025627190848e-05,4.78202872047758e-05,1.98812679668323e-05,3.1804527649688e-05,2.56479152250088e-05,3.21443224339476e-05,4.47849175717385e-05,5.19225787574925e-05,2.62408248553804e-05,9.54592708059938e-05,8.89197686169398e-05,5.20420650948752e-05,4.76165077392401e-05,6.90612702517575e-05,5.40863516666629e-05,4.82671533069552e-05,4.59843287881633e-05,5.80188519030442e-05,2.60422728370515e-05,3.41066975988086e-05,2.43321017004414e-05,3.48269700557257e-05,2.86640134215618e-05,2.47594566738079e-05,2.87911626882834e-05,3.04163863464089e-05,3.96020917410569e-05,4.23876506469546e-05,2.56219662566373e-05,2.87491321838191e-05,2.74152488707613e-05,2.59221194385984e-05
"E2f1",0.00123404016353934,0.00117250191191422,0.00157033995888098,0.000463026636543041,0.000640404414687248,0.00135151195642587,0.00173807724508754,0.00142912062947122,0.0016384670540539,0.00187685662223827,0.00173848104554134,0.00149179001365973,0.00190730737310235,0.00160157258581606,0.00167802592429795,0.00279706281573602,0.00235256433402827,0.00225898508593145,0.00131494200373913,0.00176090837727981,0.00662710663221689,0.00119021764873306,0.000569688858213903,0.000700793406497699,0.00317934913663132,0.00261614585208197,0.00257383711180959,0.00318234297280726,0.00222313519557614,0.00232086990902581,0.00451533957533573,0.00207410138381287,0.00142308884241044,0.00150058758122385,0.00257314603085622,0.00309122870716297,0.00699189583447423,0.00609335313044598,0.00194574299635642,0.00236897759051288,0.00346688029002075,0.0027440455457502
"Zbtb7a",0.00185017528115691,0.0019480342525209,0.00157359677455997,0.00176921291222957,0.00150744419813157,0.00176857397390786,0.00153210003921265,0.00154939073771806,0.00139261299067019,0.00136622263946025,0.00102478064114061,0.00132812325134622,0.00126267372787463,0.00167592856386753,0.00151259122040474,0.00120658593640824,0.00122356354710024,0.00139665290318312,0.00119482045933954,0.00376580903398861,0.00083704847559059,0.000967832383856376,0.00186756155816922,0.000561078756446304,0.000719284293126315,0.00141745917387776,0.00168223863182178,0.000630972919949792,0.00107130830715754,0.0011418587569477,0.00175136497558828,0.00173870389775542,0.00188434706321296,0.00151472128183523,0.00122974465895765,0.00222030936808392,0.00206255434645457,0.00125538718086997,0.00071773140780001,0.00212083310007241,0.00210467885476365,0.000596604812013682
"Nr2f2",8.22056846776799e-05,0.000108678393818192,0.000122986240118705,0.000148242614245467,0.00021441059628755,9.56737347648355e-05,0.000107919377208809,0.000146720673219417,0.00012034916397135,0.000120870931636459,0.000143133663818781,0.000168764600512897,7.84549710852e-05,9.66531300325217e-05,8.77992627903344e-05,0.000120792397078347,0.000161898036903305,0.000179255532913631,0.000127276451243531,0.000199358161961963,0.000248500682027223,0.000100994518854459,0.000161135515148851,0.000212353463730418,0.000109459312609283,0.000156661971448559,0.00015682419923864,9.98480727046511e-05,0.000278380472961292,8.30704298481619e-05,5.76899538459194e-05,0.000108569292384202,8.51197919919562e-05,7.13229920630126e-05,9.34627847344987e-05,0.000142056638031464,9.88766804901684e-05,7.25064176889539e-05,5.92559037306928e-05,8.34442728394672e-05,8.54977609331892e-05,6.2716794938461e-05
"Sp1",0.0236387206790528,0.022547666416192,0.0243514323756407,0.013895437789286,0.0473447320044425,0.010087227824384,0.0234384543762124,0.0182825323685097,0.0209481136644183,0.0123856398883225,0.0110274115533224,0.00951499140153423,0.0256408807956217,0.0215984013017977,0.0220052557979602,0.0145488599578644,0.0124454646120899,0.012137436717322,0.020885104117263,0.0130880653829569,0.0404886289366915,0.0203657285483884,0.0103919897688501,0.0159545319401584,0.0127219818008875,0.00944987042218465,0.00950273353162805,0.0123208567696883,0.0225034965571744,0.00756844470014227,0.00795088536253402,0.00805936731012296,0.0091318182302946,0.00855722194798097,0.00866410156716241,0.0100613653606453,0.00938541304183171,0.00809030854220353,0.0115808728128808,0.0157383858860153,0.0114689976560243,0.00822544366299176
"Tcf3",0.00821259512621277,0.00784481331224969,0.005988025415957,0.00645409262700029,0.00268841404750126,0.00662075499102602,0.00796238706381005,0.00894433255116632,0.00823768915527719,0.00669755350025748,0.00669235853445395,0.00723836003080652,0.00710213780611063,0.00886145314344746,0.00776579649996802,0.00628336360325804,0.00655613708779773,0.00746858633001257,0.00900137722026124,0.00694966772945879,0.00366613946147925,0.00695808353770605,0.00459103916400467,0.00631951877503002,0.00494567628911748,0.00350474297291227,0.00394332668404238,0.00460619421332395,0.0067367121237162,0.00827625993296896,0.00854607473856065,0.00824219736318143,0.00922019920367128,0.00933735206968476,0.00595298228917648,0.00652852744825167,0.00758964179466195,0.00709827762946097,0.00514086579191026,0.00626134181589758,0.0073168366888044,0.00530459157588713
"Pax3",2.04137922995284e-05,2.08125288957844e-05,2.32083228915995e-05,3.45595762486619e-05,4.22219392758282e-05,2.98908744049036e-05,1.86380549804537e-05,3.16567534724731e-05,2.49102558374331e-05,3.33979932783672e-05,4.20991368133839e-05,5.63691882089507e-05,4.21524116732808e-05,3.33788843506144e-05,2.16664458269807e-05,6.52926337673273e-05,3.94179460092759e-05,5.93708328276447e-05,2.39339393990233e-05,3.75278905556696e-05,6.98352779277378e-05,2.48127927546615e-05,3.55068970382993e-05,5.47880625267812e-05,2.00097308822294e-05,4.27466501324399e-05,2.65154323569019e-05,4.16214481851333e-05,3.2045392136563e-05,2.38492741071592e-05,2.42697386242136e-05,3.83264256957633e-05,3.10571488134951e-05,2.46714394044795e-05,3.02716127019644e-05,3.42644620452625e-05,2.77622570403975e-05,2.56076439746993e-05,4.53040493368258e-05,4.98902502031937e-05,2.56198775910911e-05,2.54958178955913e-05
"Sox17",8.38500524309062e-05,8.08472311585536e-05,9.33194472545278e-05,0.00011276351331642,0.000169935841771889,0.000124331307348863,0.000119020507562221,0.000137873181086746,0.000128697307789635,0.000136772201255301,0.000147384448728814,0.000171698441198466,0.000118253948661178,0.000120897361197841,0.000119530002774838,0.000135306657244632,0.000143653631341475,0.000142390217455965,8.00246672652335e-05,0.000167024521065598,0.000181620528278715,0.000119181833533763,0.000143598546191328,0.000194692877319845,0.000115789593795855,9.35358066264783e-05,9.88311857148948e-05,0.000112338559082968,7.18763358579748e-05,0.000113128429371766,9.33218184773629e-05,0.000103347940790634,8.54847535047492e-05,8.12417328484241e-05,9.2321682092394e-05,9.23009968194723e-05,7.91175648339589e-05,8.15693132204726e-05,8.76213161763339e-05,8.82235035329073e-05,8.35976193657732e-05,8.60329006571915e-05
"Bhlhe23",1.24665438676896e-05,1.30602839424362e-05,1.52964830488156e-05,2.18136490591649e-05,2.97007241307627e-05,1.16551206074541e-05,1.46105914035547e-05,1.18265466371279e-05,1.49617986899367e-05,2.05459141560509e-05,2.1899404440705e-05,1.65642517199774e-05,1.24412826932747e-05,1.38902167565258e-05,1.30588962846409e-05,1.77778267581585e-05,1.85830706274316e-05,1.95266353144714e-05,1.18303770385868e-05,2.48622074785988e-05,2.78143367530728e-05,1.32117168560231e-05,0.000305535356224879,6.55173218297026e-05,1.27597988969221e-05,1.1402951706477e-05,1.3057892840189e-05,1.18538790792449e-05,9.55302650916324e-06,2.61074679310042e-05,1.80916956912858e-05,1.47838611842985e-05,1.22585385215011e-05,1.53720710221196e-05,1.25201673987065e-05,1.52067689047722e-05,1.47791802557094e-05,1.19713992608144e-05,2.12219533297641e-05,1.59838904477014e-05,1.63769303086774e-05,2.16653104739638e-05
"Phf21a",7.64924203181309e-05,7.63574096511204e-05,5.77681374580122e-05,0.000136245398458581,0.000113230359028785,5.29662618617543e-05,0.000187856334426895,0.000221160996253813,0.000185306285417218,0.000144948627044905,0.000181527739670882,0.000252336530230386,0.000120361607149422,0.000154093005674291,0.000193154256561324,6.66569679186415e-05,9.73440617702304e-05,7.76020982663995e-05,0.000143568351310898,0.000447528333440178,0.000685510535467481,0.00019668512012486,0.000264681264388839,0.000108237951791444,7.96571478463656e-05,0.000106129434924091,9.36433655419466e-05,8.75725894866841e-05,0.000160068961303594,0.000172974392408139,6.48404231997747e-05,0.000242522039800342,0.000268882076465502,0.000151747149760603,0.00016254707452567,0.000125942831306333,0.000129648715703523,0.000156507155566232,0.000137530914155234,0.000113457926685555,0.000138126363456705,0.000151450003175769
"Gata1",6.43096408950573e-05,6.70462276073837e-05,0.000762921324110396,0.000272619893959532,0.000149478600589454,0.000454271842716013,6.65943266262644e-05,8.9124628183253e-05,7.10124271189379e-05,8.65559864745065e-05,9.25151961938566e-05,0.00011191226768492,9.66232063040892e-05,0.000114418479690373,9.00548681448779e-05,9.19155484853647e-05,8.47041170034022e-05,0.000102813219854102,0.000134341171120684,0.000122564173694195,0.000108210073074895,0.000113796102895259,8.19402197636266e-05,0.000147381448961251,8.83976875639897e-05,8.39158157454137e-05,8.0499644620748e-05,8.4327828302359e-05,5.48088912130224e-05,0.000239694578145138,4.90860132815874e-05,0.000311644756245705,6.07242942969242e-05,4.60385520249515e-05,7.10794869669824e-05,5.5154747666518e-05,5.05558775944202e-05,6.57974140031473e-05,0.000133225345322964,0.000167856839272436,9.14124731744806e-05,7.5076172482708e-05
"Ebf1",0.000415172514566092,0.0004230441339904,0.000151640821230041,0.000193548761870992,0.000268028831448625,0.000231373146101017,0.000230000822002641,0.000283326976564194,0.000284942667908393,0.000177185426595412,0.000220372616707011,0.000210639163909641,0.000152088730533506,0.000190908787955562,0.000175045442318395,0.000158543182499197,0.000181037500251875,0.000205235973230683,0.000258222338545397,0.000282431937670308,0.000234143520731792,0.000132487588182331,0.000244605271500607,0.000273422897150782,0.000224402786550799,0.000183507725401209,0.000146968545899722,0.000267427155990762,0.000194938593650753,0.000600294898885198,0.000110449317567321,0.000774491100332783,0.00046361209722672,0.000368798607432024,0.000121180791118096,0.00012976246665269,0.000282923052025438,0.000262716042649261,0.000111188940004681,0.000162080717241057,0.000177745417599564,0.000129300960197509
"Ctcfl",0.000394582776152211,0.000422836807985302,0.000632887743454447,0.00105626732612262,0.00581413835810442,0.000423832426807904,0.000314365779169547,0.000322730686986187,0.000310735246159572,0.000574602569434124,0.000597555578715699,0.000611953007600974,0.000301035150354243,0.000303726868017078,0.000302034449947714,0.000555660860052537,0.000573330525681737,0.000555379635487252,0.00047653587831502,0.000805093103909823,0.000806508073305118,0.000358827892789784,0.000625158282720297,0.000792633562014634,0.00056313125131123,0.000542223531429628,0.000601294761546658,0.000514695560232389,0.000460760088088339,0.00040025908152608,0.000371296304720853,0.000436501212605537,0.000346644729399619,0.000364100134341902,0.000366329746824874,0.000444152604383553,0.000383023412623712,0.000334110499338909,0.000263194098097726,0.000350737297548205,0.000360907319411852,0.000288357736261723
"Zscan29",6.13222724244299e-05,8.68559170660173e-05,7.97063760996203e-05,0.000103386504268408,0.000339726835676778,0.000155734394980473,0.000109479701354598,0.00010127374509085,0.000102610774292678,8.89481255396773e-05,7.61271228649791e-05,7.60194042780703e-05,8.82026256970225e-05,8.84708392906487e-05,0.000109800225920422,7.46679099393951e-05,8.87680361972605e-05,6.89733330229619e-05,7.32648779127702e-05,3.27819618927119e-05,0.000233784203463746,0.000113819448602558,8.01351634494536e-05,0.00045153331467576,4.7935242848167e-05,2.76154121250156e-05,2.6026864326654e-05,0.000134120012242125,0.000114150207389512,0.00010510188466757,0.000117283884617588,6.96357306843365e-05,8.75415909736535e-05,0.000118464862236346,9.31092851919124e-05,6.50579055977371e-05,7.98174800107613e-05,0.000108154868999519,0.000102903852444184,0.000110015290524464,0.000123734759001448,0.000136266813621282
"Egr4",0.000112642647760457,0.000118738457936985,0.000133863484156243,0.000170244523065288,0.000248844007818036,0.000136938104094129,0.000111057767116012,0.000102275055675306,0.000106464710854996,0.000185433642092765,0.000175243414193326,0.000165731308671506,0.000109855922707928,0.00010571738345775,0.000115946341346823,0.000181953730904103,0.000182820338533699,0.000173138445084874,9.83965325501611e-05,0.000205251909542059,0.000229336541199209,0.000100529649710461,0.000201644012568694,0.000224968542432788,0.000198782519891679,0.000168260489416582,0.000209820997819242,0.000143998727281649,9.79264099576489e-05,0.000115685568903369,9.29404674092326e-05,0.000144845066267047,0.000136939239685746,0.000121170418947891,0.000105299431078592,0.000143153801983701,0.000128493138581784,9.66041997105072e-05,0.000101934125499547,0.000120292634087605,0.000118559629389306,9.83989027700568e-05
"Nkx6-2",5.37069157687934e-06,9.47015418114938e-06,1.19393720333987e-05,2.5131221097201e-05,1.07589824436762e-05,1.17080951623956e-05,1.15299087128257e-05,1.44422356718913e-05,1.06176749158904e-05,1.99417132082537e-05,2.3324217564424e-05,2.94837037098384e-05,9.49062707260324e-06,1.64868835170125e-05,1.20026985252739e-05,2.15692473887454e-05,2.98905999477773e-05,4.58073026954416e-05,6.70873118213186e-06,1.12901860917408e-05,0.00252925279577539,1.04941071920232e-05,1.65394347876988e-05,1.94955740520847e-05,2.01375121413475e-05,4.83785660555965e-05,4.19240687126341e-05,2.43340805041501e-05,1.48940129539982e-05,1.09952047731511e-05,8.56492274748616e-06,2.04712405355571e-05,1.68226402285608e-05,9.11637782490804e-06,1.65442135384708e-05,1.89311167834946e-05,1.8001122834673e-05,1.50264281917585e-05,1.80737594534819e-05,1.89227765558076e-05,1.94413286831169e-05,1.76888374190164e-05
"Klf1",0.00238679721799903,0.00230591856928969,0.00066598041552053,0.00216474967739045,0.0070996132190398,0.000939760328401972,0.000611820768555851,0.0005114481621383,0.000532209097757451,0.000860085643565588,0.000762371566608614,0.000722298430404226,0.000712368512360436,0.000614935842096383,0.000610368862307054,0.00296482093545729,0.00253466662947782,0.00259766980032057,0.000964234401319553,0.000974821499217005,0.00113292236073943,0.000915527444709344,0.000904514540034585,0.00109233982893353,0.000761712107792007,0.000820237996990503,0.000830792934237299,0.00075377261433186,0.000722730244998684,0.00635244383353434,0.00049392060523529,0.00599308067843357,0.000671602359289685,0.000687982803161453,0.000513354912703783,0.000541111456704595,0.000768697092278149,0.000710953368739092,0.00103010836641886,0.00126106056317467,0.000560133404758586,0.00045833003390937
"Hic2",0.000355636523122947,0.000321223381080196,0.000384198176876482,0.000314082557759028,0.000131962657109172,0.0001139460698459,0.00018677333334223,0.000203328970045499,0.000197936466213278,7.9722025998355e-05,8.55880698480803e-05,9.53430977944086e-05,0.000189002601706485,0.000143583235792268,0.000192844083772297,0.00035158583032755,0.000318092539012349,0.000263811294234807,0.000171086209024578,0.000338280842424827,0.000134466885621845,0.000189923423643081,0.000336382367273108,0.00058660608686519,6.2703984284788e-05,7.51432382936222e-05,0.000173876356609577,2.79787226513421e-05,0.000237080478894183,5.65250272367141e-05,4.64201705875824e-05,0.000114193133470067,0.00016377767877882,0.000128770393256915,7.06019366069418e-05,0.000118172913239088,0.000161504454402634,9.47117045469234e-05,8.91801123686345e-05,8.12669254199616e-05,9.81768868903415e-05,0.000103051610929759
"Rfx2",0.00121918304464139,0.00131344471271628,0.00119616109355485,0.00178386736399213,0.000386905664209958,0.000947597461964106,0.00102453542775023,0.00102385644623894,0.00101565728084307,0.00111359154708502,0.00111592388158702,0.00116324514898791,0.00101569191675979,0.00115757327808709,0.000977098062865523,0.00074111128820983,0.000706675505085871,0.000791026269338651,0.00152014174786495,0.00120028149212681,0.000486532499766167,0.00136060997768018,0.00157584155485385,0.000438869577695214,0.000423504927368137,0.000787167446037794,0.000693799489283678,0.000489866694807596,0.00132288534659042,0.00176941601742136,0.00170679452795138,0.00161841624219235,0.000683342038632412,0.000827785172284643,0.00145153491104309,0.00119834098963225,0.000927262150633414,0.00111178762385632,0.00119585984770185,0.00105378484753925,0.00062065703813726,0.00066864187482078
"Zbtb17",0.00864810252848837,0.00852882645431289,0.00799161203413995,0.0104994794323161,0.00129103105973192,0.00862385933026565,0.0099730983993702,0.0078148450794415,0.0090470273616319,0.0145324305524871,0.0130224624435456,0.0111414868106295,0.00946662074968317,0.0081512180605202,0.00824416836223501,0.0123912100719988,0.0107631400508115,0.0104719247963514,0.00929189166998185,0.0173756163486042,0.00668238010169432,0.00835861214571114,0.0116372267460146,0.00133403158318218,0.0100461607777877,0.0127286257424195,0.0131876238008914,0.00950056869306429,0.00918833564065088,0.00964484518192655,0.0101739230225231,0.0102205985553859,0.0107444078309246,0.00968668582884564,0.00674882741263606,0.00834495375234839,0.0128902181057158,0.0106247523837974,0.00948281838023967,0.0122030280647028,0.0119620926619892,0.00921288942402004
"Pou5f1",8.99019382831119e-05,0.000124505478741251,0.000144796226749642,0.000207370329428124,0.0002425284729798,0.000136551824788171,7.42594168907321e-05,9.60965998008718e-05,9.71855136386408e-05,0.000123172721538354,0.000172783536243696,0.00016260707520697,0.000116628971187598,0.000181105773083577,0.000163588123086568,0.000102449793799335,0.000136367526761719,0.000148741154527486,0.000168862294921181,0.000219660123776785,0.0001886776887065,7.49751840101018e-05,0.000158157546209223,0.000186511890096905,8.70400688891085e-05,0.00013070227385392,8.16660056072228e-05,0.000106339906007528,0.000135840637124492,0.000422926529839973,0.000115165408756567,0.00042627405373945,0.000107381465384019,0.000104198570590494,0.000109682504934583,0.000107276579765981,9.53684324656372e-05,9.96388776962426e-05,0.000122906721736477,7.9071892931898e-05,0.000153144698075722,0.00022673517444901
"Sp100",0.000578776937390238,0.0005110064036155,0.000624044771816012,0.000765933207818471,0.000229710036320014,0.00102165873905445,0.000625129388136331,0.000856744322832837,0.000843063608777198,0.00113343281904919,0.00097895653530991,0.000942505883329282,0.00060962709068093,0.00121351150210732,0.000814380085134432,0.000596659874914382,0.000940761629608997,0.00121458461480484,0.000553342081046862,0.000495377566633683,0.000336097513459311,0.000565176262181142,0.000434101759106478,0.000652630392380176,0.000491138040018877,0.000210423714437883,0.000245580199055353,0.000382493791227901,0.000454520606469846,0.00062216174201781,0.000532074700012049,0.00189495695331152,0.00123683767006513,0.000393362463280333,0.000529925536173342,0.00126584545043846,0.000989343995648685,0.000397396912577378,0.000417478698627214,0.000664774603543496,0.000493623046453232,0.000355841653141963
