"","Ahr","Arid3a","Arnt","Arntl","Atf1","Atf2","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Bhlhe41","Cbfb","Cebpb","Creb1","Crem","Ctcf","Ddit3","Dmrt2","E2f1","E2f3","E2f4","E2f6","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Eomes","Ets1","Ets2","Etv3","Etv5","Etv6","Fli1","Fos","Foxd2","Foxj2","Foxj3","Foxn3","Foxo1","Foxp1","Gabpa","Gata3","Gfi1","Heyl","Hic1","Hinfp","Hmg20b","Homez","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Irf9","Isl2","Jdp2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf6","Klf7","Klf8","Klf9","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Nfatc1","Nfe2l1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1d2","Nr3c1","Nr4a2","Nrf1","Patz1","Pax9","Pbx3","Pknox1","Prdm1","Prdm16","Prdm4","Rbak","Rela","Rfx1","Rfx7","Rora","Runx1","Runx2","Runx3","Rxrb","Setbp1","Smad3","Smad4","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Spi1","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat5b","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tef","Tfdp1","Tfe3","Tfeb","Thap11","Thrb","Tigd2","Trp53","Usf1","Vax2","Xbp1","Zbtb14","Zbtb17","Zbtb20","Zbtb3","Zbtb49","Zfp143","Zfp212","Zfp213","Zfp260","Zfp263","Zfp281","Zfp287","Zfp324","Zfp335","Zfp398","Zfp410","Zfp422","Zfp523","Zfp566","Zfp64","Zfp740","Zfp768","Zfx","Zscan20"
"Foxj2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173271213477646,1.52389965976988,-0.429369526481294,-0.233804244943643,-0.10620234351661,-0.32406849059228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369350049503636,0,-0.000573138981102964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxj3",0,-0.035918859328592,0,0,0,0,0,-0.0194710257352593,0,0,0,0,0,0,0,0,-0.0191451064573139,-0.0114258640594625,-0.0127197961328458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.429361070014395,1.58813052136619,-0.204034255908266,-0.134372378794733,-0.0206088828101618,0,-0.0195038770202211,-0.00592666164122683,0,0,0,-0.0111197640279049,0,0,0,-0.0306804916518888,0,-0.00163701509039866,0,0,0,0,0,0,0,-2.42596159137011e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378066881587675,0,0,0,0,0,-0.000188076054754343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485498456272327,-0.000563471871331832,-0.0129375308258194,-0.0277528128655247,-0.00805455978340478,0,-0.0171113811783475,0,0,0,0,0,0,0,0,0,0,-0.10680920489842,-0.0525094960937346,-0.00624249939768823,0,0,-0.0158723437893219,0,0,0,0,0,0,0,0,0,-0.000646051570664577,0,-0.0252238727979477,0,0,0,0,0,-0.0147028855433251,0,0,0,0,0,0,0,0,-0.220908963442466,0,0,0,-0.00415618458879448,-0.274806438395975,0,0,0,0,0,0,0
"Foxn3",0,-0.0403338047951457,-0.0161984178902291,0,0,0,0,0,-0.0287428421195868,0,0,0,0,0,0,0,-0.0201253878306717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150669150353372,0,0,-0.103316087733125,-0.233806954180289,-0.204047686182317,1.47982055642113,-0.204031378092256,-0.259735316186614,0,-0.0353904039344868,-0.00858258578681899,0,-0.0169323813978502,0,0,0,-0.0228688043946757,0,0,0,0,0,-0.00358819257489167,0,0,-0.0151478526237111,0,-0.00530783282855213,-0.023638682662316,0,0,0,0,0,0,0,0,0,-0.0114331918113094,0,0,0,0,-0.0432015697870075,0,0,0,-0.0263687876937984,-0.00609083088066126,-0.00700919719120545,-0.00712742253305984,-0.0147695021918566,-0.0108383271441093,0,0,0,-0.0185339287856472,-0.0178758723684764,-0.0135774942256208,0,0,0,0,-0.000640190783860253,0,-0.0134602330032552,0,-0.00970326380287458,-0.00833199546092398,0,-0.0314173009483233,-0.0228453087881337,-0.02812198906927,-0.0364376698399238,-0.00926434629014492,-0.0176524255012167,0,-0.00477777389190909,-0.0156245864305355,0,0,0,0,0,0,-0.0151406946192306,-0.00342643459095579,0,0,0,-0.0216554216629104,-0.000739620965923606,-0.000144897781537383,-0.0150133640125904,0,0,0,-0.00413260289787785,0,0,0,0,-0.00558058730403529,0,0,-0.0391539020792828,0,-0.0108347094926482,-0.00162927601384952,0,0,0,-0.0299881164287293,0,-0.00233717436701527,-0.00447213301769042,0,-0.0103205266712676,0,0,0,0,-0.000308220398895093,0,-0.0095071866812053,0,-0.012646515828776,0,0,0,-0.0315034738819242,0,-0.0210921790619893
"Foxo1",0,0,0,0,0,0,0,-0.00398828430271309,-0.0159810622394617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277113616849817,0,0,-0.0426114485929698,0,0,-0.405942248821709,-0.106206417733643,-0.134379778944134,-0.204021199640535,1.57436143866313,-0.356897412441816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000200913152692071,0,0,0,0,0,-0.0126371296837779,0,0,0,0,0,0,0,0,0,-0.00540996980340918,0,0,0,-0.0171919023195004,0,0,0,0,-0.0289135709208989,0,0,0,0,-0.00707757061595942,0,0,0,-0.00308400417250502,-0.0179939253663202,-0.0104213210879406,0,0,0,0,-0.0156761285395574,-0.00223249083516616,0,0,0,0,0,0,-0.0229040300405339,0,0,0,0,0,-0.00705981116904986,0,0,0,0,0,0,0,-0.0239874709134883,0,0,0,0,0,0,0,0,0,-0.00253897585722936,-0.0406485678294447,0,0,0,0,0,0,0,0,0,0,-0.00420153459108211,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00501996778705744,0,0,-0.0100538901508979,0,0,0,0,0,0,0,0
"Foxp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28736757633763,-0.324072052950169,-0.0206062604138327,-0.259727309385076,-0.356897589979856,2.37333933118236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabpa",0,0,-0.00408021117619693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.450358993608561,-0.0487617868161497,-0.0619941666786364,-0.857770752585219,-0.360227296953123,-0.45548815048814,0,-0.21995325775081,0,-0.209102122615168,-0.179093049399331,-0.0450734748023955,-0.723260087396836,0,0,0,0,0,0,0,3.57691867374825,0,0,0,0,-0.013788941561732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209802833294735,0,0,0,0,-0.00223106950706785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026444621711995,0,0,-0.00281891198925121,0,0,0,0,0,0,-0.0155685913462508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129218716915417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146603739429098,0,0,0,0,0,0,0,0,0,0,0,-0.0128723953536284,0,0,0,-0.000663326251723341,0,0,0,0,0,0,0,-0.0227704861008368,0,0,0,0,0,0
"Gata3",0,-0.039010532996186,-0.00968934085235604,0,0,0,0,-0.015968685811045,-0.044927533745092,-0.0135004465543707,0,0,-0.00731307237286915,-0.000654004700963281,0,0,-0.0322767584724778,-0.0351289430941959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283821639128222,0,0,-0.0424110704206652,0,0,0,0,-0.0195089960983087,-0.0353883549844234,0,0,0,1.02155960522626,-0.0112307036548072,0,-0.000755690116002994,0,-0.00519839465388527,0,-0.00176964220179034,0,0,-0.00969146060264371,-0.0111362641827174,-0.0150956236982116,0,0,-0.017384850657819,0,0,0,-0.0320135699137635,-0.00624394390032058,0,0,0,0,0,0,0,0,-0.01964945385332,0,0,0,0,-0.00150420185417659,0,0,0,-0.0247816076420593,-0.000373434023065146,-0.0119364687361676,0,0,0,0,0,0,0,-0.0163916694267047,-0.00169283286257973,0,0,0,0,0,-8.8337199955011e-05,0,0,0,0,0,0,-0.000280480648451188,-0.0371035493528915,-0.0333512901863678,-0.0174204814695986,-0.00412796313368722,0,-0.00759349400306492,-0.0387026707466437,0,0,0,0,0,0,-0.0245918740876515,0,0,0,0,0,-0.0116844028114792,0,-0.00641815871702743,0,0,-0.00713471384499634,-0.00746175796529642,0,0,0,0,0,0,0,-0.0158807505957734,0,0,0,0,0,0,-0.00622266921610742,0,0,-0.0086539213705537,0,0,0,0,-0.0342785128118528,0,0,0,-0.0034741314398585,0,0,0,0,0,0,0,-0.0179044270932259
"Gfi1",0,-0.0347961995248683,0,0,0,0,0,0,0,0,0,0,0,-0.0134452227743465,0,0,-0.00238818185609078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593262268154181,-0.00858611420920764,0,0,0,-0.0112318376139869,0.934711788876776,0,-0.00292850387329639,0,0,0,0,0,-0.001959094912447,0,-0.013881480417322,0,-0.00172792586414054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106597103958785,-0.028635017102296,0,-0.0228705216436779,0,0,0,0,0,0,-0.0601259508806225,-0.00420164901072824,0,0,0,0,0,0,0,-0.00566499796775452,0,0,0,0,0,0,0,0,0,-0.0157836179618125,0,0,0,0,0,0,-0.00329217628891342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00799718448041858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heyl",0,0,-0.157626760635196,-0.172622722244164,0,0,0,0,0,0,-0.165715290166721,-0.188300744222292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20813255005842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760114348990727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366345590925594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hic1",0,0,0,0,0,0,0,0,-0.00651511023908382,-0.004759400425962,0,0,-0.00506873995964695,0,0,0,-0.156445004027709,-0.00742532416812301,0,0,-0.00777265423330532,0,0,0,0,0,-0.0127530270884336,0,0,0,0,0,-0.00224437931448893,-0.011984038108983,0,0,-0.0256092029793808,0,0,0,0,0,-0.016934726144654,0,0,0,-0.000755345121464999,-0.00292791513248682,0,1.01994776700215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130734496792971,0,0,0,-0.017421853337607,0,-0.00780391717261392,0,0,0,0,0,0,0,0,0,0,0,0,-0.00297372773082678,-0.0186850476646191,0,0,0,0,-0.00531656292959919,0,0,0,0,0,-0.0340437649617484,0,-0.0223345398495359,0,-0.0097487802992907,-0.00835093815802312,-0.0463661505842588,-0.0165939138210425,0,0,-0.000843327402685073,-0.00727533708677826,-0.0104377763543821,0,-0.0377614317682318,-0.023212433726613,0,0,-0.0115198805344812,0,0,-0.0014739192783241,-0.029800477832364,-0.0172198720723288,-0.00380878490659498,0,0,0,0,0,-1.48162617760111e-05,0,-0.0100052393019102,-0.0259691287918186,0,0,0,0,0,0,0,0,-0.0160532936404504,0,0,-0.00905701555717435,0,0,0,0,0,0,0,0,0,0,-0.00683622570261588,0,0,-0.0252387395612593,-0.000502385347538717,0,0,0,0,-0.0181239856708573,0,-0.0123860407733671,0,0
"Hinfp",0,0,0,0,-0.020972666447654,0,0,0,0,0,0,0,0,0,-0.0119883449788707,-0.000200703690512291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100287825364238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137880754427037,0,0,0,0,0.923434219087986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101593026326701,-0.00464528543121999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00669908820095619,-0.00651737713278415,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00448807865743459,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162017113667716,-0.0119451746072716,0,0,0,0,0,0,0,0,0,-0.00476264263029918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225446431241842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00812723341447932,0,0,0,0,0
"Hmg20b",0,-0.0306695469872605,0,0,0,0,0,-0.0049192074570476,-0.0244805031723678,0,0,0,0,0,0,0,-0.00910585783441816,0,-0.0249804699065597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111199080580718,0,0,0,0,-0.00519798407079014,0,0,0,0,0.924509120549986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196917602376571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103829251464729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368468536046934,0,0,0,0,0,0,0,0,0,0,0,0
"Homez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917145044558072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ikzf1",0,0,-0.00223100564973213,0,0,0,0,0,-0.040701039502118,-0.00848354147980433,0,0,0,0,0,0,-0.0118970461095184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119302429351835,0,0,0,-0.0145868233007627,0,0,0,0,0,-0.0228709435259396,0,0,0,-0.00176992363113415,0,0,0,0,0,0,0.941315329271497,0,-0.0104639098916865,-0.00607951604763513,0,0,0,0,0,0,0,0,0,0,0,0,-0.00052181679967833,0,0,0,-0.0271163408446347,0,-0.00111053205607996,0,0,0,-0.00788532842597608,-0.00793528388430001,0,0,0,0,0,-0.00276747777435022,0,-0.00055324306324632,-0.000323018330130397,0,0,0,0,-0.012227679151056,0,0,-0.0168727090895633,0,0,-0.000621812435910262,0,-0.0184995224070006,0,-0.00750119061902527,0,-0.00594946773135903,0,0,0,0,0,-0.000892420799582884,0,-0.000367316167074782,0,0,0,0,0,0,0,-0.00941924805216043,0,0,0,-0.00688684350258957,0,-0.00562099735572536,0,0,0,-0.00664685156674149,-0.00197415850576294,0,0,0,0,0,-0.0208124608398352,0,0,0,0,0,0,0,0,0,0,0,-0.00407287509761096,0,0,0,0,0,0,0,-0.0122909516793718,-0.0146682022265242,0,0,-0.0197601960897828,0,0,0,0,0,0
"Ikzf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982760547481791,0,0,0,0,0,0,0,0,0,0,-0.0603615574770365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992215586133168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518133648794966,0,0,0,0,0,-0.00108312591829412,0,-0.0205543112225616,0,0,0,0,0,0,0,0,0,-0.0147065513791926,0,-0.00637724050032787,0,0,0,0,-0.0112106964610405,-0.0160716088925606,0,0,-0.00792278146994347,-0.012554944962632,0,0,-0.00969487040553963,-0.0068255773942205,0,0,0,0,0,0,-0.00421699523323363,0,0,0,0,-0.0304311321641526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142364715048688,0,-0.0169358393702507,0,0,0,0,0,0,0,0,-0.00602976721362218,0,0,0,-0.0103232404492028,-0.00544347145311872,0,0,0,0,0,-0.00412180763662199,0,0,0,0,-0.00260190737418301,0,0,0,0,0,-0.0319709108639232,-0.0254110773276841,0,0,0,0
"Irf1",0,-0.0192507923605459,0,0,0,0,0,-0.00523893481045431,-0.0018044522416813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306781705359058,0,0,0,0,0,-0.00192384511557142,0,0,0,0,0,-0.0104211369589849,0,2.70192808661797,-1.04864473380766,-0.234830784744438,-0.058612042609945,-0.118983372710685,-0.19986235924955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412336005677737,0,0,0,0,0,-0.115247112964731,0,0,0,0,0,0,0,-0.00242694774957799,-0.00253539284518288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331087197562664,-0.524459653257859,0,0,0,-0.00114154195041527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500018998917101,0,0,0,0,0,0,0,0,0,0,0,0
"Irf2",0,-0.00598506790946323,0,0,0,0,0,-0.00821557762825506,-0.0151836582806161,0,0,0,-0.0132757804446749,0,0,0,-0.0027927386062865,-0.00232774984613545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00966826657976312,0,0,0,0,0,0,-0.00606107361063007,0,-1.04864266171632,2.55424828199751,-0.0644679174657667,-0.139351260977257,-0.456044259437577,-0.163230874421113,-0.161600059573104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026658641910912,0,0,0,-0.00279847176929545,-0.0143454484590971,-0.00707909895269495,0,-0.000376478109108339,0,0,0,0,0,0,-0.01890071637084,0,0,0,0,0,-0.266712174212728,0,0,0,0,0,0,0,-0.0401931798310327,-0.00356278102630675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606688815042275,-0.206481218506349,0,-0.00415063462886589,-0.00632517214183088,-0.0131070452642089,0,0,0,-0.00242999202897761,0,0,0,0,0,0,0,0,0,-0.00961372917080965,0,0,0,0,-0.00410098851400672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf3",0,0,0,0,0,0,0,0,0,-0.253908955391222,0,0,0,-0.000589390776341432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117346381915472,0,0,0,0,0,0,0,-0.00163675228183413,0,0,0,0,-0.0111243720049963,-0.0138658810229373,0,0,0,0,0,0,0,-0.234824801192665,-0.0644659777734534,2.00386835081093,-0.147985245431535,0,-0.0481104856578718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00844731932118416,0,0,0,0,0,0,0,0,-0.0296854738278692,-0.000963245620208457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140620543077471,0,0,0,-0.0807632903426273,0,0,0,0,0,0,0,0,0,-0.0101417862237966,0,0,0,0,0,0,-0.0318745797506912,0,0,-0.369915479640487,-0.296534138972877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525701530690329,0,0,-0.141114325160853,0,0,0,0,-0.149637063976074,0,0,-0.0471771795486969,0,-0.0328979525569195,0,0,0,0,0,0,0
"Irf4",0,-0.0151884018448556,0,0,0,0,0,-0.0196311227898232,-0.0227893696191467,0,0,0,0,0,0,0,-0.00588593940814634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00688307364805663,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150836758332352,0,0,0,0,0,0,0,0,-0.058621760238018,-0.139353360383588,-0.147988142809785,2.05829362856827,-0.0844922839402485,-1.00077233502752,-0.192163217646574,-0.000368880674151486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102568863678497,0,0,0,-0.0272129545779116,-0.0233789037547791,-0.00775761709776744,0,0,0,0,0,0,-0.0197743883232455,-0.0075272918832541,-0.00148878648740142,0,0,0,0,0,-0.0390512735992248,0,0,0,0,0,0,-0.00200229494600337,-0.0234740992485026,-0.0210877091452101,0,0,0,0,0,0,0,0,0,0,0,-0.116286265921312,0,0,-0.0177358208603545,-0.0854656723163461,0,0,-0.00884713140065487,0,0,-0.0438246764757638,0,0,0,0,0,0,0,0,0,-0.0107268363020194,0,0,0,0,0,0,-0.00258144081281412,0,0,-0.00643515629450355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114824283397802,0,-0.00739383682792193
"Irf7",0,-0.0143222493274817,0,0,0,0,0,0,-0.0338597053303165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00357053809214392,-0.000195168663909104,0,0,0,-0.00171756601137779,0,0,0,0,0,0,0,-0.118972966236846,-0.456033370769945,0,-0.084462150393546,1.62126045210956,-0.113534211164542,-0.0973517978025049,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288005808692794,0,0,0,0,0,-0.0210830623615097,0,0,-0.00517144624191676,0,0,0,0,0,0,0,0,0,-0.00315332250629415,0,0,0,0,0,0,-0.327556231943038,0,0,0,0,0,0,0,0,-0.00720035946882795,0,0,0,0,-0.0127098252253192,0,0,0,0,0,0,0,-0.00518596804703365,0,0,-0.134398692106338,0,0,-0.0060986446186933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00226100205992905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195926174351275,0,-0.00287899065949548
"Irf8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487974087875554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199877491259762,-0.163227179368758,-0.0481039138642006,-1.00076045082137,-0.113543013741975,2.16609891396565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00197364403006331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220503537990825,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536023353613131,0,0,0,0,0,0,-0.15680651969886,0,0,-0.0122416616522157,-0.150342925912239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262367712460597,0,0,0,0,0,0,0,0,-0.00565470102936606,0,0,0,0,0,0,0,0,0,0,0
"Irf9",0,-0.0119816326513394,0,0,0,0,0,0,0,0,0,0,0,-0.00816546073925226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017383528960575,0,0,0,0,0,0,0,0,0,-0.161586460848187,0,-0.192150924545062,-0.0973497562877673,0,1.07199613455365,0,0,-0.0118704425443573,0,-0.00686352143892029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298944038564645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00442890625207214
"Isl2",0,-0.129290012786485,0,0,0,0,0,0,-0.0573829020329473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151479205026745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000369480120903009,0,0,0,0.942307245519898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jdp2",0,-0.0043053932044759,0,0,-0.266010302730344,-0.345953848183613,-0.428611186451299,-0.0358495460526117,-0.0121060481627843,0,0,0,0,0,-0.358859164933085,-0.212248108898415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411389019633304,0,0,0,0,0,-0.000785945195404174,0,-0.00369115474696291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12394682991569,-0.287052422142172,-0.0508871795764435,-0.141823363381396,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111405959179535,0,0,0,0,0,0,0,-0.00693171351496663,0,0,0,0,0,0,-0.00444626584833046,0,0,0,-0.00531610003341693,0,-0.0141546077410409,0,-0.0053264327226058,0,0,0,-0.00468443152002636,0,-0.0110270401103342,0,0,0,0,0,-0.00926097267186518,0,0,0,-0.00135949153205578,0,0,0,0,0,-0.00634831069424638,0,0,-0.0234387709100686,0,0,0,0,0,0,-0.0153150142009576,-0.0175123083468668,0,0,0,-0.00405774574117171,-0.00872804581848825,0,-0.0326841391056485,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000319321159651011,0,0,0,0,0,0,-0.000813283425669369,0,0,-0.00774809504104676,0,-0.0159157168931121,0
