"","Ahr","Arnt","Arntl","Atf1","Atf2","Atf3","Atf4","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Cbfb","Cdx1","Creb1","Crem","Ctcf","Ddit3","E2f1","E2f3","E2f4","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Ets1","Etv3","Etv6","Fli1","Fos","Fosb","Fosl2","Foxj3","Foxn3","Foxo1","Foxo3","Foxp1","Gabpa","Gata3","Gfi1","Glis3","Gmeb1","Hic1","Hlx","Hmg20b","Homez","Hsf2","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Isl2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf4","Klf5","Klf6","Klf7","Klf8","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Myc","Nfatc1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1i3","Nr4a1","Nr4a2","Nr4a3","Nrf1","Patz1","Pbx4","Phox2b","Pknox1","Prdm1","Rel","Rela","Relb","Rfx1","Rora","Runx1","Runx2","Runx3","Setbp1","Smad3","Snai1","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tcf7","Tef","Tfdp1","Tfe3","Tgif1","Thap11","Thrb","Tigd2","Tlx2","Trp53","Usf1","Usf2","Wt1","Xbp1","Zbtb17","Zbtb3","Zfp143","Zfp212","Zfp260","Zfp263","Zfp281","Zfp287","Zfp335","Zfp341","Zfp398","Zfp422","Zfp566","Zfp64","Zfp692","Zfp740","Zfx"
"Egr2",-0.0124353644274979,0,0,0,0,0,-0.00238302758727441,0,0,0,0,0,0,0,0,-0.0224223014937747,0,0,-0.0157927620011118,0,0,-2.13874669909651,3.35600574925435,0,0,0,0,0,0,0,0,0,-0.021219297230647,0,0,0,0,-0.0402228595030016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00759187345859923,0,0,0,0,0,0,0,-0.0084894155713359,0,0,-0.166953935074366,0,0,0,-0.183309208924423,-0.146404428826776,-0.124786292961952,-0.00385348553406526,0,0,0,0,0,0,0,0,0,-0.01239152023902,-0.0098887356331408,0,0,0,0,-0.0277643255914224,0,0,-0.00946939142699968,-0.0186468412559114,0,0,0,-0.0190156011774903,0,0,0,-0.00550020737415902,0,0,0,-0.00245189724045639,0,-0.0116868417087464,0,0,0,0,0,-0.0195600439899269,-0.0169213539694053,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131113874330913,0,0,0,0,0,0,0,0,-0.00469645228048503,0,0,-0.00912077929767333,0,0,-0.187111852169869,-0.00418918289078737,0,0,0,0,0,-0.0124551548718504,-0.0754975181068727,0,0,0,0,0,0,0,0,-0.0286837103288605,0
"Elf1",-0.0382734602972846,0,0,-0.0328289229027166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457363705990321,0,0,0,2.43397310098592,-0.357882640735665,-0.204037119337052,-0.190701834217354,0,-0.289814519251854,-0.174490045407674,0,-0.00737234491957132,-0.270221145700939,0,0,0,0,0,0,0,0,-0.623388392326029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296172735437316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159994138218657,-0.000684763575837194,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129344888564976,0,0,0,-0.0032919207087519,0,0,-0.000531422755365964,-0.045612871235095,0,0,0,0,-0.0138525135447972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155003903216139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023348587595043,0,0,-0.0107987533248963,0,0,0,0,-0.0090383147998876,-0.0176922340561205,0,0
"Elf2",0,-0.0169902826986664,0,0,0,0,-0.0163924994550235,0,0,0,-0.00737493469479515,0,0,0,0,0,-0.0528191077227988,0,0,0,0,0,0,-0.357888523093592,2.2950169721306,-0.555839244802366,-0.193209475173932,0,-0.172410108366084,-0.0871675770493175,0,-0.606938481301528,0,0,0,0,0,0,0,0,0,-0.017947458725917,0,-0.00075986702813664,-0.0278081575209373,0,-0.0209522125235912,0,0,0,0,-0.0098763084535235,-0.0164636843668146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00962321549732766,-0.00602607811567363,0,0,0,0,-0.0192698909073803,0,0,0,0,0,-0.0114302232001951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389250213335827,-0.00492914820460748,0,0,0,0,-0.00785108799666738,0,0,0,0,0,0,0,-0.00121811748206192,0,0,0,-0.102234647293442,0,0,0,-0.00958426460799453,-0.0227777327909564,0,0,0,0,0,0,0,-0.0134098100654131,0,0,0,0,-0.0154599206033243,0,0,0,-0.0103978421569522,0,0,0,-0.0130687861371911,-0.0174870346831783,0,-0.0232315332631809,0,-0.00389440565714699,0,0,0,-0.00369157890160248,0,0
"Elf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204031647547841,-0.555812576028529,2.14417987439125,-0.331189031310123,-0.335904285211702,0,0,-0.384271095410847,-0.00804985521530804,0,0,0,0,0,0,0,0,0,-0.0953621904237449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190663846057674,-0.193087377645258,-0.331194231791969,4.03194679670225,-1.18376517767786,-0.370083267037982,0,-0.0666264212672461,-0.0781900377557631,-0.317503707350269,0,0,0,0,0,0,0,0,-1.32256166401206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335906827077477,-1.18371815922959,2.99795078356338,-0.281053760374988,0,-0.519054357123768,0,-0.099635067429505,0,0,0,0,0,0,0,0,-0.406608962562999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189789614569394,0,0,0,-0.289817668572827,-0.172368428736541,0,-0.369976420968048,-0.281157987188166,3.5199016930685,-0.703296624853266,-0.0753907363262554,0,-0.953128858669806,0,0,0,0,0,0,0,0,-0.555348365971687,0,0,0,-0.00383796706736811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984993743959964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244551332483965,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463927742132056,0,0,0,0,0,0,0,-0.0362850279981698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114402832079129,0,0,0,0,0,0,0
"Ets1",0,0,0,0,0,0,-0.00154616056911159,0,0,-0.00147396582847189,-0.000543559184631037,0,0,0,0,0,-0.0190526094427441,-0.00130113123517605,0,0,0,0,0,-0.174556878642349,-0.0871766019361457,0,0,0,-0.70342411327255,3.09924875652991,-0.0450470195019507,-0.764491433784396,-0.745111906577655,0,0,0,0,-0.00314225414614489,-0.0120493876692685,0,0,-0.34627282810903,0,-0.000812030944454748,0,0,-0.0107048395467619,0,0,0,-0.0132849305355942,-0.00417486034091549,0,0,0,0,-0.0153993697355379,0,-0.0722333866541693,0,0,0,-0.0315336364911087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00983520700824198,0,0,0,0,0,0,0,-0.0112726809277465,0,0,0,0,-0.00489057172957134,0,0,0,-0.0131201446262651,0,-0.0188442761505716,0,0,0,-0.00101372764152212,0,0,0,0,-0.00152885102318548,0,0,0,0,-0.00815891856657345,0,-0.0106696754580892,-0.0132385356607476,-0.0252196799330629,0,0,0,0,0,0,0,0,0,-0.00535260990565564,0,0,0,0,0,0,0,0,-0.0409686394211763,0,0,0,-0.0482943185354614,0,-0.0381165877190852,0,0,0,0,0,0
"Etv3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.384287273336815,-0.0666141337605565,-0.51911370427024,-0.075461880770843,-0.0450363769843303,2.02837676194875,-0.0769622664216442,-0.347087273072696,0,0,0,0,0,0,0,0,-0.211714260704505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Etv6",0,0,0,0,0,0,0,0,0,-0.0145095111920293,-0.00358180238047226,0,-0.0370551060187856,-0.00155306879600837,0,0,-0.0162151461980837,0,0,0,0,0,0,-0.00735135725373523,-0.606918236738381,-0.00803857787195316,-0.0781390388538246,0,0,-0.764465695107479,-0.0769489055160582,2.14005377921949,0,0,0,0,-0.00509754246849059,-0.00755745956495007,-0.045800460966357,0,0,-0.0778064498081441,-0.039072019762686,0,0,0,0,0,-0.0032312469383663,0,-0.0236376601171576,-0.00944150383807189,0,0,-0.00726821015111867,-0.010430583190371,-0.0378199931458978,0,-0.0421407272203811,0,0,0,-0.0178442162728779,0,0,0,0,0,0,0.000545071087246312,0,0,-0.00927531725890055,0,0,0,0,0,0,0,0,0,-0.0235542228873332,-0.0248081177096105,0,0,-0.0100360049445496,0,0,0,0,0,0,0,0,0,-0.00178966777808738,0,0,0,-0.0113081933062027,0,0,0,-0.0112391357742915,-0.0113764223406572,-0.0350034090946393,-0.0388566573119018,0,-0.0139926907156895,0,0,0,0,0,0,0,0,0,0,0,-0.0323716898332766,0,-0.0321438750635637,0,-0.0457511498699764,0,-0.00169442000122565,-0.0663200727842748,-0.00176612714727037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fli1",-0.00506552766003402,0,0,-0.00427858609110557,0,0,0,0,0,0,0,0,0,0,-0.0108296780785907,0,0,0,0,0,0,-0.0118823876722348,-0.0211162797377149,-0.270230182764548,0,0,-0.317460175690916,-0.0996007213428901,-0.953058949967639,-0.745120048269222,-0.34710473621519,0,3.83649782561031,0,0,0,0,0,0,0,0,-0.886367743092415,0,0,0,-0.0330371366780882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237720119077969,0,-0.00137756158815008,-0.0272575570664268,0,-0.0164343852399259,0,0,0,0,0,-0.00570064723599341,-0.0357945962956159,0,0,0,-0.0102848357039058,0,0,0,0,0,0,0,-0.0158939039501207,-0.00530197050925424,0,0,0,0,-0.0402211067853459,0,0,0,-0.00654155412328483,0,0,0,-0.00206256118886934,-0.0202783128949884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268034333357222,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192804480882852,0,-0.00279617227468755,-0.0458664770116728,0,0,0,-0.00566184073347319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091143264770365,0,0,-0.0118568977177787,-0.0371155441931564
"Fos",0,0,0,0.0113317909731249,0,0,0,0,-0.40493040963612,0,0,0,0,0,0.0226082103125904,0,0,0,0,0,0.017335758346733,0,0,0,0,0,0,0,0,0,0,0,0,4.2014368348139,-2.04807084533289,-0.747222532555703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.583851002344826,-0.17239408790343,-0.128228760154245,0,0,0,0,0,0,0,0,0,-0.0801450934762658,0,0,0,0,0,0,0,0,0,-0.00943312942886479,-0.0534401437172856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145474177560395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166602860480609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fosb",0,0,0,0.01758051975387,0,0,0,0,-0.617565892602345,0,0,0,0,-0.00298257103607273,0.0473795741124142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04807928340244,4.24427861888573,-0.648561421164418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.344061613993748,-0.44042815420981,-0.134452072505017,0,0,0,0,0,0,0,0,0,-0.0209213387937739,0,0,0,0,0,-0.00292491177906368,0,0,0,0,-0.0055238306479874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241094990491665,0,0.0125008471612605,0,0,0,0,0,0,0,0,-0.000432045583419968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fosl2",0,0,0,0,0,-1.26798550423177,0,0,-0.226949555229843,-0.000241915485759292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.747256311487608,-0.648756508656561,3.66054225115404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44115409332272,-0.0750925324896287,-0.251587762432049,0,0,0,0,0,0,0,0,0,-0.0872599072816112,0,0,0,0,0,-0.00737167081400116,0,0,0,0,-0.083470724688572,-0.00185098477973864,0,0,0,0,0,-0.00566625771650035,-0.00239713971267201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0034365160855519,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxj3",0,0,0,0,-0.00690832971787141,0,0,0,-0.0169073004026445,0,0,0,0,-0.0376084222469897,0,0,0,-0.0102973243361341,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050932294907831,0,0,0,0,1.60103104746164,-0.260449446128319,-0.109335204573825,-0.270464540738316,-0.0622859848248866,0,-0.0128620882582735,-0.0244843234310539,0,0,-0.020677553077915,-0.00567765749529653,-0.016649602759499,0,0,-0.0185889999817356,0,-0.0472268685949673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133984032368187,0,0,0,0,0,0,0,0,0,0,0,-7.52888934297201e-05,-0.00890388760280451,0,0,0,0,-0.00258947800950212,-0.00416446872571189,-0.00392415701527196,0,0,0,0,-0.00572971997378302,-0.00967998610513578,0,0,0,0,0,-0.00593264030508931,-0.0165405952854937,0,-0.0115817055573232,0,0,0,0,0,-0.00544753100138205,0,0,0,0,0,-0.0948749692922411,-0.0488520080271683,0,0,-0.0116950916165844,0,0,0,0,-0.0283438024634746,0,0,0,0,-0.0068611281101407,0,0,0,-0.00374614929703257,0,0,0,0,0,-0.00472817569041705,-0.00811316578503575,0,0,0,0,-0.190502206407917,-0.000640989279663208,0,0,-0.318712226436458,0,0,0,0,0
"Foxn3",-0.00299740717624343,-0.00491989116077266,0,-0.00685656789104546,-0.00793025735996944,0,0,0,0,-9.951496735175e-05,0,0,0,-0.0207337517124957,0,0,0,-0.00197421214057476,0,0,0,0,-0.0402818171953391,0,0,0,0,0,0,-0.0031206887347452,0,-0.00756669836636269,0,0,0,0,-0.260451248949999,1.70738315457212,-0.167450296759167,-0.34652479044746,-0.353674533865277,0,-0.0523285193348113,0,-0.00692976551726749,0,-0.00584560685296584,-0.0110812562616118,-0.0113684380218461,-0.00344676449440936,-0.0200409241050464,-0.0183116163611204,-0.00502586825745381,0,0,0,-0.0190332668855566,0,0,-0.026128161278115,-0.0213048929786832,-0.0301767694939345,0,0,0,0,0,0,0,0,0,0,-0.0120656293265767,0,0,0,0,-0.0234301289450615,0,0,0,0,-0.0123500102665317,-0.037437401195336,-0.00384369678071714,0,-0.0415766842171635,0,-0.00113678786289922,0,-0.00762177120272163,-0.0013787892236456,-0.0243086993269925,0,0,0,0,-0.0151151267936935,0,0,0,0,-0.00791506119254246,-0.000979703874535116,-0.0363633309736081,-0.0325776210764402,-0.0612319525863816,-0.00185584650114526,-0.0138240753300708,0,-0.0111644259961951,-0.0180107730520034,0,0,0,0,0,-0.0173040678863141,0,0,0,-0.0338903195420215,0,-0.0328262416235844,0,-0.0344692513063145,0,0,0,0,0,0,-0.0303713257881898,-0.0271726874366423,-0.00379468827984295,0,0,-0.0415588886176955,0,0,0,-0.00808794179424478,0,-0.0234022100192519,-0.00231187420544089,-0.0208840835343817,0,-0.000470913348226089,0,0,0,0,0,0,0,0,0,0,0
"Foxo1",0,0,0,0,0,0,0,0,-0.0286016575500317,-0.0444264725499999,-0.00482196203373738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120384395767107,0,-0.0457988304775639,0,0,0,0,-0.109353134056032,-0.167470641329403,1.90430930759448,-0.843136740544977,-0.314848406650398,0,-0.0184340590895903,0,-0.00641448315622216,0,0,0,0,0,-0.00211733852570469,0,-0.00486888649132517,0,0,0,0,0,-0.0119070560108907,0,0,-0.0118475926423368,-0.00847101052318634,0,0,0,0,0,0,0,0,0,-0.00451384646883668,0,0,0,0,0,-0.00250466380997638,0,0,0,-0.0299743031124709,-0.011329662698084,0,-0.00311635506995154,-0.0175405962173336,0,0,0,-0.00749722722634555,-0.0280135681658289,-0.00055454772548248,-0.00458946708404159,0,0,-0.00484385628328838,0,-0.0128640338818081,-0.00390535760660164,0,0,0,0,-0.00284003054030563,0,-0.00290349626243442,0,0,-0.00027431184412733,0,0,0,0,0,0,0,0,0,0,0,-0.00404490721553733,-0.00154701857869152,-0.00577073448054218,0,-0.00775913217917471,-0.0144058589931848,-0.00293208963757247,0,0,0,0,0,0,0,0,0,-0.0227144084589072,0,-0.00681263574604233,0,0,0,-0.0122053827614811,-0.000262691032766708,0,0,0,0,0,-0.0223006642384013,0,0,0,0,0,0,0,0
"Foxo3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270459131538003,-0.346536769526627,-0.843160245771969,2.81183047289541,-1.30654713012098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809431223523424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00202514694217212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265045806818983,0,0,0,0,0
"Foxp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622763398653001,-0.35366412168772,-0.314839451734536,-1.30650660939607,2.33205603425579,0,0,0,0,0,0,0,0,-0.0246210360843665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159945586564432,0,0,0,0,0,0,0,0,0
"Gabpa",0,-0.0236627959917837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.623447399442505,-0.018028517668427,-0.0953651604509058,-1.32279256049933,-0.406659103365355,-0.555413392873401,-0.346436047241268,-0.211762207462657,-0.0777905123850102,-0.886432956604697,0,0,0,0,0,0,0,0,4.46812920139488,0,0,0,-0.00749917671970884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128814396583201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0067368060947031,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585783069887575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306512891102645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gata3",0,0,0,0,0,0,0,0,0,-0.0522070605315798,-0.0404115779413345,0,0,-0.030319948773569,0,0,-0.0046139712710093,-0.056174135658369,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390717535865801,0,0,0,0,-0.0128606479515853,-0.0523305494071046,-0.0184341737893003,0,0,0,1.14917167419726,-0.0207639785907544,0,0,-0.0360940189062411,0,-0.0182345562155464,-0.00290114585075025,0,0,-0.00520014732885208,0,0,0,-0.0400047730199068,-0.0181722944474343,0,-0.0169969398246798,0,-0.0395576148654377,0,0,0,0,0,0,0,0,0,0,-0.0408995556316386,0,0,0,0,0,0,0,0,0,-0.0286643870055257,-0.0068763788504467,-0.0186044834810577,0,-0.0145927167915158,0,0,0,0,0,-0.0468538839967015,0,0,0,-0.0412300261270147,-0.00733631571816235,0,0,-0.0422759483029374,0,0,0,-0.0240792935423002,-0.0377075579801334,-0.0594800313404728,-0.00558856353528889,0,-0.014897548987754,-0.0215063112721217,0,0,0,0,0,0,-0.012850184146569,0,-0.0060316345606675,0,-0.00104190913068401,-0.0316801143372539,-0.0363226539774855,0,-0.0332719476401478,0,-0.00973993502524588,-0.036557733431113,0,0,0,0,0,-0.0168551153926582,0,0,-0.0331734696367323,0,0,0,0,0,-0.000287856264323239,0,-0.0312097168994181,0,0,0,-0.0151813803795456,0,0,0,-0.0100813876996928,0,0,0,0,0
"Gfi1",0,-0.00547008365456153,0,-0.0163829266478524,0,0,0,0,0,-0.0170939328447203,-0.00390364990479348,0,0,-0.0112291446021655,0,0,-0.00348681752464461,0,0,0,0,0,0,0,-0.000762703288489007,0,0,0,0,-0.000815616338395429,0,0,0,0,0,0,-0.024483255983724,0,0,0,0,0,-0.0207630460332022,0.977360625525337,-0.00299099890124853,0,-0.0143601664263166,0,0,0,0,0,0,0,0,0,-0.0161511673182444,-0.00228630798290279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143509416607906,0,0,0,-0.0115087460946852,0,0,0,0,0,0,-0.017907312849521,0,0,-0.00108914098640661,-0.029871300745575,-0.00642128745523987,-0.0336982045969808,0,0,0,0,0,0,0,0,-0.0182867331036232,0,-0.00984451799738975,0,0,0,-0.0154443398029256,0,0,0,0,0,0,0,0,-0.00724844872352757,0,0,0,0,0,-0.00491089127176511,0,-0.000617871257746497,-0.0151467250791746,0,0,-0.00449754728747798,0,0,-0.0143932437856377,-0.0130162707497267,0,0,0,-0.00550558070921163,0,0,-0.000356761760083853,-0.00848173229024321,0,0,0,0,0,-0.00135819510379883,-0.000228428024548387,-0.00275262051021825,-0.0137465113963295,0,0,-0.0032174778808736,0,0,0,0,0,0,0,0,0
"Glis3",0,-0.00819698012497808,0,-0.0239602880823118,-0.00544839020433657,0,-0.00994101305686926,-0.00375724314814201,-0.0114019334118138,-0.00903379318013065,-0.0101799174626985,0,0,0,0,0,-0.00943456982230099,0,0,-0.0143102527633947,0,0,0,0,-0.0278117774925454,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693203210650876,-0.00641674264092044,0,0,0,0,-0.0029917190241798,0.976509343025596,0,-0.0143462967076454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00464882942638032,0,-0.000393686191553858,0,0,0,0,0,0,0,-0.00530797603076899,-0.0231770979640948,-0.00984606572449296,0,0,-0.000567637923405627,0,0,0,-0.00662842538848892,0,0,0,0,0,0,0,0,0,-0.00572557207234861,0,0,0,0,-0.00937917446038714,-0.007175269921441,0,0,-0.00955316704705046,0,0,0,0,0,0,0,0,0,-0.00147768208198956,0,0,0,-0.00793518986041347,0,0,0,0,0,0,0,0,0,0,-0.00388778477090759,0,-0.00546172785075039,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199478434745157,0,0,0,0,0,0,0,-0.013690037104293,-0.0254873129070839,0,0,0,-0.0215451432101051,0,0,0,0,-0.0249545542544665,0
"Gmeb1",0,0,0,-0.19850953647971,0,0,-0.036416468728407,0,0,0,0,0,0,-0.00674138660406458,0,0,0,0,-0.0164556630447556,0,0,0,0,0,0,0,0,0,-0.00382904853495483,0,0,0,-0.0330461091322898,0,0,0,0,0,0,0,0,-0.00750274804640831,0,0,0,1.01323719028377,0,0,0,0,0,-0.0140668470236015,0,0,0,0,0,0,0,0,-0.0329670953734625,0,0,0,0,0,0,0,0,0,-0.0117771935925964,0,0,0,0,0,0,0,0,0,-0.00236908504270803,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022642614013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000519317154376928,0,0,-0.000279466756591247,0,0,0,0,0,0,-0.00184973965904777,-0.0281054311874805,0,0,0,0,0,0,0,0,0,0,-0.00262697213446161,0,0,0,0,0,0,0,0,0,0,0,-0.00114165642827375
