"","AHR","ARID3A","ARNT","ARNTL","ATF1","ATF2","ATF7","BATF","BBX","BCL6","BHLHE40","BHLHE41","CBFB","CEBPB","CREB1","CREM","CTCF","DDIT3","DMRT2","E2F1","E2F3","E2F4","E2F6","EGR1","EGR2","ELF1","ELF2","ELF4","ELK1","ELK3","ELK4","EOMES","ETS1","ETS2","ETV3","ETV5","ETV6","FLI1","FOS","FOXD2","FOXJ2","FOXJ3","FOXN3","FOXO1","FOXP1","GABPA","GATA3","GFI1","HEYL","HIC1","HINFP","HMG20B","HOMEZ","IKZF1","IKZF3","IRF1","IRF2","IRF3","IRF4","IRF7","IRF8","IRF9","ISL2","JDP2","JUN","JUNB","JUND","KLF10","KLF13","KLF2","KLF3","KLF6","KLF7","KLF8","KLF9","MAFK","MAX","MAZ","MBD2","MECP2","MEIS3","MEOX2","MLX","MXD1","NFATC1","NFE2L1","NFE2L2","NFIL3","NFKB1","NFKB2","NFYA","NFYB","NFYC","NR1D2","NR3C1","NR4A2","NRF1","PATZ1","PAX9","PBX3","PKNOX1","PRDM1","PRDM16","PRDM4","RBAK","RELA","RFX1","RFX7","RORA","RUNX1","RUNX2","RUNX3","RXRB","SETBP1","SMAD3","SMAD4","SNAI3","SP1","SP110","SP2","SP3","SP4","SPI1","SREBF1","SREBF2","STAT1","STAT2","STAT3","STAT4","STAT5B","STAT6","TAF1","TBX21","TCF12","TCF3","TEF","TFDP1","TFE3","TFEB","THAP11","THRB","TIGD2","TRP53","USF1","VAX2","XBP1","ZBTB14","ZBTB17","ZBTB20","ZBTB3","ZBTB49","ZFP143","ZFP212","ZFP213","ZFP260","ZFP263","ZFP281","ZFP287","ZFP324","ZFP335","ZFP398","ZFP410","ZFP422","ZFP523","ZFP566","ZFP64","ZFP740","ZFP768","ZFX","ZSCAN20"
"ETS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238730168320447,0,0.188267485506053,0,0,-0.989972490509798,0,4.9846137927528,-0.205708225334956,-0.213246112418314,0,-1.0202761116057,-1.7987967776269,0,0,0,0,0,0,0,-0.261482227194506,0,0,0,0,0,0,0,-0.00013649817480279,0,0,0,0,0,0,-0.00243772629147555,0,0,0,0,-0.0204335775888401,0,0,0,0,0,0,0,0,-0.00726460196866384,0,0,0,0,0,-0.00641466587608547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024353446050572,0,0,0,0,-0.0350107593463493,0,0,0,0,0,0,0,0,0,0,-0.0601800073757183,0,0,-0.0250530581143186,-0.00798501354689806,0,0,0,0,0,0,-0.585789972264602,0,0,0,0,0,0,0,0,0,-0.00490477285842047,-0.0190077268392344,0,0,0,0,0,0,0,0,-0.0128003777313025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209674002834096,-0.00145980643924477,-0.00318185370478108,0,0,0,0,0,0,0,-0.0283669334799682
"ETS2",0,0,0,0.00159903793012813,0,0,0,0,0,-0.0719952961467884,0,0,0,0,0,0,0,-0.00371750834612629,0,0,-0.00528823441117131,0,-0.00827978926528033,0,0,0,-0.203783127892534,0.137326476513262,0.00776343764115638,0.00736565104134334,-0.0210187630829513,0,-0.205783023097797,1.56057941893241,0.0504166671672457,0.0551627055503735,0,0,0,0,0,0,0,-0.0334054419283674,0,0,-0.0357702887867326,0,0,-0.0104340431396391,0,0,0,0,-0.0822595627288003,0,0,-0.159869206755602,0,0,-0.0711465959791102,0,0,0,0,0,0,0,0,0,0,0,0.000976289380551273,0,0,0,0,0,0,0,0,0,0,0,-0.00347291585385598,0,0,0,-0.0168527322888649,0,0,0,0,0,-0.00275725838886707,-0.000976134557983723,0,0,0,0.00248106570125345,0,-0.0128324082544183,0,0,-0.202735922256068,-0.116534202714169,0,0,0,-0.00824463197353054,-0.0433264441376699,0,0,0,-0.0228452863992464,-0.0361921433756004,0,0,-0.0250032891574173,0,0.0107476652995102,0,-0.180803360851072,0,0,0,0,0,0,0,0,0,0,0,-0.00456041687120977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452410191448926,0,0,-0.0948521501445053,-0.0124315223833855,0,0,0,-0.0260036576390813,-0.0626374830822092,0,-0.00598135995573867,0,0,0,0,0,0,0
"ETV3",0,0,0,0,0,0,0,0,0,0.00861036155982848,0,0,0,0,0,0,0,0.000880140422798676,0,0,0,0,0,0,0,0.0649837904762431,0,-0.497712589091052,0,-0.256402320967568,0,0,-0.213378583648306,0.0504219241616068,2.72007558895339,-0.826028022992271,-0.168394305756569,-0.325646385170887,0,0,0,0,0,0,0,-0.279949846411813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00908470202006835,0,0,0.0243410925375906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835303021912156,0,0,0,0,0,0.0257713785979026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339732037576336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ETV5",0,0,-0.00323950510754352,0,0,0,0,0.00672803421131425,0,0,0,0,0,0,-0.018925397526855,0,0,0,0,0,0,0,0,0,0,0.124190897614318,0,-0.301879029593648,-0.523062344105846,-3.35476709339677,-0.3473453013149,0.000959623489778745,0,0.0551863144246148,-0.825882593344512,5.35955816516863,0.178293215695656,0,0.0354079127223626,0,0.00129543415018896,0,0,0,0.0192624650675281,-0.235136361062971,0,0,0,0,0,0.00475810653200718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00906646146740329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539038640356459,0,0.00704277048968285,0,0,0,-0.019247901498345,0,0,0,0.00495884331127648,0,-0.03012537750489,0,0,0,0,0,0,0,0,0,-0.00384648576603355,0,0,0.0431486063519534,0,0,0,0,0,0,0,0,0,0,0,0,0.402653812090818,0,0,0,0,0,0,0.00397930208131073,0,0,0.0114228735151308,0,0,0,0,0,0,0,0,0,0,-0.00655971996640107,0,0,0,0,0,0,0,-0.00190444620092208,0,0,0,0,0,0.0036042129603059,0,0,0,0,0,-0.0461042141578277,0,0,0,0,0,0
"ETV6",0,0,0,0,0,0,0,-0.0200517768188785,0,0,0,0.00462153050138206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.884030879550209,-0.0767131945666281,-0.259231801154202,0,0,-0.0345234739991347,-1.02045399273127,0,-0.168337578927399,0.178257293266987,3.18187253487406,0,0,0,0,0,-0.0136880442013808,-0.0589664181356208,0,0,-0.05337639316641,0,0,-0.0266240940402233,0,0,0,-0.0139919645529387,0,0,0,0,0,0,0,0,0,0,0,-0.0366664775213457,0,0,0,0,0,0,0,0,0,0,0,0,0.019779691793773,0,-0.0140989034715439,0,0,0,0,-0.00162517688762293,-0.0168836545718188,0,0,-0.0248733884375219,0,0,0,-0.0436087920532528,-0.0390996702429828,-0.0011888854091392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245606961775363,-0.057741588112059,-0.0280897974108185,0,0,0,0,0,0.0488123027577262,0,0.0415704245378924,0,0,-0.709177919186097,0,0,0,0,-0.0395552409171234,0,0,-0.0247372501783745,0.0123328371368629,-0.0314457537072384,-8.19511399695202e-06,-0.00534432673831062,0,0,0,0,0,0,0,-0.000967280885361013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00400844322709802,0,0,0,-0.00398788395011779,0,0.00596289916481406,0.00838768266525923,0,-0.00938844467983557,0,0
"FLI1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00694208705915855,0,0,0,0,0,0,0,0,0,-0.00295236643199529,-0.14161509424844,0,0.0453056434354444,-0.452491622445441,-0.0800930725645639,-1.64793104617328,0,-1.79910124185284,0,-0.325428183647258,0,0,6.65571429725451,0,0,0,0,0,0,0,-2.09407084107279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318352219575014,0,-0.0189878265876728,0,0,0,0,0,0,0,-0.073682575765891,-0.0048875081313979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313219836559031,0,0,-0.0254679506093777,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237848617615469,0,-0.0593828995108861,0,0,0,0,0,0,0,0,0,-0.0151182002410855,0,0,0,0,0,0,0,0,0,0,0,-0.00854851001628037,0,0,-0.00314068673516275,0,0,0,-0.000568751807827931,0,0,-0.0189641735659201,0,0,0,0,0,-0.0196103769454917,0,0,0,0,-0.0880632484978118,0,0,0,-0.0347244875703708,0
"FOS",0,0,0,0,0.122498548450963,0,0,-1.10572789883154,0,0,0,0,-0.000580058711068423,0.0339008980808179,0.0212190873583919,0,0,0,0,0.0105428818864697,0,0.0151847969506554,0,0,0,0,0,0.0199187751551041,0,0,0,-0.0404963862506814,0,0,0,0.0352774369261534,0,0,3.93744687587044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406545584719819,-0.977066553813931,-0.24558932710726,-1.23593129829955,0,0,0,0,0,0,0,0,-0.170758014517854,0,0,0,0,0,0,0,0,0,0,-0.158829357249256,0,0,0,0,0.0256149929250809,0,-0.139510538251341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357852661837854,0,-0.00465962182525984,0,0,0,0,0,0,0,0,0,-0.0123530696209949,0,0,0,0,0,0,0,0,0,0,0
"FOXD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82864376002978,-0.169185041716794,0,-0.0575234170439786,-0.606477422088526,-2.73411485374835,0,0,0,0,-0.00176482713199802,0,0,0,0,0,0,0.0257885747091046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00323980621220459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735340892162549,0,0,0,0,0,0,0,0,0,-0.00364733214968197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123912355920432,0,0,0,0,0,0,0,0,0.0120772095997262,0,0,0,0,0,0,0
"FOXJ2",0,-0.00898253728020973,-0.00772859508066833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00742598437540724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127701824869653,0,0,0,-0.169178413533024,1.99561182830162,-0.695810271392769,-0.312916361564526,-0.10540343689565,-0.520383168072096,0,-0.000282853569763739,0,-0.00323995436248453,0,0,-0.0150196820558931,0,0,0,0,0,0.00189743147674326,0,0,0,0,0,-4.16820713829016e-05,0,-0.0077659027925221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00217040217309539,0,-0.00111033950845898,0,0,0,0,0,-0.00258016171664128,0,0,0,0,0,0,0,0,0,-0.002646967024376,0,0,0,0,0,0,0,0,-0.00180299081863877,-0.00114090017243215,0,0,0,0,0,0.00840622660978178,0,0,0,0,0,0,0,0,0,0,-0.00735820814885712,0,0,0,0,0,0,0,0,0,0,0,-0.00738524618333306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137835868260827,0.110620505902892,0,0.0121189937917733,0,0,0,0,-0.00898917825497307
"FOXJ3",0,-0.0259243705381676,0,0,0,-0.0157562478838675,0,-0.0151101592204575,0,0,0,0,0,0,0,0,-0.0147534066758332,-0.0115050259814339,-0.0223883502241424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.695804726826371,2.17578825740113,-0.26327116512892,-0.164542184074198,-0.0518963983798891,0,-0.0143043002399794,-0.00907836239649497,0,0,-0.00057330011791916,-0.00945941732543409,0,0,0,-0.0411627476023073,0,0,0,0.00443425859989602,0.0202285977069855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480047655588339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187327053765031,-0.0302720618574598,0,0,-0.0119248763890776,0,0,0,-0.00258739174412091,0,0,0,0,0,0,-0.146809904932063,-0.0463313472281692,0,0,0,-0.01823548623625,0,0,0,0,0,0,0,0,0,-0.00852254745374068,0,-0.0264563521980733,0,0,-0.00206611023644753,0,0,-0.0289745225729622,0,0,0,0,0,0,0,0,-0.316004248090768,0,0,0,-0.0055920223018776,-0.478574769593433,0,0,0,0,0,0,0
"FOXN3",0,-0.0434533754193936,-0.0186701274670274,0,0,0,0,0,-0.0257381712577745,0,0,0,0,-0.000730912877570778,0,0,-0.0205817507984492,0,0,0,0,0,0,0,0,0,-0.00405410888407805,0,0,0,0,0,0,0,0,0,-0.013658244519563,0,0,-0.0575342797239781,-0.312912414954109,-0.263266361352606,1.89649625266899,-0.258895142100937,-0.432786483629574,0,-0.0428791229572108,-0.00835446843368924,0,-0.0173629798160918,-0.00199588786220794,-0.00285374241163677,0,-0.0281141489590486,0,0,-0.0131424672266306,0,0,-0.00412091463807469,0,0,-0.0354533164997257,0,0,-0.0279868984126186,0,0,0,0,0,0,0,0,-0.0214482711031549,-0.0100192138880157,0,0,0,0,-0.0507677637637167,0,0,0,-0.0266593867068754,-0.00748387676951347,-0.00369099682593739,-0.00416304247084533,-0.0181510391117009,-0.00804982166536157,0,0,0,-0.0185805666666803,-0.0116633786393032,-0.0096174137289888,0,0,0.000817877408665887,0,0,0,-0.0119522283524945,0,-0.0244830129293738,-0.00718579230500184,0,-0.0428709004456437,-0.0221553439207083,-0.0382542043710195,-0.049903045693137,-0.000606729285843,-0.0158589656745269,-0.012048597112347,0,-0.0147493089504291,0,0,0,0,0,0,-0.0146078929090323,0,0,0,0,-0.0186482258346875,0,-0.00681946166309197,-0.0146782799511389,-0.00781569822405094,0,0,0,0,-0.00032345572603682,0,0,-0.00616900884120102,-0.00369681260856167,0,-0.042750461100174,0,-0.0164546888228071,-0.007441363979984,0,0,0,-0.0338233714736396,0,-0.00938805873789747,-0.00374829731002725,0,-0.0191772773967905,-0.00413123108001606,0,0,0,0,0,-0.00563061518234946,0,-0.0197941913633384,0,0,0,-0.0359569185717676,0,-0.0264506835216835
"FOXO1",0,0,0,0,-0.00361433707937375,0,0,-0.00795092602865163,-0.0180648839089772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00608618862153932,0,-0.0334180362698559,0,0,-0.0589845521170413,0,0,-0.60650046550158,-0.105408356159828,-0.164541158283614,-0.258908575156909,2.08135713902416,-0.501324028270039,0,0,0,0,0,0,0,0,0,0,0,-0.000372388874455947,0,-0.00427251699234809,-0.0186029350164285,0,0,0,0,0,-0.00638151015202977,0,0,0,0,0,0,0,0,0,-0.00931602264084326,0,0,0,-0.0410335821779057,0,-0.00172255669284996,0,0,-0.0436397951359034,0,0,0,0,-0.0174426641854363,0,0,0,-0.00230051344330782,-0.0299483607742932,-0.0196501188322885,0,0,0,0,-0.019680031872588,-0.0174898939884899,-0.0051809159031813,0,0,0,0,0,-0.0353325211372657,0,0,0,0,0,-0.00889728093396344,0,0,0,0,0,0,0,-0.0230167139198076,0,0,0,0,0,0,-0.000561160941040199,0,0,0,-0.0513845156110918,0,-0.014685815460843,-0.00464255593624296,0,0,0,0,-0.00141857823862519,0,0,-0.0224843618092558,0,0,0,0,0,0,-0.00190706457273793,0,0,0,0,0,0,-0.0193992747695544,0,0,-0.0243508507648479,0,0,0,0,-0.000980381811559768,0,0,0
"FOXP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191314910520298,0,0,0,-2.73408800277213,-0.520369261230876,-0.0518943491756372,-0.432804729090843,-0.501338247014451,4.19389289168422,0,0,0,0,0,0,0,-0.000886791015012438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413494319507322,0,0,0,0,0,0.0122673918465131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00442641749218129,0.000669776114555346,0,0,0,0,0,0.0501470700176304,0.0275756209963082,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00636599318064139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345329572440779,0,0,0,0,0.0488175312694607,0,0.0137868613488518,0,0,0,0.0136610619491866,0
"GABPA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00570621509783144,0,0,0,-1.00920322895659,0,0,-2.62423644845352,-0.627478844292484,-0.883161217064982,0,-0.261243321469337,0,-0.279797998091654,-0.235565970822854,0,-2.09390102847682,0,0,0,0,0,0,0,7.87203026540787,0,0,0,0,-0.0229209777722343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189646913652186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019587945103484,0,0,0,0,0.0070875930762192,0,0,0,0,-0.0317533239619164,0,0,0,0,0.0336006235421132,0,0,0,0,0,0,0,0,0,-0.0269104431890909,0,0,0,0.0174479339279058,0.0119428064984604,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125116746781505,0,0,0,0,0,0,0,0,0,0,0,-0.0206439553983325,0,0,0,0,0,0.012732318108518,0,0,0,0,0,-0.0117409483794349,0,0,0,0,0,0
"GATA3",0,-0.0460959847742459,-0.0278676578873576,0,0,0,0,-0.0178721425062269,-0.0530937052570826,-0.0130489061223077,0,0,-0.00313775630151889,-0.0104051627068471,0,0,-0.0399911948636369,-0.0540065617060348,-0.0186417291407027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035771226793237,0,0,-0.0533804758629137,0,0,0,-0.000286716711866825,-0.0143074393043937,-0.0428821532367739,0,0,0,1.18332448871399,-0.0254143647370284,0,-0.00492938588289625,0,-0.0225450031862501,0,-0.0138301921902919,0,0,-0.000241343075816268,0,-0.0150161145719594,0,0,-0.0397151998816143,0,0,0,-0.0390206446409705,0,0,0,0,0,0,0,0,0,-0.0271986567049199,0,0,0,0,-0.0023775412431245,-0.00130829054159093,0,0,-0.0365432241368988,-0.00741538957429154,-0.0130319316023518,-0.00103265405412134,0,0,0,0,0,0,-0.0254911502967089,-0.0067299936310059,0,0,0,0,0,-0.000867867834409846,0,0,0,0,0,0,-0.00395999164645925,-0.0487422248898221,-0.0383813428090763,-0.0150852371599162,-0.00726609021361613,0,-0.00672295723688942,-0.0516567388390046,0,0,0,0.0114078161099279,0.00834550787275368,0,-0.0197836652533263,0,0,0,0,0,-0.0179830038299408,0,-0.0170009838944622,0,0,-0.00537393741963943,-0.0105921536492571,0,-0.00457613629992366,0,0,0,-0.00408994231726752,0,-0.0244098162496093,0,-0.0195782946834467,0,0,0,0,-0.0124584891348034,0,0,-0.0140682637216846,0,-0.00350363299063599,0,0,-0.0525486685771599,0,0,-0.00468063463151246,-0.0236486600160284,0,0,0.000238983508301961,0,0,0,0,-0.0344797065390838
"GFI1",0,-0.0568352272168264,0,0,0,0,0,0,0,0,0,0,-0.0048724599612471,-0.0425847915918882,0,0,-0.00230723813238941,0,-0.0192433335600774,0,0.00496796182772555,0,0,0,0,0,0,0,0,0,0,-0.00980215750231474,0,0,0,0,0,0,0,0,0,-0.00908736690162802,-0.00836070063496198,0,0,0,-0.0254149355944251,1.04529561132265,0,-0.0164856052192427,0,-0.0156979341904237,0,0,0,-0.00186511827299469,0,-0.00069192389205338,0,-0.0117117937785778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00743852117137915,0,0,0,0,0,0,0,0,-0.0175038039673402,-0.0127827912484338,0,0,0,-0.0336561695043945,-0.0447327823856404,0,-0.0184368117820337,0,-0.00790115699698605,0,0,0,0,-0.0936824950784155,-0.00572403184324045,0,0,-0.0015768552311042,0,0,0,0,-0.0265186852342411,0,0,0,-0.00407108745551378,0,0,0,0,0,-0.0415790469015221,0,0,0,0,0,0,-0.00524034702326165,0,-0.00500580909790461,0,-0.00373053946713463,0,0,0,0,0,-0.0137955875120964,0,0,0,-0.00481500487721978,0,0,0,0,-0.00187173623386135,0,-0.0174997068568932,0.00860194541794929,0,-0.0313983264606564,0,-0.0128667721636316,-0.0113745803862565,0,0,-0.00607020023644062,0,-0.000764559544191306,0,0,0,-0.000988585647423474,0,0,0,0,0,0,0,0
"HEYL",0,0,-0.196094920626573,-0.571257462242091,0,0,-0.0157307081561607,0,0,0,-0.338465331013535,-0.339606603028458,0,0,0,0,-0.00142094463124456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324186742486784,0,0,0,0,0,0,0,1.54519602287696,0,0,-0.000835071820397274,0,0,0,0,0,0,0,0,0,0,0,-0.00710463926186727,0,-0.00123827579685578,0,0,0,0,0,0,0,0,0,0,-0.0190795311293751,0,0,0,-0.00301450335155768,0,0.0674422971837031,-0.142763189101535,0,0,0,0,0.00746318576652435,0,0,0,0,0,-0.00556684912832698,-0.0205896986330058,0,0,0,0,-0.00149912923771111,0,0,0,0,0,0,-0.00480591519738913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103446782042066,0.0173227721505734,0,0,0,0,0,0,0,0,0,0,0,0,0.00582066457037075,0.231268759754043,0,0,0,-0.0349872059667607,0.249118465944242,0,0,0,0,-0.00455814143113549,0,0,-0.0215424186672611,0,0,0,0,0,0,0,-0.0201695235872029,-0.00833588411820169,0,0,0,0,0,0,-0.00936052255682527,0,0
"HIC1",0,-0.00211127297317399,0,0,0,0,0,0,-0.00520637319531911,-0.00265038109162433,0,0,-0.013211051229517,0,0,0,-0.20566671955057,-0.0247633851503879,0,0,-0.0176043167378843,0,0,0,0,0,-0.00690125760298792,0,0,0,0,0,0,-0.0104317724938207,0,0,-0.026617793471091,0,0,-0.00177501093334474,0,0,-0.017370610881848,0,0,0,-0.00492704187745297,-0.016483688797625,0,1.18124657805356,0,0,0,-0.00342720656330319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184136230685912,0,0,0,-0.0217025404523054,0,-0.0155003991513156,-0.00429591386106752,0,0,0,0,0,0,0,0,0,0,0,-0.00418502286198848,-0.0296459160671537,0,0,0,0,-0.0161969944480154,0,0,0,0,0,-0.0419718510055019,0,-0.030530112693434,0,-0.0122955713815824,-0.00355496229750164,-0.0605320333849198,-0.0255889987967702,0,0,0,-0.0122960682525941,-0.0146646699327263,0,-0.0439424796002487,-0.0294772820329522,0,0,-0.0211581766595925,0,0,0,-0.035095358697674,-0.021650079737361,-0.00402300310511445,0,0,0,-0.0033529790137511,0,-0.0135373316174211,0,-0.0138141348633181,-0.0261725420007236,0,0,0,0,0,0,0,-0.00851572364475956,-0.0230679728501626,0,0,-0.0214885450153646,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190451689323975,-0.0352036204242353,-0.00179108193369646,-0.00841888373857376,0,0,0,-0.0309496048142017,0,-0.0194978635380161,0,0
"HINFP",-0.00235921359231115,0,0,0,-0.0404167701308702,0,-0.00798099201063283,0,0,0,0,0,0,-0.00765595740776456,-0.0198694243025069,-0.00957905084737676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863320910361948,-0.0179680591056172,0,0,0,0,0,0,0,0,0,0,-0.0005772261888838,-0.00199835420632115,0,0,-0.0229315426347493,0,0,0,0,1.01226200460975,0,0,0,0,0,0,0,0.000698768804520375,0.00656769295334347,0,0.0119939300744541,0,0,0,0,0,0,0,0,0,0,-0.0178453108143515,-0.00708309194879433,0,0.00626813308795343,-0.000577279846292184,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183459418068138,0,-0.0189804636784029,-0.0231259849224089,0,0,0.0137207775763331,0,0,0,0,-0.000109471386801159,0,0,0,0,0,-0.0265018218556592,-0.00738420855250036,-0.0131159908354858,0,0,0,0,-0.000711807839826584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221354995080769,0,0,0,0.012502313985765,0,0,0,0,0,0,0,-0.00944179369018457,0,0,-0.0514838691230942,0,0,0,0,0,0.0148040382217337,0,-0.0132461255995287,0,0,0,0,0,0,-0.0094495396500708,-0.00353724808151614,-0.0054583197828493,-0.0168442417861834,0,0,0,0,0.0195778265779714
"HMG20B",0,-0.0514777451614048,0,0,0,0,0,-0.0188206909436678,-0.0440010792347741,0,0,0,0,-0.0193039857245616,0,0,-0.0305309845439612,-0.00685210050258461,-0.069185978362145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047601900447701,0,0,0,0,-0.0150198943623857,-0.00945988839616174,-0.00285478098923451,0,0,0,-0.0225447532407742,-0.0156973492766131,-0.000834859652884868,0,0,1.01903897486564,0,0,0,0,0,0,0,-0.00189002365222679,0,-0.00922281025281143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000641953782006793,-0.00111162561408917,0,0,0,0,0,0,0,0,-0.0315044939368226,-0.0263824013797995,0.0058958598619641,0,0,0.00318327551383855,0.0025872647167292,0,0,-0.0173854794176631,0,0,0,0,0,-0.0181490562593241,0,0,0,-0.0122222911134184,0,0,0,0,-0.00700398632123943,0,0.00945601785884578,0,0,0,0,0,0,0,0,0,0,0,-0.00298820002361692,0,0,0,0,0,0,0,0,0,-0.00119051586337911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512588772805531,0,0,0,0,-0.00323304742885463,0.00522067625525085,0,0,0,0,0,0
"HOMEZ",-0.0139835340389038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033689086520944,0,-0.00574708467083022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000885641807266633,0,0,0,0,0,0,0,0.978072612801105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198862918225277,0,0,0,0,0,0,-0.00380857958169583,0,0,0,-0.000604045050477075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281338090679621,0,0,0,0,0,0,0,-0.00274142750332366,0,0,-0.00110847209923097,0,0,0,0,0,0,0,0,0,-0.0186703518119303,0,0,0,0,0,0,-0.0176086249922602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291808711251547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
