"","Ahr","Arnt","Arntl","Atf1","Atf2","Atf3","Atf4","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Cbfb","Cdx1","Creb1","Crem","Ctcf","Ddit3","E2f1","E2f3","E2f4","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Ets1","Etv3","Etv6","Fli1","Fos","Fosb","Fosl2","Foxj3","Foxn3","Foxo1","Foxo3","Foxp1","Gabpa","Gata3","Gfi1","Glis3","Gmeb1","Hic1","Hlx","Hmg20b","Homez","Hsf2","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Isl2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf4","Klf5","Klf6","Klf7","Klf8","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Myc","Nfatc1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1i3","Nr4a1","Nr4a2","Nr4a3","Nrf1","Patz1","Pbx4","Phox2b","Pknox1","Prdm1","Rel","Rela","Relb","Rfx1","Rora","Runx1","Runx2","Runx3","Setbp1","Smad3","Snai1","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tcf7","Tef","Tfdp1","Tfe3","Tgif1","Thap11","Thrb","Tigd2","Tlx2","Trp53","Usf1","Usf2","Wt1","Xbp1","Zbtb17","Zbtb3","Zfp143","Zfp212","Zfp260","Zfp263","Zfp281","Zfp287","Zfp335","Zfp341","Zfp398","Zfp422","Zfp566","Zfp64","Zfp692","Zfp740","Zfx"
"Foxj3",0,0,0,0,0.00222354079424489,0,0,0,0.0141456096298534,0.00502435053907576,0.00364593467391978,0,0,0.0193483640257082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866744022216578,0,0,0,0,1,0.146730415582962,0.072129052372959,0.116903579945141,0.0471030909760562,0,0.0143106258381103,0.000502270756410157,0,0,0.0120824621827861,0,0,0,0,0.00441595969837695,0,0.0278257305463912,0,0.0120109108042214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963498083863655,0,0,0,0,0,0,0,0,0,0,0,0,0.00431000315956245,0.000760163117972076,0,0,0,0,0.000349022533832792,0.00250021019107755,0,0,0,0,0,0.0106415221460974,0,0,0,0,0,0.00236142407928628,0.0113741139100384,0.000377769491266947,0.00755800882767869,0,0,0,0,0,0,0,0,0,0,0,0.0523346472693826,0.0315942414083479,0,0,0.00450161621496784,0,0,0,0,0.0205460804668043,0,0,0,0,1.6177758494239e-05,0,0,0,0.00437750094739375,0,0,0,0,0,0,0.000607360098169931,0,0,0,0,0.105707519177715,0.000418090314645636,0,0,0.170717501105621,0,0,0,0,0
"Foxn3",0,0.00231059164820942,0,0.000593248468418551,0.0061740145802445,0,0,0,0,0.0102050912973435,0,0,0,0.00826234193244573,0,0,0,0,0,0,0,0.00445898532214235,0.0191380912316992,0,0,0,0,0,0,0.00343644272739991,0,0.00682906621747664,0.00596866005552709,0,0,0,0.146731555394279,1,0.106874009105171,0.161455516057691,0.169404666128249,0,0.0384668427335006,0,0,0,0.0073468931488506,0,0,0,0,0.00692163447025745,0,0,0,0,0.0154822839887073,0.00454546939534405,0.00185413950844706,0,0.0177862360311983,0.0174840362966338,0,0,0,0,0,0,0,0,0,0,0.0118355589143415,0,0,0,0,0.018527340674773,0,0,0,0,0.0106176344461018,0.0252359330617007,0,0,0.0253332979239691,0,0,0,0.00218292697443085,0.00093366419694497,0.0145577468086323,0,0,0,0,0,0.00196120641383583,0,4.99265950903903e-05,0.00354754672013213,0.00275667480134561,0,0.027259186846581,0.0174726302456748,0.0293348383674772,0.00611166492347511,0,0,0.011509985337498,0.00377472266102969,0,0,0,0,0,0.0113474031711888,0,0,0,0.021171857940394,0.000624574588916053,0.0216821967202884,0,0.0278387535302289,0,0,0.00400030596615419,0,0,0,0.0162615994249647,0.0108492865583203,0,0,0,0.0324181311221785,0.00030570736680461,0,0.00652120761908271,0,0,0.0151720150443479,0.00141856481845191,0.0145990256263655,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxo1",0,0,0,0,0,0,0,0,0.0145395773499554,0.0234114106042086,0.00907517886891976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920697670343301,0,0.0218901019436867,0,0,0,0,0.0721295154886713,0.106872077744116,1,0.313025661292324,0.172688526685073,0,0.01070726962493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000912790257948292,0,0.00825942601274429,0,0,0.00841520210187657,0.00543281402094454,0,0,0,0,0,0,0,0,0,0.000361038136521763,0,0,0,0,0,0,0,0,0,0.00914115294543929,0.00412960162477136,0,0,0.00628389593245214,0,0,0,0,0.00536859772045524,0,0,0,0,0,0,0.00701503938525876,0,0,0,0,0,0,0,0.00475673033311852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562741967238412,0.00829137165383893,0.00195830744467165,0,0,0,0,0,0,0,0,0,0.01015563629632,0,0,0,0,0,0,0,0,0,0,0,0,0.00777280389683891,0,0,0,0,0,0,0,0
"Foxo3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116903773662577,0.161453939554101,0.313025240670392,1,0.417550066746916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471035141105,0.169405236201611,0.172688730134123,0.417549880935761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabpa",0,0.00944907326987842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019712147126934,0,0,0.156476795059122,0.0299175092791857,0.0558129196852035,0.22384639066255,0.13048604912528,0.13299626114256,0.0977460931367797,0.0753777536541227,0.0444456241215115,0.171531277508909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397210237171295,0,0,0,0.00267354639196149,0.00196355674147404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00653446548503253,0,0,0,0,0,0,0,0,0,0,0,0.00274561982411843,0.0178431624225175,0,0,0,0,0,0,0,0.00269217510182875,0,0,0,0,0,0,0,0,0.000973615786345572,0,0,0,0,0,0,0,0,0,0,0.00374370509040965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336512326742317
"Gata3",0,0,0,0,0,0.00333331737959115,0,0,0.00344116187378602,0.0421659891616239,0.0289149390469941,0,0,0.00872792255927055,0,0,0.00124856560397999,0.0304670345347509,0,0,0,0,0,0,0,0,0,0,0,0.00206623578066227,0,0.0272837158420252,0,0,0,0.00525637686260279,0.0143083172321238,0.0384652553444656,0.0107069461460299,0,0,0,1,0,0,0,0.0255496153027207,0,0,0,0,0,0,0,0,0.00261374642384434,0.0263710431272669,0.0114539382841169,0.00264785878151288,0,0.000439394458933209,0.0223562072373617,0,0,0,0,0,0,0,0,0,0,0.0270058187549306,0,0,0,0,0.00374092482013326,0,0,0,0,0.0145375117695785,0.00437938912867249,0,0,0.00845778261171807,0,0,0,0,0,0.023752976202343,0,0,0,0.0206953430292637,0,0,0,0.0297222770260808,0.010614278904815,0,0,0.0153302752263957,0.0232917776869924,0.0344110996827124,0.00836759828146842,0,0.00734162491754005,0.0156468611592978,0,0,0,0,0,0,0.00547977116305942,0,0.0093197978875471,0,0.00176459320680266,0.0172522797983752,0.0189740724800553,0,0.0286804911331875,0,0.00843560324041783,0.02670219960793,0,0,0,0,0,0,0,0,0.0245783563072306,0,0,0,0,0,0,0,0.0184736716027519,0,0,0,0.00940031077917621,0,0,0,0.0048163963169582,0,0,0,0,0
"Gfi1",0,0,0,0,0,0,0,0,0,0,0.00212025600265097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050213739778532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050149051317649,0.000248588792102511,0.0105143173919388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225748043699921,0,0,0,0,0,0,0
"Glis3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034775994411826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153962239715434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581805802314658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032702545380518,0,0,0,0,0,0.0196698221465866,0,0,0,0,0,0,0,0,0,0
"Gmeb1",0,0,0,0.106049728161282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450537649038094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838803295633884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660717259301697,0,0,0,0,0,0,0,0,0,0.00150077413853689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hic1",0,0,0,0,0.00253458215401478,0,0,0,0,0.0238064662611764,0.0116751351504314,0,0,0,0,0,0.0985687083264638,0,0,0.00657257758906814,0,0,0.00380205101606448,0,0.0135003478851461,0,0,0,0,0.0101997188214967,0,0.00602609093571882,0,0,0,0,0.0120891207187045,0.00735029942974819,0,0,0,0,0.0255524850791873,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00756424467776778,0,0.000142082381349188,0,0,0,0,0.00425796222298519,0,0,0,0.0103856916822814,0.00276853833770889,0,0,0.0242275738424143,0.00564018352374924,0,0,0,0,0,0,0,0,0.00368016728486672,0,0.00384546873770964,0,0.00185237890021885,0.00160606775893709,0,0,0,0,0,0,0,0,0,0.00457535819483829,0,0.0101500730867181,0,0,0.000235325123045762,0,0.0255491186791074,0.00601357563505814,0,0,0.0071317277033356,0,0.00289367716380913,0.0355447187205704,0,0,0.00865980792528221,0,0,0,0.0212144918502186,0.0105822416179559,0,0,0.00368924223296705,0,0,0,0,0.0194239482606649,0.00803172719972976,0,0,0,0,0,0,0,0,0,0.0366644077950465,0,0,0.000920667362788529,0,0,0,0,0,0,0.00690388999233687,0.00662054914711574,0,0.0173169862893094,0.00772728230185935,0.00730250419286573,0,0.00117935649833547,0.015569278015264,0,0,0.0115050835812494
"Hlx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112434980555704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543647716439879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41155319645939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hmg20b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Homez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hsf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042160483946678,0,0.0105135305438311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159436218457658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100491641228838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170702686152128,0,0,0,0,0,0,0,0,0,0
"Ikzf1",0,0,0,0,0,0,0,0,0,0.00769201793419547,0.00690174326077703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267863276495895,0,0,0,0,0.0061566121809458,0,0.00729474136077597,0,0,0,0,0.00441880639649308,0.00692296957247465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00910635598066489,0,0.00220744026823648,0,0,0,0,0,0,0,0,0,0.00262528915007334,0,0.0102719755999373,0,0,0,0.00640093840925341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792410668023174,0,0,0,0,0,0.0114785545560909,0,0,0,0,0,0,0,0.00619573309958671,0,0,0,0,0,0,0.00515645250768149,0,0,0,0,0,0,0,0,0.013603994668917,0.0133164701738879,0,0.00823903171925063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300593576808163,0,0,0,0,0,0,0,0.00224883229050121,0,0,0,0,0,0.0200305127565195
"Ikzf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095144340196626,0,0,0.00619005745720685,0,0.0081677096649987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00626437837308566,0,0,0,0,0,0,0,0.00288115845818282,0,0,0,0,0,0.00414414478402754,0,0,0,0,0.00508414626103983,0,0.00996938055844533,0,0,0,0,0,0,0,0,0.00763957220160937,0.0102163973283461,0,0,0,0,0,0,0,0,0,0,0,0,0.00598396116359927,0.0113247485199737,0.0241573163657261,0,0.00540761636717167,0,0,0,0,0,0.00269002072823807,0,0,0.0167306016603466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074533122716308,0.00232167005231725,0,0,0,0,0,0,0,0,0,0.00755928362793062,0,0,0.012532160512627,0,0.0219711539092404,0,0,0,0.0268251032202217,0,0.0112610602766721,0,0.0066784441958184,0.0288855630214132,0.019668262790532,0,0.00746022883414025,0.00800308254870646,0,0,0.0199528790476543
"Irf1",0,0,0,0,0,0,0,0,0,0.0133627116159712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278166379364936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090834807577761,0,1,0.334125344417859,0.0968901485396313,0.0455553573753132,0.0728258965610753,0.087597222045768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123200507919853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488994074714252,0,0,0,0,0.000945223126694128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156479151970925,0.183697295008766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321949035226868,0,0,0,0.0169184336367898,0,0,0,0,0
"Irf2",0,0,0,0,0,0,0,0,0,0.0136491653017505,0,0,0.00335182270581993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826315062677167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334126508281652,1,0.0522334161298163,0.0402507440895319,0.179554485958062,0.0640696092945161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242058149942457,0,0,0,0,0,0,0,0,0.00191963465314841,0,0,0,0,0,0,0,0,0,0,0,0.00454798182644218,0.127571981171801,0,0,0,0,0,0.00791435682494003,0,0.00449696575386262,0,0,0,0,0,0,0,0,0,0.00169877155927319,0,0.0178617100885342,0.10534000664393,0,0,0.00704630663382352,0,0,0,0,0.0303156288575247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf3",0,0,0,0,0,0,0,0,0,0.00259975817717315,0.144840568770118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107714583023221,0,0,0,0,0.012011615393262,0,0,0,0,0,0.00262037140981377,0,0,0,0,0,0,0,0,0.00220080595250882,0.00623599310504668,0.0968942415735805,0.0522332168204774,1,0.0550129493268797,0.00264524405597453,0.034963083933245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218157041522187,0,0,0,0,0,0,0,0,0.0104429153031317,0,0,0,0,0,0,0,0.0816340690823574,0.0101821293213643,0.0609290033727748,0,0,0.00443193264002084,0,0,0,0,0.00534031386687358,0,0,0,0,0,0,0,0,0,0.140296513877957,0.120748923209445,0,0,0,0,0,0,0,0.0299311314566545,0,0,0,0,0,0,0,0,0.0126419498849882,0,0,0,0,0,0,0,0.101295640203065,0.00537749432645656,0,0,0.080316481653534,0.00319945685582664,0,0.0552728118311862,0.0311168983751759,0,0,0,0,0
"Irf4",0,0,0,0,0,0.000126973916376914,0,0,0.0169879495803266,0.0240724957216613,0.00760716801574529,0,0,0.00641887784570031,0,0,0,0.00565987015995277,0,0,0,0,0,0,0.0014059332920824,0,0,0,0,0.0130979248661706,0,0.0185886638293058,0,0,0,0,0,0.0154753481273945,0.000911787522002378,0,0,0,0.0263729207621574,0,0,0,0.00753825206122017,0,0,0,0,0,0,0.0455574324558301,0.0402531924603634,0.0550042874762239,1,0.0517311797039192,0.458287414153342,0,0,0.00736039120813996,0,0,0,0,0,0,0,0,0,0,0.00203250947509567,0,0,0,0,0,0,0,0,0,0.0121619374732468,0.00429795301345772,0.0116702524599721,0,0,0,0,0,0.0038436265463363,0.0186292831823216,0,0,0,0,0,0,0,0.0126548398541651,0.022162476153193,0,0,0,0.010631876079376,0.0121438768080667,0.0135359215020477,0.00826777253507107,0,0,0.00749769195198029,0,0,0,0,0,0,0.00150616013735573,0,0.0196289052214702,0.034083319192031,0,0,0,0,0.034498130218085,0,0,0.00498617453316152,0,0,0,0,0,0,0,0,0.0208842390183525,0,0,0,0,0,0,0,0.00611327153792246,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf7",0,0,0,0,0,0.00364602358556383,0,0,0,0.0113361643828084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453777068521452,0,0,0,0,0.0114525975538202,0,0,0,0,0,0,0,0,0,0,0.0728261403242474,0.179554797726693,0.0026300811138298,0.0517293929180183,1,0.0692125771710438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509944532747303,0.00664274612601447,0,0,0,0,0,0,0,0,0,0,0,0,0.184976544086522,0,0,0,0,0,0.000203411222903143,0,0.01113989602228,0,0,0,0,0,0,0,0,0,0,0,0,0.0719092146322166,0,0,0,0,0.000956902844039623,0,0,0.0382503838884137,0,0,0,0,0,0,0,0,0.00682121304592894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf8",0,0,0,0,0,0,0,0,0.00356875072761283,0,0.00215155735913577,0,0,0,0,0,0,0,0,0,0,0,0,0.00551226269472469,0.00177125360098137,0,0,0,0,0.0283517356324661,0,0.021857953988533,0,0,0,0,0,0.00184884266005528,0.00825959457793857,0,0,0,0.00264923522039088,0,0,0,0.0001261802763114,0,0,0,0,0,0,0.0875990276707077,0.0640708703018636,0.0349573020585373,0.458286207948548,0.069209214428242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114439610711226,0.013501945038428,0,0,0,0,0,0,0,0,0.00314984129380351,0,0,0,0,0,0,0.0965033910032849,0,0,0,0,0,0,0.0049594644861633,0,0,0,0,0,0,0,0,0,0,0,0,0.0248998638715113,0.0362180862302802,0,0,0.0110323890263602,0,0.00758568621547916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isl2",0,0,0,0,0,0,0,0,0,0.00636764437133329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358574745552676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jun",0,0,0,0,0,0.112641135385354,0.0498136198173647,0,0.0351705580737701,0,0.00124052345690122,0,0,0,0,0,0,0,0,0,0,0,0.00521187288354958,0,0,0,0,0,0,0,0,0,0,0.157552020537925,0.118948462799507,0.122613595092481,0,0.0177835722541346,0,0,0,0,0.000436468469475866,0,0,0.000656395157185436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.237918643105371,0.135732411124742,0,0,0,0,0,0,0,0,0,0.000948004397722038,0,0,0,0,0.00581386333349384,0,0,0,0,0,0.0311494116302091,0.000128708554843932,0,0.00432282481543377,0,0,0,0,0.00331082692996551,0.0204706258331325,0,0,0,0,0,0,0,0.00576882858648601,0,0.00171807763131246,0,0.00555086190338318,0,0,0.000891752746395368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519445625588467,0,0,0,0.00592247813747347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977855031728471,0,0,0,0,0
"Junb",0,0,0,0,0,0.0568174815784742,0,0,0.100816167501068,0.00652480757124969,0,0,0,0,0,0,0,0.00749191363042218,0,0,0,0,0,0,0.00057425685891174,0,0,0,0,0,0,0.00292025237660449,0,0.0874928944192778,0.130425010905429,0.048258115424392,0,0.0174903843176876,0.00841702502342557,0,0,0,0.0223642129292283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00737171520548769,0,0,0,0.237918739081147,1,0.107120181655736,0,0,0,0,7.3176379276384e-05,8.59972409570934e-05,0,0,0,0.017215842878327,0,0,0,0,0.0082984161382993,0,0,0,0,0.00637479332613888,0,0,0,0.00642372261462485,0,0,0,0.00846142889856778,0,0.00794793565585093,0,0,0,0,0,0,0,0.00110832428064905,0,0.000810068950463711,0,0.0029158372357345,0.00111633798217333,0.00768200606479354,0.00753314118746661,0,0,0.0173315381909385,0.00287801243257396,0,0,0,0,0,0.00839665452549361,0,0.00511973124682394,0,0,0,0.00662853374486227,0,0.0149497114184291,0,0,0,0,0,0,0.0126871904598077,0,0,0,0,0.0184085633586309,0,0,0.000333096934725919,0,0,0.00950873474825273,0,0.000528907147462446,0,0,0,0,0,0,0,0.00652610169200935,0,0,0,0,0
"Jund",0,0,0,0,0,0,0,0,0.155523902564332,0.0105936958296507,0.00995719119661827,0,0,0,0,0,0.0151891182060804,0,0,0,0,0,0,0,0.000491575563341483,0,0,0,0,0.0158928009844333,0,0.0116859594651565,0,0.0671237454079737,0.0684859088062284,0.0994644584189889,0,0,0.00543175880713552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135731555683206,0.107113502123092,1,0,0,0,0,0,0,0,0,0,0.00502077846624559,0,0,0,0,0,0,0,0,0,0.0160453392650766,0.0173385037162125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289429136507406,0,0,0,0,0,0.0135633041784492,0,0.00544942610231493,0,0.0239943068415089,0,0,0,0,0,0,0,0,0,0,0,0.00143301090129895,0.00244370608595278,0,0,0.0140048098335301,0.0098839246632579,0,0.00173136286146759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938091310857922,0,0,0,0,0,0,0,0
