"","AHR","ARID3A","ARNT","ARNTL","ATF1","ATF2","ATF7","BATF","BBX","BCL6","BHLHE40","BHLHE41","CBFB","CEBPB","CREB1","CREM","CTCF","DDIT3","DMRT2","E2F1","E2F3","E2F4","E2F6","EGR1","EGR2","ELF1","ELF2","ELF4","ELK1","ELK3","ELK4","EOMES","ETS1","ETS2","ETV3","ETV5","ETV6","FLI1","FOS","FOXD2","FOXJ2","FOXJ3","FOXN3","FOXO1","FOXP1","GABPA","GATA3","GFI1","HEYL","HIC1","HINFP","HMG20B","HOMEZ","IKZF1","IKZF3","IRF1","IRF2","IRF3","IRF4","IRF7","IRF8","IRF9","ISL2","JDP2","JUN","JUNB","JUND","KLF10","KLF13","KLF2","KLF3","KLF6","KLF7","KLF8","KLF9","MAFK","MAX","MAZ","MBD2","MECP2","MEIS3","MEOX2","MLX","MXD1","NFATC1","NFE2L1","NFE2L2","NFIL3","NFKB1","NFKB2","NFYA","NFYB","NFYC","NR1D2","NR3C1","NR4A2","NRF1","PATZ1","PAX9","PBX3","PKNOX1","PRDM1","PRDM16","PRDM4","RBAK","RELA","RFX1","RFX7","RORA","RUNX1","RUNX2","RUNX3","RXRB","SETBP1","SMAD3","SMAD4","SNAI3","SP1","SP110","SP2","SP3","SP4","SPI1","SREBF1","SREBF2","STAT1","STAT2","STAT3","STAT4","STAT5B","STAT6","TAF1","TBX21","TCF12","TCF3","TEF","TFDP1","TFE3","TFEB","THAP11","THRB","TIGD2","TRP53","USF1","VAX2","XBP1","ZBTB14","ZBTB17","ZBTB20","ZBTB3","ZBTB49","ZFP143","ZFP212","ZFP213","ZFP260","ZFP263","ZFP281","ZFP287","ZFP324","ZFP335","ZFP398","ZFP410","ZFP422","ZFP523","ZFP566","ZFP64","ZFP740","ZFP768","ZFX","ZSCAN20"
"IKZF1",0,0,0,0,0,0,0,0,-0.0352551974616259,-0.00999670951094002,0,0,0,0,0,0,-0.00857514878489985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124544483796889,0,0,0,-0.0148272035956618,0,0,0,0,0,-0.0197253474397037,0,0,0,0,0,0,0,0,0,0,0.920373426622761,0,-0.00968384640132363,-0.00519186426588615,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196131698082617,0,0,0,-0.0253183403639619,0,0,0,0,0,-0.0031040536853797,-0.00422844925057553,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053071391267894,0,0,-0.0182133761252394,0,0,0,0,-0.0128279796128614,0,-0.00563417337931384,0,-0.00141245238405233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103204394909357,0,0,0,-0.00633368971066892,0,-0.000747104187742088,0,0,0,-0.00308771192455803,-0.000646015150760562,0,0,0,0,0,-0.0165089789731673,0,0,0,0,0,0,0,0,0,0,0,-0.00262868394191415,0,0,0,0,0,0,0,-0.00706735762837053,-0.0114876955674794,0,0,-0.0160127345347826,0,0,0,0,0,0
"IKZF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902174388702329,0,0,0,0,0,0,0,0,0,0,-0.0557659925292392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966575423869979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493466479276702,0,0,0,0,0,-0.00362294898502256,0,-0.0158732704172215,0,0,0,0,0,0,0,0,0,-0.00857377207641615,0,-0.00274489539610078,0,0,0,0,-0.00816873419884432,-0.016215262537964,0,0,-0.00459981016446146,-0.00889856784315707,0,0,-0.00690699636008649,-0.00820440530375155,0,0,0,0,0,0,0,0,0,0,0,-0.0326432427302198,0,0,-0.00124269810697999,0,0,0,0,0,0,0,0,0,0,-0.0108834709937692,0,-0.0132318658212602,0,0,0,0,0,0,0,0,-0.000705022659711996,0,0,0,-0.00653508319970847,-0.00893917087256997,0,0,0,0,0,-0.000500405473882656,0,0,0,0,0,0,0,0,0,0,-0.0299291166661292,-0.0220896693306253,0,0,0,0
"IRF1",0,-0.0195298329358333,0,0,0,0,0,-0.0074129419920494,-0.00364771808290652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314869536070713,0,0,0,0,0,-0.00110916443305522,0,0,0,0,0,-0.00964083519174621,0,2.45318901389092,-0.904360508171564,-0.215447247095507,-0.0635355739508119,-0.122594079916906,-0.182575237731083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00473876494615765,0,0,0,0,0,-0.115456944688881,0,0,0,0,0,0,0,-0.00398808929644461,-0.00424744526054684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301320815561874,-0.465806360022557,0,0,0,-0.00141378173989057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547307000772204,0,0,0,0,0,0,0,0,0,0,0,0
"IRF2",0,-0.00854490673040265,0,0,0,0,0,-0.00911123217113286,-0.0155281913292188,0,0,0,-0.0144670137503309,0,0,0,-0.00458924780984182,-0.00174711568169533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111005426403348,0,0,0,0,0,0,-0.00517196709543187,0,-0.904357697231781,2.33040070385371,-0.0688196167016143,-0.129169914703369,-0.41066272795631,-0.155856318346139,-0.15149875633844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260465113940178,0,0,0,-0.0039146113044795,-0.0131050988015353,-0.00826981313354286,0,-0.000701225733644579,0,0,0,0,0,0,-0.0171928591437787,0,0,0,0,0,-0.246372958603952,0,0,0,0,0,0,0,-0.0352102446678726,-0.0050346383973873,0,-0.000274634000639876,0,0,-0.00175378992722574,0,0,0,0,0,0,0,-0.00148318601359816,0,-0.0717306075987902,-0.196300675362104,0,-0.00570952277609849,-0.00640004772316547,-0.011362989758184,0,0,0,-0.0040356187398344,0,0,0,0,0,0,0,0,0,-0.00486427628333886,0,0,0,0,-0.00501995049170136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IRF3",0,0,0,0,0,0,0,0,0,-0.234803675327696,0,0,0,-0.000147025592233028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110043206711497,0,0,0,0,0,0,0,-0.00515447469078032,0,0,0,0,-0.0125866332237254,-0.0132945741944268,0,0,0,0,0,0,0,-0.215440559949449,-0.0688222417244062,1.88071427183229,-0.134482497361739,0,-0.0502480570369681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00995222907369929,0,0,0,0,0,0,0,0,-0.0290392897205784,-0.00259849822006152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132100313832401,0,0,0,-0.0806010436895424,0,0,0,0,0,0,-0.000967473474172404,0,-0.000976467004038601,-0.0120763368521249,0,0,0,0,0,0,-0.0332660355616626,-0.000885253407046906,0,-0.336982572953903,-0.274825502134735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693972307664333,0,0,-0.132315108002748,0,0,0,0,-0.13979213279827,0,0,-0.0473340003067969,0,-0.0362589974425938,0,0,0,0,0,0,0
"IRF4",0,-0.0162689897404818,0,0,0,0,0,-0.0194982342357671,-0.0221451947542614,0,0,0,0,0,0,0,-0.00657241842146507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00985722543581928,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153350723907905,0,0,0,0,0,0,0,0,-0.0635313229518186,-0.129167480077432,-0.134451455226677,1.90722537288736,-0.082465647528882,-0.885387234502571,-0.179051527669514,0,0,0,-0.000640977399342136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105611097339165,0,0,0,-0.0252353390992722,-0.0211336739252441,-0.00804228108264769,0,0,0,0,0,0,-0.0195978253449545,-0.0078219153570487,-0.00138413106739719,0,0,0,0,0,-0.0440137391460523,0,0,0,0,0,0,-0.00198241914502454,-0.0224040758428069,-0.0207391193844279,0,0,0,0,0,0,0,0,0,0,0,-0.110867925529567,0,0,-0.0218413399041602,-0.0824688751347911,0,0,-0.00819545597485971,0,0,-0.0406807502307408,0,0,0,0,0,0,0,0,0,-0.0106013230751273,0,0,0,0,0,0,-0.00258108776655639,0,0,-0.00899369906528511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117924188732585,0,-0.0070591259824052
"IRF7",0,-0.0131675810729629,0,0,0,0,0,0,-0.0313298802543667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0058556807073085,-0.000608368196808644,0,0,0,0,0,0,0,0,0,0,0,-0.122588642909098,-0.410662979662376,0,-0.0824554525896258,1.53366191372266,-0.109668780952998,-0.0914642152172571,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260950985544262,0,0,0,0,0,-0.0128509144275946,0,0,-0.00294079154669212,0,0,0,0,0,0,0,0,0,-0.00149770145882372,0,0,0,0,0,0,-0.303033705862534,0,0,0,0,0,0,0,-0.00112799011959781,-0.00676919444242786,0,0,0,0,-0.0111377635150435,0,0,0,0,0,0,0,-0.00399408939665158,0,0,-0.129580333148053,0,0,-0.0034951005615455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123973786325154,0,0
"IRF8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472231816936281,0,0,-0.000591462781883981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182594271868013,-0.155865852168258,-0.050243073001452,-0.885391809487726,-0.109661622083009,1.99973572439927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250350639745707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202340197918232,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00587329028714794,0,0,0,0,0,0,-0.14772782100934,0,0,-0.019764976088409,-0.139308337102465,0,0,0,0,0,-0.00169388078396098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227540952571673,0,0,0,0,0,0,0,0,-0.00451718736707771,0,0,0,0,0,0,0,0,0,0,0
"IRF9",0,-0.00686128513218447,0,0,0,0,0,0,0,0,0,0,0,-0.000495512253029041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122346510777929,0,0,0,0,0,0,0,0,0,-0.151496236064948,0,-0.179049650313303,-0.0914629237764482,0,1.03977862962187,0,0,-0.00961436610450791,0,-0.00494473279463043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031279243399996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ISL2",0,-0.115423204283192,0,0,0,0,0,0,-0.0473884331791226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706023357881722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923372010125409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JDP2",0,-0.00341699655115104,-0.00033834805438677,0,-0.249714332916407,-0.324592580038134,-0.382551216581802,-0.035289607031582,-0.0132283689046085,0,0,0,0,0,-0.3245838123177,-0.204316634330037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080091630321566,0,0,0,0,0,-0.00759029253941059,0,-0.00217096898395192,-3.51352318393576e-05,-8.67092424890779e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97014466732291,-0.262066745746132,-0.0525776285326911,-0.114772118836411,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106163471812235,0,0,0,0,0,0,0,-0.00875484947023304,0,0,0,0,0,0,-0.003592099776763,0,0,0,0,0,-0.014193205233374,0,-0.00606163903567682,0,0,0,-0.00475388935219118,0,-0.0094212392174183,0,0,0,0,0,-0.00940151332066361,0,0,0,-0.00213008851861023,0,0,0,0,-0.000743716854185055,-0.00557099791551731,0,0,-0.0229730786231332,0,0,0,0,0,0,-0.0147529723664648,-0.0152851300595233,0,0,0,-0.00348355840430109,-0.00681451310803439,0,-0.0298469501922229,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661062775174751,0,0,0,0,0,0,-0.00143098287846625,0,0,-0.00390082092042823,0,-0.0166870554351579,0
"JUN",0,0,0,0,0,0,0,-0.116291071019868,0,0,0,0,0,-0.0484658819976857,0,0,0,-0.0355713709940135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000542606826841364,0,-0.491899878620187,0,0,0,-0.0079159477172474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00961414780838001,0,-0.262037591499577,2.17363192886015,-0.427232200695216,-0.66965071413563,0,0,0,0,0,0,0,0,-0.0204474386724216,0,0,0,0,0,0,0,0,0,-0.00789566165062592,-0.0442185835700576,0,0,0,0,0,0,-0.0517342198802942,-0.000636590266766066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00795185666394138,0,0,0,-0.00467750000839299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00814449966406074,-0.0117244632205796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080855813112743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUNB",0,-0.00154906386661108,0,0,0,0,0,-0.304918957522125,-0.00665836084699482,0,0,0,-0.00726956191729582,0,0,0,-0.0143697334816136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127771749512412,0,-0.00115232602498157,0,0,-0.0268202312350242,0,-0.26005576585789,0,0,-0.00185904943585106,-0.0224115828928651,-0.012086260693513,0,0,-0.0296525705555255,0,0,0,0,0,0,0,0,0,0,0,-0.000653788363466529,0,0,0,0,-0.0525466153657121,-0.4272285579776,2.09640904758047,-0.71817586441489,0,0,0,0,0,0,0,0,-0.0259648017500741,0,0,0,0,0,0,0,0,-0.021369066689291,0,-0.0250449464224393,0,0,-0.0105511070852707,0,0,0,-0.0216384319885254,0,-0.0132234556799779,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00403339414966884,-0.0092266693958075,-0.010458631332244,-0.0109423627569015,0,-0.0177596125322025,0,0,0,0,0,0,0,-0.00400082530333382,-0.00940015696557698,0,0,0,-0.00525376448563258,-0.00888006376144754,0,-0.0091900041784012,0,-0.016099835496799,-0.0211183013647312,0,0,0,0,0,0,0,0,-0.0221089660218559,0,0,0,0,0,0,-0.0214017063819531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137147263155189,0,-0.00480328126830378
"JUND",0,0,0,0,0,0,0,-0.281348306882555,0,0,0,0,0,0,0,0,-0.000430730890229304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00451799503618959,0,0,0,0,0,0,-0.57569157136672,0,0,0,0,0,0,0,-0.00798526233905682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00494650368929816,0,-0.11475127382514,-0.669653136524843,-0.718175041564447,2.50274651527115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036672239556396,-0.0543370103216544,-0.00499915152813814,0,0,0,0,0,0,-0.0464770925368005,0,-0.0135363147675754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517004189108066,-0.00481239144363094,0,0,0,0,0,0,0,0,0,0,0,-0.0159757895187105,0,0,0,0,0,0,0,0,-0.0104529585306584,0,0,0,0,0,0,0,0,0,-0.00550780052689529,0,0,0,0,0,0,0,0,0,-0.00680856233980954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.93443003010866e-05,0,0
"KLF10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304867244896934,-0.0973559704248236,-0.0742213523973708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46754005001048,-0.000493446147008266,-0.108152336078851,-0.119753211186282,-0.144295800097937,-0.0270943465835305,-0.0241970313798657,0,0,0,-0.00996511372532906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203673333737514,0,0,0,0,-0.016433116571167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050331280441677,-0.0823608441498223,0,-0.0677628565471897,-0.130645912496597,-0.031737384202028,0,0,-0.0580366643646818,0,0,0,0,0,0,0,0,-0.0102326525638353,-0.0157563194239667,0,0,0,0,0,0,0,0,0,0,-0.00852121384959321,-0.0045231009115023,-0.0260843724826293,0,0,0,0,0,-0.00779232245294038,0,0,-0.0957537717252086,0,0,0,0,0,0,0,0,-0.000598715283028824,-0.0127298401370912,-0.00091763857390086,0,0
"KLF13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105680587501255,0,0,0,-0.00111206225311185,0,0,0,0,0,0,-0.00285671567809013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000494251380873528,1.06977835286818,-0.0835216594946017,0,0,-0.146040858680633,-0.141141977729348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008756760238673,0,-0.0109932115928417,0,0,0,0,0,0,0,-0.00835708507665383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998211097533491,0,0,0,0,0,0,0,0,0,-0.00147734565597621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLF2",0,0,-0.00280575656405288,0,0,0,0,0,0,0,0,0,0,0,-0.00654766823213242,0,0,0,0,-0.058724084355141,0,-0.0525141530826212,0,0,-0.0388101095196877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127415555788879,0,0,0,-0.00194864494318115,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108146794321884,-0.0835145006229778,2.62986130318499,-0.258405770415844,-0.0747313771265389,-0.828037242194832,-0.85036206776392,0,0,-0.00664099453766076,0,0,0,0,0,0,-0.0062026234089552,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161037681488086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000887174539899767,0,0,0,0,-0.0186552939153485,-0.0369662347687504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042026899717451,0,0,0,0,0,0,-0.00835225581676564,0,0,0,0,-0.000363995275248029,0,0,0,0,-0.0127618127322591,0
"KLF3",-0.0124333595806557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163828699231962,0,-0.127082719937792,0,-0.0510555272008438,-0.00316304254895481,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159821669902393,0,0,0,0,0,0,0,-0.0041502634138916,0,0,0,-0.000825843472721851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119762513033256,0,-0.258428556724677,3.13990293377013,-0.601251696163728,-0.300801334024911,-0.174590986124487,0,0,-0.0132473331302406,0,-0.0253147279572671,-0.0281074598566212,0,0,0,-0.0400134543727752,0,0,0,0,0,0,0,-0.00293309461791717,0,0,0,0,-0.00916819373497172,-0.295091931835498,-0.00374791823253689,0,0,0,-0.00266027396378661,-0.00457892787465005,0,0,-0.00440413772261735,0,0,0,0,0,0,0,0,0,0,-0.0766380628831656,0,-0.208541700096221,-0.483772896409191,-0.293423341388719,0,0,-0.0100108857760498,0,0,0,0,0,0,0,0,-0.00488800416023086,0,0,0,0,0,0,0,0,0,0,0,-0.0182846383164878,0,0,0,0,-1.38839820544007e-05,-0.011380202198162,0,-0.0357513122175642,0,0,0,0,0,-0.000907333700203641,0,0,0,0,0,-0.00247412160271451,0,0,-0.0308795066228355,0
"KLF6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699076855210413,0,-0.0242970060442787,-0.0264317405497628,-0.0224728895797595,-0.0526931862141449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027969975639983,0,0,0,0,-0.0493405975520887,0,0,0,0,0,0,0,0,0,0,0,0,-0.144269101877065,0,-0.0746887275978371,-0.601146627193651,2.77561032118928,-0.0434118947328073,-0.0014973092678179,0,0,0,-0.214824753495164,-0.0140487159520608,-0.0347376973795509,0,0,0,-0.0124997577115647,0,0,0,0,0,-0.00617214869780505,0,0,0,0,0,0,0,-0.314855910999879,-0.00203248125867728,0,0,0,-0.0120020620322894,0,0,0,-0.00414722930569229,-0.00141672916158925,0,0,0,0,0,0,0,0,-0.00843259750337946,-0.273001663994899,-0.00549765186028065,-0.206459068897952,-0.29893232037638,-0.156372709544833,0,0,-0.0127738452535031,0,0,0,0,0,0,0,0,-0.00539825058115149,0,0,0,0,0,0,0,0,-0.00889224517253663,-0.000752670830935536,0,-0.00698584702624711,0,-0.182542781488887,0,0,-0.00387995797947459,0,0,0,0,-0.0202999563094557,0,0,0,0,0,0,0,0,0,-0.018782744436867,0,-0.0245165798321486,-0.0155223818338373,0
"KLF7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204564723260113,0,-0.151665000310485,0,0,-0.00288209379787409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00774701337145143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270698403263623,-0.1460421798246,-0.82802918994734,-0.300740465042385,-0.0433927016352366,2.7586710453672,-0.770647369917087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00991866598122812,-0.00309261262844106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254070259784778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00362698933430002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLF8",0,0,-0.00242859605313239,0,0,0,0,0,0,0,0,0,0,-0.00677126771624872,-0.0214635919827793,0,-0.03459891865265,0,0,-0.0502701510167966,0,-0.0723651408224687,0,0,-0.0177691100663594,0,-0.0174228564795114,0,0,0,0,0,0,0,0,0,0,-0.00722482401510491,0,0,0,0,0,0,0,-0.0190282004907126,0,0,0,-0.0155100307582964,-0.00243217770055527,0,0,-0.0253118701840546,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241795334970155,-0.14113668875461,-0.85031566893694,-0.174541838469407,-0.00149497121892381,-0.770672993260924,2.54487853599996,0,0,-0.0325661187519677,0,-0.00136018243046815,-0.0149930127735832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100500986360394,-0.10316857309588,0,-0.00128953472388516,-0.00186498993203575,0,-0.0130770668944566,0,0,0,-0.0018032184301315,-0.00525343459099982,0,0,0,0,0,0,0,0,-0.00148255384999801,0,-0.000588493254253904,0,0,-0.121364282999984,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049490499475554,0,0,0,0,0,0,0,-0.00269695646634503,0,0,0,0,0,0,0,0,0,0,-0.00846627945477718,0,0,0,0,-0.0237498108280192,-0.000895585781231887,0,0,0,-0.0091842230876516,0,0,0,0,-0.0650021700552668,0
"KLF9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904250854011221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAFK",0,-0.0204473747631367,0,0,0,0,0,-0.0841417507934062,-0.0199397659566073,-0.00930681033936228,0,0,-0.00196068869244106,0,0,0,-0.0169561047878914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002862960212388,0,-0.10954718857768,0,0,0,-0.0114749272652441,-0.00363878950807148,0,0,-0.017332223010289,0,0,-0.00542740532358038,0,0,0,0,0,0,0,-0.00995412993343094,0,-0.0261005704926818,0,0,0,0,-0.0204479470471301,-0.0259678359425631,0,0,0,0,0,0,0,0,0,1.11613727742957,0,0,0,0,0,0,0,0,0,0,-0.304567591234134,-0.000804907689603509,0,0,0,0,0,-0.00670069620081783,-0.00781083709237397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379300914600904,-0.00390280695056425,-0.0032045962598226,0,-0.0156194959374169,0,0,0,-0.00422882936227862,0,0,0,-0.0148745606697004,-0.00607120374376309,0,0,0,-0.0142642244627117,0,0,0,0,-0.00891467625162718,-0.0138790184897615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123841115378457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358182784178121,0,0
"MAX",0,0,-0.370301533687966,-0.0826860193527481,0,0,0,0,0,0,0,0,0,0,0,-0.01177524423729,0,0,0,0,-0.00923060865372939,0,0,-0.00874277605755128,0,-0.00263748295703643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00664063476861026,-0.0132489950855544,0,0,-0.0325537364551823,0,0,1.36232677935592,0,-0.00938216343135008,0,0,0,-0.075610002281026,-0.417887962761971,0,0,0,0,0,0,0,-0.00524464162032855,0,0,0,0,-0.0294361235924822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0089890975293281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00494255677677785,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123652895868397,0,0,0,-0.0117707869762713,0,0,0,-0.00720608550247943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
