"","Ahr","Arnt","Arntl","Atf1","Atf2","Atf3","Atf4","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Cbfb","Cdx1","Creb1","Crem","Ctcf","Ddit3","E2f1","E2f3","E2f4","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Ets1","Etv3","Etv6","Fli1","Fos","Fosb","Fosl2","Foxj3","Foxn3","Foxo1","Foxo3","Foxp1","Gabpa","Gata3","Gfi1","Glis3","Gmeb1","Hic1","Hlx","Hmg20b","Homez","Hsf2","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Isl2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf4","Klf5","Klf6","Klf7","Klf8","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Myc","Nfatc1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1i3","Nr4a1","Nr4a2","Nr4a3","Nrf1","Patz1","Pbx4","Phox2b","Pknox1","Prdm1","Rel","Rela","Relb","Rfx1","Rora","Runx1","Runx2","Runx3","Setbp1","Smad3","Snai1","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tcf7","Tef","Tfdp1","Tfe3","Tgif1","Thap11","Thrb","Tigd2","Tlx2","Trp53","Usf1","Usf2","Wt1","Xbp1","Zbtb17","Zbtb3","Zfp143","Zfp212","Zfp260","Zfp263","Zfp281","Zfp287","Zfp335","Zfp341","Zfp398","Zfp422","Zfp566","Zfp64","Zfp692","Zfp740","Zfx"
"Elf1",-0.00308649782058852,-0.00192084972905172,0,-0.0204098499543156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299744426755152,0,0,0,1.65930679598636,-0.202965996996543,-0.153377610504607,-0.16400153020168,0,-0.195451728636748,-0.130399029511056,0,-0.0463380903087047,-0.194005452300863,0,0,0,0,0,0,0,0,-0.310609091962589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00888971336894301,0,0,0,0,0,0,0,-0.00935577018067952,0,0,0,0,-0.00345598692822994,0,0,0,-0.00486768215765584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00585441292733312,0,0,0,-0.0285624397394766,0,0,0,0,-0.007082072407673,0,0,0,0,0,0,0,0,0,0,0,-0.00025183916753677,-0.0110772894795959,0,-0.00858874548949667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134170494004575,0,0,-0.00952852865509457,-0.00243078092639906,0,0,0,-0.010834083948815,-0.00729016194964928,0,0
"Elf2",0,-0.0137771995390768,0,0,0,0,-0.00543610001382497,0,0,0,-0.0103001106932299,0,-0.00394511812372032,0,0,0,-0.0348939519380858,0,0,0,0,0,0,-0.202973219561104,1.5819190709929,-0.321009661126801,-0.127948758733937,0,-0.132278990561715,-0.0939887228504808,0,-0.338543088009738,-0.0299111069011126,0,0,0,0,0,0,0,0,-0.0579823888518596,0,0,-0.00409823013890451,0,-0.0164428310515828,0,0,0,0,-0.00316814578699488,-0.00987417825824239,0,0,0,-0.00219619351173828,0,-0.00278107322107563,0,0,-0.000933437375068851,-0.000756421965889897,0,0,0,0,0,0,0,0,-0.0109579441977973,-0.00777136664257598,0,0,0,0,-0.0205250318171164,0,0,0,0,0,-0.00995445767814766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0033690248230034,0,0,0,-0.00349895862019152,-0.00438478867515895,0,0,0,0,-0.00693547702825056,0,0,0,0,0,0,-0.00866403280909291,-0.00500054925408198,0,0,0,-0.0625840944220398,-0.0145743712422329,0,0,-0.0118477512350712,-0.019954286692942,0,0,0,0,0,0,0,0,0,0,0,0,-0.00955716422344763,0,0,0,-0.00494359217535812,0,0,0,-0.00951078878573453,-0.0234191076161889,0,-0.018765796308205,0,-0.00638760442737845,0,0,0,-0.000945087663166765,0,0
"Elf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153380227136015,-0.321006979938548,1.518117345055,-0.196647655041443,-0.230507450213454,0,0,-0.238557858803324,-0.0437712700494595,0,0,0,0,0,0,0,0,0,-0.10598599304517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164001939956056,-0.127943860531051,-0.196665601494294,2.222856365298,-0.537972565361926,-0.223419075579771,-0.0600934359773285,-0.100365127855153,-0.0762271968361739,-0.212217481197887,0,0,0,0,0,0,0,0,-0.514318254335957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230509941117621,-0.537975818085582,1.85741180022047,-0.201140541464661,0,-0.28830790113695,0,-0.142066530313079,0,0,0,0,0,0,0,0,-0.27405350692469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk4",0,-0.00269421727684511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00999257600522744,0,0,0,-0.195445612123882,-0.132264281265573,0,-0.22341077329716,-0.201132624312987,2.07932318234213,-0.371786822893107,-0.0883719304564091,0,-0.438070899301259,0,0,0,0,0,0,0,0,-0.295538953589286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158850286413054,0,0,0,0,0,0,-0.00718508125396679,0,0,-0.0016677548550643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119186244041122,0,0,0,0,0,0,0,-0.0148358244652359,0,0,0,0,0,0,0,0,0,0,0,-0.00478399098900092,-0.0275127167128198,0,0,0,0,0,0,0,-0.0222330282834701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001968804279362,0,0,0,0,-0.0155925037570176,0,0,-0.00474830645361783,0,0,0,-0.00153186425123805
"Ets1",0,-0.000679464584413664,0,0,-0.000254006854360829,0,-0.00463450506459407,0,0,-0.0109894011664061,-0.00558895414866184,0,-0.00152259983212767,0,0,0,-0.0189605502912186,-0.00030585659120439,0,0,0,0,0,-0.130411631072543,-0.0939840460422695,0,-0.0601005941526131,0,-0.371782557980723,1.92702316132753,-0.0670603677811022,-0.399387599839485,-0.376183789178072,0,0,0,0,-0.005400055769519,-0.0149395511038643,0,0,-0.209104043792854,-0.00281048484144636,0,0,0,-0.0137094461193064,0,0,0,-0.00548073964636535,-0.00803920747064858,0,0,0,0,-0.0221651331019129,0,-0.0490176809755362,0,0,0,-0.0261661300742575,0,0,0,0,0,0,0,0,0,0,0,-0.00742692699717504,0,0,0,0,0,0,0,0,-0.00238366714917922,0,0,0,0,0,0,-0.00770543859288595,0,0,0,0,0,0,0,-0.0160472792036876,-0.00126534122978381,0,0,0,-0.0103075440990934,-0.00686857954976915,0,-0.00657146090611676,-0.0134219949424851,0,-0.0180390880355713,0,0,0,-0.00433896373052246,0,0,0,-0.00553917320268141,-0.00750495418166743,0,0,-0.00361893288767256,-0.00066095860000735,-0.0103311783325975,0,-0.0144385103487372,-0.0156445057408537,-0.0210426920582871,-0.00758595944917763,0,0,0,0,0,0,0,0,-0.0109490857862112,0,-0.00365915680313107,0,0,0,-0.00282866422964114,0,0,-0.0279689194533344,0,-0.00323260009212562,0,-0.0377433532094456,0,-0.0283163192375237,0,0,0,0,0,0
"Etv3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238556211222119,-0.100367029983702,-0.288300298501698,-0.0883726787356223,-0.0670566737701434,1.46487173124317,-0.0621072568969364,-0.19663278549631,0,0,0,0,0,0,0,0,-0.140601113200922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Etv6",0,0,0,0,0,0,0,0,-4.50748193683554e-05,-0.0160855057180821,-0.00610709344085698,0,-0.025396915173656,0,0,0,-0.0187335243143801,0,0,0,0,0,0,-0.0463396534748328,-0.338539387355595,-0.0437715779606669,-0.0762265845630975,0,0,-0.399388113433878,-0.0620995813696145,1.49601489032,-0.0256754546404679,0,0,0,-0.0117512945377024,-0.0094515547335827,-0.0312650115635341,0,0,-0.0837820410361284,-0.032561265902258,0,0,0,-0.00713844346389447,0,0,0,-0.0120418888838845,-0.00839508730635017,0,0,-0.0128640506531398,-0.0162207223299034,-0.0276721466472403,0,-0.0332934714186626,0,0,-0.00454167567782071,-0.0169438147573722,0,0,0,0,0,0,0,0,0,-0.0116879931862249,0,0,0,0,0,0,0,0,0,-0.0174621728621269,-0.0198148012955765,0,-0.00156085296295743,-0.0120771848145491,0,0,0,0,0,0,0,0,0,-0.00290237713806237,0,0,0,-0.0141924340816072,0,0,0,-0.0126120984441545,-0.0139367628297348,-0.0262070682323968,-0.0273052086603249,0,-0.0153704936104726,0,0,0,0,0,0,0,0,0,0,0,-0.0311618297052816,-0.00713440806267854,-0.0237653123316681,0,-0.0340208272933756,-0.00142258409001398,-0.0112154469950935,-0.047943345242658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021968117889374,0,0,0,0,-0.0057397140567316,0,0,0,0,0,0,0,0
"Fli1",0,-0.00218842151279524,0,-0.0114410048275844,0,-0.00473921255689674,0,0,0,0,0,0,0,0,-0.0146182993633183,0,0,0,0,0,0,-0.0151021573894263,-0.0183203805902447,-0.194012558495606,-0.0299096175754796,0,-0.212213301259421,-0.142061115099922,-0.438064544588209,-0.376186397470864,-0.196620235105113,-0.0256794427616726,2.18470868518485,0,0,0,0,-0.00999694965307187,0,0,0,-0.390729373960508,0,0,0,-0.0117188225736272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673553600084184,0,-0.00359996727813006,-0.0133437805053773,-0.0119022252710792,-0.0219631095545195,0,0,0,0,0,-0.00374956628413051,-0.0247977766472037,0,0,0,-0.00979459591024582,0,0,0,0,0,0,0,-0.00870950556356288,-0.0082864430300363,0,0,0,0,-0.0274973477405365,0,0,0,-0.0127118238110979,0,0,0,-0.0011419879087481,-0.016662002855762,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020852709701274,0,0,0,0,0,0,0,0,0,0,0,0,-0.00919320050079937,-0.00412475718556093,-0.00559555546596085,-0.0321248656748283,0,0,0,-0.0115972972152905,0,0,-0.0055579800052859,0,0,0,0,0,0,-0.00047548430191604,0,0,0,0,0,0,-0.06357187278151,0,-0.000143800125050602,-0.00141533550179145,-0.0258555551338853
"Fos",0,0,0,0,0,-0.00794116499850502,0,0,-0.262661161050373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20478352280421,-0.790659820090805,-0.392999749493503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31869505564816,-0.16531919782314,-0.118048718141802,0,0,0,0,0,0,0,0,0,-0.0555314311438299,0,0,0,0,0,0,0,0,0,-0.00754651519778171,-0.0425259892722424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429062582904433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00403172510582053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fosb",0,0,0,0,0,-0.0419666276714119,0,0,-0.334700614628619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.790660347750274,2.21908323797817,-0.340519540365465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241378277304828,-0.247249109933118,-0.120837724102814,0,0,0,0,0,0,0,0,0,-0.0301225424567348,0,0,0,0,0,0,0,0,0,-0.000497944096002497,-0.0225789346870691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152145062651738,-0.0043902987915793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251757703961852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fosl2",0,0,0,0,0,-0.640710171462989,0,0,-0.172202487842985,-0.00993591359216402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392996869730815,-0.340537231252114,2.11730586411418,0,0,0,0,0,0,-0.00745991972390673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243054494511222,-0.0893735284467569,-0.171433811545477,0,0,0,0,0,0,0,0,0,-0.0663820140664135,0,0,0,0,0,0,0,0,0,-0.00190380198793324,-0.0634018038488264,-0.000684695261162479,0,0,0,0,0,-0.0108168057276207,-0.00136900549428387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148456210450374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00498383466505704,0,-0.00791645812639148,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxj3",0,0,0,0,-0.00333213716247824,0,0,0,-0.0198099645224633,-0.00536000417406974,-0.00481955056054076,0,0,-0.0200680240872043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117237093084983,0,0,0,0,1.22296057450389,-0.183582103512591,-0.0931270033998712,-0.169814841366166,-0.0645557860279636,0,-0.0154392555279308,-0.000520122865880868,0,0,-0.0129404247836106,0,0,0,0,-0.0045949182357751,0,-0.04155595129784,0,-0.0163134649516053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109298992320522,0,0,0,0,0,0,0,0,0,0,0,0,-0.00550269251517696,-0.00100978680893691,0,0,0,0,-0.000376739802316092,-0.00321970227038395,0,0,0,0,0,-0.0131346324493365,0,0,0,0,0,-0.00247340258027318,-0.0173815363378207,-0.000556106501692165,-0.0104998379262188,0,0,0,0,0,0,0,0,0,0,0,-0.0766946883108112,-0.0457994187463482,0,0,-0.00468148200293082,0,0,0,0,-0.0222601370505454,0,0,0,0,-2.12300919422958e-05,0,0,0,-0.00462934398184104,0,0,0,0,0,0,-0.000800805489740161,0,0,0,0,-0.132471673852185,-0.000450192267831444,0,0,-0.206738953393535,0,0,0,0,0
"Foxn3",0,-0.00336156824961485,0,-0.000798307457427592,-0.0094654912178793,0,0,0,0,-0.0111378105955108,0,0,0,-0.00876720709801397,0,0,0,0,0,0,0,-0.00706556203713867,-0.0298684670148176,0,0,0,0,0,0,-0.00539705126615565,0,-0.00945003131889934,-0.00998108094984805,0,0,0,-0.183583529590193,1.27999399373607,-0.141167668121869,-0.239937681309948,-0.237524751493061,0,-0.0424572643339927,0,0,0,-0.00804997533089733,0,0,0,0,-0.00736816062233044,0,0,0,0,-0.0213080974832292,-0.00565743033731609,-0.00261211913540925,0,-0.0274124917316114,-0.0251735052089413,0,0,0,0,0,0,0,0,0,0,-0.0137357321017494,0,0,0,0,-0.0225921686977943,0,0,0,0,-0.0113437247591389,-0.0293528075306611,0,0,-0.0344280453847511,0,0,0,-0.0023172436011141,-0.00103104229565149,-0.0191792266800212,0,0,0,0,0,-0.00247648221585339,0,-5.53328375342019e-05,-0.00505440975529982,-0.00316471508077592,0,-0.0292099932221333,-0.0273165979980644,-0.0441786589398633,-0.00868625298406541,0,0,-0.0131716616895979,-0.00419984263895951,0,0,0,0,0,-0.0139072168625749,0,0,0,-0.0279010931918699,-0.000817965295558783,-0.0230683169418605,0,-0.0310655724174656,0,0,-0.00443393984429778,0,0,0,-0.0196441891337946,-0.014565736359101,0,0,0,-0.0350734845725876,-0.00048337892687046,0,-0.0107339802325787,0,0,-0.0161656532856893,-0.00191349665542188,-0.0167961331011299,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxo1",0,0,0,0,0,0,0,0,-0.0214964505825761,-0.0263673038406869,-0.0126650175794648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149217474531662,0,-0.0312589881666971,0,0,0,0,-0.0931276013361687,-0.141165117026997,1.36307059085783,-0.480043640041674,-0.249863141586384,0,-0.0121954944447887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129639052992194,0,-0.0120075843948648,0,0,-0.0125032164896309,-0.00751306536350683,0,0,0,0,0,0,0,0,0,-0.00043238570478341,0,0,0,0,0,0,0,0,0,-0.0100782260415977,-0.00495671154727773,0,0,-0.00881261562852361,0,0,0,0,-0.00611789257232073,0,0,0,0,0,0,-0.00914107411854631,0,0,0,0,0,0,0,-0.00739252102119484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00648028470816817,-0.0104967650738997,-0.00250991638647788,0,0,0,0,0,0,0,0,0,-0.0113384395239617,0,0,0,0,0,0,0,0,0,0,0,0,-0.00883605847143747,0,0,0,0,0,0,0,0
"Foxo3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169815122761275,-0.239935338481255,-0.480042994992696,1.72537384129778,-0.679719454395361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645563659427006,-0.237525550801231,-0.249863435956946,-0.679719151917965,1.53588633363696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabpa",0,-0.0187254719483451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00435219157659102,0,0,-0.310629055365804,-0.0579890979241821,-0.105978117470157,-0.514321387245408,-0.274060830531009,-0.295548811641172,-0.209108488496097,-0.140595615568755,-0.0837771833282376,-0.390722910515258,0,0,0,0,0,0,0,0,2.37496697697366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0087488389856061,0,0,0,-0.00421919322586898,-0.00299837490729105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100237958893822,0,0,0,0,0,0,0,0,0,0,0,-0.00688065120358522,-0.0412187042406155,0,0,0,0,0,0,0,-0.00416496417467447,0,0,0,0,0,0,0,0,-0.00178050703298965,0,0,0,0,0,0,0,0,0,0,-0.00687867791078261,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0058013890716705
"Gata3",0,0,0,0,0,-0.0040161375916547,0,0,-0.00425130636486798,-0.0396828413386955,-0.0337190406965561,0,0,-0.0079859487665491,0,0,-0.0012084064643495,-0.0320848351010088,0,0,0,0,0,0,0,0,0,0,0,-0.00279823925658026,0,-0.0325561451212036,0,0,0,-0.00746173454952482,-0.0154367648501546,-0.0424555122745288,-0.0121951260049093,0,0,0,0.951750250351714,0,0,0,-0.0241397476185039,0,0,0,0,0,0,0,0,-0.00313176376976272,-0.0312964075458107,-0.0122928575684181,-0.00321664346239473,0,-0.00058395122286507,-0.0277560494874265,0,0,0,0,0,0,0,0,0,0,-0.0270257604466705,0,0,0,0,-0.00393351988033563,0,0,0,0,-0.0133929277114514,-0.00439239461091496,0,0,-0.00991139281304182,0,0,0,0,0,-0.0269843833502176,0,0,0,-0.020301919403596,0,0,0,-0.0284047260252938,-0.0130403831575264,0,0,-0.0141653087702199,-0.0313999166444249,-0.0446873822292296,-0.0102548968001631,0,-0.00694534409694083,-0.0154401160406467,0,0,0,0,0,0,-0.00579113511755544,0,-0.0120486323101234,0,-0.0020052308862491,-0.0194829445298395,-0.0174072721188326,0,-0.0275977510309732,0,-0.00903434871941326,-0.0255212039907528,0,0,0,0,0,0,0,0,-0.0229298551214047,0,0,0,0,0,0,0,-0.0183272029760675,0,0,0,-0.010392370625939,0,0,0,-0.0051454309613134,0,0,0,0,0
"Gfi1",0,0,0,0,0,0,0,0,0,0,-0.00237323943604731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000519984767316986,0,0,0,0,0,0,0.876846657823791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00626432421531385,-0.000325911462701321,-0.013940691543206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291359072288029,0,0,0,0,0,0,0
"Glis3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00409790647942264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877769950679489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230418389380128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00731004006670461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487265964504908,0,0,0,0,0,-0.0243115552659132,0,0,0,0,0,0,0,0,0,0
"Gmeb1",0,0,0,-0.119214455814545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00622103638219902,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117178156730777,0,0,0,0,0,0,0,0,0,0,0,0,0.893263385240504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000850679396850197,0,0,0,0,0,0,0,0,0,-0.00211743354986966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hic1",0,0,0,0,-0.00332632571231413,0,0,0,0,-0.022241330473161,-0.0135157517432879,0,0,0,0,0,-0.0947035150637434,0,0,-0.00716966409293681,0,0,-0.00507943195371438,0,-0.01644462410193,0,0,0,0,-0.013712559557727,0,-0.00713822937405192,0,0,0,0,-0.012947556134979,-0.00805370758569404,0,0,0,0,-0.0241424590362222,0,0,0,0.937937111348073,0,0,0,0,0,0,0,0,0,-0.00891164972412458,0,-0.000171345890970157,0,0,0,0,-0.00490073902856104,0,0,0,-0.0148080985980255,-0.00394559616845672,0,0,-0.0335349751718341,-0.00560323929298618,0,0,0,0,0,0,0,0,-0.00403752895353494,0,-0.0038287980424513,0,-0.00207113359938508,-0.00186838939808444,0,0,0,0,0,0,0,0,0,-0.0044556896122329,0,-0.0109714485846594,0,0,-0.000287007675694598,0,-0.024629531018246,-0.00551612668066336,0,0,-0.00867662015387743,0,-0.00271754667149732,-0.0348195996193992,0,0,-0.00797007709843902,0,0,0,-0.0222566229781945,-0.0105811721830465,0,0,-0.00416181062015547,0,0,0,0,-0.0203983149805734,-0.00853915730889664,0,0,0,0,0,0,0,0,0,-0.0339561551808669,0,0,-0.00129723424796772,0,0,0,0,0,0,-0.00638420022882728,-0.0084586845415928,0,-0.016329800139733,-0.0103146943507435,-0.00747681784768841,0,-0.0013416567602444,-0.0163355539705363,0,0,-0.0124646149032927
"Hlx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07616983649793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11013676751545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529409261120077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43961388141857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hmg20b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876378904051644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
