"","row","col","corr"
"4421","Hic1","Nr3c1",0.00538989923916137
"4423","Hmg20b","Nr3c1",0.00209685110421821
"4425","Ikzf1","Nr3c1",0.0129037256930204
"4430","Irf4","Nr3c1",0.00537184836913583
"4431","Irf7","Nr3c1",0.00253559945294475
"4435","Jdp2","Nr3c1",0.00312364923287086
"4436","Jun","Nr3c1",4.70797684410735e-05
"4447","Mafk","Nr3c1",0.0100199206271927
"4456","Nfatc1","Nr3c1",0.00577597595345598
"4457","Nfe2l1","Nr3c1",0.000202918569163259
"4458","Nfe2l2","Nr3c1",0.0148311987097579
"4467","Arid3a","Nr4a2",0.0182532759526756
"4473","Batf","Nr4a2",0.00986300494168607
"4474","Bbx","Nr4a2",0.0245020523901342
"4475","Bcl6","Nr4a2",0.00764879539046192
"4478","Cbfb","Nr4a2",0.0256397856415104
"4482","Ctcf","Nr4a2",0.00975249870954062
"4498","Ets1","Nr4a2",0.00962778748501934
"4499","Ets2","Nr4a2",0.00066738048242954
"4502","Etv6","Nr4a2",0.0068213854072085
"4508","Foxn3","Nr4a2",0.011426262173234
"4509","Foxo1","Nr4a2",0.00850275451949603
"4512","Gata3","Nr4a2",0.00171463352651166
"4521","Irf1","Nr4a2",0.00256804986556318
"4522","Irf2","Nr4a2",0.0121069791881334
"4524","Irf4","Nr4a2",0.00106235053108465
"4531","Junb","Nr4a2",0.00970104481146267
"4532","Jund","Nr4a2",0.00881852686713176
"4550","Nfatc1","Nr4a2",0.0201394153028554
"4551","Nfe2l1","Nr4a2",0.0137882090807876
"4560","Nr3c1","Nr4a2",0.00818441230152156
"4563","Arnt","Nrf1",0.015071234850172
"4580","E2f1","Nrf1",0.0170021930232384
"4581","E2f3","Nrf1",0.00480577691744638
"4582","E2f4","Nrf1",0.0257783218254635
"4584","Egr1","Nrf1",0.0240346742398973
"4586","Elf1","Nrf1",0.000637708505331207
"4591","Elk4","Nrf1",0.000181716153782602
"4606","Gabpa","Nrf1",0.0129016200695078
"4615","Ikzf3","Nrf1",0.0103846292028296
"4631","Klf3","Nrf1",0.00337811246552785
"4633","Klf7","Nrf1",0.00441037787782078
"4634","Klf8","Nrf1",5.89110621177866e-05
"4637","Max","Nrf1",0.0253438995351697
"4639","Mbd2","Nrf1",0.0356453682877723
"4644","Mxd1","Nrf1",0.00338582906261663
"4651","Nfya","Nrf1",0.00786133027303083
"4653","Nfyc","Nrf1",0.00889111846863657
"4670","Cebpb","Patz1",0.00474732930472045
"4671","Creb1","Patz1",0.0086444817537507
"4676","E2f1","Patz1",0.0925791961334055
"4678","E2f4","Patz1",0.00806706116904696
"4680","Egr1","Patz1",0.00650170525711578
"4681","Egr2","Patz1",0.037366782588163
"4710","Ikzf1","Patz1",0.0117506361893295
"4711","Ikzf3","Patz1",0.010901856470561
"4724","Klf10","Patz1",0.00962804101894442
"4726","Klf2","Patz1",0.0688336768805427
"4727","Klf3","Patz1",0.11925971294725
"4728","Klf6","Patz1",0.137152478152901
"4730","Klf8","Patz1",0.042382926830619
"4736","Mecp2","Patz1",0.00805989845487888
"4740","Mxd1","Patz1",0.0098045208383377
"4746","Nfkb2","Patz1",0.00699878889343427
"4747","Nfya","Patz1",0.00208691721792599
"4775","E2f4","Pax9",0.00124762365471465
"4817","Jdp2","Pax9",0.0038032730016568
"4823","Klf2","Pax9",0.000762522323106659
"4824","Klf3","Pax9",0.00329576179960978
"4825","Klf6","Pax9",0.00295111497585894
"4860","Bbx","Pbx3",0.0132421178366563
"4882","Elk4","Pbx3",0.0013907480438373
"4889","Fli1","Pbx3",0.00224129398520222
"4897","Gabpa","Pbx3",0.00103580748217022
"4899","Gfi1","Pbx3",0.0432190441576292
"4942","Nfya","Pbx3",0.189445689979114
"4943","Nfyb","Pbx3",0.200574476897087
"4944","Nfyc","Pbx3",0.22200021437803
"4948","Nrf1","Pbx3",0.00806916895333004
"4955","Atf1","Pknox1",0.00451840325018198
"4964","Cebpb","Pknox1",0.00705583305826071
"4975","Egr2","Pknox1",0.0115815662966989
"4976","Elf1","Pknox1",0.00303873881727263
"4977","Elf2","Pknox1",0.0159570456555173
"4983","Ets1","Pknox1",0.0195578308529472
"4984","Ets2","Pknox1",0.00135696045919816
"4988","Fli1","Pknox1",0.000906375180981039
"4993","Foxn3","Pknox1",0.000474258702195003
"4994","Foxo1","Pknox1",0.0112589272423414
"4998","Gfi1","Pknox1",0.00391643865990835
"5000","Hic1","Pknox1",0.0303779901131023
"5004","Ikzf1","Pknox1",0.000577566847332506
"5005","Ikzf3","Pknox1",0.00716778670633964
"5014","Jdp2","Pknox1",0.00875258701173585
"5019","Klf13","Pknox1",0.0111774214645775
"5030","Mecp2","Pknox1",0.0182896466773758
"5031","Meis3","Pknox1",0.373212126580144
"5035","Nfatc1","Pknox1",0.00239620103939248
"5039","Nfkb1","Pknox1",0.00561676717047425
"5040","Nfkb2","Pknox1",0.0031207908868399
"5041","Nfya","Pknox1",0.00328979902958915
"5043","Nfyc","Pknox1",0.0020532873590923
"5045","Nr3c1","Pknox1",0.011264675272673
"5050","Pbx3","Pknox1",0.109448541391112
"5058","Batf","Prdm1",0.00013280702709037
"5059","Bbx","Prdm1",0.0116894767346349
"5067","Ctcf","Prdm1",0.0111621799125916
"5084","Ets2","Prdm1",0.0178845802342987
"5094","Foxo1","Prdm1",0.00144770028579444
"5097","Gata3","Prdm1",7.11136501399763e-05
"5105","Ikzf3","Prdm1",0.0102554090681207
"5106","Irf1","Prdm1",0.0570472034244156
"5107","Irf2","Prdm1",0.135785214335932
"5108","Irf3","Prdm1",0.0808267981671555
"5109","Irf4","Prdm1",0.0221473992567119
"5110","Irf7","Prdm1",0.209315153000998
"5111","Irf8","Prdm1",0.121903904843187
"5137","Nfe2l2","Prdm1",0.0041081144495532
"5139","Nfkb1","Prdm1",1.90054191205415e-05
"5140","Nfkb2","Prdm1",0.00830135821161819
"5151","Pknox1","Prdm1",0.000878391905600792
"5154","Arnt","Prdm16",0.000321115652092986
"5156","Atf1","Prdm16",0.000870624407663078
"5157","Atf2","Prdm16",0.00548456585905983
"5158","Atf7","Prdm16",0.000882335143319197
"5160","Bbx","Prdm16",0.0119685639043484
"5161","Bcl6","Prdm16",0.002391524004775
"5168","Ctcf","Prdm16",0.00195733141456328
"5172","E2f3","Prdm16",0.00374438860375779
"5194","Foxn3","Prdm16",0.0109872725565349
"5201","Hic1","Prdm16",0.0219598764154643
"5205","Ikzf1","Prdm16",0.0189336698128439
"5215","Jdp2","Prdm16",0.00362916299347395
"5219","Klf10","Prdm16",0.0160686035823179
"5223","Klf6","Prdm16",0.00663230614062333
"5225","Klf8","Prdm16",0.00815082329722191
"5229","Maz","Prdm16",0.00797239346654319
"5240","Nfkb1","Prdm16",0.00353775926761586
"5245","Nr1d2","Prdm16",0.0189031853494276
"5249","Patz1","Prdm16",0.0335306908313984
"5263","Bcl6","Prdm4",0.00214240869410493
"5270","Ctcf","Prdm4",0.0109049561111105
"5278","Egr2","Prdm4",0.00683798817747263
"5284","Elk4","Prdm4",0.00201786512534525
"5286","Ets1","Prdm4",0.00434608515921745
"5290","Etv6","Prdm4",0.00126949282394345
"5291","Fli1","Prdm4",0.0121178026141966
"5324","Klf3","Prdm4",0.00307315374351722
"5351","Patz1","Prdm4",0.00938091741727336
"5362","Atf2","Rbak",0.00255816303341148
"5366","Bcl6","Rbak",0.0358551194865412
"5377","E2f3","Rbak",0.0184147076921223
"5379","E2f6","Rbak",0.0209795700426841
"5390","Ets2","Rbak",0.110466973751828
"5399","Foxn3","Rbak",0.00694813566493102
"5406","Hic1","Rbak",0.00840845678041011
"5410","Ikzf1","Rbak",0.00673469008158095
"5411","Ikzf3","Rbak",0.00847801078152349
"5434","Maz","Rbak",0.095976431179991
"5449","Nfyc","Rbak",0.00154888537781456
"5457","Pknox1","Rbak",0.0170204000791711
"5459","Prdm16","Rbak",0.00793122553069574
"5470","Bcl6","Rela",0.285908688383347
"5494","Ets2","Rela",0.0584687341461403
"5503","Foxn3","Rela",0.00494512486466174
"5510","Hic1","Rela",0.00597006510335361
"5515","Ikzf3","Rela",0.00494731016004339
"5518","Irf3","Rela",0.0411919333670347
"5538","Maz","Rela",0.24922783496318
"5549","Nfkb1","Rela",0.0459394135365258
"5550","Nfkb2","Rela",0.0357205238399407
"5554","Nr1d2","Rela",0.00210032043582895
"5555","Nr3c1","Rela",0.00566837952505417
"5562","Prdm1","Rela",0.0154748970208576
"5563","Prdm16","Rela",0.0122542244776247
"5565","Rbak","Rela",0.0811558216218447
"5580","Creb1","Rfx1",0.00519136960477871
"5585","E2f1","Rfx1",0.000916574972522197
"5586","E2f3","Rfx1",0.0107851797524852
"5589","Egr1","Rfx1",0.0205731506351957
"5590","Egr2","Rfx1",0.0188029467058104
"5591","Elf1","Rfx1",0.00993802126503724
"5592","Elf2","Rfx1",0.00698492301654302
"5596","Elk4","Rfx1",0.00412995915153361
"5598","Ets1","Rfx1",0.00399901012014051
"5603","Fli1","Rfx1",0.0127028316444601
"5611","Gabpa","Rfx1",0.00760037175969556
"5615","Hic1","Rfx1",0.0423888978850966
"5616","Hinfp","Rfx1",0.00431218641624336
"5619","Ikzf1","Rfx1",0.00566174880578205
"5629","Jdp2","Rfx1",0.0029677350347478
"5636","Klf3","Rfx1",0.00114794678265255
"5637","Klf6","Rfx1",0.00172689296424023
"5639","Klf8","Rfx1",0.000848867481337732
"5644","Mbd2","Rfx1",0.0148048266396358
"5645","Mecp2","Rfx1",0.00165264430686095
"5655","Nfkb2","Rfx1",0.0199866486707679
"5656","Nfya","Rfx1",0.00212970638958565
"5657","Nfyb","Rfx1",0.000248768847823462
"5658","Nfyc","Rfx1",0.000805765084341894
"5662","Nrf1","Rfx1",0.0262476280445796
"5663","Patz1","Rfx1",0.0033256419840887
"5666","Pknox1","Rfx1",0.0130232322891565
"5670","Rbak","Rfx1",0.000202823636249796
"5673","Arid3a","Rfx7",0.0036076160318177
"5680","Bbx","Rfx7",0.0146205433757825
"5688","Ctcf","Rfx7",0.0049010309419261
"5698","Elf2","Rfx7",0.000651458182417387
"5714","Foxn3","Rfx7",0.0248881470322496
"5721","Hic1","Rfx7",0.0158339067924952
"5745","Klf8","Rfx7",0.00308669227147114
"5763","Nfyb","Rfx7",0.00737217137568535
"5776","Rbak","Rfx7",0.00627867107782137
"5777","Rela","Rfx7",0.00688579531779934
"5778","Rfx1","Rfx7",0.337193113241091
"5780","Arid3a","Rora",0.026299769610624
"5787","Bbx","Rora",0.028541677390973
"5788","Bcl6","Rora",0.00862200905523474
"5791","Cbfb","Rora",0.00199951876729593
"5795","Ctcf","Rora",0.0066220709620675
"5805","Elf2","Rora",0.00294222962288023
"5815","Etv6","Rora",0.00441163552630121
"5820","Foxj3","Rora",0.00387526034758273
"5821","Foxn3","Rora",0.018890725267339
"5822","Foxo1","Rora",0.0183618235664514
"5825","Gata3","Rora",0.000279143278159626
"5826","Gfi1","Rora",0.00589409356474405
"5837","Irf4","Rora",0.00140388170252149
"5842","Jdp2","Rora",0.0076110269790325
"5860","Meox2","Rora",0.00926300132314018
"5863","Nfatc1","Rora",0.00200825042937295
"5865","Nfe2l2","Rora",0.0185978756688456
"5868","Nfkb2","Rora",0.00858173536697092
"5872","Nr1d2","Rora",0.173893295421731
"5873","Nr3c1","Rora",0.00437461294464899
"5888","Arid3a","Runx1",0.0162766710853938
"5894","Batf","Runx1",0.0147114886841602
"5895","Bbx","Runx1",0.0113142990979783
"5899","Cbfb","Runx1",0.228712676212825
"5903","Ctcf","Runx1",0.000686064040580596
"5904","Ddit3","Runx1",0.0118425496500254
"5905","Dmrt2","Runx1",0.00404604207627738
"5918","Eomes","Runx1",0.00314470684141662
"5920","Ets2","Runx1",0.00221747780635476
"5928","Foxj3","Runx1",0.000275828762858712
"5929","Foxn3","Runx1",0.014261063511619
"5933","Gata3","Runx1",0.0226461306014547
"5938","Hmg20b","Runx1",0.00666153831181165
"5942","Irf1","Runx1",0.000910822898259346
"5943","Irf2","Runx1",0.0155142654536742
"5945","Irf4","Runx1",0.0100935904340355
"5952","Junb","Runx1",0.0010145172691774
"5967","Meis3","Runx1",0.00397418678362115
"5971","Nfatc1","Runx1",0.00174386083574287
"5972","Nfe2l1","Runx1",0.00767679373181278
"5973","Nfe2l2","Runx1",0.0133733253404081
"5974","Nfil3","Runx1",0.00107398274153631
"5975","Nfkb1","Runx1",0.00338166458963841
"5980","Nr1d2","Runx1",0.0108390388100843
"5981","Nr3c1","Runx1",0.0176679938882665
"5982","Nr4a2","Runx1",0.000990619492912555
"5990","Prdm4","Runx1",0.000738363381639799
"5995","Rora","Runx1",0.00311892453548408
"6003","Batf","Runx2",0.00352382601042075
"6004","Bbx","Runx2",0.00148868859215687
"6008","Cbfb","Runx2",0.235823396763593
"6012","Ctcf","Runx2",0.00803146072813996
"6013","Ddit3","Runx2",0.00317755148704358
"6027","Eomes","Runx2",0.00411584609754674
"6029","Ets2","Runx2",0.0181775909376138
"6032","Etv6","Runx2",0.0171564371202573
"6037","Foxj3","Runx2",0.00670388297036255
"6038","Foxn3","Runx2",0.0195597901567015
"6042","Gata3","Runx2",0.021547600060534
"6045","Hic1","Runx2",0.00054528728301171
"6051","Irf1","Runx2",0.00100722498507686
"6052","Irf2","Runx2",0.00145571279281584
"6054","Irf4","Runx2",0.00959828985366969
"6055","Irf7","Runx2",0.00369271598916507
"6061","Junb","Runx2",0.00450550566333409
"6062","Jund","Runx2",0.00133764205277791
"6071","Mafk","Runx2",0.024608134947132
"6076","Meis3","Runx2",0.00788796852017384
"6080","Nfatc1","Runx2",0.0190134814659469
"6081","Nfe2l1","Runx2",0.00355297627104268
"6082","Nfe2l2","Runx2",0.00129940414574358
"6083","Nfil3","Runx2",0.00731692365393142
"6084","Nfkb1","Runx2",0.00128220734343502
"6089","Nr1d2","Runx2",0.00654198177004069
"6090","Nr3c1","Runx2",0.00703424020702603
"6091","Nr4a2","Runx2",0.0141102338012734
"6103","Rfx7","Runx2",0.014131187693712
"6104","Rora","Runx2",0.00140201069208366
"6105","Runx1","Runx2",0.415499219617754
"6118","Cbfb","Runx3",0.154799108254129
"6122","Ctcf","Runx3",0.00391223613269178
"6123","Ddit3","Runx3",0.000918504277413331
"6137","Eomes","Runx3",0.0170218402666169
"6142","Etv6","Runx3",0.015641280862591
"6147","Foxj3","Runx3",0.0156357532486171
"6148","Foxn3","Runx3",0.0054071093072198
"6152","Gata3","Runx3",0.0122372320393025
"6155","Hic1","Runx3",0.00511468687988007
"6170","Jun","Runx3",0.00318917852203976
"6171","Junb","Runx3",0.00555192312972606
"6172","Jund","Runx3",0.00166400683694131
"6181","Mafk","Runx3",0.00227709438658402
"6186","Meis3","Runx3",0.0133479990915068
"6190","Nfatc1","Runx3",0.00162263482572725
"6191","Nfe2l1","Runx3",0.0105525116636623
"6192","Nfe2l2","Runx3",0.00288060067442281
"6199","Nr1d2","Runx3",0.015457125705625
"6200","Nr3c1","Runx3",0.000567595322466489
"6215","Runx1","Runx3",0.352796780367658
"6216","Runx2","Runx3",0.212236556107581
"6222","Atf2","Rxrb",0.038103628579726
"6225","Bbx","Rxrb",0.0067479036499903
"6233","Ctcf","Rxrb",0.0242352888387292
"6243","Elf2","Rxrb",0.00111061345987071
"6248","Eomes","Rxrb",0.0138698862953421
"6249","Ets1","Rxrb",0.00851332621448414
"6250","Ets2","Rxrb",0.00126572964435887
"6253","Etv6","Rxrb",0.000551845530495053
"6258","Foxj3","Rxrb",0.00642954737160488
"6259","Foxn3","Rxrb",0.0145976029445817
"6263","Gata3","Rxrb",0.00410852223305794
"6266","Hic1","Rxrb",0.0103968243956467
"6270","Ikzf1","Rxrb",0.000925302648959983
"6271","Ikzf3","Rxrb",0.00425874635590202
"6282","Junb","Rxrb",0.00672784308682039
"6292","Mafk","Rxrb",0.00475687310933418
"6297","Meis3","Rxrb",0.00914572711616346
"6303","Nfe2l2","Rxrb",0.00835322404266864
"6305","Nfkb1","Rxrb",0.00197228653436571
"6310","Nr1d2","Rxrb",0.0256761600413165
"6311","Nr3c1","Rxrb",0.00530440920362568
"6312","Nr4a2","Rxrb",0.0487791361356351
"6317","Pknox1","Rxrb",0.00545788257343299
"6318","Prdm1","Rxrb",0.00663157804536158
"6319","Prdm16","Rxrb",0.0340589237060777
"6322","Rela","Rxrb",0.00180841449098144
"6323","Rfx1","Rxrb",0.0218111885288289
"6325","Rora","Rxrb",0.0301018218007837
"6326","Runx1","Rxrb",0.00840395940829549
"6327","Runx2","Rxrb",0.0117771480094744
"6450","Bbx","Smad3",0.0137542395230562
"6451","Bcl6","Smad3",0.0264635988811305
"6454","Cbfb","Smad3",0.0021616474128583
"6458","Ctcf","Smad3",0.061483257434862
"6459","Ddit3","Smad3",0.00948007295189116
"6466","Egr2","Smad3",0.00509086932166138
"6474","Ets1","Smad3",0.0139267105525236
"6475","Ets2","Smad3",0.0208577778935119
"6483","Foxj3","Smad3",0.0128611647113095
"6484","Foxn3","Smad3",0.00372014095487229
"6485","Foxo1","Smad3",0.0053294107490317
"6488","Gata3","Smad3",0.00711619973125198
"6491","Hic1","Smad3",0.0354158620601142
"6495","Ikzf1","Smad3",0.000358600432243279
"6505","Jdp2","Smad3",0.00601898294643657
"6507","Junb","Smad3",0.0110667854688219
"6517","Mafk","Smad3",0.0148014971998793
"6522","Meis3","Smad3",0.0271459010103786
"6526","Nfatc1","Smad3",0.00993614625035842
"6528","Nfe2l2","Smad3",0.014561233368739
"6531","Nfkb2","Smad3",0.0147578541202259
"6535","Nr1d2","Smad3",0.00942548635294091
"6536","Nr3c1","Smad3",0.0218829365184717
"6537","Nr4a2","Smad3",0.00453725165209301
"6542","Pknox1","Smad3",0.0195860108271866
"6544","Prdm16","Smad3",0.0125012542099532
"6546","Rbak","Smad3",0.017338132920448
"6547","Rela","Smad3",0.0234892947819265
"6548","Rfx1","Smad3",0.0140581102689474
"6549","Rfx7","Smad3",0.0155593825962465
"6550","Rora","Smad3",0.0327886406961688
"6551","Runx1","Smad3",0.00524032386017144
"6553","Runx3","Smad3",0.0227172224721545
"6554","Rxrb","Smad3",0.0112035643806354
"6557","Arid3a","Smad4",0.00482997778022627
"6558","Arnt","Smad4",0.00651287206386986
"6563","Batf","Smad4",0.00687725651331292
"6564","Bbx","Smad4",0.0137034624014644
"6572","Ctcf","Smad4",0.0309793373521505
"6573","Ddit3","Smad4",0.0147822595068406
"6582","Elf2","Smad4",0.00786361280789175
"6587","Eomes","Smad4",0.00226616028080636
"6588","Ets1","Smad4",0.00913383175706878
"6589","Ets2","Smad4",0.0281381926106924
"6598","Foxn3","Smad4",0.0125591945756795
"6602","Gata3","Smad4",0.0374426747662956
"6605","Hic1","Smad4",0.0224744719799291
"6613","Irf3","Smad4",0.00700547592552874
"6615","Irf7","Smad4",0.00976047537565843
"6616","Irf8","Smad4",0.00356124912315994
"6620","Jun","Smad4",0.00234852462187832
"6636","Meis3","Smad4",0.0131126085048045
"6640","Nfatc1","Smad4",0.00522417445451443
"6641","Nfe2l1","Smad4",0.0105580989462402
"6642","Nfe2l2","Smad4",0.000615503863394436
"6645","Nfkb2","Smad4",0.00174935786093104
"6656","Pknox1","Smad4",0.0312937394805205
"6657","Prdm1","Smad4",0.00387356518019194
"6663","Rfx7","Smad4",0.00185093729564561
"6666","Runx2","Smad4",0.0100862703949278
"6667","Runx3","Smad4",0.0130253990621225
"6668","Rxrb","Smad4",0.0186512630961468
"6670","Smad3","Smad4",0.160954077861961
"6738","Klf10","Snai3",0.00693652897529065
"6742","Klf6","Snai3",0.00453718479281716
"6744","Klf8","Snai3",0.00256672127644834
"6751","Meis3","Snai3",0.0228890870140134
"6760","Nfkb2","Snai3",0.0026407015306785
"6780","Runx1","Snai3",0.00129966159457316
"6807","E2f3","Sp1",0.00933482838027511
"6809","E2f6","Sp1",0.0353765203598029
"6810","Egr1","Sp1",0.0376661788148927
"6811","Egr2","Sp1",0.00981205627460419
"6841","Ikzf3","Sp1",0.0159871542657202
"6854","Klf10","Sp1",0.0374399557269199
"6857","Klf3","Sp1",0.0148895823405967
"6858","Klf6","Sp1",0.0944805075512633
"6864","Maz","Sp1",0.138646223821429
"6865","Mbd2","Sp1",0.0365514399258723
"6866","Mecp2","Sp1",0.00267456131948774
"6883","Nrf1","Sp1",0.0030627696857714
"6891","Rbak","Sp1",0.0213594821403196
"6893","Rfx1","Sp1",0.00820940699832611
"6906","Arnt","Sp110",0.0108273565008581
"6909","Atf2","Sp110",0.0124098832307007
"6910","Atf7","Sp110",0.0108785793375627
"6912","Bbx","Sp110",0.00637213779230936
"6913","Bcl6","Sp110",0.00135503403373553
"6919","Crem","Sp110",0.000832624731968006
"6924","E2f3","Sp110",0.00782928988458718
"6930","Elf2","Sp110",7.18497197368946e-06
"6937","Ets2","Sp110",0.0177671942175582
"6941","Fli1","Sp110",0.00324329967551555
"6951","Gfi1","Sp110",0.0165057446858259
"6953","Hic1","Sp110",0.0115325788423806
"6967","Jdp2","Sp110",0.0009431311938806
"6973","Klf2","Sp110",0.000577808010440557
"6975","Klf6","Sp110",0.00262187155369851
"6977","Klf8","Sp110",0.000430512725735938
"6979","Mafk","Sp110",0.00838950824926609
"6981","Maz","Sp110",0.00680371757716793
"6996","Nfyc","Sp110",0.00519107896673863
"7001","Patz1","Sp110",0.00838449574748948
"7003","Pbx3","Sp110",0.00458068967266657
"7004","Pknox1","Sp110",0.00954975009952382
"7006","Prdm16","Sp110",0.160574048800476
"7019","Smad4","Sp110",0.00411537525579892
"7036","Creb1","Sp2",0.00365154648862775
"7041","E2f1","Sp2",0.0360762834099767
"7042","E2f3","Sp2",0.0200510059256965
"7043","E2f4","Sp2",0.0437621797157216
"7045","Egr1","Sp2",0.0260732901845914
"7089","Klf10","Sp2",0.028658374703506
"7092","Klf3","Sp2",0.0642517419493714
"7093","Klf6","Sp2",0.0680334707698145
"7098","Max","Sp2",0.00198035356281866
"7100","Mbd2","Sp2",0.0624737233991483
"7101","Mecp2","Sp2",0.0134702590798101
"7105","Mxd1","Sp2",0.00817845203770811
"7113","Nfyb","Sp2",0.0117358784861281
"7114","Nfyc","Sp2",0.00107892984106127
"7118","Nrf1","Sp2",0.0468212197165076
"7120","Pax9","Sp2",0.0180705994714215
"7128","Rfx1","Sp2",0.00323522233615576
"7139","Sp1","Sp2",0.199307751946537
"7140","Sp110","Sp2",0.00153887485783906
"7160","E2f1","Sp3",0.0292483011091542
"7162","E2f4","Sp3",0.0168740219737533
"7163","E2f6","Sp3",0.00228830315958228
"7164","Egr1","Sp3",0.0147882135558144
"7165","Egr2","Sp3",0.00173532112579411
"7191","Hinfp","Sp3",0.000866249730526671
"7208","Klf10","Sp3",0.0597104017812405
"7211","Klf3","Sp3",0.156322629835617
"7212","Klf6","Sp3",0.100108624567387
"7218","Maz","Sp3",0.00633692651392102
"7219","Mbd2","Sp3",0.00106649467042552
"7220","Mecp2","Sp3",0.0014198440458047
"7224","Mxd1","Sp3",0.00357410425586528
"7232","Nfyb","Sp3",0.000655207504016286
"7237","Nrf1","Sp3",0.0187443917274986
"7238","Patz1","Sp3",0.064195313687184
"7239","Pax9","Sp3",0.00335435915640658
"7243","Prdm16","Sp3",0.00298574061989973
"7258","Sp1","Sp3",0.1403731235387
"7260","Sp2","Sp3",0.208254165065516
"7261","Ahr","Sp4",0.0198584628477781
"7280","E2f1","Sp4",0.033352409407846
"7282","E2f4","Sp4",0.217308128651406
"7284","Egr1","Sp4",0.0872936179897417
"7285","Egr2","Sp4",0.0564627085733168
"7286","Elf1","Sp4",0.00774175179067321
"7291","Elk4","Sp4",0.00988576684947292
"7298","Fli1","Sp4",0.00776977703727548
"7306","Gabpa","Sp4",0.00382561040772024
"7310","Hic1","Sp4",0.000817174079431914
"7311","Hinfp","Sp4",0.00696016234093629
"7328","Klf10","Sp4",0.0127463987896925
"7329","Klf13","Sp4",0.0550012171015593
"7331","Klf3","Sp4",0.101928075600609
"7332","Klf6","Sp4",0.0542975519971327
"7333","Klf7","Sp4",0.0897853044564502
"7334","Klf8","Sp4",0.0414344464293223
"7340","Mecp2","Sp4",0.00280315847954245
"7351","Nfya","Sp4",0.00919294648776202
"7352","Nfyb","Sp4",0.01296362152757
"7353","Nfyc","Sp4",0.00714752367341755
"7357","Nrf1","Sp4",0.0106948552820584
"7361","Pknox1","Sp4",5.89414166160666e-05
"7363","Prdm16","Sp4",0.0218545368527312
"7364","Prdm4","Sp4",0.00102312529085979
"7367","Rfx1","Sp4",0.0101953953104055
"7378","Sp1","Sp4",0.112709663193364
"7379","Sp110","Sp4",0.0106166575429214
"7380","Sp2","Sp4",0.0618094812645978
"7381","Sp3","Sp4",0.097404393564041
"7390","Bbx","Spi1",0.0237212848485541
"7391","Bcl6","Spi1",0.019031054734314
"7398","Ctcf","Spi1",0.0230830042397754
"7399","Ddit3","Spi1",0.00757251495613703
"7407","Elf1","Spi1",0.00673254585858315
"7408","Elf2","Spi1",0.0418135859714136
"7413","Eomes","Spi1",0.00433005102732055
"7414","Ets1","Spi1",0.135642639743885
"7415","Ets2","Spi1",0.109100893233228
"7417","Etv5","Spi1",0.0247890080827176
"7418","Etv6","Spi1",0.234547455955033
"7424","Foxn3","Spi1",0.00971278647654929
"7425","Foxo1","Spi1",0.0149188314880928
"7428","Gata3","Spi1",0.0189872618655692
"7431","Hic1","Spi1",0.0230269719201942
"7435","Ikzf1","Spi1",0.00757619663143403
"7439","Irf3","Spi1",0.0175716459393434
"7440","Irf4","Spi1",0.0632524467329473
"7442","Irf8","Spi1",0.0831433545544218
"7447","Junb","Spi1",0.00124190294849247
"7457","Mafk","Spi1",0.0103412215555831
"7462","Meis3","Spi1",0.0138172856015048
"7466","Nfatc1","Spi1",0.0120347872645613
"7467","Nfe2l1","Spi1",0.000665691769319558
"7468","Nfe2l2","Spi1",0.0153992293519558
"7469","Nfil3","Spi1",0.0131620935991099
"7470","Nfkb1","Spi1",0.00303005994001772
"7471","Nfkb2","Spi1",0.00406044687307094
"7475","Nr1d2","Spi1",0.047951377578317
"7476","Nr3c1","Spi1",0.0217145963147598
"7477","Nr4a2","Spi1",0.024385791747867
"7485","Prdm4","Spi1",0.00358913352787132
"7487","Rela","Spi1",0.0116895423333722
"7489","Rfx7","Spi1",0.025796320549763
"7490","Rora","Spi1",0.00949375329563265
"7491","Runx1","Spi1",0.0088265091970987
"7493","Runx3","Spi1",0.0065983683671912
"7494","Rxrb","Spi1",0.036492880390832
"7496","Smad3","Spi1",0.0195430935589702
"7497","Smad4","Spi1",0.0037103561323797
"7498","Snai3","Spi1",0.00262924560194984
"7508","Atf1","Srebf1",0.0115909798349127
"7514","Bhlhe40","Srebf1",0.0808254924999218
"7515","Bhlhe41","Srebf1",0.00880383112575393
"7530","Elf2","Srebf1",0.016557723144134
"7546","Foxn3","Srebf1",0.00239978203571111
"7553","Hic1","Srebf1",0.0145269631588454
"7563","Irf7","Srebf1",0.00347006270148865
"7569","Junb","Srebf1",0.00521235747372159
"7570","Jund","Srebf1",0.00860332599853634
"7573","Klf2","Srebf1",0.00773123722527945
"7579","Mafk","Srebf1",0.00665814577423358
"7584","Meis3","Srebf1",0.0144084345757439
"7586","Mlx","Srebf1",0.0388543050632748
"7590","Nfe2l2","Srebf1",0.00103208854025779
"7593","Nfkb2","Srebf1",0.00643867644525343
"7604","Pknox1","Srebf1",0.018871986176972
"7605","Prdm1","Srebf1",0.00748131864081527
"7610","Rfx1","Srebf1",0.00320221574490958
"7618","Smad3","Srebf1",0.00498846787411479
"7619","Smad4","Srebf1",0.010283187584096
"7638","Bhlhe41","Srebf2",0.0231156036768364
"7643","Ctcf","Srebf2",0.0027219295752724
"7676","Hic1","Srebf2",0.00341844920742854
"7690","Jdp2","Srebf2",0.00394837144958482
