"","Ahr","Arnt","Arntl","Atf1","Atf2","Atf3","Atf4","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Cbfb","Cdx1","Creb1","Crem","Ctcf","Ddit3","E2f1","E2f3","E2f4","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Ets1","Etv3","Etv6","Fli1","Fos","Fosb","Fosl2","Foxj3","Foxn3","Foxo1","Foxo3","Foxp1","Gabpa","Gata3","Gfi1","Glis3","Gmeb1","Hic1","Hlx","Hmg20b","Homez","Hsf2","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Isl2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf4","Klf5","Klf6","Klf7","Klf8","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Myc","Nfatc1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1i3","Nr4a1","Nr4a2","Nr4a3","Nrf1","Patz1","Pbx4","Phox2b","Pknox1","Prdm1","Rel","Rela","Relb","Rfx1","Rora","Runx1","Runx2","Runx3","Setbp1","Smad3","Snai1","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tcf7","Tef","Tfdp1","Tfe3","Tgif1","Thap11","Thrb","Tigd2","Tlx2","Trp53","Usf1","Usf2","Wt1","Xbp1","Zbtb17","Zbtb3","Zfp143","Zfp212","Zfp260","Zfp263","Zfp281","Zfp287","Zfp335","Zfp341","Zfp398","Zfp422","Zfp566","Zfp64","Zfp692","Zfp740","Zfx"
"Egr2",-0.0125108436138445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171048611031588,0,0,0,0,0,-3.18994060163337,4.49457210834641,0,0,0,0,0,0,0,0,0,-0.0124136121969804,0,0,0,0,-0.0684666215591187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00957061231275608,0,0,0,0,0,0,0,-0.0258367604950643,0,0,-0.189922735803358,0,0,0,-0.249145387062696,-0.161313856053596,-0.0754982563882905,0,0,0,0,0.0394232857277734,0,0,0,0,0,-0.00544231865749423,-0.00632073029721491,0,0,0,0,-0.0263691428869654,0,0,0,-0.0176279879005218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00904903230403719,0,0,0,0,0,-0.0291260139855738,-0.0112372850109979,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333067699018005,0,0,0,0,0,0,0,0,-0.000884929158289156,0,0,-0.00545433283434005,0,0,-0.214493770769277,0,0,0,0,0,0,-0.0105165229810218,-0.14528198932229,0,0,0,0,0,0,0,0,-0.0254605766419644,0
"Elf1",-0.0472118730012027,0,0,-0.0394191958181199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055435951955779,0,0,0,2.83830144946559,-0.426780091310925,-0.247533310593451,-0.164601688413384,0.0188803178316374,-0.338466159870968,-0.179938533301217,0,0,-0.28736505866066,0,0,0,0,0,0,0,0,-0.856837963506354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023199923114122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201659273120585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288701216456045,0,0,0,-0.0106176235179328,0,0,-0.00205392701330683,-0.0535110382355315,0,0,0,0,-0.0117981256546416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128114700568157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333272968366266,0,0,0,0,0,0,0,0,0,0,0,-0.0233499044675367,0,0,-0.00741444414051575,0,0,0,0,-0.0163528976546607,-0.0139921858048778,0,0
"Elf2",0,-0.0175117174220111,0,0,0,0,-0.0140756327028183,0,0,0,-0.0212506972870442,0,-0.0120429179714394,0,0,0,-0.0531334564057288,-0.00112348060598734,0,0,0,0,0,-0.42680170302007,2.67045536963972,-0.697627349297335,-0.215025409489142,0,-0.176212121764614,-0.0579944000983338,0,-0.75944008230951,0,0,0,0,0,0,0,0,0,0,0,0,-0.028640211408,0,-0.0176759547071685,0,0,0,0,-0.00595270443374113,-0.0154945748097771,0,0,0,0,0,0,0,0,0,-0.000710906367066669,0,0,0,0,0,0,0,0,-0.0303144019207715,-0.00629159899720192,0,0,0,0,-0.0191364034686189,0,0,0,0,0,-0.0142994509632535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00622807000172304,0,0,0,0,0,-0.00999016017034548,0,0,0,0,0,0,-0.0209163749330593,-0.000526934255975862,0,0,0,-0.112758621429244,0,0,0,-0.0084572202037135,-0.0213245105670895,0,0,0,0,0,0,0,-0.0122462718956858,0,0,0,0,-0.0150369565295057,0,0,0,-0.00716739895167173,0,0,0,-0.0121469923765136,-0.0302336490083074,0,-0.0217924252854677,0,-0.00436659224809721,0,0,0,-0.00486488469181554,0,0
"Elf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247514736849064,-0.697606423020807,2.45411751382466,-0.437691288379438,-0.391864209175408,0,0.0289400204104578,-0.469788117180792,-0.00165178413749882,0.0746980761139801,0,0,0,0,0,0,0.00972050824750176,0,-0.0974908614201707,0.000441516257266283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605116288646826,0,0,0,0,0,0,0,0,0,0,0,0.00803648431250197,0.00102993852469075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317401740184393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164552881842077,-0.215037344162835,-0.437787975827923,5.41170010444815,-1.70832878118407,-0.43571999646735,0,0,-0.0729013816558859,-0.334541745149053,0,0,0,0,0,0,0,0,-2.08895017649554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410162259813439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140682962612537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk3",0,-0.00795099986182389,0,0,0,0,0,0,0,0,0.0271588197334505,0,0,0,0,0,0,0,0,0,0,0,0,0.0188698684152337,0,-0.391924667558916,-1.70855322965315,3.71637849120236,-0.340821066544843,0,-0.663043397460969,0,-0.066945467990377,0,0.0116771666538898,0.0248611176873158,0,0,0,0,0,-0.438410774902063,0,0,0,-0.0106991106535408,0,0,0,0,0,0,0,0,0,0.00139055154027677,0.0142418664205589,0,0.0171535745516582,0,0,0,0,0,-0.0112446521503296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446102257602527,0,0,0,0.0261103538149759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00728067838475844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041697351419537,0,0
"Elk4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000876872901195995,0,0,0,-0.338361380859817,-0.176309797946338,0,-0.436035034162046,-0.340602457328013,4.45444508187851,-0.916300075500752,-0.0490235506305479,0,-1.34813194976779,0,0,0,0,0,0,0,0,-0.726212097694921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863066276673749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274250293884188,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438419710005244,0,0,0,0,0,0,0,-0.0389154864925756,0,0,0,0,0,-0.00234311219012512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103496993611763,0,0,0,0,0,0,0
"Ets1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00831782231990632,0,0,0,0,0,0,-0.179832929044784,-0.058083315543002,0.0289707317995203,0,0,-0.916271129919285,3.81682697675525,-0.0327256155760067,-0.99047817782231,-0.98966573529223,0,0,0,0,0,-0.0139369321252101,0,0,-0.411109597096345,0,0,0,0,-0.000986053128662731,0,0,0,-0.00863738144282609,0,0,0,0,0,-0.0249573002055116,0,-0.089745154666946,0,0,0,-0.0502798333105506,0,0,0,0,0,0.0270345738246598,0,0,0,0,0,-0.0573319419941684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00467814191970097,0,0,0,0,0,0,0,-0.0100401883298736,0,0,-0.00994338912216079,0,-0.00922787976529679,0,0,-0.00787102631753633,-0.0397527440863523,0,-0.0210596115369268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00393857655465212,-0.0110600198237055,-0.0179164768479204,0,0,0,0,0,0,0,0,0,-0.000545875307751449,0,0,0,0,0,0,0,0,-0.0431664485444605,0,0,0,-0.0480922680945594,0,-0.0376294577830407,0,0,0,0,0,0
"Etv3",0,0,0,0,0,0,-0.00104979432971382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46976709869829,0,-0.662990311959693,-0.0489346460799203,-0.0327398714826267,2.30699897796395,-0.0870529420062659,-0.472909319551399,0,0,0,0,0,0,0,0,-0.245883392361409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459509199075921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138532535913484,0.0104467207363826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Etv6",0,0,0,0,0,0,0,0,-0.00855484862782471,-0.0143742462436159,-0.0359521306439321,0,-0.0320548167200929,0,0,0,-0.0317704888399571,0,0.02294732607557,0,0,0.0338688291276522,0,0,-0.759451484876805,-0.00162559714910746,-0.0729713199452563,0,0,-0.990454966191893,-0.0870716722628024,2.49234427282434,0,0,0,0,-0.0054385277864506,-0.0102187269826304,-0.0557536065027945,0,0,-0.0660379808230555,-0.0444877813610216,0,0,0,-0.0101377741583623,0,-0.00486615765034067,0,-0.0267207039260696,-0.0146169503299002,0,0,-0.00813464649690826,-0.0137751086148415,-0.0451319851063595,0,-0.0415200104093114,0,0,0,-0.0199374774825304,0,0,0,0,0,0,0.0448767955484571,0.0157120076617444,0,-0.00950038163604471,0,0,0.00352685869907448,0,0,0,0,0,0,-0.0235748046866194,-0.0272632477096538,0,0,-0.0152430513392376,0,0,0.016574973639713,0,0,0,0,0.018044928486741,0,-0.00194017488245402,0,0,0,-0.0137167900399488,0,0,0,-0.0152150502991716,-0.0318211422630305,-0.0354881064867564,-0.0398206561618289,0,-0.0181542226784798,0,0,0,0,0,0,0,0,0,0,0,-0.0324928819360633,0,-0.0372906333381138,0,-0.0569826149147753,0,-0.0101570910148264,-0.0782603001898446,-0.00664329617980086,0,0,0,0,0,0,0,0,0,0,0.0389434393467145,0,0,0,0,0,0,0,0,-0.00190954698385026,-0.00651225154708543,0,0,0,0,0.0125730605711745,0,0,0
"Fli1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111531576944631,0,0,0,0,0,0,-0.0349164826769916,-0.0126097093472241,-0.287251993596384,0,0.0747911197052383,-0.334467321136973,-0.0668834972955354,-1.34819165022457,-0.989697665393523,-0.473066035181505,0,5.01612445540924,0,0,0,0,-0.00315401071161521,0,0,0,-1.32542113832839,0,0,0,-0.0330259867719033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369431420047673,0,0,-0.0198654997769405,0,0,-0.0381833356744067,-0.0345155966601044,-0.0461228114309244,0,0,0,0,0,0,-0.0349433278316246,0,0,0,-0.00853900339817578,0,0,0,0,0,0,0,-0.0163004276244985,-0.012632564347976,0,0,0,0,-0.0539096866082728,0,0,0,0,0,0,0,0,-0.0114725112642578,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236105437258295,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193535727940293,0,-0.000299197683611831,-0.045606210296712,0,0,0,-0.0033981503624156,0,0,-0.0169258036812847,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103928928283689,0,0,-0.00690487402045243,-0.0360471909637112
"Fos",0,0,0,0.0615575784696598,0,0,0,0,-0.442796296597072,0,0,0,0,0,0.0510731868573584,0,0,0,0,0,0.0208903574334,0,0,0,0,0,0,0,0,0,0,0,0,5.8952723403654,-3.31245594830834,-1.01152691702714,0,0,0,0,0,0.00697304317548817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.783375915717366,-0.129253002001617,-0.121937409315368,0,0,0,0,0,0,0,0,0,-0.101948424892282,0,0,0,0,0,0,0,0,0,-0.0113691130672941,-0.0644044354717426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000552293348644664,0,0,0,0,0,0,0,0,0,-0.000865936588706266,0,0,-0.00783651698278407,0,0,0.0408645543118135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210568544849354,0,0,0,0,0.0221815669943541,0,0,0,-0.00327364767274386,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fosb",0,0,0,0.0542360696869705,0,0,0.0380821127527385,0,-0.803012360438529,0,0,0,0,-0.00101540952235882,0.0819048711274117,0,0,0,0.00719960911286648,0,0,0,0,0,0,0,0,0.0119527207178151,0,0,0,0,0,-3.31235449290083,5.97045536203417,-0.84606695835903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351875990187743,-0.597248622897154,-0.128713287922001,0,0,0,0,0,0,0,0,0,-0.00766219006983188,0,0,0,0,0,-0.00712382452406628,0,0,0,0,0,0,0,0,0.0220196681858827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113102652715047,0,0.0365528496679917,0,0.00857605563529447,0,0,0,0,0,0,-0.00556877878891801,0,-0.00246164387737883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714659735802529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fosl2",0,0,0.00531945339785832,0,0,-1.71665252341932,0,0,-0.245175873940626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247384141966425,0,0,0,0,0,-1.01140249859202,-0.846132350816098,4.69403886861514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.570321988938496,-0.0474106299778184,-0.312929937198449,0,0,0,0,0,0,0,0,0,-0.0918116201856238,0,0,0,0,0,-0.00484772197076991,0,0,0,0,-0.090242930985357,0,0,0,0,0,0,-0.0028767176831406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00585543302327002,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxj3",0,0,0,0,-0.0090488244122161,0,0,0,-0.0138227905439299,0,0,0,0,-0.0391273712638418,0,0,0,-0.0102685904327822,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00543864517366362,0,0,0,0,1.81139244458035,-0.286783582417088,-0.0974439085671014,-0.373020339828874,-0.0798419207756086,0,-0.0071330972256588,-0.0250530512990846,0,0,-0.0240356882340269,-0.0063417956227102,-0.01686923614124,0,0,-0.0206050217155558,0,-0.0495284290118501,0,0,0,0.0145012563262246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111242377601282,0,0,0,0,0,0,0,0,0,0,0,0,-0.00721387738805187,0,0,0,0,-0.00164243981799267,-0.000320417911082501,0,0,0,0,0,-0.00816460410989989,-0.00661075121579019,0,0,0,0,0,-0.00412641265063226,-0.0144679686290045,0,-0.00971743093276048,0,0,0,0,0,-0.00762477772238878,0,0,0,0,0,-0.1074588848901,-0.0601018885732687,0,0,-0.00982771781677369,0,0,0,0,-0.0277158431106778,0,0,0,0,-0.00608576619353297,0,0,0,-0.00121973130431488,0,0,0,0,0,-0.00419801218357693,-0.0114018066899656,0,0,-0.00254651109571152,0,-0.23588881532333,-0.00161991044668599,0,0,-0.397430995039629,0,0,0,0,0
"Foxn3",-0.00797917886889135,-0.000813306537047855,0,-0.0117747191381231,-0.00338542421514351,0,0,0,0,0,0,0,0,-0.0215599531517801,0,0,0,-0.000837108596830715,0,0,0,0,-0.068468535195844,0,0,0,0,0,0,0,0,-0.0102227189458541,-0.00312005865379378,0,0,0,-0.286794672662153,1.90768499047747,-0.160238108435873,-0.411300071801694,-0.415363338285464,0,-0.0579362816061927,0,-0.00615406799944874,0,-0.00276506164554326,-0.0105947653415688,-0.0127959121508481,-0.0030751375586059,-0.0188891849666159,-0.0186446430390514,-0.00242557259581211,0,0,0,-0.0268523876654558,-0.00765615625116426,0,-0.0285535687121847,-0.0123400677584534,-0.0372640135990836,0,0,0,0,0,0,0,0,0,0,-0.010813304311249,0,0,0,-0.00598006511551295,-0.0220743077043278,0,-0.00384865963763691,0,-0.00213188388847011,-0.00949661485695292,-0.0407344978787064,0,0,-0.043373757305725,0,-0.0116044018688186,0,-0.0042289659878562,0,-0.0231416124303486,0,0,0,0,-0.0157570078466023,0,0,0,0,-0.0060879580624597,-0.00830395759381628,-0.0378741340087333,-0.0364439406924663,-0.0705859952495837,0,-0.0218573208955798,0,-0.0105796267535781,-0.0191278002374418,0.0168842065851915,0,0,0,0,-0.0162943498964241,0,0,0,-0.0345294645183867,0,-0.0333546720239662,0,-0.0350448947951924,0,0,0,0,0,0,-0.0314214988577034,-0.030084928212479,-0.00178415619001244,0,0,-0.0430144424671283,0,0,-0.0114904715998966,-0.0110989891772882,0,-0.0219795869852581,0,-0.0251522787328795,-0.00578096001348652,0,0,0,0,0,0,0,0,0,0,0,0
"Foxo1",0,0,0,-0.00127552479381252,0,0,0,0,-0.0360681619278626,-0.0495788755206828,-0.015574852695204,0,0,0,0,0,-0.00252066111873857,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139239289117128,0,-0.055775634166857,0,0,0,0,-0.0974951176345679,-0.16024580651935,2.18176566445916,-1.07248030306818,-0.320407494828233,0,-0.0207378153812275,0,-0.0123927382994542,0,0,0,0,0,-0.00521205738878253,0,-0.0114622470279708,0,-0.00539984592630347,0,0,0,-0.0240203945521796,0,0,-0.00977929895917985,-0.0069174549876158,0,0,0,0,0,0,0,0,0,-0.00519800784872411,0,0,0,0,0,-0.00296069064122983,0,0,0,-0.0358287013856982,-0.0114553915946755,0,-0.00315960181667867,-0.0218134041126221,0,0,0,-0.0113587655136659,-0.034472870505103,0,-0.00410362561706673,0,0,-0.00589126968508761,0,-0.0157269747096153,-0.0121104650837144,0,0,0,0,-0.00450901366993889,0,0,0,0,-0.00243595917511832,0,0,0,0,0,0,0,0,0,0,0,-0.00561359087342163,0,-0.00833933474704746,0,-0.00697380969128029,-0.0183360691638528,-0.00302163424756038,0,0,0,0,0,0,-0.00295528931902866,0,0,-0.0267570721675005,0,-0.0126667551221473,0,0,0,-0.0166181766062112,-0.00516980026446835,0,0,0,0,0,-0.0286974391253791,0,0,0,0,0,0,0,0
"Foxo3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975535934346088,0,0,0,0,0,0,0,0,0,0,-0.373038895413854,-0.411319379925741,-1.07253112486548,3.49789072465332,-1.71316482854841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401707381847356,0,0,0,0,0.0349874071065168,0,0,0,0,0,0,0,-0.0163588166714699,0,0,0,0,0,-0.00355251815772791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192667430475387,0,0,0,0,0.0191008108813761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232060303354155,0,0,0,0.0867968305420707,0,0,0,0,0
"Foxp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00761385923829264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798211643788512,-0.415343746118781,-0.320394631100749,-1.71309363788595,2.79606599634448,0,0,0,0,0,0,0,0,-0.0393919123227064,0,0,0,0.00816728956338012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00657758546415019,0,0,0,-0.000180491594514968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193732533683901,0,0,0,0,0,0,0,0.0340403713809473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482737552993722,0,0,0,0.00759128678910203,0,0,0,0,0
"Gabpa",0,-0.0182950597561955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.856966204746033,0,-0.0973557673621026,-2.08878657821721,-0.438650556405361,-0.726381702293741,-0.410969373441112,-0.245823763840597,-0.066136142154917,-1.32529987125694,0.00710881294433357,0,0,0,0,0,0,0,6.13140014149413,0,0,0,-0.00457343815367636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100445415969572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00993050390177632,0,0.00837432517125653,0,0.0195402553879294,0,0,0,0,0,0,0,0,-0.0856047602530275,0,0,0.0118636912083798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gata3",0,0,0,0,0,0,0,0,0,-0.0559765820882637,-0.0428448578684333,0,0,-0.0331295982081087,0,0,-0.00751524591196263,-0.0630171374317994,0,0,0,0,0,0,0,0.000444917413748097,0,0,0,0,0,-0.0444969850056024,0,0,0,0,-0.0071391385395547,-0.0579405980792379,-0.0207451396262609,0,0,0,1.22472538199613,-0.0230895372181505,0,0,-0.0405658793906482,0,-0.0215775359297874,-0.0124148459719316,0,0,-0.00956298143855207,0,0,0,-0.0430323394882366,-0.0182330683416765,0,-0.0202496241979043,0,-0.0416970288015751,0,0,-0.00668877125367792,0,0,0,0,0,0,0,-0.0448339028645703,0,0,0,0,0,0,0,0,0,-0.0305059803511957,-0.00490949530573128,-0.0189962142053077,0,-0.0151832082231943,0,0,0,0,0,-0.0506068010888167,0,0,0,-0.0455323145222129,-0.0110116268624779,0,0,-0.0454415061995906,-0.00797970339987006,0,0,-0.0259286520935295,-0.0397174377805043,-0.0669152166365214,-0.000446273575391229,0,-0.0169303623255489,-0.0253108854567855,0,0.00152962661974893,0,0.0263574292508074,0.000287776237376444,0,-0.0156772945340508,0,-0.00226041516507761,0,0,-0.0347408580504321,-0.0399677200706713,0,-0.0348576250376186,0,-0.0099795884713439,-0.0393272701239185,0,0,-0.00229087931350244,0,0,-0.0203441757864653,0,0,-0.0357801005997956,0,0,0,0,0,-0.000456053867081022,0,-0.0341761681118047,0,0,0,-0.0185162272840332,0,0,0,-0.0170192110564544,0,0,0,0,0
"Gfi1",0,-0.00761921114354602,0,-0.0203862912102265,0,0,0,0,0,-0.0181468199286373,0,0,0,-0.0199529701953596,0,0,-0.00475795634940368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250575856740408,0,0,0,0,0,-0.0230896539517032,1.02232372550252,-0.0126279337873838,0,-0.0166650993242,0,-0.0104531382067272,0,-0.00112473339040937,-0.00456317949463999,0,0,0,0,-0.0165167765742105,-0.0040592697368759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162643995784935,0,0,0,-0.0158193433503284,0,0,0,0,0,-0.00558661325632725,-0.0216878342249858,0,-0.00274522517045229,-0.000113139735560483,-0.0383781460236537,-0.000960512819274197,-0.0414216608287213,-0.00246822138463499,0,-0.00535750718579702,0,0,0,0,-0.0048127176537863,-0.018390794763908,0,-0.0147286816409619,0,0,0,-0.0201340416458787,0,0,0,-0.00188332060596209,0,0,0,0,-0.0125318470781262,0,0,0,0,0,-0.00274177557072118,0,-9.55700820575499e-05,-0.0197126826568273,-0.004600943033376,-8.22607991305574e-05,-0.00374548672916085,0,0,-0.0177082257068643,-0.0255912051657382,0,0,0,-0.0095934771218751,0,0,-0.0122066661470385,-0.0105014032308702,0,0,0,0,0,-0.00681905676523878,-0.00108567707862784,-0.00512310250375965,-0.0162605199931602,0,0,-0.00657193469236931,0,0,0,0,0,0,0,0,0
"Glis3",0,-0.00614248897124071,0,-0.0308311008662547,-0.00722972095501459,0,-0.0179231541582015,-0.00313694220199687,-0.0195723369210686,-0.0122851645058555,-0.00891617217164082,0,0,0,0,0,-0.0122446882426129,0,0,-0.0189530999959801,0,0,0,0,-0.0286428141647331,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615449788497347,-0.0123939911799373,0,0,0,0,-0.0126273142770928,1.01943341849405,0,-0.0175910820394925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287794703680211,0,0,0,0,0,0,0,0,0,-0.00679875725310778,-0.0277937583161557,-0.0139491542399597,0,0,-0.00429900401190344,0,0,-0.00364067963957808,-0.010437184612857,0,0,0,-6.03530594896198e-07,0,0,0,0,0,-0.0142612848049042,0,0,0,0,-0.00290465266366281,-0.0134456761628938,-0.00100296900573721,0,-0.0140057842977837,0,0,0,0,0,0,0,0,0,-0.00585178752603614,0,-0.00523598854198799,0,-0.0142589688244714,0,0,0,0,0,0,0,0,0,0,-0.00789389959339942,-0.000572656327816883,-0.004918826362018,0,0,0,0,0,0,0,-0.0043539341256293,0,0,0,0,-0.00362232406992826,0,0,0,0,0,0,0,-0.0201716676647016,-0.0190820938782084,0,-0.00163127145251907,0,-0.025078718771251,0,0,0,0,-0.0342171093973427,0
