"","Ahr","Arid3a","Arnt","Arntl","Atf1","Atf2","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Bhlhe41","Cbfb","Cebpb","Creb1","Crem","Ctcf","Ddit3","Dmrt2","E2f1","E2f3","E2f4","E2f6","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Eomes","Ets1","Ets2","Etv3","Etv5","Etv6","Fli1","Fos","Foxd2","Foxj2","Foxj3","Foxn3","Foxo1","Foxp1","Gabpa","Gata3","Gfi1","Heyl","Hic1","Hinfp","Hmg20b","Homez","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Irf9","Isl2","Jdp2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf6","Klf7","Klf8","Klf9","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Nfatc1","Nfe2l1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1d2","Nr3c1","Nr4a2","Nrf1","Patz1","Pax9","Pbx3","Pknox1","Prdm1","Prdm16","Prdm4","Rbak","Rela","Rfx1","Rfx7","Rora","Runx1","Runx2","Runx3","Rxrb","Setbp1","Smad3","Smad4","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Spi1","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat5b","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tef","Tfdp1","Tfe3","Tfeb","Thap11","Thrb","Tigd2","Trp53","Usf1","Vax2","Xbp1","Zbtb14","Zbtb17","Zbtb20","Zbtb3","Zbtb49","Zfp143","Zfp212","Zfp213","Zfp260","Zfp263","Zfp281","Zfp287","Zfp324","Zfp335","Zfp398","Zfp410","Zfp422","Zfp523","Zfp566","Zfp64","Zfp740","Zfp768","Zfx","Zscan20"
"Ahr",1,0,0.0292972508691746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436552629553044,0,0,0,0,0,0,0.000832867904092458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786689337510846,0,0,0,0,0,0,0,0,0.01930061718004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198584628477781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256070044778943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arid3a",0,1,0,0,0,0,0,0.0252174873706214,0.0830651068530248,0,0,0,0,0,0,0,0.0481111513164724,0.0144373381688658,0.0482661616175786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112540839259476,0,0,0,0,0,0,0,0.028067304713023,0.0326480434926244,0,0,0,0.0380077981068617,0.03543968363999,0,0,0,0.0314113487376416,0,0,0,0.0115410758826187,0.0036911501107075,0,0.0104277253649987,0.0110756158947531,0,0.0113951588243712,0.131161360408333,0.0029161315507294,0,0,0,0,0,0,0,0,0,0,0,0.0213131243251218,0,0,0,0,0,0.0316309526830836,0,0,0,0.0227093262722015,0,0.00884754961679042,0,0,0,0,0,0.00256410848335338,0.0101586516756588,0.0182532759526756,0,0,0,0,0,0,0,0,0,0,0,0.0036076160318177,0.026299769610624,0.0162766710853938,0,0,0,0,0,0.00482997778022627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121608197126383,0.00234956947192431,0,0.0069115442872827,0,0,0,0,0,0,0,0,0,0.0161581864426669,0,0.0196818371602207,0,0,0,0,0.000822476997152469,0,0,0,0,0,0,0,0.0559810808508301,0,0,0,0,0.0116987416913369,0,0,0,0,0.000910888137040125,0,0
"Arnt",0.029297275824413,0,1,0.2880293147214,0,0,0,0,0,0,0.218679720911071,0,0,0,0,0,0.00254755719323716,0,0,0,0,0,0,0.00283618547615633,0,0.00547224127286347,0,0,0,0,0,0,0,0,0,0,0,0.00140275009203437,0,0,0,0,0.00854017039591489,0,0,0.00137689081830935,0.00614715674103959,0,0.0920136800594067,0,0,0,0,0.00147206909264257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562510660982576,0.000267162636019547,0,0,0,0,0,0,0.220199474798351,0,0,0.01241860142165,0,0,0.19051159203843,0.083920862907952,0,0,0,0,0,0,0,0.00158568956968074,0,0,0,0,0.015071234850172,0,0,0,0,0,0.000321115652092986,0,0,0,0,0,0,0,0,0,0,0,0,0.00651287206386986,0,0,0.0108273565008581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142533690622463,0.048476745778891,0,0,0.00526459752747547,0,0,0,0,0.0077530617213131,0,0,0,0.0120618648305419,0,0,0,0.00742701234791911,0,0,0,0,0,0.0046881350666766,0,0,0,0
"Arntl",0,0,0.288025423649811,1,0,0,0,0,0,0,0.03133408072375,0.0584480893132105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957675313341238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411659639241747,0,0,0,0,0,0.211865706613462,0.0469431205249299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870139255971968,0.128080073582503,0,0,0,0,0.174334340391079,0,0.0587919645425782,0.00488048678782671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197912122066347,0,0,0,0,0,0,0,0
"Atf1",0,0,0,0,1,0,0.0258842533210582,0,0,0,0,0,0,0,0.333525406984961,0.219156370076557,0,0,0,0,0,0,0,0.0104988406088552,0,0.00165139614789697,0,0,0.00244831487372626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160697236701776,0,0,0,0,0,0,0,0,0,0,0,0,0.134386842704762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107074147641333,0,0,0,0,0,0,0,0,0.00451840325018198,0,0.000870624407663078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115909798349127,0,0,0,0,0,0,0,0.00322019032465033,0,0,0,0.0115373292705608,0,0,0,0.00228985962738158,0,0,0,0,0,0.0983220578852227,0,0,0,0,0,0.00389009941604613,0,0.0172292979054471,0,0.00346468820683342,0,0,0,0,0,0,0,0.00826739114468594,0,0,0.00303148410648229,0,0,0
"Atf2",0,0,0,0,0,1,0.520738135309766,0,0.000777507175772909,0,0,0,0,0,0.0697095581584201,0.181325098813167,0,0.0273218865063649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143781166816244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804605504980598,0,0,0,0,0,0,0.00176976644875476,0,0,0,0,0,0,0,0.00548456585905983,0,0.00255816303341148,0,0,0,0,0,0,0,0.038103628579726,0,0,0,0,0,0.0124098832307007,0,0,0,0,0,0,0,0,0.00680863099037906,0,0,0,0,0,0,0,0,0,0,0,0,0.0335144775389086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atf7",0,0,0,0,0.0258854617888298,0.52074498859634,1,0,0,0,0,0,0,0,0.12045918232102,0.2204951617951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170298836451417,0,0,-0.00770524643496485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000882335143319197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108785793375627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154501850943704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Batf",0,0.0252198805673647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000800258231391166,0,0,0,0,0,0,0.282892539645512,0,0,0.0111831356629565,0,0.00230256169285726,0,0,0.0114304164817442,0,0,0,0,0.00370208884419748,0,0,0,0.00234448873372877,0.0037083276245782,0,0.00990800022335509,0,0,0,0,0.0178007838802942,0.0517549756293007,0.158940644251693,0.130534017546405,0,0,0,0,0,0,0,0,0.0591408507652209,0,0,0,0,0.00397031483552078,0,0,0,0.0100891641762254,0.08029209216689,0.0923241008557287,0,0,0,0,0,0,0.00913104888284636,0.00186969716465879,0.00986300494168607,0,0,0,0,0,0.00013280702709037,0,0,0,0,0,0,0,0.0147114886841602,0.00352382601042075,0,0,0,0,0.00687725651331292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438880247603228,0.0167292275277155,0,0.00983820179777448,0,0,0,0,0,0,0,0,0,0.00557936199466638,0,0,0,0,0,0,0,0,0,0.00567041603866658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000820111667899928,0,0
"Bbx",0,0.0830671742947874,0,0,0,0.000783921112166527,0,0,1,0.0119424116662934,0,0,0.0150352019227154,0,0,0,0.0425132104577315,0.0184993369846739,0.0221371876390074,0,0,0,0,0,0,0,0,0,0,0,0,0.00249308404368316,0,0,0,0,0,0,0,0,0,0,0.0231035582930248,0.0124589968575486,0,0,0.0434669492221054,0,0,0.00630492258786778,0,0.0248973147129581,0,0.0410198643902572,0,0.00109096575832274,0.0092999452275065,0,0.0155431129347372,0.0260080137487927,0,0,0.0578058405678415,0.00812730513907443,0,0.00300810263777707,0,0,0,0,0,0,0,0,0,0.0196046722635069,0,0,0,0.00542268550845095,0.0227776755018304,0.0161320677546544,0,0,0.0191742769633774,0.0400407103737447,0.0182370086593195,0,0,0,0,0,0,0,0.0104076103714744,0.0245020523901342,0,0,0,0.0132421178366563,0,0.0116894767346349,0.0119685639043484,0,0,0,0,0.0146205433757825,0.028541677390973,0.0113142990979783,0.00148868859215687,0,0.0067479036499903,0,0.0137542395230562,0.0137034624014644,0,0,0.00637213779230936,0,0,0,0.0237212848485541,0,0,0.0052125262801748,0,0,0.000200757561401732,0.0150578053876858,0.0330088234786318,0,0.0154985621911245,0,0,0,0,0,0,0,0,0,0.0282961785302162,0,0,0.0232430159575845,0,0,0.00978550253661541,0.00772716522936025,0,0,0.0085792143624717,0,0,0,0,0.0241054827735546,0.0123280492253309,0.0109943730255678,0,0,0,0,0,0,0,0.0117748308094358,0,0.00267730568886053
"Bcl6",0,0,0,0,0,0,0,0,0.0119487363883066,1,0,0,0,0.00120153722112187,0,0,0.00981468071095785,0.0189821756422323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480631500177123,0,0,0,0,0,0,0,0,0,0,0,0,0.0103913203479349,0,0,0.00366210635738688,0,0,0,0.00679527071202999,0,0,0,0.139493463307712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598790304901127,0,0.0657967173432928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139187821208828,0,0.00764879539046192,0,0,0,0,0,0,0.002391524004775,0.00214240869410493,0.0358551194865412,0.285908688383347,0,0,0.00862200905523474,0,0,0,0,0,0.0264635988811305,0,0,0,0.00135503403373553,0,0,0,0.019031054734314,0,0,0,0,0.024822406470588,0.0392373700233311,0.0260212093096971,0.00846054685875929,0,0.0258471107213176,0,0,0,0,0,0,0,0,0,0.003420538167277,0,0,0,0,0,0,0.010781974854137,0,0,0.126613232232182,0,0.0242753211905382,0,0,0.0480708669771127,0.00976558464917985,0,0.0951055200069096,0.00256651357308447,0,0,0,0,0,0,0,0
"Bhlhe40",0,0,0.218669661065864,0.031328669966105,0,0,0,0,0,0,1,0.350292653393623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108559188498995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00550720805345495,0,0,0,0,0,0.116888761956153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808254924999218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026526944456801,0.0468274101999523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bhlhe41",0,0,0,0.0584503471411735,0,0,0,0,0,0,0.350296521146618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136678175606774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00880383112575393,0.0231156036768364,0,0,0,0,0,0,0,0,0,0,0,0,0.0117859021929615,0.151229851299356,0,0,0,0,0,0,0,0.0038447566999074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cbfb",0,0,0,0,0,0,0,0,0.0150354941335376,0,0,0,1,0,0,0,0.000382208691990523,0.00373117760002308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227956826665956,0,0,0,0,0,0,0.00452775969087407,0,0,0,0,0,0,0,0.00553080216715733,0,0,0.00383282548211954,0,0,0,0,0,0,0.00635509271631364,0,0,0,0,0,0,0,0,0.00370878656044477,0,0,0,0,0,0,0,0,0,0.00139338116005419,0,0,0,0,0,0,0,0,0.00238587147752174,0.00942864899402894,0.00315030720593434,0,0,0,0,0,0,0,0.0283211038990073,0.0256397856415104,0,0,0,0,0,0,0,0,0,0,0,0,0.00199951876729593,0.228712676212825,0.235823396763593,0.154799108254129,0,0,0.0021616474128583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462355298172521,0,0.0250630611814041,0,0.0128732112809382,0,0.00868228572901321,0,0,0,0,0,0,0,0.0187618397070154,0,0,0,0,0,0,0.000963993009371858,0,0,0.00115923164648089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967744106459602,0,0
"Cebpb",0,0,0,0,0,0,0,0,0,0.00120097230409315,0,0,0,1,0,0,0.0230272198476559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655123486002698,0.0140695404835272,0,0,0,0,0,0,0,0,0,0.000429803340938445,0,0,0,0.00798180282721875,0,0,0.0361839746866533,0,0,0,0,0,0,0,0,0.00530786045980846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186623186496724,0,0,0,0,0.00161314214322284,0,0,0,0,0.00474732930472045,0,0,0.00705583305826071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220628045588435,0,0,0.0096397651833281,0.0196713315226858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000268180183120543,0,0,0,0,0,0,0,0,0,0,0,0,0
"Creb1",0,0,0,0,0.333529798309157,0.0697090839296103,0.120456434244386,0,0,0,0,0,0,0,1,0.195826897086916,0,0,0,0,0.0158781562917666,0,0,6.13567689925514e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518877284742436,-0.000742467346286864,0,0,0,0,0,0,0,0,0,0,0,0.00848526875041222,0,0,0,0,0,0,0,0,0,0,0,0,0.167439366684323,0,0,-0.00505045119845347,0,0,0.00215564686649646,0,0,0,0.00918344785909277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086444817537507,0,0,0,0,0,0,0,0,0.00519136960477871,0,0,0,0,0,0,0,0,0,0,0,0,0.00365154648862775,0,0,0,0,0,0,0,0,0,0,0,0.0149246506206432,0,0,0,0,0,0.00178688807582099,0,0,0,0,0,0,0,0,0.0071724786056817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525368111319429,0,0.0104112769968387,0,0,0.00209588678125059,0
"Crem",0,0,0,0,0.219156685130348,0.181323270164932,0.22049370825924,0,0,0,0,0,0,0,0.195824065313083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136556476221755,0,0,0,0,0,0,0,0,0,0,0,0,0.0958222974017998,0,0,0,0,0,0,0,0,0,0,0,0,0.00821539342533305,0,0,0.0123242550767626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000832624731968006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102360528877701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00476840775229473,0,0,0,0,0
"Ctcf",0,0.048114613742191,0.00255440552106886,0,0,0,0,0,0.0425145906562999,0.00981739687727423,0,0,0.000376277882906068,0.0230277705751016,0,0,1,0,0,0,0,0,0,0,0.00877300655196433,0,0,0,0,0,0,0,0,0,0,0,0.00367788819341531,0,0,0,0,0.0146013660396925,0.0158827215972539,0,0,0,0.0306630405137631,0.00236931997061505,0,0.148737445881484,0,0.00909412909047449,0,0.0117719007463107,0,0,0.00171540549105061,0,0.00396792540024523,0,0,0,0,0,0,0.00891509075123762,0,0,0,0,0,0,0,0.019698790845813,0,0.0162450027551245,0,0,0,0.00256933958352503,0.0174354620753526,0,0,0,0,0.00447252007238046,0.00087404556072704,0,0,0,0,0,0,0.00104612450988227,0.0101660925406134,0.00975249870954062,0,0,0,0,0,0.0111621799125916,0.00195733141456328,0.0109049561111105,0,0,0,0.0049010309419261,0.0066220709620675,0.000686064040580596,0.00803146072813996,0.00391223613269178,0.0242352888387292,0,0.061483257434862,0.0309793373521505,0,0,0,0,0,0,0.0230830042397754,0,0.0027219295752724,0,0,0,0,0,0,0.0334556668091378,0.0182628726451755,0.0654213600530014,0.0295940675679065,0,0,0,0,0,0,0,0.0161119976488127,0,0,0,0,0,0,0.0473038759129987,0,0,0,0,0,0.0148843661602522,0.00632255734292267,0.00969708233250619,0.000812337458667677,0.0184112934644674,0,0,0,0,0,0,0,0.0103018140402375,0.0134736458910896,0.00309885211491414
"Ddit3",0,0.0144377866401911,0,0,0,0.0273228255286949,0,0,0.0184987956432044,0.0189780985450845,0,0,0.0037293509218198,0,0,0,0,1,0,0,0,0,0,0,0,0,0.011284496864726,0,0,0,0,0,0,0.00155006181687118,0,0,0.00305240089260926,0,0,0,0,0.00913641183591556,0,0,0,0,0.035016169794722,0,0,0.00740647767710803,0,0,0,0,0,0,0.00147858731786192,0,0,0,0,0,0,0,0.0247630793778305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612842157149585,0.179481654622066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118425496500254,0.00317755148704358,0.000918504277413331,0,0,0.00948007295189116,0.0147822595068406,0,0,0,0,0,0,0.00757251495613703,0,0,0,0.000423754145482658,0,0,0,0,0,0.00750390523967976,0.00138149025315696,0.00067079438529517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22831110834255e-05,0,0,0,0,0,0,0,0,0,0,0,0
"Dmrt2",0,0.0482662546339822,0,0,0,0,0,0,0.0221370520691824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104850977667391,0,0,0,0,0,0,0,0,0,0.0269871806969963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000798847416777423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404604207627738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654956077091428,0,0,0,0,0,0,0,0,0.00789388204413025,0,0,0,0,0,0,0,0,0,0,0,0
"E2f1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0562392816324348,0.425600154667516,0.104009595067281,0,0.00649816023259546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191335865278891,0.0581851238204743,0.0251774088633545,0.0774959158884992,0.016350540844426,0,0,0,0,0.00387246811765976,0,0,0,0,0.0020618268557739,0,0,0,0,0,0,0,0,0,0,0,0,0.0170021930232384,0.0925791961334055,0,0,0,0,0,0,0,0,0.000916574972522197,0,0,0,0,0,0,0,0,0,0,0,0,0.0360762834099767,0.0292483011091542,0.033352409407846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454194644970295,0,0,0,0,0,0,0.000355014168199365,0,0,0.00246221138742,0,0,0,0,0,0,0.0105921027724697,0,0.00521853249855883,0,0,0,0,0,0,0,0.000832850585934271,0,0,0,0,0.0115923190506536,0
"E2f3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158746343599133,0,0,0,0,0.0562311498358962,1,0.0230906376432168,0.384559133906445,0,0,0.00497381638263839,0,0,0,0,0.0030299466858911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586205412270131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693731199636631,0,0.0327379382652089,0,0,0,0,0,0,0,0,0,0,0,0,0.0140980192079358,0.000467375676461649,0,0,0,0.00480577691744638,0,0,0,0,0,0.00374438860375779,0,0.0184147076921223,0,0.0107851797524852,0,0,0,0,0,0,0,0,0,0,0.00933482838027511,0.00782928988458718,0.0200510059256965,0,0,0,0,0,0,0,0,0,0,0,0.0078115351682266,0,0,0,0,0.263306636127491,0,0,0,0,0,0,0,0,0.00434787209899289,0.048971869940161,0,0,0,0,0,0,0.000622938486042989,0,0.0241800938326987,0,0,0,0,0,0,0,0,0.0296728420468142,0.02509775481909,0,0,0.00224098126441849,0
"E2f4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42559522053247,0.0230872122976426,1,0,0.0229659809774626,0.0113957828992424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160135052483102,0.0431599173437298,0.00548129628806067,0.0544303315226644,0.0264841713083175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102634156995329,0.00405743383164451,0.00247177968860445,0,0,0,0.0257783218254635,0.00806706116904696,0.00124762365471465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437621797157216,0.0168740219737533,0.217308128651406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246780998288511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437064992607468,0,0.00103092349120252,0,0,0,0,0,0,0,0,0,0.00139060673925674,0,0,0,0,0.0141369812944031,0
"E2f6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104013365500216,0.384560944030876,0,1,0,0.00984739160187281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729299311863782,0,0,0,0,0,0,0,0,0,0,0,0,0.0192931461240982,0,0,0,0.00966154094184962,0,0,0,0,0,0.0502200932400042,0,0,0,0,0,0,0,0,0,0,0,0.000812431694047404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209795700426841,0,0,0,0,0,0,0,0,0,0,0,0,0.0353765203598029,0,0,0.00228830315958228,0,0,0,0,0,0,0,0,0,0,0.00611197989425037,0,0,0,0,0.146391535707913,0,0,0,0,0,0,0,0,0.0020566335761852,0,0.0544879921882549,0,0,0,0,0,0.0154679324502602,0,0.00644103900357528,0,0,0,0,0.0181722211908184,0,0,0.0152506573608295,0.0398179111288612,0.00497278693085474,0,0.00523278168144622,0,0
"Egr1",0.00436679646861919,0,0.0028333629968812,0,0.0105009891256855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229686895834052,0,1,0.53316154730758,0.00627537891660872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548689349024403,0,0,0.0173631723217241,0.00696194045017916,0,0,0,0,0.00556308609953573,0,0,0.00445441863041307,0,0,0,0.00723377500889514,0,0,0,0,0.000124003351214885,7.57839997964018e-05,0,0.00321642584075795,0.0027677055828924,0,0,0,0.0240346742398973,0.00650170525711578,0,0,0,0,0,0,0,0,0.0205731506351957,0,0,0,0,0,0,0,0,0,0,0.0376661788148927,0,0.0260732901845914,0.0147882135558144,0.0872936179897417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588577704114289,0,0,0,0,0.000809212718443892,0.0184145308390493,0.0285997231082117,0,0,0,0,0,0,0,0,0.02681137759485,0,0,0.00781113748793024,0,0,0,0,0,0.0192249670431374,0,0,0.00513734958327593,0
"Egr2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00876992790085227,0,0,0.00649775949336609,0,0.0113956723734409,0.00984035990406113,0.533153846892606,1,0.00451394048415999,0.00086273738533972,0,0,0,0.00104130346008178,0,0,0,0,0,0,0.00249451904718363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421954565949681,0,0.0146259669708961,0,0.0214210287662161,0,0.00636197007767179,0,0,0,0,0,0,0,0,0,0.00467237093291382,0,0,0,0,0,0.000896928221427176,0,0,0,0,0,0,0,0.037366782588163,0,0,0.0115815662966989,0,0,0.00683798817747263,0,0,0.0188029467058104,0,0,0,0,0,0,0,0.00509086932166138,0,0,0.00981205627460419,0,0,0.00173532112579411,0.0564627085733168,0,0,0,0,0,0,0,0,0,0,0,0.00197279218839942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171207912382945,0,0,0,0,0,0,0,0.00457604100943882,0.0965315859953504,0,0,0,0,0,0,0.00178462466622215,0,0,0,0.00944954050421545,0.00799433031821919,0
