"","row","col","corr"
"3609","Foxo1","Nfkb1",0.00311635506995154
"3617","Hic1","Nfkb1",0.0144469871870378
"3623","Ikzf3","Nfkb1",0.0261618706928415
"3628","Irf7","Nfkb1",0.0185447365172905
"3631","Jun","Nfkb1",0.0034843365556467
"3662","Atf4","Nfkb2",0.00380332295218234
"3673","Ddit3","Nfkb2",0.00635627740843378
"3677","Egr1","Nfkb2",0.0146718244606553
"3678","Egr2","Nfkb2",0.0277643255914224
"3687","Etv6","Nfkb2",0.0100360049445496
"3693","Foxn3","Nfkb2",0.0415766842171635
"3694","Foxo1","Nfkb2",0.0175405962173336
"3698","Gata3","Nfkb2",0.0145927167915158
"3699","Gfi1","Nfkb2",0.00108914098640661
"3702","Hic1","Nfkb2",0.00134464507350636
"3708","Ikzf3","Nfkb2",0.0194045341148493
"3713","Irf7","Nfkb2",0.00950823051305002
"3716","Jun","Nfkb2",0.00221064636621784
"3717","Junb","Nfkb2",0.0128158437406164
"3723","Klf4","Nfkb2",0.00368562852598477
"3724","Klf5","Nfkb2",0.0323209785267679
"3737","Myc","Nfkb2",0.00126177803826507
"3739","Nfe2l2","Nfkb2",0.00414130272033355
"3741","Nfkb1","Nfkb2",1.22000184127449
"3762","E2f4","Nfya",0.0162974384809601
"3785","Gfi1","Nfya",0.029871300745575
"3794","Ikzf3","Nfya",0.0109100736146019
"3818","Mecp2","Nfya",0.0133982441095712
"3829","Ahr","Nfyb",0.0056524148313837
"3832","Atf1","Nfyb",0.00367134970982094
"3835","Atf4","Nfyb",0.013982873273152
"3838","Bbx","Nfyb",0.000637085945088849
"3843","Creb1","Nfyb",0.0208061301461308
"3847","E2f1","Nfyb",0.0265679663233922
"3848","E2f3","Nfyb",0.0406346815406345
"3849","E2f4","Nfyb",0.0112463990084853
"3861","Fli1","Nfyb",0.0158939039501207
"3866","Foxn3","Nfyb",0.00113678786289922
"3872","Gfi1","Nfyb",0.00642128745523987
"3881","Ikzf3","Nfyb",0.00466616179783981
"3895","Klf3","Nfyb",0.00403190232217313
"3900","Klf8","Nfyb",0.00311690546196009
"3905","Mecp2","Nfyb",0.017286328595987
"3910","Myc","Nfyb",0.0342665530211966
"3916","Nfya","Nfyb",1.15452390772139
"3917","Ahr","Nfyc",0.0211367937662523
"3923","Atf4","Nfyc",0.00700896860468192
"3926","Bbx","Nfyc",0.00199930668666705
"3931","Creb1","Nfyc",0.00912848349517028
"3932","Crem","Nfyc",0.00620434704332013
"3938","Egr1","Nfyc",0.056574678590474
"3939","Egr2","Nfyc",0.00946939142699968
"3949","Fli1","Nfyc",0.00530197050925424
"3960","Gfi1","Nfyc",0.0336982045969808
"3981","Klf13","Nfyc",0.0273455049841838
"3984","Klf4","Nfyc",0.00547319315402426
"3986","Klf6","Nfyc",0.00671314965838361
"3997","Mxd1","Nfyc",0.0117325104219923
"3998","Myc","Nfyc",0.000658608375947232
"4004","Nfya","Nfyc",1.35014618357537
"4005","Nfyb","Nfyc",2.04846648051931
"4011","Atf3","Nr1i3",0.0381365816157529
"4015","Bbx","Nr1i3",0.0394697182090023
"4018","Cbfb","Nr1i3",0.000776517011371347
"4019","Cdx1","Nr1i3",0.00617012746439919
"4023","Ddit3","Nr1i3",0.00507370715753727
"4028","Egr2","Nr1i3",0.0186468412559114
"4029","Elf1","Nr1i3",0.00129344888564976
"4035","Ets1","Nr1i3",0.00983520700824198
"4041","Fosl2","Nr1i3",0.00566625771650035
"4042","Foxj3","Nr1i3",0.00258947800950212
"4043","Foxn3","Nr1i3",0.00762177120272163
"4044","Foxo1","Nr1i3",0.00749722722634555
"4050","Glis3","Nr1i3",0.00572557207234861
"4052","Hic1","Nr1i3",0.00870719999782989
"4062","Irf4","Nr1i3",0.0155415147701335
"4065","Isl2","Nr1i3",0.00184365208322918
"4067","Junb","Nr1i3",0.0194841845142181
"4073","Klf4","Nr1i3",0.007114088689135
"4078","Mafk","Nr1i3",0.000245924480985509
"4086","Mxd1","Nr1i3",0.0024268726289501
"4089","Nfe2l2","Nr1i3",0.0262015511676294
"4090","Nfil3","Nr1i3",0.000119185630016472
"4092","Nfkb2","Nr1i3",0.0102477605265502
"4100","Atf2","Nr4a1",0.00227756179922957
"4104","Batf","Nr4a1",0.00221239062474253
"4105","Bbx","Nr4a1",0.0130134770188509
"4106","Bcl6","Nr4a1",0.0114543721416459
"4131","Fosl2","Nr4a1",0.00239713971267201
"4132","Foxj3","Nr4a1",0.00416446872571189
"4133","Foxn3","Nr4a1",0.0013787892236456
"4134","Foxo1","Nr4a1",0.0280135681658289
"4144","Hmg20b","Nr4a1",0.00432253030146938
"4151","Irf3","Nr4a1",0.0119591743760003
"4152","Irf4","Nr4a1",0.0391872983459047
"4156","Jun","Nr4a1",0.0115674441874227
"4157","Junb","Nr4a1",0.00441889226854604
"4163","Klf4","Nr4a1",0.00165848222475115
"4168","Mafk","Nr4a1",0.00634362884393477
"4178","Nfatc1","Nr4a1",0.00843117689531907
"4181","Nfkb1","Nr4a1",0.00865431249791292
"4182","Nfkb2","Nr4a1",0.00445447867675085
"4186","Nr1i3","Nr4a1",0.0216914154516186
"4192","Atf3","Nr4a2",0.0072521771877107
"4193","Atf4","Nr4a2",0.0332583865316013
"4199","Cbfb","Nr4a2",0.0043774366889884
"4200","Cdx1","Nr4a2",0.0101089598434382
"4202","Crem","Nr4a2",0.00652159401260167
"4223","Foxj3","Nr4a2",0.00392415701527196
"4224","Foxn3","Nr4a2",0.0243086993269925
"4225","Foxo1","Nr4a2",0.00055454772548248
"4229","Gata3","Nr4a2",0.0468538839967015
"4235","Hmg20b","Nr4a2",0.00517085054390252
"4237","Hsf2","Nr4a2",0.00669174922003952
"4239","Ikzf3","Nr4a2",0.0109774842651309
"4244","Irf7","Nr4a2",0.0045505877032222
"4245","Irf8","Nr4a2",0.00482317079284734
"4246","Isl2","Nr4a2",0.0121072540046065
"4247","Jun","Nr4a2",0.0427861640365725
"4248","Junb","Nr4a2",0.011176912260851
"4254","Klf4","Nr4a2",0.00598320099871862
"4259","Mafk","Nr4a2",0.00730124650849533
"4264","Meis3","Nr4a2",0.0163701935280956
"4271","Nfil3","Nr4a2",0.00969887234652589
"4277","Nr1i3","Nr4a2",0.0285871584351683
"4278","Nr4a1","Nr4a2",0.0792566209359112
"4288","Bbx","Nr4a3",0.00450358066914856
"4317","Foxo1","Nr4a3",0.00458946708404159
"4338","Isl2","Nr4a3",0.00150237086604867
"4351","Mafk","Nr4a3",0.00715081742536164
"4361","Nfatc1","Nr4a3",0.0217824111796473
"4370","Nr4a1","Nr4a3",0.334263729185587
"4371","Nr4a2","Nr4a3",1.3776254929136
"4373","Arnt","Nrf1",0.00125917122211699
"4386","Creb1","Nrf1",0.0163171883210978
"4390","E2f1","Nrf1",0.0772606024996197
"4391","E2f3","Nrf1",0.0118494429280187
"4393","Egr1","Nrf1",0.117757142244601
"4394","Egr2","Nrf1",0.0190156011774903
"4395","Elf1","Nrf1",0.0032919207087519
"4404","Fli1","Nrf1",0.0402211067853459
"4417","Gmeb1","Nrf1",0.022642614013699
"4421","Homez","Nrf1",0.00660753555943088
"4424","Ikzf3","Nrf1",0.00850374488386833
"4435","Klf10","Nrf1",0.00255907160880736
"4438","Klf3","Nrf1",0.00325308635715038
"4441","Klf6","Nrf1",0.0597802866320591
"4442","Klf7","Nrf1",0.0535643220300595
"4445","Max","Nrf1",0.0245411502766229
"4447","Mbd2","Nrf1",0.0556040006897352
"4448","Mecp2","Nrf1",0.00160387955883318
"4451","Mlx","Nrf1",0.00403569610589286
"4452","Mxd1","Nrf1",0.0408595126366778
"4453","Myc","Nrf1",0.0186308845592083
"4460","Nfyb","Nrf1",0.0181552743374892
"4461","Nfyc","Nrf1",0.0466224591072548
"4469","Atf1","Patz1",0.0132047591959256
"4480","Creb1","Patz1",0.00204876027691589
"4484","E2f1","Patz1",0.200671390867882
"4486","E2f4","Patz1",0.0843213842659447
"4510","Glis3","Patz1",0.00937917446038714
"4517","Ikzf1","Patz1",0.00101219503497765
"4529","Klf10","Patz1",0.00280383233035217
"4531","Klf2","Patz1",0.199433672083366
"4532","Klf3","Patz1",0.562862787502357
"4533","Klf4","Patz1",0.0540102314523955
"4534","Klf5","Patz1",0.247449968990787
"4535","Klf6","Patz1",0.0359929349627787
"4537","Klf8","Patz1",0.0278228394094943
"4540","Maz","Patz1",0.0203319985536604
"4567","Atf4","Pbx4",0.00112712363011777
"4570","Bbx","Pbx4",0.0413180593375177
"4592","Etv6","Pbx4",0.00178966777808738
"4599","Foxo1","Pbx4",0.00484385628328838
"4603","Gata3","Pbx4",0.0412300261270147
"4605","Glis3","Pbx4",0.007175269921441
"4607","Hic1","Pbx4",0.0260520121042138
"4611","Hsf2","Pbx4",0.00236572259494706
"4618","Irf7","Pbx4",0.00545901984388591
"4643","Nfatc1","Pbx4",0.0138180727323334
"4644","Nfe2l2","Pbx4",0.000950320921785994
"4646","Nfkb1","Pbx4",0.0067430577815675
"4647","Nfkb2","Pbx4",0.00798519787770883
"4649","Nfyb","Pbx4",0.00495132120564703
"4650","Nfyc","Pbx4",0.0159208529457229
"4651","Nr1i3","Pbx4",0.00224551184372448
"4666","Bbx","Phox2b",0.00373213952470432
"4667","Bcl6","Phox2b",0.000867234326033346
"4678","Egr1","Phox2b",0.000689088623980941
"4680","Elf1","Phox2b",0.000531422755365964
"4693","Foxj3","Phox2b",0.00572971997378302
"4694","Foxn3","Phox2b",0.0151151267936935
"4699","Gata3","Phox2b",0.00733631571816235
"4703","Hic1","Phox2b",0.00583100672023911
"4704","Hlx","Phox2b",0.124150146154645
"4713","Irf4","Phox2b",0.0180829732685367
"4715","Irf8","Phox2b",2.74768683892497e-05
"4718","Junb","Phox2b",0.00933126119164878
"4721","Klf13","Phox2b",0.00710182571978416
"4728","Klf8","Phox2b",0.00298994993977713
"4735","Meox2","Phox2b",0.0969605931886229
"4747","Nr1i3","Phox2b",0.00132567188087916
"4755","Arnt","Pknox1",0.00828182331167999
"4757","Atf1","Pknox1",0.00447616896174811
"4758","Atf2","Pknox1",0.0162587124138352
"4764","Bcl6","Pknox1",0.00721649365201375
"4768","Creb1","Pknox1",0.000556300286407655
"4775","Egr1","Pknox1",0.0153050841964596
"4776","Egr2","Pknox1",0.00550020737415902
"4777","Elf1","Pknox1",0.045612871235095
"4783","Ets1","Pknox1",0.0112726809277465
"4786","Fli1","Pknox1",0.00654155412328483
"4790","Foxj3","Pknox1",0.00967998610513578
"4792","Foxo1","Pknox1",0.0128640338818081
"4797","Gfi1","Pknox1",0.0182867331036232
"4800","Hic1","Pknox1",0.00602725049285467
"4801","Hlx","Pknox1",0.00696079978862859
"4805","Ikzf1","Pknox1",0.0120631104106559
"4808","Irf2","Pknox1",0.00292391596848195
"4813","Isl2","Pknox1",0.00588353577719928
"4818","Klf13","Pknox1",0.0114828295835107
"4821","Klf4","Pknox1",0.00787333060469014
"4830","Mecp2","Pknox1",0.00106337182576127
"4831","Meis3","Pknox1",0.390951117717245
"4836","Nfatc1","Pknox1",0.00879425183819968
"4839","Nfkb1","Pknox1",0.00879479489209331
"4840","Nfkb2","Pknox1",0.0182415725664467
"4841","Nfya","Pknox1",0.0257075485905128
"4842","Nfyb","Pknox1",0.0394666022874094
"4843","Nfyc","Pknox1",0.0899203210673899
"4844","Nr1i3","Pknox1",0.00203946599837313
"4850","Pbx4","Pknox1",0.547451632190186
"4851","Phox2b","Pknox1",0.00791055204801393
"4853","Arnt","Prdm1",0.00482286481719608
"4856","Atf2","Prdm1",0.00373899679187337
"4861","Bbx","Prdm1",0.00710503002178861
"4862","Bcl6","Prdm1",0.00318881027397747
"4868","Ctcf","Prdm1",0.0105383414560508
"4890","Foxo1","Prdm1",0.00390535760660164
"4896","Glis3","Prdm1",0.00955316704705046
"4903","Ikzf1","Prdm1",0.00811393632604103
"4904","Ikzf3","Prdm1",0.023408120349466
"4905","Irf1","Prdm1",0.0580327151540597
"4906","Irf2","Prdm1",0.2650998434768
"4907","Irf3","Prdm1",0.159572098552395
"4909","Irf7","Prdm1",0.32771863352277
"4910","Irf8","Prdm1",0.196081293470138
"4914","Jund","Prdm1",0.00089824551947235
"4929","Meis3","Prdm1",0.0161526204442462
"4935","Nfe2l2","Prdm1",0.00858807788129739
"4948","Pbx4","Prdm1",0.00621426871333656
"4950","Pknox1","Prdm1",0.00106568255923081
"4960","Bbx","Rel",0.0135799058936646
"4968","Ddit3","Rel",0.0206480577228054
"4982","Etv6","Rel",0.0113081933062027
"4993","Gata3","Rel",0.0422759483029374
"4994","Gfi1","Rel",0.00984451799738975
"4997","Hic1","Rel",0.00920888246733477
"5000","Homez","Rel",0.00800650419187254
"5001","Hsf2","Rel",0.00609887486767685
"5002","Ikzf1","Rel",0.00375313299957033
"5003","Ikzf3","Rel",0.0331864635948866
"5006","Irf3","Rel",0.00359721984807242
"5007","Irf4","Rel",0.0357803179369717
"5011","Jun","Rel",0.00576629077206526
"5023","Mafk","Rel",0.0179438001210634
"5028","Meis3","Rel",0.0126933503211591
"5033","Nfatc1","Rel",0.018539191503097
"5034","Nfe2l2","Rel",0.0130006983851067
"5036","Nfkb1","Rel",0.152203765283996
"5037","Nfkb2","Rel",0.169343009125154
"5043","Nr4a2","Rel",0.0220508246447683
"5047","Pbx4","Rel",0.0164866652097577
"5049","Pknox1","Rel",0.00212275940606857
"5050","Prdm1","Rel",0.0114477159695585
"5061","Bcl6","Rela",0.746505626902901
"5098","Hlx","Rela",0.00721423655520982
"5102","Ikzf1","Rela",0.00725562669501
"5103","Ikzf3","Rela",0.030344568113161
"5106","Irf3","Rela",0.104411222164116
"5121","Klf7","Rela",0.0790313794755208
"5125","Maz","Rela",0.562259629193671
"5136","Nfkb1","Rela",0.0515808520067065
"5137","Nfkb2","Rela",0.0475332506951387
"5150","Prdm1","Rela",0.0373232140635674
"5151","Rel","Rela",0.0308363183257695
"5161","Bbx","Relb",0.0182816335227695
"5167","Crem","Relb",0.0071147567153731
"5173","Egr1","Relb",0.00427824773879101
"5174","Egr2","Relb",0.00245189724045639
"5184","Fli1","Relb",0.00206256118886934
"5189","Foxn3","Relb",0.00791506119254246
"5202","Hsf2","Relb",0.00425992921245742
"5204","Ikzf3","Relb",0.00399164016338759
"5212","Jun","Relb",0.00977505567770227
"5213","Junb","Relb",0.00647376809172226
"5221","Klf6","Relb",0.0194836349453011
"5228","Mecp2","Relb",0.00838213458806329
"5233","Myc","Relb",0.00159845178738737
"5236","Nfil3","Relb",0.00158431396592463
"5237","Nfkb1","Relb",0.0745988961976013
"5238","Nfkb2","Relb",0.471474308941279
"5242","Nr1i3","Relb",0.0103449617921155
"5247","Patz1","Relb",0.006022288725647
"5248","Pbx4","Relb",0.00312118267730776
"5251","Prdm1","Relb",0.0156374541270364
"5252","Rel","Relb",0.110338664829708
"5253","Rela","Relb",0.0274046567994253
"5254","Ahr","Rfx1",0.00207505882278977
"5255","Arnt","Rfx1",0.00311432015679392
"5258","Atf2","Rfx1",0.0197738826309669
"5268","Creb1","Rfx1",0.0175747736302099
"5270","Ctcf","Rfx1",0.0221838160434092
"5273","E2f3","Rfx1",0.0389186314110799
"5274","E2f4","Rfx1",0.00786312492356431
"5277","Elf1","Rfx1",0.0138525135447972
"5278","Elf2","Rfx1",0.00389250213335827
"5282","Elk4","Rfx1",0.0244551332483965
"5283","Ets1","Rfx1",0.00489057172957134
"5286","Fli1","Rfx1",0.0202783128949884
"5291","Foxn3","Rfx1",0.000979703874535116
"5295","Gabpa","Rfx1",0.0067368060947031
"5300","Hic1","Rfx1",0.0435637408137637
"5306","Ikzf3","Rfx1",0.0219713892753037
"5319","Klf2","Rfx1",0.00386522940615338
"5327","Max","Rfx1",0.0113565305262229
"5329","Mbd2","Rfx1",0.0435996580968406
"5330","Mecp2","Rfx1",0.0634096209303745
"5339","Nfkb1","Rfx1",0.00593519733843394
"5340","Nfkb2","Rfx1",0.0220150030164304
"5341","Nfya","Rfx1",0.0191952760976488
"5348","Nrf1","Rfx1",0.0485381715078231
"5361","Atf2","Rora",0.026612651481066
"5366","Bbx","Rora",0.0324993996763289
"5367","Bcl6","Rora",0.00757624444280215
"5369","Cbfb","Rora",0.00217005014566904
"5379","Egr2","Rora",0.0116868417087464
"5381","Elf2","Rora",0.00492914820460748
"5388","Etv6","Rora",0.0112391357742915
"5393","Foxj3","Rora",0.00593264030508931
"5394","Foxn3","Rora",0.0363633309736081
"5395","Foxo1","Rora",0.00284003054030563
"5399","Gata3","Rora",0.0240792935423002
"5400","Gfi1","Rora",0.0154443398029256
"5403","Hic1","Rora",0.018261456501665
"5407","Hsf2","Rora",0.0145332193856001
"5413","Irf4","Rora",0.0180276758527272
"5416","Isl2","Rora",0.0146167608402272
"5417","Jun","Rora",0.00367884444034148
"5418","Junb","Rora",0.00248626930247566
"5421","Klf13","Rora",0.0275141183071948
"5424","Klf4","Rora",0.0178727299637604
"5429","Mafk","Rora",0.0109378215257078
"5440","Nfe2l2","Rora",0.0241325010017634
"5441","Nfil3","Rora",0.00909772730328143
"5443","Nfkb2","Rora",0.0144318728949607
"5447","Nr1i3","Rora",0.0584544557770555
"5448","Nr4a1","Rora",0.00214398743534072
"5449","Nr4a2","Rora",0.0190793231470257
"5453","Pbx4","Rora",0.0145684351820498
"5455","Pknox1","Rora",0.00592951245797055
"5456","Prdm1","Rora",0.00410667174720757
"5457","Rel","Rora",0.00535496511971922
"5460","Rfx1","Rora",0.00836929267803803
"5469","Batf","Runx1",0.0290258120789263
"5470","Bbx","Runx1",0.0249734799855835
"5473","Cbfb","Runx1",0.541635529995472
"5474","Cdx1","Runx1",0.0342288342120788
"5478","Ddit3","Runx1",0.00530433637947548
"5479","E2f1","Runx1",0.0111094957745019
"5481","E2f4","Runx1",0.0144908123815178
"5492","Etv6","Runx1",0.0113764223406572
"5497","Foxj3","Runx1",0.0165405952854937
"5498","Foxn3","Runx1",0.0325776210764402
"5503","Gata3","Runx1",0.0377075579801334
"5509","Hmg20b","Runx1",0.00461682284384532
"5511","Hsf2","Runx1",0.00292124271523227
"5515","Irf2","Runx1",0.013384319029435
"5517","Irf4","Runx1",0.0247067065966353
"5523","Jund","Runx1",0.028825617489414
"5533","Mafk","Runx1",0.0050957561466094
"5538","Meis3","Runx1",0.0276059499635005
"5543","Nfatc1","Runx1",0.0200024261850305
"5544","Nfe2l2","Runx1",0.00737162226321307
"5552","Nr4a1","Runx1",0.00554395311174128
"5553","Nr4a2","Runx1",0.0106113506695562
"5561","Rel","Runx1",0.0056522027876026
"5563","Relb","Runx1",0.00511585501472084
"5574","Batf","Runx2",0.0158110301967607
"5576","Bcl6","Runx2",0.00374747007804788
"5578","Cbfb","Runx2",0.38475166622828
"5579","Cdx1","Runx2",0.0164729429954607
"5582","Ctcf","Runx2",0.00814832733035926
"5583","Ddit3","Runx2",0.0222417623215456
"5597","Etv6","Runx2",0.0350034090946393
"5603","Foxn3","Runx2",0.0612319525863816
"5604","Foxo1","Runx2",0.00290349626243442
"5608","Gata3","Runx2",0.0594800313404728
"5614","Hmg20b","Runx2",0.0272284437135243
"5616","Hsf2","Runx2",0.0123452465731574
"5617","Ikzf1","Runx2",0.00602667308340038
"5622","Irf4","Runx2",0.0290377280189764
"5627","Junb","Runx2",0.0114804095027569
"5638","Mafk","Runx2",0.0345163318871994
"5643","Meis3","Runx2",0.0153930015770456
"5644","Meox2","Runx2",0.00151011383130073
"5648","Nfatc1","Runx2",0.0483606264907267
"5649","Nfe2l2","Runx2",0.0118547063180132
"5650","Nfil3","Runx2",0.0292540101850772
"5656","Nr1i3","Runx2",0.00319015899918558
"5657","Nr4a1","Runx2",0.0282366123868299
"5659","Nr4a3","Runx2",0.00314963209261885
"5663","Phox2b","Runx2",0.0138251593812781
"5666","Rel","Runx2",0.0119790604122974
"5668","Relb","Runx2",0.00360472296483753
"5670","Rora","Runx2",0.0207855920650332
"5671","Runx1","Runx2",1.49378831426171
"5681","Bbx","Runx3",0.0186005828472833
"5684","Cbfb","Runx3",0.312813773204715
"5688","Ctcf","Runx3",0.00473376354540394
"5689","Ddit3","Runx3",0.0171456293553235
"5701","Ets1","Runx3",0.0131201446262651
"5703","Etv6","Runx3",0.0388566573119018
"5708","Foxj3","Runx3",0.0115817055573232
"5709","Foxn3","Runx3",0.00185584650114526
"5714","Gata3","Runx3",0.00558856353528889
"5718","Hic1","Runx3",0.0170480259243456
"5726","Irf2","Runx3",0.00456124931174275
"5728","Irf4","Runx3",0.0112611131605959
"5729","Irf7","Runx3",0.02492625939201
"5733","Junb","Runx3",0.014104549916759
"5734","Jund","Runx3",0.0072411500796137
"5744","Mafk","Runx3",0.0118321329548342
"5754","Nfatc1","Runx3",0.00451797776338973
"5762","Nr1i3","Runx3",0.00141095819306256
"5763","Nr4a1","Runx3",0.000193427450854744
"5764","Nr4a2","Runx3",0.016494923158685
"5769","Phox2b","Runx3",0.00206601385878781
"5772","Rel","Runx3",0.0218362410035023
"5774","Relb","Runx3",0.0076570713149889
"5776","Rora","Runx3",0.00191409134645479
"5777","Runx1","Runx3",1.04036579512968
"5778","Runx2","Runx3",0.597881294987471
"5779","Ahr","Setbp1",0.00189421690741313
"5782","Atf1","Setbp1",0.0115712768646492
"5816","Foxn3","Setbp1",0.0138240753300708
"5839","Jun","Setbp1",0.00653345707432584
"5888","Arnt","Smad3",0.00566394191650149
"5891","Atf2","Smad3",0.00652525340744195
"5896","Bbx","Smad3",0.0239687546477264
"5897","Bcl6","Smad3",0.0469536293879464
"5899","Cbfb","Smad3",0.0278888043606614
"5903","Ctcf","Smad3",0.0688227123169808
"5911","Elf2","Smad3",0.00785108799666738
"5916","Ets1","Smad3",0.0188442761505716
"5918","Etv6","Smad3",0.0139926907156895
"5925","Foxo1","Smad3",0.00027431184412733
"5929","Gata3","Smad3",0.014897548987754
"5931","Glis3","Smad3",0.00147768208198956
"5933","Hic1","Smad3",0.00934661879602216
"5937","Hsf2","Smad3",0.00681750663671097
"5938","Ikzf1","Smad3",0.0292507652872084
"5939","Ikzf3","Smad3",0.0201146477643681
"5949","Jund","Smad3",0.0444015751495408
"5961","Maz","Smad3",0.0827555541668314
"5963","Mecp2","Smad3",0.00103387026560484
"5964","Meis3","Smad3",0.0300567342001696
"5969","Nfatc1","Smad3",0.019162879850688
"5972","Nfkb1","Smad3",0.000634642682124061
"5977","Nr1i3","Smad3",0.00666565729029242
"5979","Nr4a2","Smad3",5.00564744262864e-06
"5985","Pknox1","Smad3",0.0242528474216843
"5986","Prdm1","Smad3",0.0124604907057795
"5987","Rel","Smad3",0.0015866727072421
"5988","Rela","Smad3",0.0189793304491634
"5990","Rfx1","Smad3",0.0232303794377371
"5991","Rora","Smad3",0.00713242796946552
"5994","Runx3","Smad3",0.0136051082252853
"6009","Cdx1","Snai1",0.0132286185441986
"6012","Ctcf","Snai1",0.0406192994945167
"6018","Egr2","Snai1",0.0195600439899269
"6033","Foxn3","Snai1",0.0111644259961951
"6038","Gata3","Snai1",0.0215063112721217
"6042","Hic1","Snai1",0.0517020768085943
"6052","Irf4","Snai1",0.00926276363633807
"6057","Junb","Snai1",0.0287297725776375
"6063","Klf4","Snai1",0.0292089086669547
"6064","Klf5","Snai1",0.0457256465736675
"6068","Mafk","Snai1",0.00363911983192963
"6073","Meis3","Snai1",0.112917537040993
"6076","Mxd1","Snai1",0.0958095234523145
"6077","Myc","Snai1",0.00982496591072501
"6079","Nfe2l2","Snai1",0.00749073204365979
"6080","Nfil3","Snai1",0.0111580683429059
"6088","Nr4a2","Snai1",0.0106783786252399
"6093","Phox2b","Snai1",0.00190873723266924
"6094","Pknox1","Snai1",0.0531608331293927
"6098","Relb","Snai1",0.0257160794620011
"6100","Rora","Snai1",0.00650293922406557
"6102","Runx2","Snai1",0.0210161029818573
"6127","Egr1","Snai3",0.0296711671822847
"6128","Egr2","Snai3",0.0169213539694053
"6143","Foxn3","Snai3",0.0180107730520034
"6152","Hic1","Snai3",0.00908084720905676
"6156","Hsf2","Snai3",0.0126076128447973
"6166","Jun","Snai3",0.00483641946728552
"6167","Junb","Snai3",0.0174112820146366
"6173","Klf4","Snai3",0.00458056565079505
"6175","Klf6","Snai3",0.0163944070754069
"6186","Mxd1","Snai3",0.00361126770933115
"6188","Nfatc1","Snai3",0.000105911583536825
"6204","Pknox1","Snai3",0.0315968729009709
"6208","Relb","Snai3",0.0298960182892243
"6216","Snai1","Snai3",0.0743864513274498
"6233","Ctcf","Sp1",0.0278855823359208
"6236","E2f3","Sp1",0.073293354895912
"6251","Fosb","Sp1",0.0241094990491665
"6269","Ikzf3","Sp1",0.00211912725145921
"6270","Irf1","Sp1",0.0154189102245615
"6273","Irf4","Sp1",0.00376364808681256
"6291","Maz","Sp1",0.808329578518885
"6292","Mbd2","Sp1",0.0333651471483932
"6293","Mecp2","Sp1",0.0206872432856573
"6320","Rfx1","Sp1",0.0166978520980381
"6329","Ahr","Sp110",0.00967165529850242
"6332","Atf1","Sp110",0.0164736288598447
"6338","Bbx","Sp110",0.0118589103317068
"6339","Bcl6","Sp110",0.000438491830213406
"6345","Ctcf","Sp110",0.0137736244663347
"6348","E2f3","Sp110",0.014553462007455
"6358","Ets1","Sp110",0.00101372764152212
"6365","Foxj3","Sp110",0.00544753100138205
"6372","Gfi1","Sp110",0.00724844872352757
"6373","Glis3","Sp110",0.00793518986041347
"6375","Hic1","Sp110",0.0280657467459254
"6380","Ikzf1","Sp110",0.00289828165697865
"6381","Ikzf3","Sp110",0.000191625288265944
"6389","Jun","Sp110",0.00404224643020014
"6392","Klf10","Sp110",0.00945251645030559
"6395","Klf3","Sp110",0.00461177971788322
"6398","Klf6","Sp110",0.00948629909786976
"6401","Mafk","Sp110",0.0234298426668577
"6410","Myc","Sp110",0.0152769028660432
"6411","Nfatc1","Sp110",0.00225637050325915
"6414","Nfkb1","Sp110",0.0168908209407526
"6415","Nfkb2","Sp110",0.00688680341602159
"6421","Nr4a2","Sp110",0.0068822606896549
"6423","Nrf1","Sp110",0.0178044866522741
"6424","Patz1","Sp110",0.00748770167416393
"6428","Prdm1","Sp110",0.0201517573613148
"6431","Relb","Sp110",0.000561669229122611
"6432","Rfx1","Sp110",0.0183405197998241
"6433","Rora","Sp110",0.0304442171876347
"6434","Runx1","Sp110",0.00838773342443493
"6438","Smad3","Sp110",0.00538023993083648
"6460","E2f1","Sp2",0.00253663963966568
"6461","E2f3","Sp2",0.139159328727426
"6462","E2f4","Sp2",0.272235101820564
"6476","Fosb","Sp2",0.0125008471612605
"6481","Foxo3","Sp2",0.00202514694217212
"6497","Irf3","Sp2",0.000858343501448047
"6498","Irf4","Sp2",0.00696215309551845
"6505","Klf10","Sp2",0.0634841925069415
"6508","Klf3","Sp2",0.402983032079877
"6517","Mbd2","Sp2",0.216817103732668
"6518","Mecp2","Sp2",0.0877797893672992
"6529","Nfya","Sp2",0.00160187962472273
"6530","Nfyb","Sp2",0.0121153633884627
"6536","Nrf1","Sp2",0.0502593320961922
"6545","Rfx1","Sp2",0.0395887661830258
"6547","Runx1","Sp2",0.0459015433021716
"6554","Sp1","Sp2",1.15285550475923
"6575","E2f3","Sp3",0.00461396450432327
"6576","E2f4","Sp3",0.0476552771458321
"6619","Klf10","Sp3",0.208039927574907
"6622","Klf3","Sp3",1.03777570018695
"6630","Maz","Sp3",0.00941493205350082
"6631","Mbd2","Sp3",0.0114491559872812
"6632","Mecp2","Sp3",0.00346973779172049
"6651","Patz1","Sp3",0.344946971623043
"6668","Sp1","Sp3",0.830408091152596
"6670","Sp2","Sp3",1.28346490854107
"6672","Arnt","Sp4",0.00455714070663949
"6687","Ctcf","Sp4",0.0475812306246762
"6691","E2f4","Sp4",0.866244711525503
"6699","Elk4","Sp4",0.0463927742132056
"6704","Fos","Sp4",0.0145474177560395
