"","Ahr","Arnt","Arntl","Atf1","Atf2","Atf3","Atf4","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Cbfb","Cdx1","Creb1","Crem","Ctcf","Ddit3","E2f1","E2f3","E2f4","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Ets1","Etv3","Etv6","Fli1","Fos","Fosb","Fosl2","Foxj3","Foxn3","Foxo1","Foxo3","Foxp1","Gabpa","Gata3","Gfi1","Glis3","Gmeb1","Hic1","Hlx","Hmg20b","Homez","Hsf2","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Isl2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf4","Klf5","Klf6","Klf7","Klf8","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Myc","Nfatc1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1i3","Nr4a1","Nr4a2","Nr4a3","Nrf1","Patz1","Pbx4","Phox2b","Pknox1","Prdm1","Rel","Rela","Relb","Rfx1","Rora","Runx1","Runx2","Runx3","Setbp1","Smad3","Snai1","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tcf7","Tef","Tfdp1","Tfe3","Tgif1","Thap11","Thrb","Tigd2","Tlx2","Trp53","Usf1","Usf2","Wt1","Xbp1","Zbtb17","Zbtb3","Zfp143","Zfp212","Zfp260","Zfp263","Zfp281","Zfp287","Zfp335","Zfp341","Zfp398","Zfp422","Zfp566","Zfp64","Zfp692","Zfp740","Zfx"
"Elf1",-0.110206275196077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158937743350728,0,0,0,6.06867177413811,-0.567353812051183,-0.558383135018004,-0.652799273679988,-0.434235199404459,-0.752443001635219,-0.498421950955879,-0.430801629857849,-0.164041160318739,-0.752050478703326,0,0,0,0,0,0,0,0,-0.748946759745698,0,0,-0.036221946957659,-0.0277338880351867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849216095039561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444932224070222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761039389193681,0,0,-0.0487816637379588,0,0,0,0,0,-0.0898749271323651,-0.0254088524653239,0
"Elf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164975824668223,0,0,0,0,0,0,-0.568010985293782,5.67214933840725,-0.677714649925555,-0.454068179113207,-0.128069557957292,-0.409171195415168,-0.967726564304834,-0.151247153679935,-1.06140746794803,-0.163168256341009,0,0,0,0,0,0,0,0,-0.397473273673608,0,0,0,0,-0.0434477171856503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345295375356302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334847269057577,-0.0999168834966702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170899319974152,0,0,0,0,0,0,0,0
"Elf4",0,-0.0585458577845335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.558918276006137,-0.677451366739758,5.78588462424447,-0.749553592025646,-0.966918350775046,-0.407479258047822,-0.0280913185136836,-0.739850776277856,-0.0377303532697906,-0.430345597431286,0,0,0,0,0,0,0,0,-0.720082209610471,0,0,0,-0.00673727052107654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126277446671395,0,0,0,0,-0.0282705585459209,0,0,0,0,0,0,-0.0344960146562021,0,-0.0721169775212036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184286340253382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135030856910081,0,0,0,0,0,0,0,0,-0.00376062461600104,0,0,-0.0434129510656519,0,0,0,0,-0.0251742804338169,-0.0546119818540164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk1",-0.086026166608292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184179366451386,0,0,0,-0.653380469606643,-0.454312729529859,-0.75035242564958,6.36895812612669,-0.88680270157629,-0.641053510586741,-0.352326421351013,-0.602650301871045,-0.0848066687241714,-0.668675093788803,0,0,0,0,0,0,0,0,-0.883931615667107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140692024878051,0,0,0,0,-0.0147298657068608,0,0,0,0,0,0,-0.0457706029269028,0,0,0,0,0,0,0,0,0,0,0,0,0.0406165805299486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0061295198609553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206105085920495,0,0,0,0,0,0,0,0,-0.0622883610052283,0,0,-0.107205989231904,0,-0.00536461623554637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674720365329092,0,0
"Elk3",0,-0.0818639461793783,-0.0511262944277328,0,0,0,0,0,0,0,0,-0.204678343427617,0,0,0,0,0,0,0,0,0,0,0,-0.434145847833392,-0.127613134201497,-0.966792331282815,-0.885922283455209,6.02927882854852,-0.57303212693884,-0.00597359885294251,-0.692048558464471,0,-0.68553728783822,0,0,0,0,0,0,0,0,-0.80774723823867,0,0,0,-0.0792521236019926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149252211223303,0,0,0,0,-0.168006450190172,0,0,0,0,0,0,-0.0486600537757564,0,0,0,0,0,0,0,0,0,0,0,0,0.0830753086481644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613882100168816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10256431214645,0,0,-0.0755418909072569,0,0,0.134853434027886,0,-0.0193302009243542,0,0,0,0,0,-0.064101219993707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elk4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372277442231073,0,0,0,-0.75273731191971,-0.409383725270192,-0.407988859422095,-0.640608284861127,-0.573598561081228,6.31907192670383,-0.651199212084948,-0.564704065995848,-0.096154052265472,-0.914681864394546,0,0,0,0,0,0,0,0,-0.74912248183336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033623231019579,0,0,0,0,-0.0310374274182417,0,0,0,0,0,0,0,0,0,0,0,-0.0877343014226833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133917543846471,0,0,0,0,0,0,0,0,0,0,0,0,-0.00434218534197382,0,0,0,0,0,0,0,-0.0722834792768889,0,0,0,0,0,-0.0923372275657208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377058007447438,0,0,0,-0.0499085235952184,0,-0.0191727013561958,-0.0364785330154197,0
"Ets1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187405781248256,0,0,0,0,0,0,-0.498526093319071,-0.967749236710324,-0.0282290868048894,-0.352008903262071,-0.00622758735000495,-0.651221908822557,5.77885961929728,-0.33996894188161,-1.35222463733804,-0.426116691641963,0,0,0,0,0,0,0,0,-0.381928794090379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203005900950947,0,0,0,-0.150060854417505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200525677757291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162174313352046,-0.00369092588400168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207024947180277,0,0,0,0,0,0,0,0
"Etv3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43067965984976,-0.151307808711016,-0.740186623462284,-0.602706201891789,-0.692381980767298,-0.564803736150157,-0.34001715831988,5.4497709371037,-0.368540433893884,-0.72987837494283,0,0,0,0,0,0,0,0,-0.456547871643709,0,0,0,-0.030067857599067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849738978805607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893631152955448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142926358023302,0,0,-0.118453319728899,0,-0.0754080054081103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Etv6",0,0,0,0,0,0,0,0,0,0,0,0,-0.215697585767997,0,0,0.151126648894464,0,0,0,0,0,0,0,-0.164045019482598,-1.06128791529361,-0.0376371209424774,-0.0845490530261614,0,-0.0960925135818493,-1.35208064850782,-0.368494479550967,5.0742877172355,0,0,0,0,0,0,-0.192073449939051,0,0,0,0,0,0,0,0,0,0,0,-0.0210432706229299,0,0,0,-0.123167003436019,0,-0.370697464806929,0,-0.643563985890066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634074953091979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134738568289837,0,0,0,0,0,0,0,0,-0.109972251982853,-0.0202475931138079,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905993800077541,-0.445432428119135,-0.0560794347811378,0,-0.0447885602939788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fli1",-0.0274450084308944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320822744275634,0,0,0,-0.751842889373693,-0.162840767595076,-0.430182042714477,-0.668354566456068,-0.685545662383504,-0.914500943295956,-0.425789036934532,-0.729477865701957,0,6.24878568005284,0,0,0,0,0,0,0,0,-0.729672571638728,0,0,0,-0.148499787064096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123072056930343,0,0,-0.0160420621638567,0,0,0,0,0,0,0,-0.0313203168253177,-0.057756989589082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16331701664221,0,0,-0.122017748548278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0896043627114042,0,0,-0.00202943114349478,0
"Fos",0,0,0,0,0,0,0,0,-0.924310927020003,0,0,0,-0.00555524313595191,-0.11661667596756,0,0,0,-0.0903375699485396,0,0,0.00358305562694439,0,0,0,0,0,0,0,0,0,0,0,0,5.97931453175946,-1.32764243619982,-0.531488623525407,0,0,0,-0.0344598708512072,-0.0422981348781187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.404404243473019,-0.624858767981385,-0.401295355642545,0,0,0,0,0,0,0,0,0,-0.434639636854307,0,0,0,0,-0.0225928785348947,0,0,0,0,-0.18118293554343,-0.441599650377203,0,0,0,0.158633477267098,0.0661578518095371,0,-0.0279994354559198,0,-0.0190998986182615,0,0,0,0,0,0,0,0,0,0,0,0,-0.169464660247284,-0.211769663518331,-0.0780074873075968,0,0,0,0,0,0,0,0,0.0191103878911458,0,0,0,0,0,0,0,0,-0.0422730411542847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fosb",0,0,0,0,0,0,0,0,-0.994982561653472,0,0,0,-0.0302165536596475,-0.0830141548716847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32792119795695,5.9554043129366,-0.483624640484053,0,0,0,-0.0648798124656344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20530945882168,-0.544495667121982,-0.380311131262415,0,0,0,0,0,0,0,0,0,-0.4161186284689,0,0,0,0,-0.0331778041972498,0,0,0,0,-0.292377972515873,-0.451300003668845,0,0,0,0.161208969236227,0.0824197716240549,0.0094777926707048,-0.0671302873469588,0,-0.0389938165909558,-0.126673537353577,0,0,0,0,0,0,0,0,0,0,0,-0.203733852214535,-0.233984286607866,-0.059255428386075,0,0,0,0,0.0193973589589031,0,0,0,0.0196420307236071,0,0,0,0,0,0,-0.0228900922071372,0,-0.0593469445362244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fosl2",0,0,0,0,-0.33101018286953,-1.5720506052924,0,0,0,0,0,0,0,0,0,0,0,-0.133925938421928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.531602042104882,-0.48415821816898,5.15277494803004,0,0,0,0,-0.0516380437731646,0,0,0,0,0,0,-0.0271772931182806,0,0,0,0,0.0996730412714659,0,0,0,0,0,0,0,-1.06349966729467,-0.0713295702606194,-0.13829118836239,0,0,0,0,0,0,0,0,0,-0.22610078693949,0,0.0451063497855706,0,0,0,0,0,0,0.00204911389477141,0,-0.469734278996448,-0.0335350328827686,0,0,0,0,0,0,0,-0.113540519354358,-0.0584699371678303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12192769398738,0,0,0,0,-0.127304128454067,0,0,0,0,0,0,0,0,0,0,0,0.0955086596307698,0,0,0,0,0,0,0,0,0,0,0,0
"Foxj3",0,0,0,0,0,0,0,0,0,-0.184195116963214,0,0,0,-0.193740214482409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24296496499943,-1.13558214177067,-0.754555165884502,-0.602049550445141,-0.270224479645285,0,-0.16255840944446,0,0,0,0,0,-0.0392202969170991,0,0,0,0,-0.129619849659083,-0.140637279998194,0,0,0,0,-0.0883036167254296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212195583000786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915348005809766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323493173807372,-0.130681371668836,0,0,-0.109016921260196,0,0,0,0,-0.0340414091206878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.404890057129806,0,0,0,-0.560288026181198,0,0,0,0,0
"Foxn3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13573543363697,4.65954745859156,-0.891229808214354,-0.674106815597794,-0.717392540717433,0,-0.0401911007330426,0,0,0,0,0,0,-0.0350127648186553,-0.0247326563300206,0,0,0,-0.00562238453795924,0,0,0,0,0,0,-0.154820774342107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190853967572948,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644141175724874,0,-0.0037733417333802,0,0,0,0,0,0,0,0,0,0,-0.0682359487239709,0,0,0,-0.10049321541602,0,-0.291414393630815,0,0,0,0,0,0,0,-0.0176944744121601,-0.00749840321222536,-0.0129260121671981,0,0,0,-0.440589711679242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110455648865599,0,0,0,0,0
"Foxo1",0,0,0,0,0,0,0.0421440438602136,0,-0.117274328183783,-0.00146729295658326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191671843468043,0,0,0,0,-0.754740337980365,-0.891321326703244,5.22047956101235,-1.16841441233565,-0.870182390758838,0,0,0,0,0,0,0,-0.0455648173927399,0,0,0,0,-0.102627536085471,0,0,-0.058244295370569,0,-0.283084305847596,0,0,0,-0.0127242725607782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796191357649583,0,0,0,-0.109932473055603,-0.300880103341518,0,0,0,0,0,0,0,-0.0778729765493873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145136897621712,-0.0516779814495125,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423278182687989,0,0,-0.0743918423215114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxo3",0,0,0,0,0,0,0,0,-0.246504552615419,0,0,0,-0.0281448342328127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341802707449038,-0.0650375308612567,0,-0.602024940611982,-0.674054106125564,-1.16832394647429,4.99601873726231,-1.41776251281115,0,-0.149669157204519,0,0,0,0,0,-0.000695252864037835,-0.0206406088212696,0,0,0,0,0,0,0,0,0,-0.0226639852898711,0,0,0,0,0.0231289597783058,0.0731818970160647,0,0,0,0,0.0638428021309094,0,0,0,0,0,0,0,0,0,0,0,-0.087223353736229,0,0,0,0,0,0,0,0,-0.0442825695838159,0,-0.243492014395257,0,0,0,0,0,0,-0.0363787216553156,0,0,0,0,-0.134338867689655,-0.103094901180002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000655428226863546,0,0,0,0.210620632625722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422785285491001,0,-0.0512587137344443,-0.27026190328699,-0.717310049168464,-0.870115059252207,-1.41779291895327,4.32818686425252,0,0,0,0,0,0,0,0,-0.277483794303705,0,0,0,0,0,0,0,0,0,0,-0.035237649538015,-0.180009748370096,0,0,0,0,0,0,0,0,0,0,-0.0340758746261037,0,0,0,0,0,0,0,0,0,0,-0.20234462862152,0,0,0,0,0,0,0,-0.104337842351094,0,-0.225606040014275,0,0,-0.0072943959108559,0,0,0,-0.0128468109415512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabpa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838640283334224,-0.0473568908465385,0,0,-0.748832516932408,-0.397310991292511,-0.720182577062543,-0.884143183623362,-0.808388522461581,-0.749420322715007,-0.382089058310138,-0.456522137221487,0,-0.729928873559192,0,0,0,0,0,0,0,0,6.43340708035613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111315210828419,0,0,0,0,0,-0.0163121813345178,0,0,0,0,0,-0.0644857167679229,0,0,0,0,-0.0123504197620841,0,0,0,0,0,0,0,0.0803948382346326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109998845113345,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817410492340643,0,0,0,0,0,0,0,-0.0308035426393899,0,0,0,0,0,-0.0523301096997158,0,0,-0.0407473949828545,0,0,0.019471064398068,0,0,0,0,0,0,0,-0.0126882564834981,0,0,0,0,0,0,0,0,0,0,0,-0.0397707142868363,0,0
"Gata3",0,0,0,0.119177357100196,0,0,0,0,0,-0.706644094133364,0,0,-0.458718794898763,-0.232272099515365,0.0427396017519498,0,0,-0.334498855530494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162971318400539,-0.0403107609338945,0,-0.14974228367656,0,0,5.11253172463588,0,0,0,0,0,0,0,-0.0223486799853556,0,0,-0.17026616459287,0,0,-0.167814468542415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047370894073013,0,0,0,0,-0.257531162015983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40252367223266,0,0,0,0,-0.26484819445001,-0.405343291616452,-0.304699259689834,0,0,0,0,0,0,0,0,0,0,0,-0.173268072524418,0,0,-0.21718961867691,-0.21876921123236,0,-0.0793359544561381,0,0,-0.257827373352054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24746839400527,0,0,0,-0.0977855841974608,0,0,0,0,0
"Gfi1",0,0,0.0510061962868611,0,0,0,0,0,0,-0.256126026213269,-0.183660361979314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08216497963404,0,0,0,0,0,0,0,0,0,0,0,-0.171040535868538,0,-0.0623787170818967,0,-0.166366421147938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32155637011009,-0.156513576559655,-0.206956631191863,0,0,0,0,0,0,-0.176069900517499,0,0,0,0,0,0,0,0,0,0,0,-0.134085267959832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132012800242042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270495492759307,0,0,0,0,0
"Glis3",0,0,0,-0.181915121402857,-0.166789547778296,-0.0342099331002126,-0.0565078158344419,-0.0314180964124224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363347896920759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83042165978999,0,-0.206125868755239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325437583115897,0,0,-0.0245102805832523,0,0,-0.0211548360508249,0,0,-0.0559519133057289,-0.00882866775249727,0,-0.0120672909108641,-0.0152158066867034,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128237938661145,0,0,0,0,-0.145047840601853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146304964061355,0,0,0,0,0,0,0,0,0,0,-0.159117208391934,0,0,0,0,0,0,0,0,0,-0.00827539165662341,0,0,0,-0.0144582137840854,-0.0784530225928063,0,0,0,-0.226628156911454,0,0,0,-0.44749241463257,-0.0896565025439483,0,-0.0522860246150487,0,0,0,0,0,0,-0.383833190041755,0
"Gmeb1",-0.115660059832633,0,0,-0.642386195481574,-0.17848587043728,-0.0447254030066719,-0.304468466472167,0,0,0,0,0,0.0400124706382072,0,-0.399825204639948,-0.2801393583914,0,0,0,0,0,0,0,-0.027755496692246,0,-0.00667501956127976,0,-0.0792468529600624,0,0,-0.0298823975845489,0,-0.14849555447927,0,0,0,0,0,0,0,0,0,0,0,0,2.67368956296128,0,0,0.131674183675351,0,0,0,0,0,0,0,0,0,0,0,-0.241911535736278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139020281354712,0,0,0,0,0,0,0,-0.0619722200201787,0.102332171613195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142657630447993,0,0,0,0,0,0,-0.343815134911986,0.00653022130751037,0,0,0,0,0,0,0,0,0.0121023438151174,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hic1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01696088276362,0,0,0,0,0,0,0,-0.0436731001889672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206181824059006,0,4.3580704716155,0,0,0,0,-0.0536894583273377,0,0,0,0,0,0,0,0,0,0,0,-0.0335018091771727,0,-0.157408580241399,0,0,0,0,0,-0.20939686673611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240921993642058,0,0,0,0,0,-0.111056153469159,-0.147931787530437,0,0,0,0,0,-0.131721891483958,0,0,-0.254910298144937,0,0,0,0,-0.328663893367208,0,0,0,0,0,0,0,-0.236376362294616,-0.115930583822141,0,0,0,0,0,0,-0.0200993604899983,0,0,-0.475997847061028,0,0,0,0,0,-0.12478394965305,0,0,0,-0.186500126389508,0,0,-0.33802855448118,0,-0.0318564099235815,0,0,0,-0.0192884231184895,-0.102373099673904,0
"Hlx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271103076838911,0,0,0,0,0,0,0,0,0,0,0,3.4368402097141,-0.31197948923794,0.0141041660075285,0,0,0,0,0,0,0,0,0,-0.0835499710122687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299077159538883,-0.729595882382911,0,0.240664979292584,0,0,-0.00642228752335079,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.400272850709504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274063611394327,0,-0.0779979355365425,0,0,0,0,0,0,0,0,0,0,-1.61482901449707,0,0,0,0,0,0,0,0.0774158140329271,-0.130153976890511,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hmg20b",0.167380930114146,0,0,0.147013063854857,0,0,0,0,-0.163118987875346,0,0,0,0,-0.555598191024613,0,0,0,0,0.256030918295965,0,0.169395089542279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392180114490472,0,-0.0454281202021473,-0.000721843113368457,0,0,0,0,0,0.131577753900061,0,-0.31189851322624,3.33245443526683,0.0238797853460424,0,0,0,0,0,0,-0.137047546379777,0,-0.313808159149952,-0.102623193961913,0,0,0,0,0,0,0.0558680484417935,0,0,0,0.134310614706525,0,0,0,0,0,0,0,0,0,0.0298266060462029,0,0,0,0,0,0,0,0,0,0,0,0,-0.131719558183702,0.133811149140506,0.00610308515076114,0,0,0,0,0,0,0,0,0,-0.396035542025651,-0.246326606144721,0,0.0242737588468422,0,0,0,0,0,0,0.101886676388424,0.0621535453334144,0,0,-0.206603437445708,-0.0349168892238174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108249196336367,0.0457319631405386,0,0,0,0,0,0,0.0396656077814939,0,0,0,0,0,0,-0.336595736395815,0,0,0,0,0,0,0,0,0
"Homez",0,0,0,0,0,0,-0.00865200679576253,0,0,0.103603926882654,0,-0.0467167355549459,0,0,-0.0188604832056015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034952583614073,0,-0.0206090145669034,-0.277486463085303,0,0,0,0,0,0,0.0140793147463029,0.0238897508521371,1.08517254242202,-0.137479494548877,0,0,0,0,0,0.0539924096259316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102779964930305,0,-0.130270970344523,-0.054420265515363,0,0,0,0.00441623253524483,0,-0.0874783619682998,0,0,0,0,0.0872121203628133,0,0,-0.00853793472131124,0,0,0,0,0,0,0,0,0.14406111700443,0,0,0,0,0,0,0,0,0,0,0,-0.105575520563583,-0.00139765631360481,0,0,0.0795916097896619,0,0,0,0,0,0,0,-0.0789511220470808,0,0,0.0430225884726468,0,0,0,0,0,0,0,-0.0254207049524414,0.0485860554697177,0,0,0,0.0299946962322086,0,0,0,0,0,0,0,0,0
