"","row","col","corr"
"4021","Crem","Nfya",0.0129002523724256
"4025","E2f1","Nfya",0.0786084241988508
"4026","E2f3","Nfya",0.0576601263600601
"4027","E2f4","Nfya",0.152499121486545
"4037","Eomes","Nfya",0.192001717954788
"4053","Gfi1","Nfya",0.244711101502637
"4056","Hinfp","Nfya",0.200041027273757
"4058","Homez","Nfya",0.0144386835605061
"4074","Klf13","Nfya",0.140854564837837
"4085","Mecp2","Nfya",0.0463620357918295
"4100","Atf1","Nfyb",0.0812943676304985
"4103","Batf","Nfyb",0.00818208001593123
"4108","Cbfb","Nfyb",0.00294714698010678
"4111","Crem","Nfyb",0.052872680803283
"4115","E2f1","Nfyb",0.0681378344277783
"4116","E2f3","Nfyb",0.0886035520879703
"4117","E2f4","Nfyb",0.170062221994941
"4119","Egr1","Nfyb",0.0936700145223117
"4125","Elk3","Nfyb",0.0152322499492002
"4127","Eomes","Nfyb",0.126003343229757
"4134","Fos","Nfyb",0.122342042975804
"4143","Gfi1","Nfyb",0.13301258605002
"4146","Hinfp","Nfyb",0.275760150748513
"4164","Klf13","Nfyb",0.139666334057284
"4175","Mecp2","Nfyb",0.0279165189004151
"4182","Nfe2l2","Nfyb",0.0494645783242271
"4186","Nfya","Nfyb",1.56897941346894
"4191","Atf1","Nfyc",0.110404868621431
"4199","Cbfb","Nfyc",0.0237817648056239
"4200","Cebpb","Nfyc",0.026158957828873
"4202","Crem","Nfyc",0.0256694885726922
"4206","E2f1","Nfyc",0.0883110486461339
"4207","E2f3","Nfyc",0.0615125185344158
"4208","E2f4","Nfyc",0.183900947665486
"4210","Egr1","Nfyc",0.0248108375454469
"4218","Eomes","Nfyc",0.167161251816346
"4225","Fos","Nfyc",0.0322158827092245
"4234","Gfi1","Nfyc",0.214068405029551
"4237","Hinfp","Nfyc",0.250764632879498
"4239","Homez","Nfyc",0.00318108175102079
"4255","Klf13","Nfyc",0.0969184723937407
"4266","Mecp2","Nfyc",0.0979054096313698
"4273","Nfe2l2","Nfyc",0.033971458060414
"4277","Nfya","Nfyc",1.74474415921224
"4278","Nfyb","Nfyc",1.62116464015488
"4286","Batf","Nr1d2",0.115999424831861
"4310","Eomes","Nr1d2",0.263042206524353
"4311","Ets1","Nr1d2",0.00127519659264363
"4315","Etv6","Nr1d2",0.132669729984419
"4317","Fos","Nr1d2",0.546880200344577
"4318","Foxd2","Nr1d2",0.0688962142209145
"4331","Homez","Nr1d2",0.0951045878044516
"4343","Jun","Nr1d2",0.0768228308232663
"4344","Junb","Nr1d2",0.57340409770627
"4345","Jund","Nr1d2",0.328923990539286
"4354","Mafk","Nr1d2",0.358916330194061
"4363","Nfatc1","Nr1d2",0.122765240853872
"4365","Nfe2l2","Nr1d2",0.481949122438682
"4380","Bbx","Nr3c1",0.222972405496269
"4384","Cbfb","Nr3c1",0.492874444618306
"4412","Foxj2","Nr3c1",0.087038398513626
"4413","Foxj3","Nr3c1",0.00415030701305451
"4414","Foxn3","Nr3c1",0.111342820427194
"4416","Foxp1","Nr3c1",0.255673557850352
"4418","Gata3","Nr3c1",0.1430453438794
"4423","Hmg20b","Nr3c1",0.0821866983322614
"4452","Meis3","Nr3c1",0.0244582967443958
"4473","Batf","Nr4a2",0.069015778586415
"4478","Cbfb","Nr4a2",0.520767391461246
"4497","Eomes","Nr4a2",0.134062579385161
"4502","Etv6","Nr4a2",0.119978807066384
"4506","Foxj2","Nr4a2",0.177624169509353
"4509","Foxo1","Nr4a2",0.00129384034690074
"4512","Gata3","Nr4a2",0.189908482910885
"4516","Hinfp","Nr4a2",0.0677625517977228
"4517","Hmg20b","Nr4a2",0.132100879968953
"4521","Irf1","Nr4a2",0.119061373415731
"4524","Irf4","Nr4a2",0.1740679252347
"4526","Irf8","Nr4a2",0.119654730777382
"4527","Irf9","Nr4a2",0.0913199008981919
"4550","Nfatc1","Nr4a2",0.304780411255028
"4551","Nfe2l1","Nr4a2",0.169788026249086
"4560","Nr3c1","Nr4a2",0.147715929724939
"4561","Ahr","Nrf1",0.0744478659480224
"4562","Arid3a","Nrf1",0.0583306984954493
"4568","Batf","Nrf1",0.185335891830997
"4572","Bhlhe41","Nrf1",0.0127209053969945
"4580","E2f1","Nrf1",0.343034368107407
"4582","E2f4","Nrf1",0.342012521931681
"4584","Egr1","Nrf1",0.262446515481613
"4585","Egr2","Nrf1",0.144309597552932
"4596","Etv5","Nrf1",0.0506819782395783
"4601","Foxj2","Nrf1",0.0328330837096599
"4611","Hinfp","Nrf1",0.104435133082848
"4612","Hmg20b","Nrf1",0.0670035293697292
"4628","Klf10","Nrf1",0.028260458104149
"4630","Klf2","Nrf1",0.174417374539678
"4631","Klf3","Nrf1",0.237489606280854
"4632","Klf6","Nrf1",0.0500342206753097
"4633","Klf7","Nrf1",0.289001881513784
"4634","Klf8","Nrf1",0.0966052831533092
"4637","Max","Nrf1",0.0706723936813371
"4639","Mbd2","Nrf1",0.233726620124202
"4640","Mecp2","Nrf1",0.0228170650642398
"4644","Mxd1","Nrf1",0.238641445215514
"4646","Nfe2l1","Nrf1",0.0405761499644352
"4648","Nfil3","Nrf1",0.0670648526445032
"4651","Nfya","Nrf1",0.112007357098155
"4652","Nfyb","Nrf1",0.154160876743068
"4653","Nfyc","Nrf1",0.0994666598744388
"4657","Ahr","Patz1",0.0499064666804226
"4676","E2f1","Patz1",0.349766407620601
"4677","E2f3","Patz1",0.109020590042343
"4678","E2f4","Patz1",0.233122585779872
"4679","E2f6","Patz1",0.137080108034967
"4680","Egr1","Patz1",0.238924650092019
"4681","Egr2","Patz1",0.221173328771907
"4711","Ikzf3","Patz1",0.0659598606585826
"4724","Klf10","Patz1",0.247993235091072
"4726","Klf2","Patz1",0.262272806626041
"4727","Klf3","Patz1",0.517812785795128
"4728","Klf6","Patz1",0.608248670271805
"4729","Klf7","Patz1",0.217347537737736
"4730","Klf8","Patz1",0.264917266441143
"4734","Maz","Patz1",0.174903169833319
"4735","Mbd2","Patz1",0.10419549168683
"4736","Mecp2","Patz1",0.127324382050777
"4747","Nfya","Patz1",0.021986230710974
"4749","Nfyc","Patz1",0.00319295383726857
"4753","Nrf1","Patz1",0.154737724459028
"4758","Atf1","Pax9",0.0495910206381175
"4765","Bhlhe41","Pax9",0.10803084764059
"4768","Creb1","Pax9",0.281864269703527
"4769","Crem","Pax9",0.052416553475311
"4770","Ctcf","Pax9",0.0396282747606242
"4795","Foxj3","Pax9",0.0217969211459369
"4806","Homez","Pax9",0.127528715544884
"4816","Isl2","Pax9",0.0700110330086958
"4817","Jdp2","Pax9",0.277776384400741
"4821","Klf10","Pax9",0.0499967639348562
"4823","Klf2","Pax9",0.164280503587143
"4824","Klf3","Pax9",0.0872424469792126
"4826","Klf7","Pax9",0.0818502263639542
"4827","Klf8","Pax9",0.172891114772528
"4832","Mbd2","Pax9",0.00187387007841037
"4833","Mecp2","Pax9",0.0930657932444946
"4841","Nfil3","Pax9",0.0756672809131763
"4859","Batf","Pbx3",0.0606825585353672
"4873","E2f4","Pbx3",0.0066035897612503
"4883","Eomes","Pbx3",0.143463396119411
"4886","Etv3","Pbx3",0.0930848442754862
"4887","Etv5","Pbx3",0.0470796530867011
"4890","Fos","Pbx3",0.142820034247032
"4899","Gfi1","Pbx3",0.405023305727153
"4902","Hinfp","Pbx3",0.110240189589717
"4920","Klf13","Pbx3",0.0839720158413384
"4930","Mbd2","Pbx3",0.105137214632937
"4942","Nfya","Pbx3",1.53148829702266
"4943","Nfyb","Pbx3",1.32306425368874
"4944","Nfyc","Pbx3",1.58089898882861
"4948","Nrf1","Pbx3",0.0332380491975762
"4959","Bbx","Pknox1",0.0789989013810107
"4975","Egr2","Pknox1",0.0604031761677037
"4981","Elk4","Pknox1",0.0610361003752887
"4988","Fli1","Pknox1",0.131672555978604
"4990","Foxd2","Pknox1",0.086866770889105
"4998","Gfi1","Pknox1",0.0270575232080765
"5000","Hic1","Pknox1",0.165925776939446
"5002","Hmg20b","Pknox1",0.1036455395159
"5019","Klf13","Pknox1",0.021754238362845
"5025","Klf9","Pknox1",0.148828148030645
"5031","Meis3","Pknox1",1.13648605296707
"5041","Nfya","Pknox1",0.251969120963552
"5042","Nfyb","Pknox1",0.240878126981973
"5043","Nfyc","Pknox1",0.221639998111573
"5050","Pbx3","Pknox1",0.75201899082212
"5059","Bbx","Prdm1",0.114251850852831
"5060","Bcl6","Prdm1",0.267557543150408
"5065","Creb1","Prdm1",0.044724598787384
"5084","Ets2","Prdm1",0.214312712206757
"5094","Foxo1","Prdm1",0.051682364151552
"5105","Ikzf3","Prdm1",0.280333518757241
"5106","Irf1","Prdm1",0.436470101000498
"5107","Irf2","Prdm1",0.639159665928335
"5108","Irf3","Prdm1",0.855693194023392
"5109","Irf4","Prdm1",0.363613585869336
"5110","Irf7","Prdm1",1.11841111436447
"5111","Irf8","Prdm1",0.282321747525932
"5112","Irf9","Prdm1",0.0239944032226252
"5139","Nfkb1","Prdm1",0.0662370680633447
"5158","Atf7","Prdm16",0.126189256950557
"5176","Egr2","Prdm16",0.0836653696312588
"5201","Hic1","Prdm16",0.216975019934621
"5205","Ikzf1","Prdm16",0.383415797718635
"5219","Klf10","Prdm16",0.166372465358387
"5223","Klf6","Prdm16",0.0462801656280685
"5226","Klf9","Prdm16",0.17033714986999
"5229","Maz","Prdm16",0.0158878253724449
"5237","Nfe2l1","Prdm16",0.0851241104460522
"5240","Nfkb1","Prdm16",0.0569680110134466
"5241","Nfkb2","Prdm16",0.130575105119177
"5249","Patz1","Prdm16",0.177524789779952
"5270","Ctcf","Prdm4",0.0258019314438046
"5280","Elf2","Prdm4",0.232181078148923
"5284","Elk4","Prdm4",0.0206214786343079
"5286","Ets1","Prdm4",0.348329812629446
"5287","Ets2","Prdm4",0.00896332910340126
"5290","Etv6","Prdm4",0.332161329318018
"5291","Fli1","Prdm4",0.0202890477560778
"5302","Heyl","Prdm4",0.0154432252524068
"5303","Hic1","Prdm4",0.164643898254791
"5307","Ikzf1","Prdm4",0.0525597129339098
"5312","Irf4","Prdm4",0.172513422833645
"5334","Meis3","Prdm4",0.121512300506455
"5341","Nfil3","Prdm4",0.0558494236655556
"5343","Nfkb2","Prdm4",0.0143363454513596
"5354","Pknox1","Prdm4",0.103861834301095
"5366","Bcl6","Rbak",0.166922452063551
"5377","E2f3","Rbak",0.223276054949144
"5379","E2f6","Rbak",0.306021771929073
"5380","Egr1","Rbak",0.0181508703214201
"5381","Egr2","Rbak",0.18979586002777
"5390","Ets2","Rbak",0.349664183662689
"5411","Ikzf3","Rbak",0.43744394671006
"5428","Klf6","Rbak",0.115669287516083
"5434","Maz","Rbak",0.529779558192236
"5448","Nfyb","Rbak",0.0695520748420254
"5449","Nfyc","Rbak",0.00872355785252163
"5454","Patz1","Rbak",0.118432547694164
"5457","Pknox1","Rbak",0.225460200529726
"5470","Bcl6","Rela",1.07264506786607
"5494","Ets2","Rela",0.162660316355307
"5515","Ikzf3","Rela",0.304094361038851
"5518","Irf3","Rela",0.23287683372507
"5535","Klf9","Rela",0.0547716600892562
"5538","Maz","Rela",0.503373468540229
"5549","Nfkb1","Rela",0.656961931892375
"5550","Nfkb2","Rela",0.41058473506661
"5562","Prdm1","Rela",0.036625968549823
"5563","Prdm16","Rela",0.0771795571809508
"5565","Rbak","Rela",0.47946107710778
"5566","Ahr","Rfx1",0.0919875711338153
"5589","Egr1","Rfx1",0.197810387965985
"5590","Egr2","Rfx1",0.363313321470118
"5591","Elf1","Rfx1",0.0559402912646976
"5594","Elk1","Rfx1",0.0766958559994599
"5595","Elk3","Rfx1",0.00776889701605666
"5596","Elk4","Rfx1",0.0942440287782524
"5603","Fli1","Rfx1",0.124472955993806
"5611","Gabpa","Rfx1",0.166897106580792
"5615","Hic1","Rfx1",0.228910765037635
"5616","Hinfp","Rfx1",0.290258501256726
"5635","Klf2","Rfx1",0.0896021846476231
"5636","Klf3","Rfx1",0.0120880009395903
"5639","Klf8","Rfx1",0.17925195653531
"5640","Klf9","Rfx1",0.070936524762704
"5644","Mbd2","Rfx1",0.0355330528693325
"5647","Meox2","Rfx1",0.17150043655321
"5666","Pknox1","Rfx1",0.0559651020717249
"5670","Rbak","Rfx1",0.035658970614508
"5672","Ahr","Rfx7",0.13181407719833
"5680","Bbx","Rfx7",0.0520458342285885
"5688","Ctcf","Rfx7",0.039760872453596
"5706","Etv3","Rfx7",0.0650306520018946
"5714","Foxn3","Rfx7",0.139529099933436
"5721","Hic1","Rfx7",0.721537604557256
"5724","Homez","Rfx7",0.122176290295261
"5725","Ikzf1","Rfx7",0.215651760209149
"5740","Klf13","Rfx7",0.106770598828305
"5746","Klf9","Rfx7",0.20404047853373
"5762","Nfya","Rfx7",0.100044738079985
"5771","Pbx3","Rfx7",0.0310265834427437
"5772","Pknox1","Rfx7",0.134663407445323
"5778","Rfx1","Rfx7",1.14495835587178
"5787","Bbx","Rora",0.134660719043521
"5821","Foxn3","Rora",0.238389399914122
"5822","Foxo1","Rora",0.080086469279727
"5823","Foxp1","Rora",0.0516499912880801
"5844","Junb","Rora",0.228409397752868
"5853","Klf9","Rora",0.0295485310239591
"5860","Meox2","Rora",0.0114286543074878
"5865","Nfe2l2","Rora",0.0290898728297968
"5868","Nfkb2","Rora",0.038880722001892
"5872","Nr1d2","Rora",0.743896808780513
"5873","Nr3c1","Rora",0.223122989877138
"5894","Batf","Runx1",0.293873448714107
"5899","Cbfb","Runx1",1.21194918687228
"5904","Ddit3","Runx1",0.23121526189787
"5905","Dmrt2","Runx1",0.000517488752783441
"5906","E2f1","Runx1",0.0322601371862339
"5918","Eomes","Runx1",0.255937650788846
"5925","Fos","Runx1",0.113805515617214
"5927","Foxj2","Runx1",0.071366040701862
"5933","Gata3","Runx1",0.297842159971596
"5938","Hmg20b","Runx1",0.303865549150088
"5945","Irf4","Runx1",0.0509159683452575
"5947","Irf8","Runx1",0.110548986497087
"5948","Irf9","Runx1",0.0578157258004382
"5962","Mafk","Runx1",0.0848170843572516
"5971","Nfatc1","Runx1",0.00235774177303773
"5973","Nfe2l2","Runx1",0.0903821370725152
"5977","Nfya","Runx1",0.0668772338290856
"5978","Nfyb","Runx1",0.000307395276162516
"5979","Nfyc","Runx1",0.0381429165567464
"5981","Nr3c1","Runx1",0.427794796067018
"5982","Nr4a2","Runx1",0.310276931679039
"5986","Pbx3","Runx1",0.0248411877586432
"5996","Ahr","Runx2",0.102135085105267
"6003","Batf","Runx2",0.141407133608631
"6008","Cbfb","Runx2",1.21129664218113
"6013","Ddit3","Runx2",0.0279032963169676
"6027","Eomes","Runx2",0.257796724756823
"6032","Etv6","Runx2",0.107332947877685
"6034","Fos","Runx2",0.125930933573624
"6038","Foxn3","Runx2",0.0214015699636659
"6042","Gata3","Runx2",0.424061368654443
"6054","Irf4","Runx2",0.0518156939831693
"6056","Irf8","Runx2",0.100758655260105
"6057","Irf9","Runx2",0.0238982830939773
"6061","Junb","Runx2",0.038881147824117
"6071","Mafk","Runx2",0.235580221233531
"6080","Nfatc1","Runx2",0.11723362044778
"6082","Nfe2l2","Runx2",0.0233148155966568
"6088","Nfyc","Runx2",0.00011960857933161
"6090","Nr3c1","Runx2",0.349364219702061
"6091","Nr4a2","Runx2",0.392502139115304
"6105","Runx1","Runx2",1.33762596470733
"6113","Batf","Runx3",0.124823871778741
"6118","Cbfb","Runx3",1.08461410095184
"6123","Ddit3","Runx3",0.241086644183645
"6137","Eomes","Runx3",0.320923618895651
"6142","Etv6","Runx3",0.104759302116336
"6144","Fos","Runx3",0.15008790616385
"6152","Gata3","Runx3",0.320068889321458
"6171","Junb","Runx3",0.113752720726136
"6172","Jund","Runx3",0.109975048974238
"6181","Mafk","Runx3",0.0733729316035509
"6184","Mbd2","Runx3",0.000772099123025838
"6192","Nfe2l2","Runx3",0.0932700369892715
"6199","Nr1d2","Runx3",0.061603241239593
"6200","Nr3c1","Runx3",0.327214948073004
"6201","Nr4a2","Runx3",0.266398118616647
"6215","Runx1","Runx3",1.28789788052439
"6216","Runx2","Runx3",1.24222130035923
"6222","Atf2","Rxrb",0.169297779282196
"6248","Eomes","Rxrb",0.0797102963474286
"6291","Klf9","Rxrb",0.0455977833352659
"6297","Meis3","Rxrb",0.164399136458155
"6310","Nr1d2","Rxrb",0.121369590649729
"6311","Nr3c1","Rxrb",0.175323861940486
"6312","Nr4a2","Rxrb",0.199895580608265
"6319","Prdm16","Rxrb",0.146401891744537
"6325","Rora","Rxrb",0.683537534909801
"6329","Ahr","Setbp1",0.144828619811905
"6332","Arntl","Setbp1",0.00640964154084166
"6337","Bbx","Setbp1",0.0550637556019257
"6342","Cebpb","Setbp1",0.131486509246813
"6346","Ddit3","Setbp1",0.00592608736153706
"6393","Jun","Setbp1",0.182331707932058
"6395","Jund","Setbp1",0.0516136877494448
"6403","Klf9","Setbp1",0.00591575824328627
"6405","Max","Setbp1",0.0574206303595898
"6411","Mlx","Setbp1",0.108793051563392
"6412","Mxd1","Setbp1",0.00556990478177282
"6417","Nfkb1","Setbp1",0.055815558995633
"6418","Nfkb2","Setbp1",0.0330547594949866
"6423","Nr3c1","Setbp1",0.0570538750007479
"6427","Pax9","Setbp1",0.029871875134227
"6429","Pknox1","Setbp1",0.200936003320588
"6436","Rfx7","Setbp1",0.0871514016362027
"6451","Bcl6","Smad3",0.00281691188759125
"6458","Ctcf","Smad3",0.582402375955559
"6475","Ets2","Smad3",0.128177831528781
"6491","Hic1","Smad3",0.439482423814494
"6494","Homez","Smad3",0.0162831337618775
"6522","Meis3","Smad3",0.132911118861029
"6528","Nfe2l2","Smad3",0.0192974675663017
"6531","Nfkb2","Smad3",0.0242574987230488
"6536","Nr3c1","Smad3",0.0542765792958773
"6542","Pknox1","Smad3",0.0153290046537072
"6547","Rela","Smad3",0.0775728938886128
"6554","Rxrb","Smad3",0.19553803654483
"6564","Bbx","Smad4",0.107018016959771
"6572","Ctcf","Smad4",0.272306154332391
"6573","Ddit3","Smad4",0.0419282295110079
"6589","Ets2","Smad4",0.32969716947066
"6602","Gata3","Smad4",0.198064677664098
"6605","Hic1","Smad4",0.157620855498219
"6614","Irf4","Smad4",0.0584634978804619
"6615","Irf7","Smad4",0.0359446250747304
"6616","Irf8","Smad4",0.0686954091852055
"6636","Meis3","Smad4",0.676987997883146
"6644","Nfkb1","Smad4",0.018722419342677
"6656","Pknox1","Smad4",0.156694285374169
"6657","Prdm1","Smad4",0.104529268915249
"6659","Prdm4","Smad4",0.00125452977358719
"6667","Runx3","Smad4",0.0267416805811305
"6668","Rxrb","Smad4",0.117563305936762
"6670","Smad3","Smad4",1.28409261876401
"6687","Ctcf","Snai3",0.276247255238257
"6720","Hic1","Snai3",0.00662124938918352
"6724","Ikzf1","Snai3",0.0902590725763363
"6751","Meis3","Snai3",0.279472298089812
"6759","Nfkb1","Snai3",0.132261728857228
"6760","Nfkb2","Snai3",0.29878517755099
"6778","Rfx7","Snai3",0.0796294954229951
"6785","Smad3","Snai3",0.0317570052485823
"6787","Ahr","Sp1",0.119313369903517
"6806","E2f1","Sp1",0.117201715025341
"6807","E2f3","Sp1",0.140376664824053
"6808","E2f4","Sp1",0.104331684561119
"6809","E2f6","Sp1",0.249408878425324
"6810","Egr1","Sp1",0.371598439938723
"6811","Egr2","Sp1",0.242837164892525
"6838","Hmg20b","Sp1",0.00636747328218306
"6841","Ikzf3","Sp1",0.133856314820208
"6854","Klf10","Sp1",0.299720886492426
"6857","Klf3","Sp1",0.249448015463981
"6858","Klf6","Sp1",0.422533287877221
"6864","Maz","Sp1",0.471185953060145
"6865","Mbd2","Sp1",0.338018139111709
"6866","Mecp2","Sp1",0.0573136594495651
"6883","Nrf1","Sp1",0.198790028523008
"6884","Patz1","Sp1",0.264939682779422
"6891","Rbak","Sp1",0.0798384864675889
"6896","Runx1","Sp1",0.0321208086530228
"6909","Atf2","Sp110",0.0425083545513497
"6910","Atf7","Sp110",0.295344269121132
"6919","Crem","Sp110",0.14317061867544
"6953","Hic1","Sp110",0.0559689752908135
"6975","Klf6","Sp110",0.0878840511813698
"6978","Klf9","Sp110",0.0221478136710918
"6981","Maz","Sp110",0.0431385483013205
"6982","Mbd2","Sp110",0.0593641247889443
"6994","Nfya","Sp110",0.0484104222976059
"6995","Nfyb","Sp110",0.0501545798504036
"6996","Nfyc","Sp110",0.0464961560780675
"6999","Nr4a2","Sp110",0.0233507839716843
"7001","Patz1","Sp110",0.0678002535990374
"7003","Pbx3","Sp110",0.18031975323364
"7006","Prdm16","Sp110",1.13179485279394
"7008","Rbak","Sp110",0.0623569824298635
"7017","Setbp1","Sp110",0.0898409901538888
"7021","Sp1","Sp110",0.0248529743667662
"7022","Ahr","Sp2",0.00735236881146379
"7034","Cbfb","Sp2",0.0240498079056548
"7040","Dmrt2","Sp2",0.0284555921903541
"7041","E2f1","Sp2",0.302816172392405
"7042","E2f3","Sp2",0.17429268041494
"7043","E2f4","Sp2",0.281939539899202
"7044","E2f6","Sp2",0.179145144669027
"7045","Egr1","Sp2",0.276448639047726
"7046","Egr2","Sp2",0.158915740511079
"7073","Hmg20b","Sp2",0.0506325936119155
"7089","Klf10","Sp2",0.234901536993567
"7091","Klf2","Sp2",0.0216745218030929
"7092","Klf3","Sp2",0.3607697047756
"7093","Klf6","Sp2",0.380603633048784
"7094","Klf7","Sp2",0.081300344542069
"7099","Maz","Sp2",0.145966520558698
"7100","Mbd2","Sp2",0.412305258400703
"7101","Mecp2","Sp2",0.079619932479401
"7107","Nfe2l1","Sp2",0.0030393510961025
"7112","Nfya","Sp2",0.00145845891402194
"7113","Nfyb","Sp2",0.0146315623687004
"7114","Nfyc","Sp2",0.0372226703621289
"7118","Nrf1","Sp2",0.268493422525795
"7119","Patz1","Sp2",0.300542182483572
"7120","Pax9","Sp2",0.0567576362525394
"7131","Runx1","Sp2",0.0625507929876331
"7139","Sp1","Sp2",0.541277512161603
"7140","Sp110","Sp2",0.00692918178123119
"7153","Cbfb","Sp3",0.0175042929932789
"7160","E2f1","Sp3",0.269756395471329
"7161","E2f3","Sp3",0.193069399238509
"7162","E2f4","Sp3",0.22356177473432
"7163","E2f6","Sp3",0.164046463628962
"7164","Egr1","Sp3",0.223945730422393
"7165","Egr2","Sp3",0.149889061392643
"7192","Hmg20b","Sp3",0.137292437570002
"7208","Klf10","Sp3",0.30580037222515
"7210","Klf2","Sp3",0.103909319200141
"7211","Klf3","Sp3",0.46644971793124
"7212","Klf6","Sp3",0.448902181729678
"7213","Klf7","Sp3",0.0857945535580329
"7214","Klf8","Sp3",0.0720681439833473
"7218","Maz","Sp3",0.124099993568387
"7219","Mbd2","Sp3",0.321568353454014
"7220","Mecp2","Sp3",0.110125965954596
"7231","Nfya","Sp3",0.0173699101921754
"7233","Nfyc","Sp3",0.00335373596001508
"7237","Nrf1","Sp3",0.252209537177675
"7238","Patz1","Sp3",0.447319069180904
"7250","Runx1","Sp3",0.0048360863882837
"7258","Sp1","Sp3",0.471356698549504
"7259","Sp110","Sp3",0.00878629754554665
"7260","Sp2","Sp3",0.592540902772753
"7261","Ahr","Sp4",0.147092584752331
"7279","Dmrt2","Sp4",0.0501614060366759
"7280","E2f1","Sp4",0.494607809871674
"7281","E2f3","Sp4",0.140722970549348
"7282","E2f4","Sp4",0.55942859179472
"7283","E2f6","Sp4",0.0498718077643723
"7284","Egr1","Sp4",0.339050733394825
"7285","Egr2","Sp4",0.319309634293091
"7311","Hinfp","Sp4",0.00187459352350314
"7328","Klf10","Sp4",0.132318228360479
"7329","Klf13","Sp4",0.361127241184329
"7330","Klf2","Sp4",0.306624566349791
"7331","Klf3","Sp4",0.513063280399151
"7332","Klf6","Sp4",0.366193462833553
"7333","Klf7","Sp4",0.365939888781577
"7334","Klf8","Sp4",0.318489760585002
"7339","Mbd2","Sp4",0.206733038860276
"7340","Mecp2","Sp4",0.0130126396320026
"7351","Nfya","Sp4",0.0882464392500079
"7352","Nfyb","Sp4",0.0837278646737835
"7353","Nfyc","Sp4",0.0933352343401532
"7357","Nrf1","Sp4",0.271615537913879
"7358","Patz1","Sp4",0.288019296064434
"7367","Rfx1","Sp4",0.0683021359832554
"7378","Sp1","Sp4",0.285685073317554
"7380","Sp2","Sp4",0.346692339959516
"7381","Sp3","Sp4",0.402987110520006
"7394","Cbfb","Spi1",0.0303665524906825
"7407","Elf1","Spi1",0.0600545737012699
"7408","Elf2","Spi1",0.646039607478151
"7414","Ets1","Spi1",0.942831012489057
"7415","Ets2","Spi1",0.70625917480101
"7418","Etv6","Spi1",1.38858483883829
"7419","Fli1","Spi1",0.0243589629534015
"7421","Foxd2","Spi1",0.118253928851099
"7424","Foxn3","Spi1",0.0346266882481592
"7425","Foxo1","Spi1",0.189149271295559
"7440","Irf4","Spi1",0.520056371971645
"7442","Irf8","Spi1",0.825426113617492
"7462","Meis3","Spi1",0.171441475352087
"7475","Nr1d2","Spi1",0.0708399990865011
"7477","Nr4a2","Spi1",0.224562617296908
"7485","Prdm4","Spi1",0.0625914944655598
"7491","Runx1","Spi1",0.124804558222585
"7492","Runx2","Spi1",0.100122374426681
"7493","Runx3","Spi1",0.0116994641660078
"7494","Rxrb","Spi1",0.127174438818131
"7506","Arnt","Srebf1",0.227240229898724
"7507","Arntl","Srebf1",0.0830402894087191
"7511","Batf","Srebf1",0.0467988415540613
"7514","Bhlhe40","Srebf1",0.41403867251507
"7515","Bhlhe41","Srebf1",0.120018822067974
"7551","Gfi1","Srebf1",0.080573668053741
"7565","Irf9","Srebf1",0.0150421306400324
"7569","Junb","Srebf1",0.121314969754098
"7570","Jund","Srebf1",0.0493770500252299
"7586","Mlx","Srebf1",0.13427149821326
"7590","Nfe2l2","Srebf1",0.0741306979993398
"7599","Nr4a2","Srebf1",0.0994522672093035
"7616","Rxrb","Srebf1",0.150068053325175
"7629","Arnt","Srebf2",0.0205494575938186
"7637","Bhlhe40","Srebf2",0.33462883717403
"7638","Bhlhe41","Srebf2",0.235352435933449
"7650","Egr1","Srebf2",0.00596750325097693
"7679","Homez","Srebf2",0.013955322105475
"7694","Klf10","Srebf2",0.502551435501238
"7696","Klf2","Srebf2",0.11496539204396
"7700","Klf8","Srebf2",0.00582485675347898
"7701","Klf9","Srebf2",0.0146720241709943
"7704","Maz","Srebf2",0.305631931622098
"7708","Meox2","Srebf2",0.146872622459802
"7715","Nfkb1","Srebf2",0.0756323911887352
"7716","Nfkb2","Srebf2",0.053031915450164
"7724","Patz1","Srebf2",0.158707231829163
"7725","Pax9","Srebf2",0.00037258496016537
"7729","Prdm16","Srebf2",0.118627477604622
"7732","Rela","Srebf2",0.0670835817328019
"7750","Srebf1","Srebf2",1.59526639894303
"7752","Arid3a","Stat1",0.1186921484821
"7759","Bbx","Stat1",0.274687646996379
"7765","Creb1","Stat1",0.178704868259847
"7784","Ets2","Stat1",0.0278501363385753
"7792","Foxj3","Stat1",0.336761711438117
"7793","Foxn3","Stat1",0.00157403528721261
"7794","Foxo1","Stat1",0.0348200891405641
"7797","Gata3","Stat1",0.128139248626242
"7798","Gfi1","Stat1",0.0953094996818213
"7806","Irf1","Stat1",0.695378940480891
"7807","Irf2","Stat1",0.577822342701076
"7808","Irf3","Stat1",0.800553188533512
"7809","Irf4","Stat1",0.228521633188356
"7810","Irf7","Stat1",0.417562169657959
"7811","Irf8","Stat1",0.189828327712285
"7812","Irf9","Stat1",0.101229737218285
"7813","Isl2","Stat1",0.0326346486343739
"7835","Nfatc1","Stat1",0.268777005054519
"7852","Prdm1","Stat1",0.329393436950508
"7884","Bbx","Stat2",0.20013977861091
"7917","Foxj3","Stat2",0.0827218297242045
"7922","Gata3","Stat2",0.19280427671748
"7931","Irf1","Stat2",0.820869692282359
"7932","Irf2","Stat2",0.774536544096622
"7933","Irf3","Stat2",0.556110322772698
