"","Ahr","Arid3a","Arnt","Arntl","Atf1","Atf2","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Bhlhe41","Cbfb","Cebpb","Creb1","Crem","Ctcf","Ddit3","Dmrt2","E2f1","E2f3","E2f4","E2f6","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Eomes","Ets1","Ets2","Etv3","Etv5","Etv6","Fli1","Fos","Foxd2","Foxj2","Foxj3","Foxn3","Foxo1","Foxp1","Gabpa","Gata3","Gfi1","Heyl","Hic1","Hinfp","Hmg20b","Homez","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Irf9","Isl2","Jdp2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf6","Klf7","Klf8","Klf9","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Nfatc1","Nfe2l1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1d2","Nr3c1","Nr4a2","Nrf1","Patz1","Pax9","Pbx3","Pknox1","Prdm1","Prdm16","Prdm4","Rbak","Rela","Rfx1","Rfx7","Rora","Runx1","Runx2","Runx3","Rxrb","Setbp1","Smad3","Smad4","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Spi1","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat5b","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tef","Tfdp1","Tfe3","Tfeb","Thap11","Thrb","Tigd2","Trp53","Usf1","Vax2","Xbp1","Zbtb14","Zbtb17","Zbtb20","Zbtb3","Zbtb49","Zfp143","Zfp212","Zfp213","Zfp260","Zfp263","Zfp281","Zfp287","Zfp324","Zfp335","Zfp398","Zfp410","Zfp422","Zfp523","Zfp566","Zfp64","Zfp740","Zfp768","Zfx","Zscan20"
"Gata3",0,0,0,0,0,0,0,0,-0.296829006880006,0,0,0,-0.373297786355085,0,0,0,0,-0.430700760810778,-0.047587258054291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073579257188079,0,0,0,-0.115696567853723,-0.121870480215541,-0.0440902870212309,0,0,0,5.54632336003587,0,0,0,0,-0.101796032896639,0,0,0,-0.151457053420046,0,0,-0.173458749886827,0,-0.138401117017509,-0.192829674756411,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152546342939094,-0.212894312929282,0,0,0,0,0,0,0,0,-0.244611359664751,-0.147937685303508,0,-0.0665744236848259,0,0,0,0,0,0,-0.1430453438794,-0.189908482910885,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.297842159971596,-0.424061368654443,-0.320068889321458,0,0,0,-0.198064677664098,0,0,0,0,0,0,0,0,0,-0.128139248626242,-0.19280427671748,0,-0.138162983518727,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812872715369813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334192475338019,0,0,0,0,-0.207173877248852,0,0,0,0,0,0,-0.19325969270741
"Gfi1",0.0277187468117425,-0.482220980716955,0,0,0,0.0463555243287669,0,0,-0.315831962237041,0,0,0,0,-0.317385560460759,0.0262556301779832,0,0,0,-0.110640872113849,0,0,0,0,0,0,0,0,0.0107117431088292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09067934553282,0.106776201412003,0,0,0,0.0393161426429084,0,0,0,0,0,0,0,0,0,0,0.192660529454465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543310163581028,-0.0643241803654353,0,0,0,0,-0.244711101502637,-0.13301258605002,-0.214068405029551,0,0,0,0,0,0,-0.405023305727153,-0.0270575232080765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080573668053741,0,-0.0953094996818213,0,0,0,-0.254423811715623,0,0,0,0,0,0,0,0.0685740119313283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102788629860224,0,0,0,0,0,0,0
"Heyl",0,0,-0.636789288087126,-0.358567562361394,0,0,0,0,0,0.0118828092860776,-0.848874939764168,-0.497789116834197,0,0,0,0,0,0,-0.071852008989999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106932295542409,4.13199227305248,0,0,-0.00289898200633434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.496970531953987,0,0,0,0,0,0,-0.335367353784607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154432252524068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206522027105288,0,-0.294463352046478,-0.0785582340099365,0,0,0.0406055041583074,-0.243667091361439,-0.0839890486490059,0,-0.222522917486671,0,0,-0.000573017431516099,0,0,0,0.0381049983796159,0,0,0,0,0,0,0,0,-0.0446727434090317,0,0,0,0,0,0,0,0
"Hic1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23262259268347,0,0,0,0,0,0,0,0,0,-0.0733964608160838,0,0,0,0,0,0,-0.0460605048904028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03359153323443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112644572019378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.344886419140987,-0.271567169558701,0,0,0,0,0,0,0,0,0,0,-0.165925776939446,0,-0.216975019934621,-0.164643898254791,0,0,-0.228910765037635,-0.721537604557256,0,0,0,0,0,0,-0.439482423814494,-0.157620855498219,-0.00662124938918352,0,-0.0559689752908135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186442507143268,0,0,0,0,0,0,0,-0.0880695352477204,-0.0730687570352814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122419233069623,-0.449668835535667,0,0,0,0,0,0,0,-0.206765029653064,0,0
"Hinfp",0,0,0,0,-0.412929594903789,0,0,0.0423976831338957,0,0,0,0,0,0,-0.403249000230279,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129391883298446,-0.194109393338394,-0.0174411900294669,0,0,0,0,-0.28340659892812,0,0,0,0,0,0,0,0,0,-0.0380956612627199,0,0,0,0,3.39110697319801,0,0,0,0,0,0,0,0,0,0,0.257062242473783,0,0,0,0,0,0,0,-0.0684378621489395,0,0,-0.25947174644488,-0.0688265523506522,-0.0888742171821405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200041027273757,-0.275760150748513,-0.250764632879498,0,0,0.0677625517977228,-0.104435133082848,0,0,-0.110240189589717,0,0,0,0,0,0,-0.290258501256726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187459352350314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977681020092132,0,0,0,0,0,0.229409068153649,0,0,0,0,0,0,0,0,0,0,-0.0702600634503167,-0.0791107579066584,0,0,0,0,0.0908085395711326
"Hmg20b",0,-0.305941652330563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157876941553935,0,-0.763310966907301,0,0,0,0,0.0831470286902608,0,0,0,0.0135354289766762,0.049908946645777,0.108289642115687,0,0,0,0,0.0216004272423732,0.157827813043466,0,0,0,0,-0.375688455062288,0,0,0,0,0.0395770052393324,-0.101808893510194,0,-0.00295978874040626,0,0,3.30164544253237,0,0,0,0,0,0,0,0,0,-0.116315336462496,-0.0489201040930915,0,0,0,0,0,0,0,0.0252032421338903,0.0144350914157708,0,0,0.0716054499916109,0,0,0,0,0,0,-0.0122773202801167,0,0,-0.00281659458348821,-0.0522325255834068,0,0,0,0,0,0,0,0,-0.0821866983322614,-0.132100879968953,0.0670035293697292,0,0,0,0.1036455395159,0,0,0,0,0,0,0,0,-0.303865549150088,0,0,0,0,0,0,0,0.00636747328218306,0,0.0506325936119155,0.137292437570002,0,0,0,0,0,0,0,0,-0.0302846342202237,0,0,0,0,0,0,0,0,0,0,0,0.165711074770358,0,0,0,0,0,0.0597891786650152,0,0,0,0,0,0,0,0,0,-0.612002517863788,0,0,0,0,0,0,0,0,0,0,0.0322714189681333,0
"Homez",-0.127793781546309,0,0,0,0,0,0,0,0,0,0,0,0,0.00639138740258645,0.000819517378547148,0,0,0,-0.0122945880638946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131415087294317,0,-0.146425011170068,0,0,0,0,0.0393110616351979,0,0,0,0,1.09799948372028,0,0.125161347853434,0,0,0,0,0,0,0.00602286673845122,0,0,0,0,0.0716416507961784,0,0,0,0,0,0.0321734185442166,0,-0.108530279886308,0,0,0,0.0370873845993344,0,0,0,0,0,0,0,0,0,0,0,0.0144386835605061,0,0.00318108175102079,0.0951045878044516,0,0,0,0,0.127528715544884,0,0,0,0,0,0,0,0,-0.122176290295261,0,0,0,0,0,0,-0.0162831337618775,0,0,0,0,0,0,0,0,0,0.013955322105475,0,0,-0.205770611725125,0,0,0,0,0,0,-0.00248612778230218,-0.211424966759307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ikzf1",-0.138046199331314,0,0,0,0,0,0,0,-0.360600583323173,-0.123098328613823,0,0,0,0,0,0,-0.352931938079226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23840588398337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883450978690219,0,0,0,-0.149225844697503,0,0,0,0,0,0,0,-0.255148914208079,0,0,0,0,0,0,-0.0403687519310391,-0.071172988460519,0,0,0,0,0,0,0,0,0,0,0,0,-0.383415797718635,-0.0525597129339098,0,0,0,-0.215651760209149,0,0,0,0,0,0,0,0,-0.0902590725763363,0,0,0,0,0,0,0,0,0,0,-0.0952881924262804,-0.173451229361221,-0.00231945657893704,0,0,0,0,0,0,0,0,0,-0.176895629558997,0,0,0,0,-0.131443564271214,0,0,0,0,0,0,-0.143044613106577,0,0,0,0,0,0,0,-0.137595253777389,-0.106428512406677,0,0,-0.130712214337008,0,0,0,-0.231327630827235,0,0
"Ikzf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547298342273876,0,-0.533204360754905,0,-0.0619617372130634,0,0,0,0,0,0,0,0,-0.164420623978595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125285270836007,0,4.99977563822495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154717943591066,0,0,0,0,0,-0.335801830613232,0,-0.230337034207886,0,0,0,0,0,0,0,0,-0.135841230232137,-0.301415261061976,0,0,0,0,0,0,0,-0.0659598606585826,0,0,0,-0.280333518757241,0,0,-0.43744394671006,-0.304094361038851,0,0,0,0,0,0,0,0,0,0,0,-0.133856314820208,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164897312566593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270503112081813,0,0,-0.171541205952063,0,0,-0.157307876202032,-0.289141022045367,0,-0.0734111086906414,0,-0.043345049070169,-0.0366976151110994,-0.0736788734552241,0,0,0,-0.319440456345807,-0.390209448203124,-0.225558520051157,0,0,0
"Irf1",0,0,0,0,0,0,0,0,-0.110772390666344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054640324472514,0,0,-0.151368841629543,0,0,0,0,0,0,0,0,7.40665961220547,-1.07953128856652,-0.549131139991782,-0.687025712255904,-0.654371230131335,-0.794113082321034,-0.44078514344013,-0.0480516232125693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663917917455639,0,0,0,-0.107380427023944,0,0,0,0,0,0,0,0,0,0,-0.119061373415731,0,0,0,0,0,-0.436470101000498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.695378940480891,-0.820869692282359,0,0,0,-0.148947143704453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695558761984274,0,0,0,0,0,0,0,-0.00686269736352927,0,0,0,0,-0.393531642786855,0,0,0,0,-0.115450779997639,0,0,0,0,0,0,0
"Irf2",0,0,0,0,0,0,0,0,-0.182174534356311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07962241448575,7.3035130013343,-0.538863538711137,-0.628841339584302,-0.884472935894748,-0.613528469143542,-0.662560601774543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.242394738486063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.639159665928335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.577822342701076,-0.774536544096622,0,-0.0618584678758823,0,-0.104902323172427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12948340799981,0,0,0,0,-0.300393446015995,0,0,0,0,0,0,0
"Irf3",0,0,0,0,0,0,0,0,-0.0167771644538888,-0.53774662378017,0,0,0,0,0.000539445282758485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52918649375094,0,0,0,0,0,0,0,0,0,-0.0488918912553354,0,0,0,0,0,0,0,0,0,0,0,-0.548937631158176,-0.538885310612733,6.96106786459706,-0.32107422104893,-0.447358884589994,-0.309386989289536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.855693194023392,0,0,0,-0.23287683372507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.800553188533512,-0.556110322772698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.692252271778465,0,-0.0188291494833515,0,0,0,-0.0587452562337338,0,0,0,-0.608220759693873,0,0,0,0,-0.060011990828299,0,0
"Irf4",0,0,0,0,0.0570631422508206,0,0.101194316830018,0,-0.00458823125339672,0,0,0,0,0,0.127858541028247,0.12990125183027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440409410018679,0,0,0,0,0,0,0,0,0,-0.173933174032498,0,0,0,0,0,0,0,0,-0.686791191941382,-0.628129115196333,-0.320786412964161,6.77735386301353,-0.41707599911102,-1.55551169655545,-0.673313609986898,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464532967398397,0,0,0,0,-0.0881578633937119,0,0,0,-0.220943169117401,0,0,0,0,0,0,0,0,0,0,-0.1740679252347,0,0,0,0,0,-0.363613585869336,0,-0.172513422833645,0,0,0,0,0,-0.0509159683452575,-0.0518156939831693,0,0,0,0,-0.0584634978804619,0,0,0,0,0,0,-0.520056371971645,0,0,-0.228521633188356,-0.420676216701009,0,-0.03295635289366,0,0,0,-0.0266009419690938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129647048330989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf7",0,-0.0748774487316138,0,0,0,0,0,0,-0.0722115494519546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0850019802445055,0,0,0,0,0,0,0,0,0,-0.0069728029868236,0,0,0,0,0,0,0,0,0,0,0,-0.6535531787561,-0.883790089016304,-0.447333706836751,-0.41740403416119,6.45803809933052,-0.534090394983309,-0.330539389855274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00771981393526146,0,0,0,0,0,-0.0471496738052717,0,0,0,0,0,0,-0.0905537299083944,0,0,0,0,0,0,0,0,0,0,0,0,-1.11841111436447,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359446250747304,0,0,0,0,0,0,0,0,0,-0.417562169657959,-0.747712651639461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.429133893434311,0,0,0,0,-0.0633285227392594,0,0,0,0,-0.0418805738186818,0,0,0,0,-0.00319767744804188,0,0
"Irf8",0,0,0,0,0,0.0283262959921781,0.160015366165915,0,0,0,0,0,-0.173572836136274,0,0.0541284738814941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225044253354314,0,0,-0.220410262051693,0,0,0,0,0,0,0,0,0,-0.139048555289921,0,0,0,0,0,0,0,0,-0.794274248483963,-0.614063755654465,-0.310410984833758,-1.55611659317192,-0.534034669784179,6.6756933911204,-0.129677435404676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520291933180106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119654730777382,0,0,0,0,0,-0.282321747525932,0,0,0,0,0,0,0,-0.110548986497087,-0.100758655260105,0,0,0,0,-0.0686954091852055,0,0,0,0,0,0,-0.825426113617492,0,0,-0.189828327712285,-0.419708454075679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488709306104299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf9",0.312672037438525,-0.0746258123992369,0,0,0.00973161871316942,0,0,-0.109919759619871,0,0,0,0,0,0,0,0.0339412590328733,0,-0.0168362921299654,-0.11631677059235,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767779344791687,0,0,0,0.115524213452634,0,0,0,0,0,0,0,0,0,0,-0.193191554008238,0,0,0,0.257218073619137,-0.116332825320956,0.00602595250150847,0,0,-0.440429456369526,-0.662664875282782,0,-0.673705459414256,-0.330686210103501,-0.130081960969969,4.89808273532615,-0.191109063524213,0,0,0,0,0,0,0,0,0,0,0,0,-0.179161194871559,0,0,0,0,0,0,0,0,-0.341940279370368,-0.349159926216516,0,0,0,0,0,0,0,0,0,-0.0913199008981919,0,0,0,0,0,-0.0239944032226252,0,0,0,0,0,0,0,-0.0578157258004382,-0.0238982830939773,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150421306400324,0,-0.101229737218285,-0.192087292949154,0,0,0,-0.288724023065512,0,0,0,0,0,0,0,0,0.0875990621453029,-0.0255075197991967,0,0,0,-0.0633577602259248,0,0,0,0,-0.0130096220847426,0,0.0685185243233281,0,0,0,0,0,-0.0332644293357458,0,0,0,0,0,0.0611125726963427,0,0,0,0,0,-0.0188314762708677
"Isl2",0,-0.987607960687479,0,0,0,0,0,0,-0.471586765569553,0,0,0.128167421308433,0,0,0.0989635987517342,0,0,0,-0.181849472506957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131786083140905,0,0,0,0,0,0,0,0,0,0,-0.0488349857851328,0,0,0,-0.0480839664872872,0,0,0,0,0,-0.191010390270348,3.34442727246368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.650631196679519,0,0,0,-0.165633500134352,0,0,0,0,0,0,0,0,0,0,0,0,0.0700110330086958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326346486343739,-0.0746565556175457,0,0,-0.0476197267883828,0,0,0,0,0,-0.0843892355089525,0,0,0,0,0,0,0,0,-0.080607979277333,0,0.100744576797192,0,0,0,0,0,0,0,0,0,0,-0.140499773853809,0,0,0,0,0,0,0,0,0,0,0,0
"Jdp2",0,0,0,0,-0.522755010977323,-0.8412749994006,-0.671795645086363,0,0,0,0,0,0,-0.162669907156246,-0.579156760619498,-0.586024643766095,0,-0.0991865531209038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192719902444857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09436383593959,-1.42420393238511,-0.12332784422284,-0.267739057884972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684376585326871,0,0,0,-0.0685104844225973,0,0,0,0,0,0,0,0,0,0,0,-0.277776384400741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121772109797145,0,0,0,0,-0.0990136353811048,0,-0.158367568204324,0,0,0,0,0,-0.116395686213178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jun",0,0,0,0,0,0,0,-0.355854433410709,0,0,0,0,0,-0.00435312854712818,0,0,0,-0.394916067607913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.848897619753653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42478304738933,5.8530145492134,-1.03964188697506,-1.36685057508449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.466652730474764,-0.118278737453551,0,0,0,0,0,-0.0768228308232663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182331707932058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363544195858215,0,0,0,0,0,0,0,-0.00976132981499743,0,0,0,0,0,0.136402785246603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Junb",0,0,0,0,0,0,0,-0.65963673574058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167162294617461,0,0,0,0,0,0,-0.802579960287797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123800132148282,-1.03915922997609,6.78726142160777,-1.4286706860834,0,0,0,0,0,0,0,0,-0.512511779054328,0,0,0,0,0,0,0,0,-0.0882559236744958,-0.213175066285909,-0.597864990422432,0,0,0,0,0,0,-0.57340409770627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228409397752868,0,-0.038881147824117,-0.113752720726136,0,0,0,0,0,0,0,0,0,0,0,-0.121314969754098,0,0,0,-0.107067831267749,0,0,0,0,-0.0146619548695387,0,0,0,0,0,0,0,0,0,-0.21088245418899,0,0,0,0,0,0,-0.0020399276059436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jund",0,0,0,0,0,0,0,-0.641807329260091,0,0,0,0,0,-0.0721499240105648,0,0,0,-0.0237871098889375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.829007430017791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716624989926653,0,0,0,0,0,0,0,0,0,0,-0.268285521205468,-1.36706692413832,-1.42884217262049,6.71402400752885,0,0,0,0,0,0,0,0,-0.449636476821523,0,0,0,0,0,0,0,0,-0.280746025187417,-0.411687482181086,-0.449917607102058,0,0,0,0,0,0,-0.328923990539286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109975048974238,0,-0.0516136877494448,0,0,0,0,0,0,0,0,0,-0.0493770500252299,0,0,0,0,0,0,0,0,-0.14930235936211,0,0,0,0,0,0,0,0,0,-0.0677846378984457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606178461904828,0,-0.134106630027548,-0.201008436938061,-0.265690053425171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89284253646083,-0.302434714179219,-0.33483804343873,-0.388977854532004,-0.395445557068255,-0.0365031587743224,-0.213065413148412,0.0674336157844094,0,0,-0.377434209213311,0,-0.160517830093783,0,0,0,0,0,0,0,0.00558235005203491,0,0,0,0,0,0,0,0,-0.028260458104149,-0.247993235091072,-0.0499967639348562,0,0,0,-0.166372465358387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299720886492426,0,-0.234901536993567,-0.30580037222515,-0.132318228360479,0,0,-0.502551435501238,0,0,0,0,0,0,0,0,-0.234047971357881,0,0,0,0,0,0,0,0,0,0,0.0379033035170293,0,-0.0721751907882258,-0.352112028509691,0,0,0,0,0,-0.28280813737647,0,-0.184114730028432,-0.337035692817939,0,0,-0.101246964177609,0,0,0,0,-0.0803447465358434,-0.102335095804266,-0.289363049256345,0,-0.16738048793877,0
"Klf13",0,0,-0.00267571275167106,0,0,0,0,0,0,0,0,-0.103292366150001,0,-0.0594502980731715,-0.0964225053670471,-0.00738178953422743,0,0,0,0,0,-0.0384171862032492,0,-0.0367240680545491,-0.138764159012287,0,0,-0.144806392312599,-0.0421335056628409,-0.150924035405639,-0.081435944840398,0,0,0,-0.133411938464329,-0.108820131493285,0,-0.0169521726512963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301878158474206,5.62835137377049,-0.70109599617526,-0.218416371307516,-0.00811155343788574,-0.729471092583296,-0.819708761770066,0,0,-0.0375443398594482,0,0,0,0,0,0,-0.0803903194121927,0,0,0,0,0,0,-0.140854564837837,-0.139666334057284,-0.0969184723937407,0,0,0,0,0,0,-0.0839720158413384,-0.021754238362845,0,0,0,0,0,0,-0.106770598828305,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361127241184329,0,0,0,0,0,0,0,0,0,-0.168899654021697,0,0,0,0,-0.00625349230228434,0,0,0,0,-0.0393653319257689,0,0,0.0584825511130978,0,0,0,0,0,0,0,0,-0.126065105005446,0,0,0,0,-0.0508913502115452,0,0,0,0,0,0,0,0,0,-0.265845013376908,0
"Klf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160903290412657,0,0,0,0,-0.32181946903318,0,-0.373613495065176,0,-0.101885507517514,-0.132616662657816,0,0,0,0,0,0,0,0,0,0,-0.0336530276121231,0,0,0,0,0.0059530201415951,0,0,0,0,-0.102624954290301,0,0,0,0,-0.0690208170469225,0,0,-0.0889811911869061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335461313499806,-0.702092117495449,7.2890090049013,-0.452646288689382,-0.211781532372642,-1.2064304949844,-1.24752322265515,0,0,-0.0584276669311634,0,-0.0307182368642297,-0.072109125334156,0,0,0,-0.205426714201723,0,0,0,0,0,0,0,0,0,0,0,0,-0.174417374539678,-0.262272806626041,-0.164280503587143,0,0,0,0,0,0,0,-0.0896021846476231,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216745218030929,-0.103909319200141,-0.306624566349791,0,0,-0.11496539204396,0,0,0,0,0,0,0,0,0,0,0,-0.074117614185627,0,0,0,0,0,0,0,0,0,-0.027218678101606,0,0,0,0,0,0,-0.00488971554345618,0,0,0,0,0,0,0,0,0,-0.0994280328404511,-0.0156432833838686,0,0,0,-0.164508938443015,0
